id RA Dec xcenter ycenter 3.6um_aperture_average r_kpc
62 308.8259 60.1522 63.02220441301097 873.5780739942811 1.3296937190118043 7.5033639863763435
63 308.8348 60.1594 62.85746208989565 975.0165758565295 0.504658093970079 8.013310268645219
64 308.8353 60.1598 62.82072004542988 980.6692077351277 0.6414971896332491 8.04636886819718
65 308.8358 60.1603 63.41121573716373 987.3448939922444 0.5631791802101959 8.079621246322853
66 308.8364 60.1607 62.86558185534693 993.3095456774845 0.39344727268992624 8.120468423357584
67 308.8395 60.1632 62.76588764850953 1028.5597942647346 0.544552203218473 8.340192573919259
68 308.84 60.1637 63.35707114907041 1035.235282115291 0.4630518684980756 8.377736613256099
69 308.8437 60.1667 63.34359858612629 1077.4720308583596 0.4866155201948183 8.662819215335638
70 308.8442 60.1671 63.3081835109773 1083.1243221665538 0.49883782916636443 8.702736379268124
71 308.8463 60.1688 63.28571105069443 1107.068336647066 0.3720854121297994 8.874403386462461
72 308.8469 60.1692 62.741815186095096 1113.0325921945707 0.3822565853703567 8.922672945026505
73 308.8239 60.1516 69.44498298786505 861.1978755947914 0.9761834301304867 7.380119557925249
74 308.8245 60.152 68.89746610753798 867.1629230341007 1.1666523391965584 7.410842062040137
75 308.825 60.1524 68.85926957418485 872.8158993058582 1.0788496807357297 7.435184374028618
76 308.8255 60.1528 68.82114680631048 878.468856927266 0.7928154977708812 7.459980937063442
77 308.8339 60.1597 69.32055587424713 975.2773201705834 0.4872540718953225 7.949591524377211
78 308.8344 60.1601 69.28376007761301 980.9299372659852 0.6361930808397833 7.983073184582261
79 308.835 60.1605 68.7379812312389 986.8945886624965 0.5806417527721468 8.023762000604618
80 308.8386 60.1635 69.22847059927392 1028.8204030647744 0.6254180369527313 8.28027321622262
81 308.8392 60.1639 68.68338696341402 1034.7848960235435 0.7057818985134214 8.32426008010737
82 308.8397 60.1644 69.27459439085362 1041.4603533571672 0.7133324975197225 8.362771526179573
83 308.8402 60.1648 69.23865892476078 1047.1127512368423 0.44437460741397977 8.40080456180835
84 308.8434 60.1673 68.6340496679901 1082.673855360384 0.5136981054264024 8.651599509998553
85 308.8439 60.1678 69.225944911586 1089.349114292172 0.4097606348216707 8.693883616788789
86 308.8241 60.1527 75.3232998380605 873.077005222855 0.7031039710638795 7.364704086066055
87 308.8247 60.1531 74.7759032725312 879.0419917390625 0.5573286143997244 7.396802081483904
88 308.8378 60.1638 75.18201559796898 1029.3931688039188 0.8202826241234595 8.22744481980993
89 308.8383 60.1642 75.14587110404591 1035.0455939546584 1.1383563905414231 8.265045857545001
90 308.8388 60.1646 75.10980037612819 1040.698000453258 1.027201308819241 8.303045338984557
91 308.8394 60.165 74.56483706408176 1046.6624325012044 0.5731477652804418 8.348164506977492
92 308.8233 60.1529 80.65108614847884 872.6270671025479 0.7334297450614351 7.303781035648982
93 308.8238 60.1534 81.23983470864243 879.3031867618909 0.5687652837518615 7.32702013435513
94 308.8369 60.164 81.01732699492686 1028.6309325841935 0.7597754807617808 8.167341313734608
95 308.8375 60.1645 81.09932672318962 1035.618439870399 1.0382975238434302 8.21307481835311
96 308.838 60.1649 81.06321080170062 1041.270831656508 0.7052117670160799 8.25136587814721
97 308.8385 60.1653 81.02716864705803 1046.9232047901228 0.7005675940208662 8.290125634106676
98 308.8224 60.1532 87.11503981404871 872.8883820786452 0.9205822732412653 7.233777489534589
99 308.823 60.1536 86.56753627111641 878.8533259496946 0.7994668759731238 7.266569131673891
100 308.835 60.1634 86.92537708332793 1016.5639268670215 0.5814538467257441 8.032188898523042
101 308.8361 60.1643 86.97079513761821 1029.203889528901 0.670468034364906 8.115202128383963
102 308.8366 60.1647 86.93454395386414 1034.8562899307892 0.7482573833844863 8.153540806191076
103 308.8371 60.1651 86.89836653664486 1040.5086716818873 0.5620925054704816 8.192156409717379
104 308.8336 60.1633 93.42445648771331 1011.1725468697331 0.7463651453284068 7.935323392808141
105 308.8342 60.1637 92.87890294261808 1017.1370095559391 0.7273734687710625 7.979590291696643
106 308.8328 60.1635 98.75086497466668 1010.7226466750908 0.7134559110413867 7.881965008965022
107 308.8333 60.164 99.34139474596839 1017.3981797162994 0.6771458879405189 7.92068880301873
108 308.8338 60.1644 99.30488078369751 1023.0505926053156 0.7261580926564187 7.958943659369123
109 308.7821 60.1233 105.09941705478434 441.1537034746084 0.43819244090010073 6.898138019508618
110 308.8319 60.1638 105.2133789988793 1010.9839367643522 0.659813708778489 7.822968107229131
111 308.8325 60.1642 104.66771849463532 1016.9483568438229 0.5662320075376689 7.867888001472243
112 308.833 60.1646 104.63115159013068 1022.6007597578175 0.6286064066101927 7.9064400853328385
113 308.8398 60.1702 105.14472692993843 1101.1084441758921 0.6860068732484912 8.469829048626583
114 308.7802 60.1227 111.02945431774174 429.08428093600094 0.5810016616541908 6.874342705958471
115 308.7807 60.1231 110.98519767769199 434.738617764452 0.5667971827599356 6.85070191324848
116 308.7812 60.1235 110.9410148052084 440.3929359553032 0.5896632750973011 6.827702377316715
117 308.7818 60.124 111.01335820216173 447.3828102345587 0.5891106695114855 6.798479571068335
118 308.7823 60.1244 110.96933916619764 453.0370864740886 0.5289535224603563 6.776742598370808
119 308.786 60.1274 110.89644795277025 495.28756953893276 0.8507195512029518 6.630409381432789
120 308.8311 60.1641 111.16682812361648 1011.5573292731488 0.8292222387526478 7.7711890226481595
121 308.8316 60.1645 111.13013370351166 1017.2097360570897 0.5724463555579077 7.809703203851671
122 308.7662 60.1123 117.30727556250201 278.9451501538304 0.6299064287721566 7.630838626869928
123 308.7668 60.1127 116.75089619413376 284.91195059048164 0.7097548895433163 7.597796584286473
124 308.7673 60.1131 116.70471834944726 290.5667526792322 0.6313544850836398 7.561445409251479
125 308.7793 60.123 117.4974461563595 429.34723924951777 0.887369592615903 6.792189928611382
126 308.7804 60.1238 116.89901606517094 440.96784415601303 1.1986844766710234 6.750380737671197
127 308.7809 60.1242 116.85486173219613 446.62212891967465 1.1529971940405042 6.727841235351917
128 308.7814 60.1247 117.43710231562108 453.29998408320847 0.6459907741149121 6.6941162695422545
129 308.7851 60.1276 116.7374290637868 494.5268067126476 0.7780598619186151 6.558218902800281
130 308.7856 60.1281 117.32035745050723 501.20446356432916 0.8060368351416431 6.530635440713198
131 308.7862 60.1285 116.76719833369873 507.17052769387533 0.7862954224009581 6.520211125763063
132 308.7867 60.1289 116.7239043519578 512.8245934173945 0.8850307698316278 6.504957160123209
133 308.778 60.1228 122.873653726317 423.2443338234657 0.7848479915584446 6.751852244642822
134 308.7785 60.1232 122.82921655974201 428.89866438104286 0.8873366566394373 6.727312064126096
135 308.779 60.1236 122.78485316117565 434.5529763030429 1.2372477305418432 6.703406114380796
136 308.7795 60.1241 123.366855238923 441.230876641908 1.4079601276924743 6.668093439522691
137 308.7801 60.1245 122.81277354769134 447.1971172049581 1.2705838041763942 6.650504183586786
138 308.7806 60.1249 122.76864775529464 452.85136854277954 0.7248867470533623 6.628470419185588
139 308.7853 60.1288 123.23440525249748 507.4333929804845 0.6872427179993941 6.4369419523632825
140 308.7858 60.1292 123.19105748988267 513.087443854537 0.9191405331496086 6.421675623235524
141 308.7863 60.1296 123.14778349524471 518.7414760912507 0.8864056598805021 6.407038341269345
142 308.8084 60.1475 122.68758807691137 770.8824146249917 2.1371650458936653 6.449564898078318
143 308.8089 60.1479 122.64766544560837 776.5355939210267 2.058050732751717 6.4667397283075445
144 308.8094 60.1484 123.23457149557692 783.2120779542038 0.8384901627738907 6.480528819801947
145 308.7771 60.123 128.71536818764343 422.4838862363621 0.7821720081002344 6.682325015527423
146 308.7776 60.1235 129.29713175836764 429.1618317466849 0.610047453863256 6.645397654740668
147 308.7865 60.1307 129.0186558137611 530.6243655312785 0.9861774113574485 6.3020893082989895
148 308.7871 60.1312 129.0922290558018 537.6138241334696 0.7551154920893305 6.2850778332131005
149 308.807 60.1474 129.19228470222333 765.4915440305125 2.258131416315204 6.357347783677502
150 308.8075 60.1478 129.15223453868606 771.1447271555323 2.129485569576288 6.374205453609802
151 308.808 60.1482 129.11225814392492 776.7978916395605 1.3560043666919352 6.391756884671498
152 308.8086 60.1486 128.56298983175344 782.7629996444045 0.7080830568627263 6.416827553647575
153 308.7768 60.1237 134.628851604514 428.7134319674459 0.49774919320584265 6.5805746887039875
154 308.7852 60.1306 135.0190275059332 525.5453758797105 1.2912672706151223 6.237593790169822
155 308.7857 60.131 134.97581060294453 531.1993412843876 1.0621177723487205 6.22438905346166
156 308.8004 60.1429 134.61546109552455 698.8503679009975 1.5271117257381166 6.148392163067824
157 308.8009 60.1434 135.20112081988918 705.527164070448 1.5208263421998447 6.151377142263749
158 308.8014 60.1438 135.16023884935873 711.1805328731318 1.4096466952246813 6.16120499017395
159 308.8051 60.1468 135.11068031974713 753.4242283621429 1.810930839593707 6.253972420954882
160 308.8056 60.1472 135.07042110729196 759.0774386960861 2.3074052621023173 6.269708280763386
161 308.8061 60.1476 135.03023566413015 764.7306303900232 2.64147008941629 6.2861397065568605
162 308.8067 60.148 134.48074004741028 770.6957566355162 1.8438314988770612 6.310152530039038
163 308.8324 60.1689 134.65096167296946 1064.7223082527732 0.5830330944552707 7.943600200328802
164 308.7995 60.1432 141.0807167515614 699.1130710625583 1.1893843399397128 6.069107451093597
165 308.8 60.1436 141.03969949776138 704.7664484243669 1.1420840224120847 6.078371558387939
166 308.8042 60.147 140.94873671142784 752.6634314866194 3.1073547302381597 6.182414224654552
167 308.8047 60.1475 141.5350980714943 759.3399996885066 3.612853306721721 6.193811349009063
168 308.8053 60.1479 140.98546677103542 765.305119907339 2.9403207248260697 6.217527082393951
169 308.8058 60.1483 140.94530988941835 770.9582782135553 1.683387718313808 6.235006755520317
170 308.8007 60.1452 147.4992483809358 723.3245665015564 1.4586944084602211 6.033797128347046
171 308.8013 60.1456 146.9490421450805 729.2897840961368 1.3903316699363284 6.053255379282483
172 308.8034 60.1473 146.90402554856826 753.2380468130384 3.7760518168288275 6.1131653679805655
173 308.8039 60.1477 146.86365961730723 758.8912323248296 3.9050033949547225 6.129508594342813
174 308.8044 60.1481 146.82336745581802 764.5443991982527 2.3849274638975015 6.1465091135802545
175 308.8049 60.1486 147.4098342448563 771.2209134739048 1.3231376982460064 6.160137373798384
176 308.7999 60.1454 152.82812199290555 722.8759474586905 1.573355102674803 5.968225452452778
177 308.8004 60.1458 152.78730939674927 728.5292207606859 1.738288887670691 5.98104178863738
178 308.803 60.148 153.328259958062 759.154002361929 2.2880405120242653 6.0540510210326275
179 308.8036 60.1484 152.77852167160324 765.1190799049547 1.9400652771992843 6.078270671909235
180 308.8041 60.1488 152.73825807272692 770.7722133921213 1.3652613955381858 6.096398294317325
181 308.7943 60.1418 158.8036472980483 668.5645189530694 1.1200817204766587 5.8128000670857745
182 308.799 60.1457 159.29302692096985 723.1389128035246 1.5459894923048167 5.890649567855516
183 308.7996 60.1461 158.74271369526303 729.1040877121937 2.3566685146176747 5.9105553438683325
184 308.8027 60.1487 159.24302316495982 765.3819390214019 1.428993075239927 6.003474034700356
185 308.8032 60.1491 159.20270580357112 771.0350576959006 1.1482464817725258 6.021974333437994
186 308.7924 60.1412 164.7260103237258 656.4973339528517 0.86705583254885 5.729553286380156
187 308.7982 60.1459 164.62184998163758 722.6904688344548 1.5397467300270944 5.8251866769735186
188 308.7987 60.1464 165.2075197720851 729.3671421299562 1.9210212413198768 5.8335247113234345
189 308.7992 60.1468 165.1666819726659 735.0203672245354 2.3204516852225825 5.8477986840332274
190 308.7915 60.1415 171.19147069202484 656.7606751794981 0.813910195598397 5.648744817567854
191 308.7968 60.1458 171.12772513233193 717.3003909325257 1.3195625976001615 5.734845159428839
192 308.7973 60.1462 171.0866782789982 722.9536432202318 1.8258272350315918 5.747826699763573
193 308.7978 60.1466 171.0457051967769 728.6068768730047 1.679388050967617 5.761547885905641
194 308.7984 60.1471 171.12195176697264 735.5954181911666 1.629003827385872 5.778062907058617
195 308.7989 60.1475 171.08114253022285 741.2486098986602 1.4388459455692828 5.793420962605329
196 308.7999 60.1483 170.99974537009166 752.5549374079653 1.675776913818556 5.8263856679271235
197 308.8031 60.1509 170.99192033725524 789.1440377544635 0.8461978711062922 5.949612531455862
198 308.7807 60.1337 177.37408556856815 543.2397523922732 0.7395122218078357 5.653717272079591
199 308.7813 60.1341 176.82100458376993 549.2054566158849 0.6596574276300488 5.648398644576862
200 308.7959 60.146 176.9660159845481 716.5402424495239 1.1742918724167424 5.662523965407624
201 308.7965 60.1465 177.04200580096773 723.5288199999538 1.7978466432795972 5.6774198257335105
202 308.797 60.1469 177.00098750994675 729.1820389002082 1.4427888287945636 5.691506141759807
203 308.7975 60.1473 176.9600429905396 734.8352391661011 1.55172316469393 5.706383739996604
204 308.798 60.1477 176.919172242257 740.4884207975387 1.7937463162647411 5.72196701435894
205 308.7986 60.1482 176.99554223327533 747.4768993109835 1.9042233759214948 5.740814614343447
206 308.7991 60.1486 176.95483533172353 753.1300389985076 2.167470491321704 5.758052622474547
207 308.7996 60.149 176.91420220173814 758.7831600510885 1.881776054394207 5.776053365560847
208 308.8022 60.1512 177.45607112388484 789.4071590880376 0.922167867727183 5.877166757598038
209 308.8028 60.1516 176.90655812929003 795.372047890353 0.8332184538456089 5.906617221565502
210 308.7799 60.1339 182.70451965944716 542.7918753716203 0.7116296644376884 5.58619123990523
211 308.7972 60.148 182.8743199292055 741.063648195403 2.1934741164188742 5.652950980511041
212 308.7977 60.1484 182.83347774502727 746.7167964423721 2.769494764710831 5.6697187779074785
213 308.7982 60.1489 183.41929068638996 753.3933556090512 2.406811915933211 5.683103354797321
214 308.7993 60.1497 182.8285981820211 765.0114294370782 2.236288466759686 5.7275108405680974
215 308.7998 60.1501 182.78806738868172 770.6644984729217 2.1116891233154456 5.747374740356356
216 308.8003 60.1506 183.3742242617435 777.3409585175132 1.4295455101408405 5.764547718077478
217 308.8008 60.151 183.33384876011525 782.9939855444931 1.4284930755556984 5.786002698382432
218 308.8014 60.1514 182.7841907848794 788.9588740079976 1.1164526502362764 5.814999702248806
219 308.8019 60.1518 182.74397138269535 794.6118638314133 0.90184712087029 5.83782075426775
220 308.8024 60.1523 183.3304721877892 801.2882247534454 0.7456862727058201 5.858625482614201
221 308.8203 60.1668 183.07059392710244 1005.4939438774844 0.7918817607848658 7.08437152850206
222 308.8208 60.1672 183.03318480054702 1011.1462159709757 0.8282716150008518 7.127232863133621
223 308.7963 60.1483 189.33885126376146 741.3270995843054 1.8866442286798475 5.577353909742821
224 308.7968 60.1487 189.2979553164389 746.9802330149121 3.2499186621342506 5.594550488690855
225 308.7974 60.1491 188.7477223946193 752.9452188267476 3.430593165803581 5.61929325015763
226 308.7984 60.15 189.29290092411622 765.2748203091548 2.2033012468907245 5.653723800129081
227 308.7989 60.1504 189.25231636930772 770.927874532256 1.830748436863546 5.6740472330351075
228 308.7995 60.1508 188.70243108557855 776.89278122263 1.478900891476696 5.701914895737417
229 308.8 60.1512 188.66200263107203 782.5457982443796 1.5071597187328103 5.723637237249423
230 308.8005 60.1517 189.24826494118355 789.2222043776801 1.2616362703855124 5.743121139590249
231 308.8016 60.1525 188.65845413280874 800.8400069580424 0.8185629438663096 5.797277756896782
232 308.8194 60.167 188.90568727049123 1004.7335103022748 0.9243596368380903 7.028879197658001
233 308.8199 60.1674 188.86821664831018 1010.3857723549877 1.102379525985361 7.072066248115187
234 308.8205 60.1679 188.948734670566 1017.3731058532256 1.1478822045423227 7.125009747805368
235 308.8283 60.1743 189.37842677465642 1107.182647753013 0.5453110301397495 7.856323244794793
236 308.8289 60.1747 188.83341768863846 1113.1464407467747 0.4344760215073478 7.911674997129067
237 308.7949 60.1481 195.2178303710361 734.9140665664384 1.0069953685131758 5.489644612596704
238 308.7955 60.1485 194.66737013719234 740.8790705964637 1.5331668046182905 5.513112702083023
239 308.796 60.1489 194.62642123551382 746.532194017363 4.189143360564828 5.530547252174981
240 308.7965 60.1494 195.21210111449528 753.2087444728604 6.692251677864179 5.544798076504094
241 308.797 60.1498 195.1713075052852 758.8618258885091 3.5232908366189757 5.563928993973009
242 308.7976 60.1502 194.62119491152464 764.8267508020298 1.9699388862088711 5.5906402929703125
243 308.7981 60.1507 195.20713720494473 771.5032255158767 1.6409065209374247 5.607847249491142
244 308.7986 60.1511 195.16658121719036 777.1562463590418 1.8310381572798462 5.629294577444474
245 308.7991 60.1515 195.1260990018704 782.8092485696957 1.996932655339898 5.651501061257516
246 308.7997 60.1519 194.5763340474403 788.7740943636269 1.5054052670193072 5.681306979249379
247 308.8007 60.1528 195.12237568269893 801.1034115992577 0.9405295708725564 5.726625231240695
248 308.8012 60.1532 195.08220486180988 806.7563346025904 1.0240703929971848 5.75176074262634
249 308.8191 60.1677 194.8211143801626 1010.960519801284 1.246961149121976 7.026599217818885
250 308.8196 60.1681 194.7836723403172 1016.6127485009389 1.3941113151804347 7.070689383139643
251 308.8275 60.1745 194.70350759449616 1106.734009869472 0.6169177664219493 7.813888368341227
252 308.7946 60.1488 201.13182483457246 741.1427310195118 1.5489810277449585 5.43787268810707
253 308.7951 60.1492 201.09082217034813 746.7958396240806 3.7779208097477603 5.45574924520893
254 308.7957 60.1496 200.54048226509616 752.7607827565233 6.049021905616688 5.481274785946811
255 308.7962 60.1501 201.12618606028337 759.4373026727782 3.3401314965013196 5.496956781288856
256 308.7967 60.1505 201.08542101844944 765.0903507080261 1.9100652838539125 5.517242372984822
257 308.7972 60.1509 201.04472974910567 770.7433801114057 1.480057215543124 5.538295536111439
258 308.7978 60.1513 200.4947374846447 776.7082441293683 1.6131635391153163 5.567022988117488
259 308.7983 60.1518 201.08078521707375 783.3846649344391 1.754392835152358 5.586509743014421
260 308.7988 60.1522 201.040331569986 789.0376337673645 1.6721963004201856 5.609871866582918
261 308.7999 60.153 200.45030707268506 800.6553688679662 1.1156923461473742 5.665707832514131
262 308.8004 60.1535 201.0366987424684 807.3316905611864 1.174218337821553 5.688832471699049
263 308.8009 60.1539 200.99655649149832 812.9845801898598 0.9196641768020477 5.715116271639207
264 308.8182 60.168 201.2829872544005 1011.2235090888456 1.4228553274933755 6.97508536621999
265 308.8187 60.1684 201.24549146906025 1016.8757230105897 1.4778479136251008 7.019707444344614
266 308.8193 60.1688 200.69906722327534 1022.8397714584016 0.9680431282590811 7.071133298552622
267 308.7937 60.149 206.96972241908622 740.3830329088338 1.146934183417569 5.366958490687245
268 308.7943 60.1495 207.04575844467138 747.3714422117348 2.102887907229929 5.388020694612351
269 308.7948 60.1499 207.00478434699852 753.0245174352924 2.5522526941197907 5.407095582425315
270 308.7953 60.1503 206.96388402271936 758.6775740279879 2.1167652759903444 5.426938459722847
271 308.7979 60.1525 207.50428359812383 789.3012868457242 1.6147990451550944 5.538734268137848
272 308.7985 60.1529 206.95450329245585 795.266065716593 1.784465742115165 5.570267748300937
273 308.799 60.1533 206.9141519883774 800.9189825415119 1.9931255225404276 5.595542737722622
274 308.7995 60.1537 206.87387445735578 806.5718807346389 1.480111147457143 5.621467081638665
275 308.8 60.1542 207.46027994309145 813.2481727803627 1.0277663766415706 5.6461183897825435
276 308.8006 60.1546 206.91084727915882 819.2128725348973 0.6757497094755358 5.680511635161912
277 308.8174 60.1682 206.60891679433684 1010.7752077203072 1.5767183084933125 6.927859522995612
278 308.8179 60.1687 207.1982547305343 1017.4506545111177 1.3653479942607079 6.9758092164399095
279 308.8184 60.1691 207.1607875289543 1023.1028350822344 1.017140273113762 7.021146260983333
280 308.7934 60.1497 212.8835618257312 746.6118303296996 1.0848338824221528 5.31754660117132
281 308.7939 60.1502 213.46904093221394 753.2883657877554 1.2269526722535722 5.333190920910409
282 308.7945 60.1506 212.91868567195615 759.253241988814 1.3022242400106674 5.36042250270719
283 308.7966 60.1523 212.87283136349095 783.200503233836 1.1278990304658316 5.453320012349961
284 308.7971 60.1527 212.83227100559282 788.8534472514143 1.4180739942438763 5.477529988233301
285 308.7976 60.1531 212.79178442068314 794.5063726385922 2.1563182541518278 5.502398926567205
286 308.7981 60.1536 213.3779514090363 801.1827098890835 2.1186210516101873 5.525826202371308
287 308.7987 60.154 212.82829143646336 807.1474278703236 1.2107689952953964 5.559181403481796
288 308.7992 60.1544 212.7880424765645 812.800292689963 0.9606219350016743 5.586350885019942
289 308.7997 60.1548 212.74786729014244 818.4531388786424 0.7312313202419496 5.61411569171089
290 308.816 60.1681 213.1083892911729 1005.3861982370638 1.2277941164641057 6.832368012007928
291 308.8165 60.1685 213.07071304742834 1011.0384060378627 1.332234871803573 6.877391966041304
292 308.817 60.1689 213.03311057769992 1016.690595204193 1.1956849453061773 6.922801438281943
293 308.8176 60.1693 212.4865793817358 1022.6546010475595 1.120270833243021 6.975069822586617
294 308.8191 60.1706 213.0013668682157 1040.6342325059527 0.5776924256915825 7.117795403462153
295 308.7957 60.1526 219.33676051270947 783.4643801520863 1.33044608268862 5.382397708489137
296 308.7962 60.153 219.2961463950777 789.117309359488 1.5379577771042319 5.407086141817531
297 308.7968 60.1534 218.74625911248472 795.0820455627579 1.779391079060418 5.439374785163684
298 308.7973 60.1538 218.70580109865847 800.7349375758594 1.4606342311130704 5.465522177357801
299 308.7978 60.1543 219.29199200911535 807.4112442970238 0.9314477451457003 5.490461476129146
300 308.7983 60.1547 219.25168929149766 813.0640943101469 0.7692726178933255 5.518121388954083
301 308.8151 60.1683 218.94335052916188 1004.626255614325 1.4439344763175723 6.779005506991443
302 308.8156 60.1688 219.53246381368075 1011.3017180302412 1.3061926619315045 6.8275314243994645
303 308.8162 60.1692 218.9857969510178 1017.2657178825276 1.0013373152391607 6.879934096260234
304 308.7959 60.1537 225.21003565229847 795.3459967474148 1.252174824242249 5.3698657062994855
305 308.7964 60.1541 225.16952388009247 800.9988739518079 1.0553663400837754 5.396514356546515
306 308.8137 60.1682 225.44298875391343 999.2374859090921 1.4285986555083814 6.68365891267518
307 308.8143 60.1686 224.89609459457847 1005.2015040243393 1.6996346568871854 6.735710048893538
308 308.8148 60.169 224.85831166653992 1010.8536870681387 1.3526265666634698 6.781638565716542
309 308.8134 60.1689 231.35782247962317 1005.4650398212458 0.9726524473168684 6.686664460923369
310 308.7968 60.1563 236.91648907943994 824.761887290821 0.7439116879771202 5.3912966147466435
