   0.9400000E+01   0.6810630E-05   0.3156924E-05   0.1012358E-06   0.1574767E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.9500000E+01   0.4759544E-05   0.2212942E-05   0.7081756E-07   0.6394471E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.9600000E+01   0.3554331E-05   0.1633623E-05   0.5270782E-07   0.4959051E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.9700000E+01   0.2693451E-05   0.1240701E-05   0.3995682E-07   0.3413617E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.9800000E+01   0.1576490E-05   0.7099394E-06   0.2322544E-07   0.2551322E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.9900000E+01   0.9204285E-06   0.4330034E-06   0.1373436E-07   0.3737724E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.1000000E+02   0.1052187E-05   0.4661457E-06   0.1541350E-07   0.2378029E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.1010000E+02   0.4276623E-06   0.1978536E-06   0.6349213E-08   0.4057305E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.1020000E+02   0.5875351E-06   0.2619588E-06   0.8620497E-08   0.1014601E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.1030000E+02   0.6199152E-06   0.2623312E-06   0.8936852E-08   0.1594019E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.4205127E+03
   0.1040000E+02   0.1798534E-06   0.8105279E-07   0.2645983E-08   0.2039480E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.7462118E+02
   0.1050000E+02   0.8595883E-07   0.3778968E-07   0.1254330E-08   0.8267353E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.1060000E+02   0.6049462E-07   0.2541525E-07   0.8692350E-09   0.5262414E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.3042758E+02
   0.1070000E+02   0.4966409E-07   0.2046578E-07   0.7092635E-09   0.3826386E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.1080000E+02   0.2106267E-06   0.8319576E-07   0.2968330E-08   0.5412020E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.1090000E+02   0.4303014E-07   0.1729854E-07   0.6093461E-09   0.1285185E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.1100000E+02   0.1259388E-07   0.5065991E-08   0.1783617E-09   0.5255615E+47   0.2284550E+04   0.1834003E+04   0.1272844E+04   0.0000000E+00
