ID,RA,Dec,LHa,E_LHa,LPab,E_Pab,AHa,E_AHa,Ha/24um,Ha/70um,Ha/8um,Ha/12um,xcenter,ycenter,3.6um_aperture_average,Sigma_star,LBol,L_Edd,Mass_old,Mass_new,Mass_g,Momentum
384,202.4973,47.1872,1.0585000000000001e+37,5.5891e+35,1.5091e+36,5.7382e+35,1.375,1.4782,0.0080467,0.00091125,0.0035843000000000008,0.0075107,350.817406694077,566.8372242241602,2.12490438101132,743.716533353962,1.4620165745856355e+39,381625.6557179729,155763.62650253833,266.3935575262098,53846.165002039335,1.0642445970069248
385,202.4973,47.1883,8.611700000000002e+36,4.5825e+35,1.5372e+36,1.1210000000000001e+36,1.73,0.8364,0.011006,0.0011273,0.0042815,0.010166,350.82930104762823,578.7171666888496,2.352270503730263,823.2946763055922,1.1894613259668507e+39,413877.2584653275,172430.43378808233,216.7313556304639,67748.26578438403,1.1240108449042159
386,202.4973,47.2261,1.3674000000000001e+37,7.1767e+35,8.7524e+35,3.9668e+35,0.1099,1.2157,0.016062,0.0024054000000000002,0.004473899999999999,0.010846,351.23803435219725,986.955247807222,1.48625236718283,520.1883285139904,1.8886740331491718e+39,704273.1356285851,108947.98875618044,344.13467223555915,4303.777115435725,0.3121313511483754
387,202.4964,47.1533,2.1273e+37,1.109e+36,1.6638e+36,2.0425e+35,0.4266,0.2184,0.036512,0.0089188,0.0081271,0.026900999999999998,357.06079415697786,200.7123711063627,0.8079138363001884,282.76984270506597,2.938259668508288e+39,206523.18123984346,59223.177366598444,535.3793244454474,16706.017447178165,0.7164853652772772
388,202.4964,47.1539,2.8337e+37,1.4739e+36,2.8521e+36,2.638e+35,0.8249,0.1455,0.046981999999999996,0.010184,0.0088948,0.033566000000000006,357.06720731827386,207.19234217680992,0.9985144057350104,349.48004200725364,3.913950276243094e+39,221945.28665608237,73194.92883641603,713.1595880604825,32303.782916496173,0.9260682404399748
389,202.4964,47.1544,2.4036e+37,1.2517e+36,3.5980000000000004e+36,3.6641e+35,1.452,0.129,0.044577,0.0090801,0.008038600000000002,0.030795999999999997,357.07255161932494,212.5923180062373,1.0835744656762951,379.2510629867032,3.319889502762431e+39,244937.1392123258,79430.15688967644,604.9159705904561,56861.55024215353,1.081568301039672
390,202.4965,47.185,1.8580000000000002e+37,9.7013e+35,1.1673000000000001e+36,7.675e+35,0.0805,1.1173,0.022177000000000002,0.0067369,0.0055385,0.015716,356.665622234579,543.0714903211176,2.200301800744037,770.1056302604129,2.566298342541437e+39,1300956.9838724858,161290.54603428338,467.60437400443817,3152.448205573939,0.24530222498232346
391,202.4965,47.1855,1.0197e+37,5.3909e+35,1.6663e+36,5.838e+35,1.5905,0.8661,0.011826,0.0027353,0.0030541,0.0084248,356.670973447864,548.4714642228595,2.305031644815713,806.7610756854996,1.4084254143646412e+39,406089.8504464009,168967.64457171765,256.62872990975546,62285.32758963168,1.1032215262405474
392,202.4965,47.2261,1.8115000000000002e+37,9.4664e+35,1.9827e+36,3.3445e+35,0.9572,0.2342,0.025527,0.0040412,0.0052229,0.015959,357.10549200354654,986.9494019889594,1.5947463833012374,558.1612341554331,2.5020718232044198e+39,309501.22367424925,116901.01551608807,455.90168111358435,37484.763010874216,0.9681471269180132
393,202.4956,47.1528,2.2126000000000003e+37,1.1530000000000001e+36,1.5641e+36,1.9952e+35,0.2668,0.2482,0.037205,0.0087934,0.007859399999999999,0.026588,362.931016183882,195.3066114437904,0.8661269388160396,303.14442858561387,3.056077348066299e+39,256524.0397787981,63490.42065474935,556.8468449527556,10448.114052759342,0.5619751790893281
394,202.4956,47.1533,3.9998000000000004e+37,2.0771e+36,3.0002e+36,2.9721e+35,0.3604,0.1542,0.060292999999999985,0.01295,0.012482,0.043,362.9363051736275,200.7065874372102,1.0074148367546758,352.5951928641365,5.524585635359117e+39,260102.22799039562,73847.36450620316,1006.6329252653132,14113.569357625434,0.6619169415768812
395,202.4956,47.1539,3.7141000000000004e+37,1.9292e+36,3.469900000000001e+36,4.1166e+35,0.7073,0.2166,0.057583,0.011163,0.013499,0.040995,362.942651961286,207.1865585531166,0.9477921511152074,331.72725289032263,5.1299723756906083e+39,215167.88414244464,69476.79337838407,934.7305734606481,27698.467277049032,0.8823718485465303
396,202.4956,47.1544,2.753e+37,1.4323e+36,2.957e+36,3.2424e+35,0.9276,0.2096,0.048963,0.008973299999999998,0.012753,0.034461,362.9479409508305,212.58653442012653,0.8663422383098176,303.21978340843623,3.802486187845304e+39,203802.8246728955,63506.20293193543,692.8497533015167,36325.60193155758,0.9545050859445926
397,202.4956,47.155,1.4757e+37,7.7304e+35,1.6442000000000005e+36,1.9032e+35,0.9855,0.21600000000000005,0.035087,0.006510300000000001,0.010162000000000001,0.024636,362.9542877383737,219.06650538689564,0.6485079558155751,226.97778453545132,2.0382596685082876e+39,172002.89705981067,47538.116028310724,371.39062148457987,38593.01498873437,0.9732151525719394
398,202.4956,47.185,2.3137e+37,1.2053e+36,2.0706000000000003e+36,7.8881e+35,0.6393,0.7645,0.030529,0.0082197,0.005618199999999999,0.01831,363.271627041344,543.0649821600057,2.3773507331070154,832.0727565874555,3.1957182320442e+39,457030.9522549547,174268.91062315722,582.2907643348058,25035.52966240272,0.8463582038592049
399,202.4948,47.1511,1.3797e+37,7.2367e+35,1.4542e+36,1.8709e+35,0.8978,0.2509,0.035474,0.006762300000000001,0.0048406000000000005,0.018203999999999998,368.78878802849374,176.94096893536877,0.8832895084863083,309.1513279702079,1.9056629834254144e+39,203389.84304614636,64748.50271991559,347.230223258301,35158.60868278612,0.9538713050691732
400,202.4948,47.1517,2.0051000000000002e+37,1.0459e+36,1.7715000000000002e+36,2.4421e+35,0.619,0.2254,0.041184,0.008194400000000001,0.0076083,0.023352,368.7950684425889,183.42094040870109,0.8417726995052256,294.620444826829,2.7694751381215474e+39,199460.7062020567,61705.161671021524,504.6251508699134,24240.56446273625,0.8387359653234973
401,202.4948,47.1522,2.0493000000000001e+37,1.0687000000000001e+36,1.8592e+36,2.1167e+35,0.6609999999999999,0.1895,0.037207,0.0077297,0.0081329,0.023267,368.80030212101497,188.82091656999324,0.8165329599332064,285.78653597662225,2.8305248618784526e+39,195754.84726129676,59854.99212793543,515.7490008865958,25885.320048253085,0.8526935027987076
402,202.4948,47.1528,3.1587000000000013e+37,1.642e+36,2.6366000000000003e+36,2.8594e+35,0.5293,0.1535,0.050503,0.010398000000000001,0.010278,0.033963,368.80658253522387,195.30088788516053,1.0231885123283877,358.11597931493566,4.362845303867404e+39,238272.8444792979,75003.63531659443,794.9526028890308,20727.83646223957,0.7839484859506852
403,202.4948,47.1544,1.9985000000000002e+37,1.0425e+36,4.5305000000000004e+36,8.2081e+35,2.1076,0.3119,0.038781,0.0067453,0.015335,0.028252,368.8233303055733,212.580810981971,1.218954718149581,426.6341513523533,2.7603591160221e+39,286431.8585452598,89354.04771060462,502.9641234918567,82535.40171512589,1.1646962713954079
404,202.4948,47.155,1.3152e+37,6.9057e+35,1.9344000000000002e+36,3.1719e+35,1.4241,0.3441,0.033605,0.0059783,0.015625999999999998,0.024529,368.829610719357,219.06078199386585,0.6183778854848851,216.43225991970985,1.816574585635359e+39,182593.02147280297,45329.466517573135,330.99745570001994,55768.962603203065,1.0749682845525699
405,202.4948,47.185,1.9035000000000001e+37,9.9352e+35,2.1684000000000002e+36,5.2200000000000004e+35,1.0205,0.4469,0.029829,0.0069776000000000005,0.0052559,0.015999,369.1436313385134,543.0592610297834,2.165408080038814,757.8928280135849,2.62914364640884e+39,392794.2171990136,158732.70271305804,479.0553960804349,39963.64464333173,0.9812653754924022
406,202.4948,47.1878,8.870500000000002e+36,4.714e+35,1.0933000000000001e+36,2.5191e+35,1.1449,0.4158,0.022555000000000002,0.0024987,0.0073251,0.014558000000000001,369.17293992600577,573.2991152782953,1.5844412715384468,554.5544450384564,1.225207182320442e+39,306858.97467929585,116145.61136989195,223.2445963189649,44835.25404424351,1.0166070960631943
407,202.49400000000003,47.1517,1.2324e+37,6.4806e+35,1.4573e+36,2.1342e+35,1.0795,0.2726,0.028523000000000007,0.0050624,0.0049275,0.015538,374.6707565025875,183.4152769153013,0.8462723197142332,296.1953118999816,1.7022099447513813e+39,202251.74548977605,62035.00105951464,310.1591122298545,42274.134632510155,1.0010029700440457
408,202.49400000000003,47.1522,1.4513000000000001e+37,7.6048e+35,1.5943e+36,2.0708e+35,0.9632,0.2166,0.029227,0.0053834,0.0071883,0.017383000000000003,374.6759348697184,188.81525311443482,0.7129780312893177,249.5423109512612,2.004558011049724e+39,180696.8951631631,52264.019389620116,365.24985360206733,37719.728094519465,0.967583609769086
409,202.49400000000003,47.1528,2.0757000000000002e+37,1.0824000000000001e+36,1.559e+36,1.8907e+35,0.3624,0.2286,0.037223,0.0069414,0.009326000000000001,0.024095,374.6821489099338,195.29522447413518,0.7945831485561868,278.10410199466537,2.866988950276244e+39,211996.21131245355,58245.98691730847,522.3931103988227,14191.891052173854,0.6659999484543319
410,202.49400000000003,47.1544,1.622e+37,8.4839e+35,4.4003e+36,7.7875e+35,2.3913,0.264,0.036057,0.0062388999999999995,0.011712,0.026052999999999996,374.6987196839151,212.57514769165317,1.371019169574633,479.8567093511216,2.2403314917127073e+39,314302.813909852,100500.95419155042,408.2100616981694,93645.33408681939,1.1978677251270622
411,202.49400000000003,47.1833,7.9186e+36,4.2304e+35,7.975e+35,5.0717e+35,0.8259,0.8075,0.02188,0.005490999999999999,0.0038301000000000003,0.011963,374.9980292184249,524.6936883278454,2.0109537119527285,703.8337991834552,1.093729281767956e+39,377866.59757950983,147410.6061908624,199.28805145272042,32342.943763770385,0.9215863916975949
412,202.49400000000003,47.1839,8.7879e+36,4.672e+35,1.2314e+36,4.7473e+35,1.3476,1.0787,0.021092,0.005128499999999999,0.0039689999999999994,0.01102,375.0042432564221,531.1736571779653,2.0449299062493025,715.7254671872557,1.2137983425414365e+39,370956.6270844785,149901.19131350706,221.16579538824556,52773.15778672597,1.0584373795519002
413,202.49400000000003,47.1844,1.4207000000000001e+37,7.448e+35,1.8190000000000002e+36,5.1097e+35,1.205,0.5305,0.02683,0.0061342,0.0052450000000000005,0.013831999999999999,375.00942162147766,536.5736312113219,2.1598940520855043,755.9629182299266,1.962292817679558e+39,386801.74673276715,158328.50335316258,357.54872666744103,47188.820965423554,1.0299847009690248
414,202.49400000000003,47.185,1.0081e+37,5.3318e+35,1.543e+36,4.5039e+35,1.4871,0.6563,0.021363,0.0043709,0.0046339,0.011053,375.0156356593217,543.0536000425071,1.959690206829548,685.8915723903417,1.392403314917127e+39,358155.1099322875,143652.79499870993,253.7093484574134,58236.09598147832,1.0922009563096742
415,202.4931,47.1533,1.7186e+37,8.9816e+35,1.3549e+36,1.9697e+35,0.439,0.2593,0.036251,0.0065132,0.009807799999999998,0.023403,381.2972772520829,200.6889011439119,0.7020661456023177,245.72315096081118,2.3737569060773486e+39,184463.136886835,51464.136391694665,432.5214624133626,17191.611953378368,0.7247873137143466
416,202.4931,47.1539,2.0333000000000001e+37,1.0604e+36,2.0421e+36,2.6165e+35,0.8216,0.2245,0.044333,0.007885300000000001,0.011052,0.029468,381.3034166219162,207.1688724008214,0.8578496263425793,300.2473692199028,2.808425414364641e+39,200699.61314176122,62883.661960060585,511.72226784888284,32174.552120491284,0.9214899807348946
417,202.4931,47.1544,1.69e+37,8.8341e+35,2.7001e+36,3.6210000000000004e+35,1.5549,0.2249,0.042729,0.0075742000000000006,0.010334999999999999,0.028239999999999998,381.30853276337183,212.56884838553643,0.9562704647919736,334.6946626771908,2.3342541436464088e+39,231735.2785880566,70098.28623082509,425.32367710845017,60891.20142666977,1.0974077368844843
418,202.4931,47.155,1.5021e+37,7.8661e+35,2.1105000000000002e+36,2.4224e+35,1.3519,0.1879,0.046379000000000004,0.008474200000000001,0.010708,0.029632,381.3146721330597,219.04881949324601,0.7523970950688219,263.3389832740877,2.074723756906077e+39,197185.92244204762,55153.58768384528,378.0347309968065,52941.54943000507,1.0645407464662169
419,202.4932,47.1828,9.549e+36,5.0596e+35,7.9909e+35,6.1628e+35,0.5333,1.5798,0.023878,0.0055926000000000005,0.0043538000000000006,0.013189,380.865098568603,519.2881132672052,1.9572623986199889,685.0418395169961,1.3189226519337018e+39,405628.8228101571,143474.8273618822,240.32046110701717,20884.47985133641,0.7852643789876601
420,202.4932,47.1833,1.1659e+37,6.1393e+35,1.3394000000000001e+36,4.5147e+35,1.0338,1.1194,0.024495,0.0054441,0.0039878,0.012703,380.8702216221006,524.6880873558442,2.0284920350848887,709.972212279711,1.6103591160220996e+39,371891.04351049685,148696.2324233889,293.42300304185926,40484.48391207874,0.9859390773615236
421,202.4932,47.1839,8.983300000000002e+36,4.7714e+35,1.4414e+36,4.0494e+35,1.5616,0.7805,0.020033000000000002,0.004243899999999999,0.0037095999999999995,0.010198,380.8763692865217,531.1680562510414,1.9702880613690976,689.6008214791842,1.2407872928176797e+39,360942.77911288367,144429.65831123278,226.08344311055274,61153.57910340699,1.1034242844507671
422,202.4923,47.1539,1.3743e+37,7.2092e+35,1.4619e+36,1.955e+35,0.9122,0.2403,0.037686000000000004,0.006886,0.0087214,0.022180000000000002,387.17886136331396,207.163336887231,0.7383694397985652,258.4293039294978,1.8982044198895028e+39,183533.6720698782,54125.306846482265,345.8712008580729,35722.524883534745,0.9509908089925322
423,202.4923,47.1544,1.3238e+37,6.9498e+35,1.9677e+36,2.9706e+35,1.4407,0.2467,0.040464,0.0073055,0.0088625,0.023339,387.18392219337824,212.56331290944823,0.9854409227471218,344.9043229614926,1.828453038674033e+39,232444.67875467672,72236.5924804791,333.16182470779074,56419.03266795496,1.073861336458812
424,202.4923,47.155,1.1976000000000001e+37,6.3016e+35,1.5923e+36,2.0047e+35,1.2647,0.2085,0.043469,0.0080125,0.008965,0.024205,387.1899951894673,219.04328406229183,0.7243314271592145,253.51599950572503,1.65414364640884e+39,190861.11169057997,53096.266774310614,301.40096787282835,49526.72354769392,1.0435582943221136
425,202.4924,47.1806,8.2898e+36,4.4186e+35,5.5244e+35,6.3782e+35,0.1736,1.4441,0.029612,0.0058842,0.0052851999999999994,0.015271999999999999,386.71504824244414,495.52268612379527,1.8711882909959083,654.915901848568,1.145e+39,639552.676330303,137165.26573110634,208.63007210021485,6798.3230868029295,0.4362356138043221
426,202.4924,47.1828,1.5493e+37,8.1094e+35,1.8893e+36,5.2109e+35,1.1281,0.5263,0.029464999999999998,0.006185,0.0048598999999999995,0.015685,386.73734630815215,519.2825724009933,2.168698744366037,759.0445605281129,2.1399171270718243e+39,387263.01438744523,158973.9210068275,389.9135934580604,44177.35181003678,1.0170964445667892
427,202.4924,47.1833,1.8672e+37,9.748e+35,2.6748e+36,3.9527e+35,1.3825,0.2337,0.031383999999999995,0.006129,0.0049107,0.015894,386.7424140502575,524.6825465270773,2.2222985782137834,777.8045023748242,2.579005524861878e+39,393042.0024075211,162902.99403932082,469.9197455011232,54139.87135659591,1.0709314725121788
428,202.4924,47.1839,1.2037e+37,6.3329e+35,2.095e+36,4.2742e+35,1.6901,0.3692,0.023025999999999998,0.004265,0.0041173,0.01165,386.7484953409617,531.1625154672462,2.090158154233281,731.5553539816483,1.6625690607734808e+39,380039.4929558132,153216.59505086846,302.9361598434565,66185.74797814303,1.1187360131532758
429,202.4915,47.1539,1.1835000000000002e+37,6.2294e+35,1.1694e+36,1.6190000000000001e+35,0.7958,0.2389,0.039517000000000004,0.0071332999999999995,0.007045,0.020146,393.0543061297453,207.15786152164367,0.7218269945536957,252.63944809379348,1.634668508287293e+39,179687.60139821234,52912.682275896106,297.8524093833437,31164.20226081665,0.908678341200156
430,202.4915,47.1544,1.1845e+37,6.2348e+35,1.4085e+36,2.0691e+35,1.0881,0.2469,0.0425,0.007504699999999999,0.007815899999999999,0.021221,393.0593116483886,212.5578375811677,0.7582164293673808,265.3757502785833,1.636049723756906e+39,189889.18467302987,55580.167167738466,298.10408019820073,42610.917919068364,1.0037006107601314
431,202.4915,47.1822,9.0536e+36,4.8072e+35,8.6545e+35,5.6319e+35,0.7435,1.0146,0.021731,0.0044203,0.0049493,0.011903,393.33761842470636,512.7964418022184,1.9614883866690849,686.5209353341797,1.2504972375690609e+39,373386.6682749111,143784.60846543015,227.85268893899794,29116.089948375447,0.8972753628268024
432,202.4915,47.1828,1.0793e+37,5.6957e+35,1.8828e+36,3.8082e+35,1.6936,0.3962,0.02235,0.0042435,0.0039570000000000004,0.011877,393.3436250449922,519.2764108164797,2.1141230062821608,739.9430521987563,1.4907458563535914e+39,380994.33154179103,154973.31045749478,271.6283104752369,66322.81094360277,1.1253921690308852
433,202.4915,47.1833,1.0074e+37,5.3276e+35,2.1683e+36,2.4753e+35,2.0257,0.1972,0.02062,0.003589,0.0035158999999999998,0.010533,393.34863056193984,524.6763849846977,2.004526635427056,701.5843223994698,1.3914364640883978e+39,377821.13679075585,146939.47687492982,253.53317888701343,79328.12832336804,1.160214640002116
434,202.4907,47.1822,8.3319e+36,4.44e+35,1.1044000000000001e+36,5.3136e+35,1.2599,1.5246,0.019949,0.0038640999999999997,0.004746500000000001,0.010927,399.2099325916346,512.7910286957654,2.023589020154068,708.256157053924,1.1508149171270719e+39,365882.93299922196,148336.82265735642,209.6896062307631,49338.75148077771,1.0466154908249157
435,202.4899,47.1772,1.2533e+37,6.5873e+35,1.1883e+36,4.156e+35,0.7305,0.8987,0.035247,0.0070535,0.0057171999999999995,0.017243,405.03329784266924,458.7859324871839,1.6580660999046295,580.3231349666203,1.7310773480662982e+39,327076.84976873884,121542.59316795546,315.4190322603672,28606.99893381071,0.8902286594011074
436,202.4899,47.1778,1.0453000000000001e+37,5.5221e+35,1.2329000000000001e+36,4.9141e+35,1.0755,1.0102,0.026833,0.0057038,0.0059931,0.014794999999999999,405.03917171563296,465.26590175848884,1.7795919248291054,622.8571736901869,1.4437845303867403e+39,333450.40712205623,130450.90140671954,263.07150277009646,42117.4912434133,1.0030149661811183
437,202.4899,47.1839,1.3413000000000002e+37,7.0393e+35,1.8615000000000002e+36,2.3711e+35,1.3325,0.1905,0.028656,0.004171,0.0050872,0.015059000000000001,405.0988894243743,531.1455881592121,1.9955956650409512,698.4584827643329,1.852624309392265e+39,363944.36957892874,146284.80255266008,337.5660639677895,52181.82899288538,1.0570764587531576
438,202.4891,47.1772,1.3820000000000002e+37,7.2492e+35,1.2105000000000001e+36,4.4593e+35,0.6054,0.8833,0.030994,0.0062907,0.0062083,0.015944,410.9061651756357,458.7806392960431,1.7057674724631386,597.0186153620988,1.908839779005525e+39,345978.78701687226,125039.28640519465,347.80906613247237,23707.976939806988,0.8339301481468108
439,202.4891,47.1778,1.2057e+37,6.3432e+35,1.2613000000000001e+36,5.9224e+35,0.8859,1.317,0.022928999999999998,0.005043,0.0054698,0.013259,410.9119726748112,465.260608611824,1.9653364578676351,687.8677602536721,1.665331491712707e+39,367700.4757233566,144066.68681694675,303.43950147317065,34692.59460022301,0.9423816996612084
440,202.4891,47.1783,1.2545e+37,6.5936e+35,8.7652e+35,8.3614e+35,0.2483,1.3071,0.019575,0.004898,0.0061455,0.013203,410.9168122577986,470.6605830224768,2.1151156753759905,740.2904863815967,1.7327348066298342e+39,590257.01820165,155046.07690258927,315.72103723819566,9723.638378186448,0.5412319905295119
441,202.4891,47.1978,9.8776e+36,5.2277e+35,8.0081e+35,1.5048e+35,0.4832,0.28800000000000003,0.05491,0.012222,0.0081473,0.027103,411.1055559840528,681.2595800813542,1.423792392432098,498.32733735123435,1.3643093922651933e+39,314154.39157417667,104369.43347370673,248.59036408322052,18922.521402898477,0.7609957560396333
442,202.4883,47.1772,9.2748e+36,4.9202e+35,1.6198e+36,4.6182e+35,1.6955,0.7165,0.020424,0.0042606,0.0039289,0.011387999999999999,416.7790325353197,458.7754062490544,1.8632707552033907,652.1447643211867,1.2810497237569057e+39,350178.3614434609,136584.8800445658,233.41964736363627,66397.21655342379,1.1230094601843532
443,202.4883,47.1778,1.3658e+37,7.1657e+35,1.9059e+36,6.1183e+35,1.341,0.7327,0.020066999999999998,0.004545,0.003996199999999999,0.012395999999999999,416.7847736610466,465.2553756094744,2.363858500366668,827.3504751283339,1.88646408839779e+39,412921.13068586844,173279.87830714654,343.7319989317877,52514.69619471617,1.0597974830934445
444,202.4883,47.1783,1.7463000000000001e+37,9.1241e+35,2.1549000000000002e+36,8.108e+35,1.1469,1.0457,0.018981,0.0047781,0.004483600000000001,0.013208000000000001,416.78955793253164,470.6553500570922,2.5845455578281533,904.5909452398537,2.4120165745856358e+39,446491.0929133183,189457.0845379581,439.4927439849034,44913.57573879194,1.0177003600639307
445,202.4883,47.1789,1.8944e+37,9.8884e+35,2.2622e+36,7.4631e+35,1.0949,0.7534,0.017092,0.0046967,0.0046613,0.013,416.7952990581748,477.1353193719723,2.5589914024792293,895.6469908677302,2.6165745856353595e+39,443682.5139928015,187583.86711465768,476.7651916652356,42877.211680532986,1.007253186725957
446,202.4883,47.1794,2.392e+37,1.2457000000000001e+36,2.512e+36,7.1943e+35,0.892,0.6592,0.018724,0.0053209,0.0056245,0.014740999999999999,416.8000833296444,482.53529378387503,2.4546743079313886,859.1360077759862,3.3038674033149164e+39,437760.08151520597,179937.02469756675,601.996589138114,34931.475768595694,0.9525055460636233
447,202.4883,47.18,1.9499000000000002e+37,1.0175e+36,2.3700000000000002e+36,5.7182e+35,1.1229,0.5296,0.016183000000000003,0.0044806,0.0049903,0.012572,416.8058244554437,489.0152630585112,2.2467001893894314,786.345066286301,2.693232044198896e+39,400586.91488492803,164691.72556210813,490.73292188980315,43973.71540421088,1.0103917367099695
448,202.4883,47.1806,9.269300000000001e+36,4.9171e+35,2.0684000000000002e+36,3.2285e+35,2.0826,0.2744,0.011022,0.0028336,0.0031330999999999998,0.008192,416.81156558083535,495.49523231259803,2.164653332780707,757.6286664732472,1.280290055248619e+39,399902.78783676407,158677.3768494257,233.28122841546497,81556.3805332706,1.1636355462514285
449,202.4883,47.1883,8.0644e+36,4.3043e+35,9.1619e+35,1.1463e+35,1.0162,0.1941,0.046297000000000005,0.0086235,0.0081851,0.021481999999999998,416.88524335917344,578.6548365816882,1.5570647851463593,544.9726748012257,1.1138674033149172e+39,304882.95273993263,114138.81010418068,202.95741193333646,39795.25300005263,0.9783396931772909
450,202.4883,47.1928,1.6798e+37,8.7818e+35,1.5407e+36,1.558e+35,0.6782,0.1445,0.067156,0.012988,0.0085728,0.030864999999999997,416.92830180104784,627.2546050831322,1.63873706362802,573.557972269807,2.3201657458563537e+39,327059.0362661756,120125.7008060456,422.7566347969081,26558.88662136951,0.8704103730817188
451,202.4883,47.1933,1.3163e+37,6.9113e+35,1.9328e+36,2.5430000000000002e+35,1.4216,0.1745,0.056849000000000004,0.010561,0.0080655,0.024947,416.93308607234366,632.6545793855257,1.5648081472810824,547.6828515483788,1.8180939226519332e+39,306995.07335141767,114706.42819476641,331.27429359636267,55671.06048501753,1.076069359914546
452,202.4875,47.1772,9.895100000000001e+36,5.2367e+35,2.1222e+36,6.8969e+35,2.02,0.6135,0.018855,0.0040107,0.0039946999999999995,0.011911,422.65189992229364,458.7702333463237,2.213418373592619,774.6964307574167,1.3667265193370168e+39,403230.63680060074,162252.04104198227,249.03078800922052,79104.91149390505,1.1594980424687924
453,202.4875,47.1778,1.596e+37,8.3506e+35,1.9156e+36,6.9334e+35,1.1029,1.084,0.019013,0.004327,0.0039571,0.013049000000000002,422.6575746743727,465.2502027511245,2.5310239173326115,885.8583710664142,2.2044198895027623e+39,438615.320752851,185533.7433775512,401.6666205118855,43190.498458726666,1.0108954891197912
454,202.4875,47.1783,2.4197000000000003e+37,1.2600000000000001e+36,3.116900000000001e+36,8.0549e+35,1.2147,0.5043,0.019891,0.0048056,0.0044406,0.014603999999999999,422.6623036344453,470.650177235748,3.093507363032754,1082.7275770614638,3.342127071823205e+39,516422.5401971408,226765.93346235808,608.9678707096551,47568.68118398339,1.0302775909300241
455,202.4875,47.1789,2.9305e+37,1.524e+36,3.9183e+36,7.8037e+35,1.2736,0.3998,0.019194,0.0047528,0.0044276,0.014606999999999997,422.6679783866166,477.1301465951378,3.0275968928713723,1059.6589125049802,4.047651933701657e+39,502866.76356330863,221934.443655773,737.5213229386467,49875.2550884344,1.0488289841174514
456,202.4875,47.1794,4.0063e+37,2.0804e+36,5.839400000000001e+36,7.0163e+35,1.4099,0.183,0.022678,0.0055288,0.005435,0.0173,422.6727073465443,482.53012104388193,3.020017584891032,1057.0061547118612,5.533563535911602e+39,502352.2465946126,221378.85136279862,1008.268785561884,55212.878571909256,1.0693674658293837
457,202.4875,47.18,3.1291e+37,1.6267000000000005e+36,5.1008000000000004e+36,6.3354e+35,1.5866,0.1957,0.018734,0.004393,0.0052539,0.014293,422.6783820985006,489.0100903628044,2.5839457620223683,904.3810167078286,4.321961325966851e+39,443057.83288852475,189413.11720902545,787.5031467692613,62132.600285262255,1.1021224984289837
458,202.4875,47.1806,1.5267e+37,7.9931e+35,2.7081000000000003e+36,3.5571e+35,1.7201,0.2611,0.012331,0.0027511,0.0038993,0.0092732,422.6840568505427,495.4900596614864,2.260061739557858,791.0216088452503,2.1087016574585637e+39,401472.61741836456,165671.17834526786,384.2258330422905,67360.57339636932,1.125098400789834
459,202.4875,47.1811,9.162400000000001e+36,4.8629e+35,2.2257e+36,3.3744e+35,2.2167,0.2835,0.011031000000000001,0.0023178,0.0038912,0.0080943,422.6887858106,500.8900340628527,2.023409761501592,708.1934165255573,1.265524861878453e+39,386994.47180343565,148323.68231182313,230.59086740464284,86807.85015274222,1.1769219654577072
460,202.4875,47.1922,6.897700000000001e+36,3.7153e+35,5.9394e+35,1.2031e+35,0.5784,0.3542,0.04609,0.0080416,0.007230500000000002,0.02154,422.79376872088477,620.7694641364714,1.6964770687362165,593.7669740576757,9.527209944751382e+38,348255.72888687375,124358.26424292235,173.59497796396198,22650.634063403304,0.8178501588841257
461,202.4866,47.1778,1.1914e+37,6.2697e+35,1.2531e+36,6.6012e+35,0.8945,0.8085,0.014321,0.0032311999999999996,0.0042883,0.010912,429.2644758475257,465.2444551765375,2.2749844606422958,796.2445612248033,1.645580110497238e+39,411846.757882125,166765.07093364472,299.84060882071464,35029.37788678122,0.9495858762767688
462,202.4866,47.1783,2.2256e+37,1.1598000000000001e+36,2.3538e+36,6.6303e+35,0.9031,0.6073,0.016619,0.0037659,0.0043674,0.012889,429.2691425822517,470.6444297026125,2.7090722093383586,948.1752732684256,3.074033149171272e+39,480482.3722564759,198585.364854372,560.1185655458976,35366.16117333943,0.9445018423534204
463,202.4866,47.1789,3.7397000000000003e+37,1.9425e+36,4.548e+36,7.403000000000001e+35,1.1238,0.315,0.020513999999999998,0.0044542,0.0042895,0.01576,429.2747426639571,477.1243991117671,3.3316057890132376,1166.0620261546333,5.1653314917127074e+39,553227.7527613187,244219.459666495,941.1733463209888,44008.960166757664,1.0114968199067549
464,202.4866,47.1794,4.074e+37,2.1154e+36,7.2706e+36,6.6703e+35,1.7297,0.14,0.019991,0.0040613,0.0039214,0.014965000000000001,429.27940939866943,482.52437360209814,3.6907759737282335,1291.7715908048815,5.62707182320442e+39,584650.6067140233,270548.00931924104,1025.3068997277078,67736.51753020175,1.1230934588702275
465,202.4866,47.18,2.968e+37,1.5434e+36,5.3317e+36,4.9700000000000005e+35,1.7401,0.1576,0.015656,0.0029991999999999996,0.0038205999999999995,0.011771,429.28500948030035,489.0043429708503,2.83500670119486,992.252345418201,4.099447513812155e+39,474930.28637217754,207816.84525820415,746.9589784957872,68143.79034185353,1.1274753864433311
