id xcenter ycenter 3.6um_aperture_average
105 224.97908222683446 296.97795288810295 0.836114248675071
106 225.00148417025713 315.33786477060136 0.7826191677497041
107 225.00807297709423 320.73783876335835 0.7631664208033148
108 225.01597954524925 327.2178075022277 0.7239111493667822
109 224.80936009154567 759.2165638871006 1.340264737320848
110 224.8159558117502 764.6165373610212 1.3853084502705382
111 224.82387067591714 771.0965055666379 1.267112868439943
112 230.8457681009006 290.4908475273559 1.1725463286994104
113 230.853608295705 296.970816592363 0.7287030956180227
114 230.87582218039813 315.3307286095514 0.6609281861156668
115 230.88235567576902 320.73070264183286 0.728305341588216
116 230.8901958700094 327.2106714280139 0.9655121042212502
117 230.89672936541598 332.61064537421913 0.850638175605973
118 230.90456955962753 339.090614059633 0.6688337423572599
119 230.67130301146324 752.7294552835206 1.1923456641095151
120 230.67915150192175 759.2094234640585 1.2961238439593923
121 230.6856919106039 764.6093969776964 1.1275327651226832
122 236.72036055677154 290.48377133087564 0.6566459015814606
123 236.72813437773226 296.9637404431645 0.5936904616582572
124 236.75016020365496 315.32365259467656 0.6617260171935696
125 236.756638387475 320.7236266663852 0.6827756497682503
126 236.76441220827672 327.203595500178 0.7935820973494017
127 236.7708903920393 332.6035694857094 0.9140758033085902
128 236.7786642126934 339.0835382186374 1.0488144495974967
129 236.78514239642442 344.48351212205057 0.6872552143293702
130 236.8356722283268 386.60330739668944 0.6517267302315769
131 237.28266685442884 759.2014623740442 1.3237994467137804
132 237.28914503787507 764.6014359321211 1.3136598828776072
133 243.33697623662061 296.9558516695337 0.6292314782774253
134 243.3446753870702 303.43582077281366 0.6413750453479767
135 243.35109134580722 308.8357949789723 0.760851559903109
136 243.35879049623014 315.31576397174297 0.8956717458277541
137 243.36520645481016 320.7157380878693 0.935459550647172
138 242.64505143253223 332.59655374355253 1.560375647976527
139 242.6527588793656 339.0765225236915 1.9012385718565095
140 242.65918175163324 344.4764964664721 0.7787096823932237
141 243.15245829346662 759.1944497481436 1.5365662122939225
142 243.1588811653511 764.5944233457612 1.8556375490514652
143 243.16658861186187 771.0743916996083 1.2864844912115465
144 243.24494765278922 836.9540725788574 1.3642769383176678
145 243.25265509991078 843.4340414789954 1.6736386349519345
146 243.2590779723913 848.8340156065522 1.4313072253526267
147 243.30146893253743 884.4738459096118 1.7549014991037577
148 243.30917638021913 890.9538152648836 1.9873726613167786
149 243.3233067009274 902.8337592607189 1.343211396467338
150 249.21150234829702 296.948903332028 0.8849129721000505
151 249.21913512504534 303.42887248250946 0.9084639338111253
152 249.22549577227898 308.82884672792323 1.551850865314451
153 249.23312854907812 315.30881576796355 1.590079748878244
154 249.23948919625457 320.70878992343034 0.954575902974822
155 249.2611153964707 339.0687017602249 1.4345964947645897
156 249.26747604345883 344.4686757473487 0.7340643049166604
157 249.02861730731667 764.5874708988634 1.6659104618336744
158 249.1776182348275 890.946863739937 1.7022353072462189
159 249.1852593088173 897.4268332105951 2.0513032478546993
160 249.19162687044195 902.8268078224389 1.5341280650902818
161 255.08602847469342 296.9420151412556 1.2276354516934203
162 255.09990021360352 308.8219586235152 4.599970420757912
163 255.10746661656225 315.3019277105655 4.675734550378083
164 255.11377195223866 320.70190190522743 1.2812215943313772
165 255.12133835538987 327.1818708867046 0.7804107338670673
166 254.94127675850206 801.3004003739483 1.5504407272965737
167 255.01071150418898 860.7001154787426 1.778166003631771
168 255.05994705469834 902.81991652169 1.3822024985986907
169 260.98180469916525 315.29509979958345 3.2661846534515018
170 260.98805472362994 320.6950740335531 1.2256316479028249
171 260.99555475264566 327.1750430616903 0.7003839012828823
172 261.0018047769142 332.5750172094307 0.7786099405067937
173 260.69926332210537 705.1740369116262 1.7971943746963988
174 260.7055202595617 710.5740103925407 1.6335099554902457
175 260.8106368125086 801.2935684732533 1.6946711124875795
176 260.87946313259965 860.693284009648 1.997237739212654
177 266.83508077281857 296.9284191993504 0.8843149770600531
178 266.84251442865997 303.40838849102755 1.030165947790796
179 266.86233751019535 320.68830630793093 0.828457716735033
180 266.86977116559865 327.16827538306586 0.6806103993636704
181 267.28977264591407 693.2864804350633 1.6210605330808536
182 267.30340101227114 705.1664221247368 2.0598718036674217
183 267.30959572429896 710.5663956497297 1.7764604376639486
184 266.7420131495014 855.2865383033376 1.8911948583577707
185 266.7482147766047 860.6865126787109 1.988120718791752
186 272.70960694560284 296.9217114483364 0.8964429172048434
187 272.7169742277873 303.4016807868779 0.7627843445982345
188 273.1332255987494 669.5198922376906 2.2193331143618265
189 273.1393649993869 674.9198656920508 2.107941792945038
190 273.1528716807075 686.7998073433143 2.0296144444447486
191 273.1602389616133 693.279775548967 1.6255356448877032
192 273.166378362033 698.67974907254 1.6381915846469945
193 273.1737456427463 705.1597173245979 1.732499409996003
194 273.2891663804683 806.6792244036628 1.705293423039798
195 273.3444209934589 855.2789923961361 2.0905340604391593
196 273.35056039513984 860.6789668154875 1.9100355926242605
197 279.31844890968887 296.91423712257335 0.6879109568565416
198 279.003935300901 669.5132473209826 2.4572979372122608
199 279.01001939037434 674.9132208142242 2.3858441582757233
200 279.01732029721285 681.3931890253313 1.915677375103476
201 279.08424527963103 740.7928988333703 1.44425920124736
202 279.0915461870171 747.2728673345387 1.5587634738972989
203 279.15847117318384 806.6725804766447 1.7874572907261816
204 279.16577208081804 813.1525494152638 1.852385577594593
205 279.2059270750091 848.7923795251778 1.7320956646052195
206 279.21322798322365 855.2723488201314 2.971927703484374
207 279.21931207354885 860.6723232784284 3.4787675864455725
208 279.22661298190434 867.1522926848511 2.088375903571671
209 284.88067379794416 674.9066360774927 1.8467414074608637
210 285.027775982531 806.6659966888916 1.899969169726451
211 285.03501051665756 813.1459656740383 1.8487238137257187
212 285.04103929514196 818.5459398671221 1.8845400109266062
213 285.04827382931376 825.0259089467855 2.0449314630346627
214 285.05550836365154 831.5058780798893 1.7018199498626534
215 285.07480045551216 848.7857960406727 1.9243928458471722
216 285.0820349900064 855.2657653823293 5.477523029469916
217 285.08806376884615 860.6657398796369 7.431037177044522
218 285.0952983035342 867.1457093326752 3.097765608190418
219 285.1013270824881 872.5456839245923 1.8420107265081715
220 285.14232278065913 909.2655123708689 1.6223759337142214
221 291.3455427027012 548.5399204587699 1.0179974778111112
222 290.72504497122173 651.1402278650596 2.034735670697277
223 290.73101843744 656.5402013936304 1.8098075581884154
224 290.82420451426816 740.7797904486873 1.6363990176736432
225 290.89708080932985 806.6594730400998 2.0370639709990597
226 290.9042489697707 813.1394420718148 1.7267435395365969
227 290.91022243679737 818.5394163037807 1.8366811884870815
228 290.9173905973021 825.0193854299977 1.9877659108296493
229 290.9245587579566 831.4993546097015 1.8389721792527993
230 290.94367385327087 848.7792726947364 1.9280507512249676
231 290.95084201404654 855.2592420829944 4.165924424027528
232 290.95681548152015 860.6592166190628 5.265029512829869
233 290.96398364250376 867.1391861187208 2.9997747993655692
234 290.9699571100334 872.5391607494573 2.038399512609213
235 291.00340852930856 902.7790195264047 2.4428253904073935
236 291.0105766907175 909.2589894595685 1.9128274982773814
237 291.01655015855033 914.6589644588157 1.6752071676815754
238 296.8959198962871 254.77487421482033 1.3500497024196427
239 296.9030133873203 261.2548441756013 0.5212066751402158
240 297.3298050119688 651.1329593905075 2.45929135043485
241 297.33571625304216 656.532932962602 2.08147761928718
242 296.81254726890177 848.7728094870913 1.9003393249384022
243 296.8196490559752 855.2527789218655 2.504803043443547
244 296.825567211933 860.6527534967857 3.00467541747408
245 296.8326689993844 867.1327230427415 2.4822018431275907
246 296.83858715537923 872.5326977123557 2.200187026855664
247 296.84568894284786 879.012667374605 1.9581838650241326
248 296.86581067427653 897.372581777406 3.6935009847553286
249 296.87172883069167 902.7725567063346 4.153855018506702
250 296.8788306184003 909.2525266859782 2.4653475412952406
251 296.8847487748978 914.652501723873 1.9156159347293706
252 302.7708775867323 254.7684744142017 1.213297947783743
253 302.777904704053 261.24844442130717 0.4965830077257232
254 303.18079268501566 632.7666522230603 2.360832697471753
255 303.1878198004972 639.2466205173212 3.5606648270452856
256 303.19367572994463 644.6465941055275 2.8323275518686994
257 303.20070284558034 651.1265624244162 2.2795562142897303
258 302.6814207028691 848.7664064179917 1.6157967700810583
259 302.68845611637374 855.2463758990397 1.7253014429684599
260 302.69431896100275 860.646350512483 1.9464601189653852
261 302.7013543745053 867.1263201051509 2.200900652489277
262 302.70721721928913 872.5262948131901 2.180925644650642
263 302.71425263289547 879.0062645219981 2.099724629881596
264 302.72128804682177 885.4862342959436 2.1661241484767335
265 302.72715089157396 890.8862091586709 2.781118946504627
266 302.7341863055733 897.3661790562269 4.457829411783096
267 302.740049150579 902.7661540237624 4.1869300805633
268 302.74708456468164 909.2461240496962 2.670169630069356
269 302.7799164980191 939.485985145936 1.8803272541429557
270 309.0518785961283 632.7603152672851 2.6822715274978584
271 309.0588393381045 639.2402836077644 3.5116645709976675
272 309.0646399561755 644.640257234528 2.4909189903101923
273 309.2966647007348 860.639219039336 1.5728924397439887
274 309.3036254439363 867.1191886839474 1.7999815340992311
275 309.3094260632727 872.519163435514 1.7482068252927634
276 309.31638680660444 878.9991331962285 1.857843953867337
277 309.3233475500059 885.479103022403 1.9520325944852246
278 309.329148169487 890.8790779284559 2.2760394251770215
279 309.33610891310707 897.3590478780312 3.2070774252736793
280 309.34190953269945 902.7590228890638 3.1950213519870707
281 309.34887027630765 909.2389929672003 2.8912853818917594
282 309.36163163982417 921.1189382982898 1.7231376907601097
283 308.6478607187029 939.4796428634463 2.3519733968816405
284 308.6536682528143 944.8796182738224 2.042818474090352
285 308.6606372936949 951.3595888396289 1.5888414449755806
286 308.6664448278559 956.7595643730674 1.3145428526198948
287 308.6734138689101 963.239535088909 1.527720458220425
288 308.69199797882686 980.5194574115307 1.6166593464907213
289 308.69896702020117 986.9994284419628 1.353544051324121
290 314.85976615231493 573.3543285918436 1.6573661100001353
291 314.86551145912995 578.7543022047785 1.7405186495894716
292 314.9298588944225 639.2340068397791 2.0971717613282346
293 315.2044845843595 897.3527729494907 1.934882002845409
294 315.21022989268954 902.7527479988431 2.180751529576056
295 315.2171242626647 909.232718123063 3.233190981820562
296 315.2228695708306 914.6326932817437 3.725854109287168
297 315.2297639410645 921.1126635388705 2.1843601459553357
298 315.2492979901141 939.472579677956 2.9273176744484917
299 315.25504329876514 944.8725551318003 2.7522259614983735
300 315.26193766923154 951.3525257495714 1.681672212243688
301 315.26768297807325 956.7525013263072 1.5653024432010079
302 315.2745773486706 963.2324720941765 2.0157489694532913
303 315.28032265764386 968.6324477979446 1.7192582138700097
304 315.287217028453 975.1124187205558 1.531573228484074
305 315.2929623374911 980.5123945553805 1.620238790677307
306 315.29985670850897 986.9923656376754 1.6889274135911052
307 315.30675107951413 993.472336809013 1.4082439834000198
308 320.70528654889847 548.5082326731547 1.5380713661846084
309 320.712114543291 554.9882010688306 1.5770190628024316
310 320.73146052733375 573.3481114970836 1.9573683821868233
311 320.7371505226371 578.7480851484219 1.857168169799058
312 321.08537826846043 909.2265034167538 2.048327280143169
313 321.0910682654157 914.6264786135414 2.587314827092354
314 321.09789626181674 921.1064489169516 1.958203514713666
315 321.1104142554774 932.9863946679889 2.683351463499026
316 321.11724225205126 939.4663651866572 3.9879082116305113
317 321.12293224931886 944.8663406788692 3.223387946887727
318 321.1297602461167 951.346311342691 1.8738140496991058
319 321.1354502435538 956.7462869577862 1.753503206560914
320 321.15479623506275 975.1062044827261 1.7895436982228845
321 321.1604862327131 980.5061803559158 1.838293821951817
322 321.16731423003796 986.9861514843237 1.908005663870896
323 321.1741422273366 993.4661227017659 1.6217510498307086
324 327.3247356293191 561.4612470215209 2.2173649351089937
325 327.3303633992391 566.8612207195322 2.526595645566587
326 327.33711672330253 573.3411891545754 2.346170203523433
327 327.3427444933078 578.7411628489928 2.28211385557337
328 326.95926698002177 914.6203240828413 1.7320035431376495
329 326.9660286026881 921.1002944323004 1.6734482525861878
330 326.97166328831196 926.50026978053 1.728186148420402
331 326.97842491111874 932.980240267825 2.451668366058058
332 326.98518653408973 939.4602108323473 3.0625994153861207
333 326.99082121996435 944.8601863628417 2.806456966777436
334 326.99758284301896 951.3401570727269 2.3562856999346433
335 327.00321752893194 956.7401327263458 2.0426275022851
336 327.01561383833223 968.620079366739 2.097851246528929
337 327.0223754616344 975.1000503816177 2.996250756174433
338 327.02801014799604 980.5000262929414 2.7257692050980893
339 327.03477177152365 986.9799974674709 2.208542214177022
340 327.0415333951985 993.4599687307727 1.6121076199890685
341 333.1898647821662 554.9751891579665 2.3185626955806242
342 333.1965517324019 561.4551576455177 3.5496004459810044
343 333.2021241910406 566.8551313817696 3.0717376240776906
344 333.2088111413925 573.3350998626552 2.5335028382549645
345 333.2143836000315 578.7350735952873 2.3977452165484356
346 332.84643558738117 932.9741460046316 2.287600431096845
347 332.85313083670064 939.4541166149372 2.892145671939599
348 332.858710211087 944.854092183834 3.023231092187209
349 332.8654054604614 951.3340629395825 2.820752470828665
350 332.87098483505326 956.7340386313018 2.427232934528464
351 332.87768008452133 963.2140095372429 2.439349323927518
352 332.88325945922634 968.613985356021 2.616159248121062
353 332.8899547089344 975.0939564166115 2.2947604551583747
354 332.8955340837475 980.4939323664103 1.9623695015089109
355 339.05512670326505 548.4891913399329 2.107559145857911
356 339.06174727987184 554.9691598789074 3.108772603760381
357 339.0683678564293 561.4491284122348 3.6443929311994294
358 339.0738850037616 566.8491021865946 2.667084659340955
359 339.08050558041066 573.3290707132542 2.0656609555073406
360 339.0860227276253 578.7290444840344 1.9847255478881651
361 338.7210751601149 939.4480825348569 2.620659300453175
362 338.7265992231788 944.8480581417634 2.6792563074887865
363 338.7332280988114 951.3280289434076 2.4957722584683966
364 338.7387521619996 956.7280046732626 2.3187579786828563
365 338.74538103783215 963.2079756248868 2.5291177550944774
366 338.75090510110374 968.6079514818838 2.5463646788043515
367 338.75753397706313 975.0879225883808 1.7810402233134106
368 345.3097721913997 200.72411888874274 0.6575394887902978
369 345.3163181001595 207.20408986837282 0.795989827297401
370 344.92707559613183 548.4832221580375 2.559760955263569
371 344.93362979907096 554.9631907426831 3.7208051862994527
372 344.94018400207494 561.4431593216572 3.069802926853615
373 344.94564583790907 566.8431331340781 2.3661983651035863
374 344.9522000410821 573.3231017064151 2.1132813623979816
375 344.9576618767062 578.723075515234 1.934999846000944
376 345.25478576690244 872.4816722986054 1.4007954259904094
377 345.26133997123145 878.9616423408839 1.4718243598005536
378 345.3465446358672 963.2012593557351 1.6407916312270696
379 345.3520064737835 968.6012352555967 1.6125931323098281
380 351.19176269800175 207.1981859484968 0.8019109123877138
381 350.7990245108721 548.4773131190053 2.5319493960797157
382 350.80551234008806 554.9572817492101 2.9833753182115874
383 350.8120001695168 561.4372503737607 2.4085777126396475
384 350.817406694077 566.8372242241602 2.1249043810113193
385 350.82930104762823 578.7171666888496 2.352270503730263
386 351.23803435219725 986.9552478072221 1.48625236718283
387 357.06079415697786 200.7123711063627 0.8079138363001884
388 357.06720731827386 207.19234217680992 0.9985144057350105
389 357.07255161932494 212.5923180062373 1.0835744656762947
390 356.665622234579 543.0714903211176 2.200301800744037
391 356.670973447864 548.4714642228595 2.305031644815713
392 357.1054920035465 986.9494019889594 1.5947463833012374
393 362.931016183882 195.30661144379036 0.8661269388160396
394 362.9363051736275 200.7065874372102 1.0074148367546758
395 362.942651961286 207.18655855311664 0.9477921511152074
396 362.94794095083046 212.58653442012655 0.8663422383098176
397 362.95428773837375 219.06650538689564 0.6485079558155751
398 363.271627041344 543.0649821600056 2.3773507331070154
399 368.78878802849374 176.94096893536874 0.8832895084863083
400 368.7950684425889 183.42094040870109 0.8417726995052256
401 368.80030212101497 188.82091656999324 0.8165329599332064
402 368.8065825352239 195.30088788516053 1.0231885123283877
403 368.82333030557334 212.580810981971 1.218954718149581
404 368.829610719357 219.06078199386582 0.6183778854848851
405 369.1436313385134 543.0592610297834 2.165408080038814
406 369.1729399260058 573.2991152782953 1.5844412715384468
407 374.6707565025875 183.41527691530126 0.8462723197142332
408 374.6759348697184 188.81525311443482 0.7129780312893177
409 374.68214890993386 195.29522447413518 0.7945831485561868
410 374.6987196839151 212.57514769165317 1.371019169574633
411 374.99802921842496 524.6936883278454 2.0109537119527285
412 375.0042432564221 531.1736571779653 2.0449299062493025
413 375.0094216214777 536.5736312113219 2.1598940520855043
414 375.0156356593218 543.0536000425072 1.9596902068295476
415 381.29727725208295 200.6889011439119 0.7020661456023177
416 381.3034166219161 207.16887240082144 0.8578496263425793
417 381.3085327633718 212.56884838553634 0.9562704647919736
418 381.31467213305973 219.04881949324601 0.7523970950688219
419 380.865098568603 519.2881132672052 1.9572623986199889
420 380.87022162210064 524.6880873558442 2.0284920350848887
421 380.8763692865217 531.1680562510414 1.9702880613690976
422 387.178861363314 207.16333688723097 0.7383694397985652
423 387.1839221933782 212.56331290944826 0.9854409227471218
424 387.1899951894673 219.04328406229183 0.7243314271592145
425 386.7150482424442 495.52268612379527 1.8711882909959083
426 386.7373463081522 519.2825724009934 2.168698744366037
427 386.7424140502575 524.6825465270773 2.222298578213783
428 386.7484953409617 531.1625154672462 2.090158154233281
429 393.0543061297453 207.15786152164378 0.7218269945536957
430 393.0593116483886 212.55783758116775 0.7582164293673808
431 393.3376184247064 512.7964418022184 1.9614883866690846
432 393.34362504499217 519.2764108164797 2.114123006282161
433 393.3486305619398 524.6763849846977 2.004526635427056
434 399.2099325916346 512.7910286957654 2.023589020154068
435 405.0332978426692 458.78593248718386 1.6580660999046295
436 405.03917171563296 465.26590175848867 1.7795919248291054
437 405.09888942437425 531.1455881592121 1.9955956650409512
438 410.9061651756357 458.780639296043 1.7057674724631386
439 410.9119726748112 465.260608611824 1.9653364578676351
440 410.91681225779865 470.66058302247677 2.1151156753759905
441 411.1055559840528 681.2595800813544 1.4237923924320979
442 416.7790325353197 458.7754062490544 1.8632707552033907
443 416.78477366104664 465.2553756094743 2.363858500366668
444 416.7895579325317 470.6553500570922 2.5845455578281533
445 416.7952990581748 477.1353193719723 2.5589914024792293
446 416.8000833296444 482.53529378387503 2.4546743079313886
447 416.8058244554436 489.01526305851115 2.2467001893894314
448 416.81156558083546 495.49523231259803 2.164653332780707
449 416.88524335917344 578.6548365816881 1.557064785146359
450 416.92830180104784 627.2546050831323 1.63873706362802
451 416.9330860723437 632.6545793855257 1.5648081472810824
452 422.65189992229364 458.77023334632366 2.213418373592619
453 422.6575746743727 465.2502027511245 2.5310239173326115
454 422.6623036344453 470.650177235748 3.093507363032754
455 422.6679783866166 477.13014659513783 3.0275968928713723
456 422.67270734654437 482.53012104388193 3.0200175848910313
457 422.6783820985006 489.0100903628043 2.5839457620223674
458 422.6840568505427 495.4900596614864 2.260061739557858
459 422.68878581059994 500.8900340628527 2.0234097615015916
460 422.79376872088466 620.7694641364714 1.6964770687362163
461 429.26447584752555 465.2444551765375 2.2749844606422953
462 429.26914258225173 470.64442970261246 2.709072209338359
463 429.2747426639571 477.12439911176705 3.3316057890132376
464 429.27940939866943 482.5243736020982 3.6907759737282344
465 429.2850094803004 489.0043429708503 2.83500670119486
466 429.2906095619784 495.4843123193704 2.319658212822682
467 429.29527629655047 500.8842867621475 2.1952784318530454
468 429.30087637830195 507.36425607754256 2.0961376236449443
469 428.7219953067897 686.6440404374786 2.1958354896208285
470 428.7276036850425 693.1240098498445 1.8890052037343477
471 435.13727692022354 465.23941012445283 2.0051856281758114
472 435.14742205158836 477.11935414065204 3.729366113941951
473 435.1520334749778 482.51932866785256 4.942882221026657
474 435.15756718295466 488.99929808080606 3.4441423460251084
475 435.16310089085215 495.4792674734091 2.3510382006679174
476 435.16771231418784 500.87924195310006 2.040664649371874
477 435.3217338505972 681.2383876896848 2.309614115730567
478 435.32634527391076 686.638362223516 2.364916646966649
479 435.3318789819723 693.1183316854308 2.0453752254360986
480 435.3364904053432 698.5183062557722 1.914004278545311
481 435.3420241134879 704.9982757639891 1.9329035906897511
482 434.6387119829137 740.6387356926332 1.8742051447284818
483 434.64425398778366 747.1187053979609 1.8975310950418576
484 434.6701166778289 777.3585645286163 1.4341347420675592
485 441.02010146771244 477.11436931337255 3.179494992494194
486 441.0246575798051 482.51434387741057 4.104480981290254
487 441.0301249141668 488.99431333446273 3.166095689558258
488 441.0355922484685 495.474282771205 2.311602282873099
489 441.10120025907077 573.233914961324 2.2701633961058985
490 441.1768317159027 662.8734908207829 2.126434419390415
491 441.1822990501766 669.3534602487341 2.426381117921002
492 441.1868551621164 674.7534347866714 2.8635842485963168
493 441.19232249644807 681.2334042512601 2.721347577695912
494 441.1968786083927 686.6333788218383 2.584465675744656
495 441.20234594289934 693.1133483277138 2.6118630093094657
496 441.20690205474205 698.5133229349498 2.6736722973221974
497 441.21236938922624 704.9932924872251 2.435065494968608
498 441.2424397288829 740.633125550524 1.7298556173796982
499 441.24790706338865 747.1130953054482 1.8283325893333109
500 441.2524631754161 752.5130701292735 1.7732247092463997
501 446.8927809133577 477.1094446302528 2.4961456209363315
502 446.8972817139643 482.50941923083036 2.7354118380799552
503 446.97739596227217 578.6289653877719 1.8837641776233927
504 447.0431076492906 657.4685928525822 2.62380815395003
505 447.0476084498831 662.8685673985249 2.7375628945788777
506 447.05300941043106 669.348536870514 3.1907132502395443
507 447.05751021096245 674.748511445129 3.6724767511021725
508 447.0629111715775 681.2284809537578 3.07933700478234
509 447.06741197212017 686.6284555609798 3.4014208360790996
510 447.07281293283575 693.1084251110053 4.031374595502639
511 447.07731373352914 698.5083997546398 3.4636886565263687
512 447.08271469416997 704.9883693511313 2.5660388021617915
513 447.12232174047625 752.5081473153781 1.8183553257878449
514 447.1430254242089 777.3480320226037 1.5015201384897627
515 447.1529271862781 789.2279771015542 1.6565315758408394
516 447.1574279872556 794.6279521877501 1.5903398712933738
517 447.1628289484139 801.1079223342331 1.4058701880829836
518 447.1673297494258 806.5078974932976 1.4688272918883487
519 447.1781316720306 819.467838016647 1.5994476895239795
520 452.76546038815843 477.104580090922 2.169704387169848
521 452.7699058773296 482.5045547280532 2.2909423702531684
522 452.9032705497493 644.5037905829563 2.840180013761655
523 452.9086051369062 650.9837600512423 3.2925860349520186
524 452.9139397239087 657.463729534916 4.00337233845639
525 452.9183852127902 662.8637041176631 3.5772161428335902
