   0.6000000E+01   0.2111788E-02   0.8486561E-03   0.6041367E-04   0.4645854E+10   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.6100000E+01   0.2636644E-02   0.1096559E-02   0.7618895E-04   0.3895239E+10   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.6200000E+01   0.2720482E-02   0.1186942E-02   0.7967414E-04   0.3462026E+10   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.6300000E+01   0.2963734E-02   0.2023877E-02   0.1009403E-03   0.2936616E+10   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.6400000E+01   0.4419817E-02   0.5915526E-02   0.2100062E-03   0.2862498E+10   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.6500000E+01   0.4826753E-02   0.1127774E-01   0.1222329E-02   0.6989846E+10   0.1185524E+41   0.0000000E+00   0.2942670E-04   0.7255633E-03
   0.6600000E+01   0.4583042E-02   0.8778509E-02   0.1664415E-02   0.1402362E+11   0.2096523E+41   0.0000000E+00   0.5434366E-04   0.1265744E-02
   0.6700000E+01   0.4571136E-02   0.6125313E-02   0.8522035E-03   0.1098192E+11   0.2654021E+41   0.0000000E+00   0.6769172E-04   0.1713583E-02
   0.6800000E+01   0.3780111E-02   0.3854271E-02   0.3545441E-03   0.4962793E+10   0.3137518E+41   0.2231460E-04   0.1260532E-03   0.1830892E-02
   0.6900000E+01   0.2809491E-02   0.2416702E-02   0.1339260E-03   0.3000322E+10   0.3529265E+41   0.4279317E-03   0.7499818E-03   0.1568961E-02
   0.7000000E+01   0.1741077E-02   0.1291131E-02   0.7375822E-04   0.1551661E+10   0.3449364E+41   0.7880623E-03   0.9300620E-03   0.1282093E-02
   0.7100000E+01   0.1513502E-02   0.9953976E-03   0.5358433E-04   0.7939979E+09   0.3140957E+41   0.7890283E-03   0.8213907E-03   0.7561152E-03
   0.7200000E+01   0.9383339E-03   0.5658905E-03   0.3114749E-04   0.3686792E+09   0.2505861E+41   0.6318637E-03   0.6113876E-03   0.3750913E-03
