tau,6.0,6.1,6.2,6.3,6.4,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0
1e-07,6.736872657707737e-07,6.821296028263702e-07,6.027493753471385e-07,6.196188775255711e-07,6.128944295321037e-07,5.11773202449842e-07,2.4590226716370057e-07,2.641275880756837e-07,1.4396383772872113e-07,1.2978815208176104e-07,9.251805093844709e-08,1.102837108773759e-07,1.0286504780305993e-07
1.01e-07,6.804241384284814e-07,6.88950898854634e-07,6.0877686910061e-07,6.258150663008268e-07,6.190233738274248e-07,5.168909344743406e-07,2.4836128983533764e-07,2.667688639564406e-07,1.4540347610600835e-07,1.3108603360257866e-07,9.344323144783156e-08,1.1138654798614965e-07,1.0389369828109054e-07
1.03e-07,6.938978837438969e-07,7.025934909111613e-07,6.208318566075527e-07,6.382074438513382e-07,6.312812624180668e-07,5.271263985233373e-07,2.5327933517861164e-07,2.7205141571795423e-07,1.4828275286058275e-07,1.3368179664421387e-07,9.529359246660051e-08,1.1359222220369717e-07,1.0595099923715173e-07
1.04e-07,7.006347564016047e-07,7.094147869394251e-07,6.268593503610241e-07,6.44403632626594e-07,6.374102067133879e-07,5.322441305478359e-07,2.5573835785024866e-07,2.746926915987111e-07,1.4972239123786997e-07,1.3497967816503148e-07,9.621877297598498e-08,1.1469505931247094e-07,1.0697964971518234e-07
1.06e-07,7.141085017170202e-07,7.230573789959524e-07,6.389143378679668e-07,6.567960101771053e-07,6.496680953040299e-07,5.424795945968326e-07,2.6065640319352266e-07,2.7997524336022474e-07,1.5260166799244438e-07,1.375754412066667e-07,9.806913399475391e-08,1.1690073353001845e-07,1.0903695067124353e-07
1.07e-07,7.208453743747279e-07,7.298786750242163e-07,6.449418316214383e-07,6.629921989523611e-07,6.55797039599351e-07,5.475973266213311e-07,2.631154258651597e-07,2.826165192409816e-07,1.540413063697316e-07,1.388733227274843e-07,9.89943145041384e-08,1.1800357063879222e-07,1.1006560114927413e-07
1.09e-07,7.343191196901433e-07,7.435212670807435e-07,6.56996819128381e-07,6.753845765028724e-07,6.68054928189993e-07,5.578327906703279e-07,2.680334712084337e-07,2.878990710024953e-07,1.5692058312430603e-07,1.4146908576911952e-07,1.0084467552290733e-07,1.2020924485633972e-07,1.1212290210533533e-07
1.1e-07,7.410559923478511e-07,7.503425631090074e-07,6.630243128818524e-07,6.815807652781282e-07,6.741838724853141e-07,5.629505226948264e-07,2.704924938800707e-07,2.905403468832521e-07,1.5836022150159325e-07,1.4276696728993716e-07,1.017698560322918e-07,1.213120819651135e-07,1.1315155258336593e-07
1.12e-07,7.545297376632665e-07,7.639851551655346e-07,6.750793003887952e-07,6.939731428286395e-07,6.864417610759561e-07,5.731859867438232e-07,2.754105392233447e-07,2.958228986447658e-07,1.6123949825616766e-07,1.4536273033157237e-07,1.0362021705106074e-07,1.23517756182661e-07,1.1520885353942713e-07
1.13e-07,7.612666103209744e-07,7.708064511937985e-07,6.811067941422666e-07,7.001693316038953e-07,6.925707053712772e-07,5.783037187683216e-07,2.778695618949817e-07,2.9846417452552263e-07,1.6267913663345487e-07,1.4666061185239e-07,1.0454539756044522e-07,1.2462059329143476e-07,1.1623750401745773e-07
1.15e-07,7.747403556363898e-07,7.844490432503257e-07,6.931617816492093e-07,7.125617091544067e-07,7.048285939619192e-07,5.885391828173184e-07,2.827876072382557e-07,3.037467262870363e-07,1.6555841338802928e-07,1.492563748940252e-07,1.0639575857921416e-07,1.2682626750898227e-07,1.1829480497351893e-07
1.16e-07,7.814772282940975e-07,7.912703392785896e-07,6.991892754026808e-07,7.187578979296624e-07,7.109575382572403e-07,5.936569148418169e-07,2.8524662990989274e-07,3.063880021677932e-07,1.669980517653165e-07,1.5055425641484282e-07,1.0732093908859863e-07,1.2792910461775604e-07,1.1932345545154953e-07
1.18e-07,7.94950973609513e-07,8.04912931335117e-07,7.112442629096235e-07,7.311502754801738e-07,7.232154268478823e-07,6.038923788908137e-07,2.9016467525316673e-07,3.116705539293068e-07,1.6987732851989093e-07,1.5315001945647803e-07,1.0917130010736758e-07,1.3013477883530356e-07,1.2138075640761074e-07
1.2e-07,8.084247189249284e-07,8.185555233916442e-07,7.232992504165662e-07,7.435426530306852e-07,7.354733154385244e-07,6.141278429398105e-07,2.950827205964407e-07,3.1695310569082046e-07,1.7275660527446534e-07,1.5574578249811324e-07,1.1102166112613651e-07,1.3234045305285105e-07,1.2343805736367192e-07
1.21e-07,8.151615915826362e-07,8.253768194199081e-07,7.293267441700377e-07,7.49738841805941e-07,7.416022597338455e-07,6.192455749643091e-07,2.9754174326807775e-07,3.195943815715774e-07,1.7419624365175259e-07,1.5704366401893088e-07,1.11946841635521e-07,1.3344329016162485e-07,1.2446670784170254e-07
1.23e-07,8.286353368980517e-07,8.390194114764354e-07,7.413817316769804e-07,7.621312193564525e-07,7.538601483244875e-07,6.294810390133058e-07,3.0245978861135174e-07,3.24876933333091e-07,1.77075520406327e-07,1.596394270605661e-07,1.1379720265428993e-07,1.3564896437917237e-07,1.2652400879776372e-07
1.25e-07,8.421090822134671e-07,8.526620035329628e-07,7.534367191839231e-07,7.745235969069638e-07,7.661180369151296e-07,6.397165030623026e-07,3.0737783395462574e-07,3.3015948509460466e-07,1.799547971609014e-07,1.622351901022013e-07,1.1564756367305886e-07,1.3785463859671986e-07,1.2858130975382493e-07
1.27e-07,8.555828275288827e-07,8.663045955894904e-07,7.65491706690866e-07,7.869159744574754e-07,7.783759255057717e-07,6.499519671112996e-07,3.122958792978998e-07,3.354420368561184e-07,1.8283407391547584e-07,1.6483095314383653e-07,1.1749792469182782e-07,1.400603128142674e-07,1.3063861070988613e-07
1.28e-07,8.623197001865904e-07,8.73125891617754e-07,7.715192004443374e-07,7.93112163232731e-07,7.845048698010928e-07,6.55069699135798e-07,3.147549019695368e-07,3.380833127368752e-07,1.8427371229276306e-07,1.6612883466465415e-07,1.1842310520121229e-07,1.4116314992304115e-07,1.3166726118791673e-07
1.3e-07,8.757934455020058e-07,8.867684836742814e-07,7.835741879512801e-07,8.055045407832424e-07,7.967627583917348e-07,6.653051631847947e-07,3.196729473128108e-07,3.4336586449838885e-07,1.8715298904733746e-07,1.6872459770628936e-07,1.202734662199812e-07,1.4336882414058866e-07,1.3372456214397793e-07
1.32e-07,8.892671908174212e-07,9.004110757308087e-07,7.956291754582228e-07,8.178969183337537e-07,8.090206469823768e-07,6.755406272337916e-07,3.245909926560848e-07,3.4864841625990254e-07,1.9003226580191187e-07,1.7132036074792457e-07,1.2212382723875016e-07,1.4557449835813618e-07,1.3578186310003911e-07
1.34e-07,9.027409361328368e-07,9.140536677873362e-07,8.076841629651657e-07,8.302892958842653e-07,8.21278535573019e-07,6.857760912827885e-07,3.2950903799935884e-07,3.5393096802141623e-07,1.929115425564863e-07,1.739161237895598e-07,1.239741882575191e-07,1.477801725756837e-07,1.3783916405610032e-07
1.36e-07,9.162146814482523e-07,9.276962598438636e-07,8.197391504721084e-07,8.426816734347766e-07,8.33536424163661e-07,6.960115553317853e-07,3.3442708334263284e-07,3.592135197829299e-07,1.9579081931106071e-07,1.7651188683119502e-07,1.2582454927628805e-07,1.4998584679323122e-07,1.3989646501216153e-07
1.37e-07,9.229515541059599e-07,9.345175558721272e-07,8.257666442255798e-07,8.488778622100323e-07,8.39665368458982e-07,7.011292873562836e-07,3.368861060142698e-07,3.6185479566368674e-07,1.9723045768834793e-07,1.7780976835201263e-07,1.2674972978567252e-07,1.5108868390200496e-07,1.4092511549019212e-07
1.39e-07,9.364252994213754e-07,9.481601479286546e-07,8.378216317325225e-07,8.612702397605437e-07,8.51923257049624e-07,7.113647514052805e-07,3.418041513575438e-07,3.671373474252004e-07,2.0010973444292234e-07,1.8040553139364784e-07,1.2860009080444144e-07,1.5329435811955248e-07,1.429824164462533e-07
1.41e-07,9.49899044736791e-07,9.61802739985182e-07,8.498766192394654e-07,8.736626173110552e-07,8.641811456402662e-07,7.216002154542775e-07,3.4672219670081785e-07,3.724198991867141e-07,2.029890111974968e-07,1.8300129443528308e-07,1.304504518232104e-07,1.5550003233710002e-07,1.450397174023145e-07
1.43e-07,9.633727900522064e-07,9.754453320417095e-07,8.619316067464081e-07,8.860549948615666e-07,8.764390342309082e-07,7.318356795032742e-07,3.5164024204409185e-07,3.7770245094822776e-07,2.058682879520712e-07,1.855970574769183e-07,1.3230081284197933e-07,1.5770570655464754e-07,1.4709701835837572e-07
