#index maskname id	12+log(O/H)		l68_12+log(O/H)		u68_12+log(O/H)	O/H_flag  f_hbeta	f_hbeta_err   f_halpha	    f_alphaerr	  z_mosf lg_mstar l68_lg_mstars u68_lg_mstar A_V l68_A_V u68_A_V beta_phot_calz beta_phot_smc beta_phot_calz_uvfiltnum beta_phot_smc_uvfiltnum
67	co2_01	171	8.622474775215725	8.581860960360958	8.66651364688531	1 4.9161440e-18 9.5415763e-19 8.1433468e-18 1.2414184e-18 2.31363 9.19000 8.92000 9.31000 0.200000 0.00000 0.460000 -1.1722426 -1.1669524 20.000000 20.000000
70	co2_01	1681	8.540020267087485	8.497999000855389	8.5782541410662		1 9.1405455e-18 1.5636623e-18 4.4256148e-17 1.8740684e-18 2.29987 9.89000 9.78000 10.0200 0.900000 0.690000 1.08000 -1.7433156 -1.7429714 21.000000 21.000000
72	co2_01	1713	8.4			8.4			8.4		  	1 1.0125126e-17 2.2200498e-18 4.8703531e-17 1.4286531e-17 2.29854 9.17000 8.67000 9.46000 0.300000 0.00000 1.70000 -0.95922697 -0.99091977 13.000000 13.000000
77	co2_03	10701	8.151475297196752	8.13647599255869	8.169993986480984	3 3.4117688e-17 2.1216930e-18 1.1546632e-16 1.2644845e-18 2.19454 9.23000 9.11000 9.35000 0.500000 0.340000 0.620000 -1.8694905 -1.8692280 20.000000 20.000000
78	co2_03	13785	8.511709950740883	8.482288649601754	8.538485938730751	1 1.0227685e-17 1.0158741e-18 3.0058612e-17 1.5671209e-18 2.15084 9.66000 9.56000 9.70000 0.400000 0.200000 0.540000 -1.6384043 -1.6398139 20.000000 20.000000
84	co2_03	12015	7.937836636129849	7.874082512928952	7.992708878017443	3 5.9840148e-17 5.9641393e-18 1.5501148e-16 1.4784969e-18 2.09688 8.60000 8.58000 8.67000 0.100000 0.0700000 0.140000 -2.3617625 -2.3628528 19.000000 19.000000
86	co2_03	13899	8.792471558720186	8.750787217724184	8.823928775744152	1 2.8635655e-17 4.4428093e-18 1.0377959e-16 2.6624882e-18 2.16716 10.3200 10.3200 10.4200 1.00000 0.800000 1.01000 -1.2178726 -1.2186545 20.000000 20.000000
88	co2_03	13985	8.909766190577567	8.87586327966229	8.94254217598211	0 4.2417057e-17 3.8883960e-18 2.2211725e-16 2.1515142e-18 2.16590 10.5000 10.5000 10.5000 1.00000 1.00000 1.00000 -1.0143996 -1.0151550 20.000000 20.000000
89	co2_03	13904	8.633910860853545	8.60998609579651	8.661844422864105	1 8.8631938e-18 8.7471662e-19 4.0007239e-17 1.6747148e-18 2.30886 10.1200 10.1200 10.1400 1.00000 0.700000 1.02000 -0.77910769 -0.77748764 21.000000 21.000000
107	co2_03	10567	8.241324964186608	8.211761760358835	8.268471716511648	3 8.6482690e-18 6.6188288e-19 2.3792137e-17 1.8272582e-18 2.37759 9.55000 9.50000 9.64000 0.300000 0.190000 0.400000 -1.8372374 -1.8381197 20.000000 20.000000
109	co2_03	12104	8.313528270032096	8.272773925144742	8.346558564263756	1 1.7633972e-17 1.6984459e-18 7.6634002e-17 1.9493667e-18 2.16124 8.96000 8.67000 9.16000 0.400000 0.230000 0.610000 -999.00000 -999.00000 -999.00000 -999.00000
150	gn2_04	6544	8.34800703606914	8.263913619197247	8.436885764060982	1 2.9204726e-17 7.8295094e-18 9.8252743e-17 3.0486754e-18 2.12176 9.47000 9.33000 9.53000 1.30000 1.19000 1.44000 -1.3609517 -1.3611430 5.0000000 5.0000000
157	gn2_04	4739	8.519931450422167	8.453678134319304	8.611550447299916	0 2.0345131e-17 6.5779210e-18 8.8645811e-17 2.5378699e-18 2.17960 10.0400 9.92000 10.0400 0.600000 0.530000 0.900000 -1.3809992 -1.3808856 5.0000000 5.0000000
165	gn2_04	4239	8.397968198920681	8.343475728543318	8.468938236755454	1 1.4973782e-17 3.5794609e-18 4.1897036e-17 1.7614553e-18 2.29991 9.50000 9.42000 9.64000 0.500000 0.310000 0.600000 -1.4762843 -1.4763237 5.0000000 5.0000000
167	gn2_04	3449	8.649624381111503	8.585668220401818	8.701117723974416	1 3.5398862e-17 8.8854174e-18 1.3467665e-16 2.9432598e-18 2.27397 10.4800 10.3300 10.6000 1.00000 0.800000 1.20000 -1.1565914 -1.1558015 5.0000000 5.0000000
177	gn2_05	11748	8.255668581654247	8.22787441294567	8.285017595046908	3 2.2753501e-17 1.7743055e-18 5.9360576e-17 2.7451499e-18 2.47201 9.29000 8.97000 9.38000 0.500000 0.340000 0.810000 -1.1389275 -1.1395425 4.0000000 4.0000000
182	gn2_05	10297	8.525455645797445	8.484652088312695	8.566348388781867	1 1.6890634e-17 3.3229504e-18 1.0069444e-16 1.7088867e-18 2.24377 10.0100 9.98000 10.1900 1.30000 1.10000 1.41000 -1.1436363 -1.1412381 5.0000000 5.0000000
188	gn2_05	10127	8.58617737056499	8.533796499260081	8.635068659590102	1 1.5781693e-17 1.6192514e-18 1.1714844e-16 2.5784334e-18 2.48389 10.6700 10.1800 10.7000 1.10000 1.02000 1.76000 -0.76022840 -0.75688535 4.0000000 4.0000000
199	gn2_05	7979	8.123228085371773	8.091601579744639	8.146976944188204	3 1.9775494e-17 2.5935113e-18 8.7185346e-17 1.3375144e-18 2.20635 9.26000 8.96000 9.38000 0.600000 0.450000 1.00000 -1.3285658 -1.3267758 5.0000000 5.0000000
200	gn2_05	8072	8.423114639289334	8.364397405184272	8.48147495424912	1 1.2132686e-17 2.1039345e-18 3.9242365e-17 1.5379715e-18 2.23250 9.25000 9.13000 9.38000 0.800000 0.580000 0.910000 -1.2432997 -1.2429661 5.0000000 5.0000000
201	gn2_05	8045	8.197524530645987	8.1276301155593		8.258530373764527	1 3.2622118e-17 5.8349562e-18 1.5987633e-16 8.1051246e-18 2.23488 8.61000 8.56000 8.63000 0.400000 0.390000 0.500000 -1.6270833 -1.6277467 5.0000000 5.0000000
207	gn2_05	5234	8.184178150149044	8.136358927981824	8.234486501071395	1 9.4461798e-18 1.9702949e-18 2.7628419e-17 1.0246914e-18 2.26099 8.74000 8.57000 8.90000 0.500000 0.310000 0.660000 -1.6489178 -1.6482401 5.0000000 5.0000000
445	ae2_04	37033	8.477963593857567	8.458656870755755	8.494241298078714	1 1.8725104e-17 1.0731332e-18 7.7881725e-17 2.0141716e-18 2.29192 9.73000 9.52000 9.84000 0.600000 0.460000 0.810000 -1.6250550 -1.6274408 5.0000000 5.0000000
447	ae2_04	33958	8.576227916685752	8.531001437215652	8.624146494913344	1 9.4083893e-18 1.6942323e-18 3.6529774e-17 2.5702778e-18 2.24275 9.86000 9.75000 9.98000 0.400000 0.160000 0.600000 -1.7330978 -1.7330823 5.0000000 5.0000000
452	ae2_04	25522	8.400779389462192	8.327449383604245	8.478923019097975	0 2.0592843e-17 6.7081421e-18 1.0844157e-16 2.6403580e-18 2.22946 10.0400 9.99000 10.0900 0.200000 0.180000 0.410000 -1.6808821 -1.6837909 5.0000000 5.0000000
464	ae2_04	15457	8.609932026087865	8.579435009983778	8.638735574419046	1 2.0159001e-17 1.8800633e-18 8.8770288e-17 3.7688277e-18 2.21279 10.2300 10.1900 10.3400 0.900000 0.750000 1.15000 -1.3216317 -1.3203903 5.0000000 5.0000000
466	ae2_04	15171	8.38926550318854	8.32704498757937	8.443635093288977	1 9.1556332e-18 1.7243283e-18 3.9542096e-17 2.4892179e-18 2.30224 9.72000 9.61000 9.82000 0.300000 0.0800000 0.460000 -2.0447621 -2.0449584 5.0000000 5.0000000
470	ae2_04	6311	8.619055913798155	8.574893084496997	8.676315929834912	0 2.9981312e-17 3.7401228e-18 1.1105334e-16 1.7582188e-18 2.18781 10.1900 10.1000 10.1900 0.600000 0.490000 0.780000 -1.5759633 -1.5771970 5.0000000 5.0000000
472	ae2_04	6315	8.4156745460707		8.365324415323482	8.471040153755762	0 1.8184198e-17 3.2926189e-18 5.5306735e-17 2.1317211e-18 2.22986 9.49000 9.42000 9.59000 0.400000 0.270000 0.570000 -1.7449375 -1.7440206 5.0000000 5.0000000
474	ae2_05	37943	8.487847435311778	8.449938736570267	8.52288098708979	3 2.0169704e-17 2.1997363e-18 6.4446248e-17 1.8292553e-18 2.16288 9.67000 9.60000 9.78000 0.500000 0.380000 0.650000 -1.7054970 -1.7065806 5.0000000 5.0000000
475	ae2_05	38310	8.402243336465437	8.342509269315693	8.468429930309027	1 5.2710468e-18 1.0852232e-18 1.5655673e-17 3.5052991e-18 2.28731 9.33000 9.21000 9.33000 0.200000 0.0800000 0.300000 -1.5438542 -1.5398676 5.0000000 5.0000000
479	ae2_05	36858	8.4			8.381921473675769	8.415417415981585	1 1.9286142e-17 8.7788832e-19 5.9566766e-17 2.9222659e-18 2.28770 9.83000 9.71000 9.95000 0.500000 0.300000 0.670000 -1.7347574 -1.7312816 5.0000000 5.0000000
484	ae2_05	28659	8.566145646825673	8.53874361531026	8.59010601813443	3 1.7557374e-17 1.1775950e-18 7.4712530e-17 1.7544501e-18 2.31199 10.3000 10.2400 10.3000 0.900000 0.800000 1.13000 -1.0420678 -1.0446621 5.0000000 5.0000000
487	ae2_05	28038	8.42961894294498	8.377986703347826	8.475921824310905	1 1.5813804e-17 1.4690637e-18 5.0531513e-17 3.3281799e-18 2.33396 9.94000 9.85000 9.94000 0.600000 0.570000 0.700000 -1.3381310 -1.3390596 5.0000000 5.0000000
490	ae2_05	28421	8.753094090450574	8.716958253787757	8.784594836533417	1 1.1103920e-17 1.2741766e-18 7.9130387e-17 2.0400151e-18 2.29279 10.5500 10.5300 10.5700 1.10000 1.05000 1.41000 -0.68303365 -0.67829853 5.0000000 5.0000000
492	ae2_05	22935	8.217354991341614	8.20220186309004	8.233024535411706	1 2.3772661e-17 1.1167066e-18 8.8550652e-17 2.0851899e-18 2.37288 9.53000 9.41000 9.69000 0.700000 0.480000 0.810000 -1.4220767 -1.4257858 5.0000000 5.0000000
503	ae2_05	12512	8.49303360508755	8.448155729281622	8.534856163280427	0 2.8408671e-17 3.1620663e-18 1.0239994e-16 2.8025558e-18 2.31529 10.2500 10.2400 10.2500 0.200000 0.00000 0.300000 -1.7807044 -1.7806200 5.0000000 5.0000000
504	ae2_05	10970	8.460471531490304	8.450750707667034	8.469830868038107	1 5.2221682e-17 1.8951477e-18 2.5526761e-16 1.9670985e-18 2.23049 10.0800 10.0200 10.2100 0.800000 0.670000 0.920000 -1.3630166 -1.3603833 5.0000000 5.0000000
506	ae2_05	4519	8.578891863458013	8.492938399393495	8.655437662766158	0 5.6943726e-18 1.2726452e-18 2.6943927e-17 2.5463764e-18 2.13573 9.03000 8.87000 9.16000 0.300000 0.170000 0.520000 -1.8959675 -1.8972206 5.0000000 5.0000000
516	co2_04	17482	8.577547213944884	8.551759971356722	8.604954185234687	1 2.0027977e-17 2.5312639e-18 7.9819285e-17 1.9412217e-18 2.28628 10.0900 10.0700 10.2200 0.800000 0.710000 1.01000 -1.1269599 -1.1271700 21.000000 21.000000
518	co2_04	16861	8.440466941412634	8.39875153721577	8.490267246072289	1 2.0646625e-17 3.1232117e-18 4.7267524e-17 1.6226154e-18 2.28596 9.58000 9.51000 9.70000 0.500000 0.430000 0.680000 -1.6178166 -1.6169627 21.000000 21.000000
521	co2_04	20624	8.755409514783036	8.66496688731554	8.828550215629093	0 1.4680043e-17 4.6727084e-18 2.8775043e-17 2.7130562e-18 2.48634 10.1500 10.0900 10.1700 1.10000 0.800000 1.31000 -0.11175239 -0.10739010 21.000000 21.000000
522	co2_04	20331	8.347867015129236	8.327414579052332	8.372185011427135	1 2.2851140e-17 1.3440112e-18 1.1748852e-16 2.3951693e-18 2.46628 10.1400 10.0000 10.2400 0.900000 0.730000 1.05000 -1.1476549 -1.1476963 21.000000 21.000000
523	co2_04	19779	8.393506812629447	8.3626942684472		8.423883977497782	1 1.7559994e-17 1.7800196e-18 6.6623466e-17 1.7436616e-18 2.27376 9.25000 9.17000 9.36000 0.300000 0.180000 0.400000 -1.7458950 -1.7459638 21.000000 21.000000
526	co2_04	17312	8.3822138151318		8.370933498334603	8.39044086684722	1 6.0976859e-17 1.7111935e-18 2.0341041e-16 1.7159160e-18 2.27502 9.00000 8.98000 9.00000 0.500000 0.490000 0.500000 -1.7167624 -1.7169883 21.000000 21.000000
531	co2_04	16494	8.697337457856422	8.591452484268716	8.809453155224691	0 8.9107499e-18 2.3977413e-18 3.1745732e-17 1.8286461e-18 2.56046 10.1000 10.0300 10.1300 0.900000 0.670000 1.02000 -1.6425999 -1.6436007 19.000000 19.000000
533	co2_04	20661	8.39127461976744	8.380068236709397	8.40162200020525	1 6.2739548e-17 1.6733548e-18 2.1911856e-16 2.6670751e-18 2.46942 10.4400 10.3500 10.5300 0.800000 0.680000 0.930000 -1.3843886 -1.3834426 21.000000 21.000000
536	co2_04	20979	8.467329951757211	8.44303219968293	8.490578074539838	1 9.3930078e-17 1.7485713e-18 3.2769258e-16 6.9728590e-17 2.18574 10.2600 10.1900 10.2900 1.20000 1.15000 1.33000 -0.98943305 -0.98799413 20.000000 20.000000
539	co2_04	20891	8.32993719235753	8.321874621004294	8.340872590477396	3 1.0857752e-16 2.7040106e-18 4.5959624e-16 1.1775447e-18 2.18819 10.1000 9.97000 10.1900 1.20000 1.10000 1.40000 -1.0381742 -1.0395125 20.000000 20.000000
544	gn2_06	13357	8.201023237424511	8.163536301495359	8.238651719073202	3 8.2190532e-18 1.0410379e-18 2.8086424e-17 2.2038887e-18 2.22297 8.78000 8.66000 8.92000 0.100000 0.00000 0.290000 -1.8944341 -1.8946087 5.0000000 5.0000000
545	gn2_06	13216	8.314416119845246	8.246910013455343	8.368266120540541	1 6.6245174e-18 1.3744121e-18 2.1931374e-17 2.5284834e-18 2.22285 9.03000 8.91000 9.23000 0.300000 0.120000 0.550000 -1.6136662 -1.6141303 5.0000000 5.0000000
548	gn2_06	12523	8.567134955371825	8.532569021566736	8.593847826417829	1 2.2867608e-17 2.5603355e-18 1.3804945e-16 5.3150801e-18 2.31971 11.2100 11.1600 11.2600 2.00000 1.71000 2.30000 -0.71619010 -0.70085686 4.0000000 4.0000000
550	gn2_06	11961	8.532960807548676	8.480413657347608	8.600077634280261	1 3.4928562e-17 7.9202765e-18 1.7137367e-16 3.0695769e-18 2.18668 10.4700 10.4700 10.6000 0.800000 0.600000 0.940000 -1.3586593 -1.3584210 5.0000000 5.0000000
551	gn2_06	12168	8.529728434283406	8.493520041034207	8.56445056899228	1 2.0709649e-17 1.2584551e-18 9.4614494e-17 2.5422421e-18 2.48266 10.3400 10.2800 10.4600 1.50000 1.26000 1.60000 -0.41620311 -0.41366392 4.0000000 4.0000000
552	gn2_06	12024	8.412662365546504	8.390941179552916	8.432307628070514	1 4.2699024e-17 3.1392516e-18 1.9916667e-16 1.8507092e-18 2.24521 10.1700 10.1300 10.3100 1.40000 1.27000 1.50000 -0.78049111 -0.78109699 5.0000000 5.0000000
