ID RA Dec highres_co lowres_co hi
407 308.798 60.1747 4.29968e+21 4.44774e+21 1.96023e+21
408 308.799 60.1751 4.43342e+21 4.23323e+21 1.77198e+21
409 308.754 60.1400 2.41344e+21 2.57251e+21 1.28367e+21
410 308.786 60.1655 1.39716e+21 2.23725e+21 1.83112e+21
411 308.786 60.1660 1.64670e+21 2.53473e+21 1.13362e+21
412 308.797 60.1749 4.25356e+21 4.47261e+21 2.18319e+21
413 308.798 60.1754 5.40961e+21 4.38887e+21 1.89657e+21
414 308.798 60.1758 5.16037e+21 3.87204e+21 1.53381e+21
415 308.754 60.1402 2.27814e+21 2.54870e+21 1.28367e+21
416 308.784 60.1654 2.01673e+21 2.53642e+21 2.28854e+21
417 308.785 60.1658 2.33860e+21 2.46809e+21 2.31810e+21
418 308.785 60.1662 2.66772e+21 2.70228e+21 1.69268e+21
419 308.797 60.1752 4.01399e+21 4.49515e+21 2.18375e+21
420 308.797 60.1756 6.22921e+21 4.13709e+21 2.05442e+21
421 308.797 60.1760 6.23891e+21 4.13709e+21 1.74379e+21
422 308.798 60.1765 4.20261e+21 3.50208e+21 1.36620e+21
423 308.751 60.1392 4.98860e+21 3.20829e+21 1.11889e+21
424 308.752 60.1396 2.88222e+21 3.02504e+21 1.06300e+21
425 308.784 60.1661 3.45931e+21 2.56191e+21 2.07835e+21
426 308.785 60.1665 3.27934e+21 2.70228e+21 1.94673e+21
427 308.796 60.1754 3.82137e+21 4.49729e+21 1.72401e+21
428 308.796 60.1759 5.49790e+21 4.33714e+21 1.76859e+21
429 308.797 60.1763 5.58231e+21 4.07690e+21 1.81663e+21
430 308.797 60.1767 4.38446e+21 3.48588e+21 1.60084e+21
431 308.802 60.1810 9.53851e+20 8.41421e+20 1.19374e+21
432 308.803 60.1814 4.95617e+20 6.74813e+20 9.05108e+20
433 308.803 60.1818 0.00000 5.97379e+20 7.44290e+20
434 308.750 60.1390 7.77195e+21 3.21919e+21 1.63167e+21
435 308.750 60.1395 5.67289e+21 3.13086e+21 1.23466e+21
436 308.751 60.1399 4.26156e+21 3.13086e+21 1.05181e+21
437 308.751 60.1403 3.01966e+21 2.98842e+21 1.19125e+21
438 308.795 60.1761 3.91386e+21 4.42532e+21 1.40013e+21
439 308.796 60.1766 4.59468e+21 4.07690e+21 1.74682e+21
440 308.796 60.1770 3.81668e+21 3.86231e+21 1.65444e+21
441 308.797 60.1774 2.83701e+21 3.47874e+21 1.53994e+21
442 308.801 60.1804 8.86335e+20 1.01650e+21 1.51721e+21
443 308.801 60.1808 9.44941e+20 9.81730e+20 1.51721e+21
444 308.802 60.1813 5.64441e+20 7.95846e+20 1.03483e+21
445 308.749 60.1393 6.31062e+21 3.14050e+21 1.39007e+21
446 308.749 60.1397 5.56571e+21 3.12420e+21 1.10867e+21
447 308.750 60.1401 3.67712e+21 3.02135e+21 1.01457e+21
448 308.750 60.1406 2.94239e+21 3.00251e+21 1.20294e+21
449 308.751 60.1410 2.95070e+21 3.00251e+21 1.30183e+21
450 308.794 60.1764 2.57737e+21 4.35840e+21 1.50306e+21
451 308.795 60.1768 2.98428e+21 4.12631e+21 1.61051e+21
452 308.796 60.1773 3.41289e+21 3.76680e+21 1.44392e+21
453 308.796 60.1777 3.00129e+21 3.47874e+21 1.38300e+21
454 308.800 60.1807 7.94267e+20 1.12896e+21 1.77794e+21
455 308.800 60.1811 5.06332e+20 1.12896e+21 1.78452e+21
456 308.801 60.1815 0.00000 9.50436e+20 1.26489e+21
457 308.801 60.1819 0.00000 8.89860e+20 1.01226e+21
458 308.749 60.1400 2.26161e+21 3.00880e+21 9.85254e+20
459 308.750 60.1413 2.53682e+21 3.07561e+21 1.10888e+21
460 308.751 60.1417 2.86666e+21 3.41108e+21 1.11397e+21
461 308.795 60.1775 3.49528e+21 4.12799e+21 1.43260e+21
462 308.795 60.1779 3.01276e+21 3.31788e+21 1.30209e+21
463 308.799 60.1809 6.00078e+20 1.20397e+21 2.21991e+21
464 308.799 60.1813 5.94635e+20 1.06379e+21 2.10795e+21
465 308.800 60.1818 0.00000 9.63275e+20 1.37530e+21
466 308.800 60.1822 4.87450e+20 8.89860e+20 1.26327e+21
467 308.801 60.1826 4.20858e+20 7.26635e+20 8.45446e+20
468 308.750 60.1424 2.05743e+21 3.89306e+21 9.05910e+20
469 308.751 60.1428 2.95533e+21 4.92630e+21 8.00587e+20
470 308.752 60.1437 4.11269e+21 4.76467e+21 8.78091e+20
471 308.752 60.1441 4.19774e+21 4.24725e+21 9.00189e+20
472 308.772 60.1599 2.86605e+21 3.25108e+21 8.18076e+20
473 308.794 60.1778 4.15967e+21 3.67701e+21 1.80098e+21
474 308.798 60.1812 6.76320e+20 1.08357e+21 2.69143e+21
475 308.798 60.1816 6.92473e+20 1.07208e+21 2.62436e+21
476 308.799 60.1820 1.08166e+21 1.00959e+21 1.88611e+21
477 308.799 60.1825 4.65271e+20 8.30820e+20 1.69696e+21
478 308.800 60.1829 0.00000 6.80573e+20 1.18363e+21
479 308.801 60.1833 0.00000 5.77275e+20 8.43080e+20
480 308.736 60.1320 2.19364e+21 2.03709e+21 1.47532e+21
481 308.737 60.1324 1.10363e+21 2.12475e+21 1.36253e+21
482 308.749 60.1422 6.59313e+20 3.59433e+21 6.57078e+20
483 308.749 60.1426 1.30076e+21 4.14101e+21 7.36628e+20
484 308.750 60.1431 3.05155e+21 4.72981e+21 7.99447e+20
485 308.750 60.1435 3.88748e+21 5.06531e+21 9.60487e+20
486 308.751 60.1439 4.92718e+21 5.06531e+21 1.10798e+21
487 308.751 60.1443 4.76755e+21 4.67921e+21 1.06687e+21
488 308.792 60.1776 3.77975e+21 4.23642e+21 1.94083e+21
489 308.793 60.1780 4.23703e+21 3.79945e+21 1.98028e+21
490 308.793 60.1785 3.70167e+21 3.20687e+21 1.66754e+21
491 308.797 60.1814 1.00256e+21 1.08357e+21 2.53985e+21
492 308.798 60.1819 1.50758e+21 1.02937e+21 2.65264e+21
493 308.798 60.1823 1.34108e+21 9.44694e+20 2.21357e+21
494 308.799 60.1827 1.15064e+21 9.44694e+20 2.05164e+21
495 308.799 60.1832 3.79435e+20 6.80573e+20 1.57159e+21
496 308.800 60.1836 0.00000 5.02356e+20 1.04086e+21
497 308.735 60.1318 3.11208e+21 2.17883e+21 1.13596e+21
498 308.735 60.1322 2.54925e+21 2.17883e+21 1.09600e+21
499 308.736 60.1327 7.91230e+20 2.20358e+21 8.71656e+20
500 308.748 60.1425 0.00000 3.98293e+21 5.59377e+20
501 308.749 60.1429 7.22107e+20 4.29105e+21 6.22200e+20
502 308.749 60.1433 1.77886e+21 4.72981e+21 6.96245e+20
503 308.750 60.1437 3.69858e+21 5.19912e+21 9.56732e+20
504 308.750 60.1442 4.79295e+21 5.02699e+21 1.22554e+21
505 308.751 60.1446 4.64147e+21 4.54220e+21 1.11561e+21
506 308.751 60.1450 3.59019e+21 4.43286e+21 8.10719e+20
507 308.792 60.1779 3.64813e+21 3.82745e+21 2.10764e+21
508 308.792 60.1783 3.63076e+21 3.82745e+21 2.10764e+21
509 308.793 60.1787 2.89215e+21 3.20687e+21 1.97637e+21
510 308.797 60.1821 1.15410e+21 1.03404e+21 2.42127e+21
511 308.797 60.1826 5.26476e+20 1.01274e+21 2.23018e+21
512 308.798 60.1830 4.25972e+20 9.39593e+20 2.03660e+21
513 308.735 60.1325 1.03708e+21 2.39414e+21 7.76467e+20
514 308.745 60.1410 7.95415e+20 2.77306e+21 7.94707e+20
515 308.748 60.1436 1.97886e+21 4.85235e+21 7.52750e+20
516 308.749 60.1440 3.28754e+21 5.03625e+21 1.02430e+21
517 308.750 60.1453 3.19753e+21 4.12705e+21 9.70225e+20
518 308.756 60.1500 1.86437e+21 2.55172e+21 1.09513e+21
519 308.757 60.1504 2.49289e+21 2.51545e+21 1.09513e+21
520 308.757 60.1508 2.75261e+21 2.57265e+21 9.99746e+20
521 308.758 60.1513 2.28319e+21 2.59752e+21 8.57695e+20
522 308.765 60.1572 5.42341e+20 2.95450e+21 7.33008e+20
523 308.766 60.1577 1.28581e+21 2.93759e+21 9.50979e+20
524 308.791 60.1786 2.37722e+21 3.26166e+21 2.05473e+21
525 308.794 60.1811 5.67518e+20 1.25745e+21 1.12498e+21
526 308.796 60.1828 0.00000 1.04335e+21 2.29008e+21
527 308.737 60.1357 1.13430e+21 2.93174e+21 1.04346e+21
528 308.738 60.1362 1.65196e+21 3.16041e+21 9.63458e+20
529 308.738 60.1366 1.13591e+21 3.16041e+21 1.01065e+21
530 308.739 60.1370 1.71603e+21 3.02927e+21 8.27382e+20
531 308.744 60.1413 1.06858e+21 2.84561e+21 6.39228e+20
532 308.747 60.1438 1.20906e+21 4.11668e+21 8.28105e+20
533 308.748 60.1443 1.67198e+21 5.03625e+21 1.00809e+21
534 308.749 60.1455 2.22116e+21 4.45647e+21 1.02714e+21
535 308.750 60.1460 2.65273e+21 3.86031e+21 9.51680e+20
536 308.750 60.1464 1.37698e+21 2.54833e+21 7.58715e+20
537 308.755 60.1498 0.00000 2.34695e+21 1.07874e+21
538 308.755 60.1502 6.78746e+20 2.34119e+21 1.14916e+21
539 308.756 60.1507 1.19106e+21 2.42152e+21 9.72916e+20
540 308.756 60.1511 1.48822e+21 2.42152e+21 8.75860e+20
541 308.757 60.1515 1.21694e+21 2.59752e+21 7.67625e+20
542 308.757 60.1519 1.28486e+21 2.74530e+21 9.72512e+20
543 308.764 60.1575 1.16804e+21 2.86270e+21 9.17676e+20
544 308.765 60.1579 1.68391e+21 2.85466e+21 9.47690e+20
545 308.765 60.1583 1.30356e+21 2.85466e+21 1.00437e+21
546 308.771 60.1630 4.26988e+21 3.41294e+21 1.34473e+21
547 308.771 60.1635 3.62882e+21 3.59967e+21 1.11295e+21
548 308.792 60.1801 1.09038e+21 1.66187e+21 1.69468e+21
549 308.798 60.1848 0.00000 5.15708e+20 1.14537e+21
550 308.737 60.1364 2.24867e+21 3.59006e+21 1.15400e+21
551 308.738 60.1368 1.96798e+21 3.52093e+21 1.03873e+21
552 308.738 60.1373 2.29266e+21 3.72513e+21 9.94291e+20
553 308.743 60.1415 2.93758e+21 2.84561e+21 7.24027e+20
554 308.749 60.1458 8.63730e+20 3.89652e+21 9.56649e+20
555 308.749 60.1462 1.28191e+21 3.08906e+21 8.59836e+20
556 308.750 60.1467 1.22374e+21 2.66728e+21 8.02269e+20
557 308.750 60.1471 1.53500e+21 2.44597e+21 6.30437e+20
558 308.751 60.1475 1.86370e+21 2.37376e+21 4.56900e+20
559 308.751 60.1479 2.07969e+21 2.29702e+21 4.95040e+20
560 308.754 60.1505 0.00000 2.12128e+21 5.41298e+20
561 308.755 60.1514 5.47280e+20 2.15067e+21 6.97475e+20
562 308.763 60.1578 1.62758e+21 2.87439e+21 1.00163e+21
563 308.764 60.1582 1.68261e+21 2.98112e+21 1.00162e+21
564 308.764 60.1586 1.68371e+21 2.92685e+21 9.73590e+20
565 308.770 60.1633 4.77649e+21 3.27453e+21 1.26132e+21
566 308.771 60.1637 3.78263e+21 3.41955e+21 1.02565e+21
567 308.789 60.1787 2.06766e+21 3.05427e+21 1.87316e+21
568 308.791 60.1804 0.00000 1.78738e+21 1.65645e+21
569 308.795 60.1838 0.00000 1.06595e+21 9.63966e+20
570 308.796 60.1846 0.00000 7.22267e+20 1.18505e+21
571 308.797 60.1850 0.00000 6.09961e+20 1.31818e+21
572 308.725 60.1273 2.09423e+21 3.01186e+21 1.27801e+21
573 308.725 60.1277 2.66839e+21 3.01186e+21 1.58577e+21
574 308.737 60.1375 2.35187e+21 3.77113e+21 1.03532e+21
575 308.742 60.1414 3.72861e+21 3.03299e+21 8.85355e+20
576 308.742 60.1418 3.46694e+21 2.95060e+21 9.84875e+20
577 308.743 60.1422 3.03971e+21 2.95060e+21 8.75521e+20
578 308.748 60.1465 8.19665e+20 3.39016e+21 5.71787e+20
579 308.749 60.1469 1.01464e+21 2.91981e+21 7.05856e+20
580 308.749 60.1473 1.46418e+21 2.56696e+21 5.35038e+20
581 308.750 60.1478 1.98767e+21 2.45551e+21 4.61019e+20
582 308.750 60.1482 2.26266e+21 2.32210e+21 4.14577e+20
583 308.751 60.1486 2.62339e+21 2.45803e+21 5.60899e+20
584 308.761 60.1567 1.91899e+21 2.64577e+21 1.05114e+21
585 308.761 60.1572 2.50627e+21 2.71718e+21 1.37626e+21
586 308.769 60.1636 3.73176e+21 3.23387e+21 1.09205e+21
587 308.770 60.1640 3.02910e+21 3.07914e+21 7.94915e+20
588 308.788 60.1789 1.83435e+21 2.52550e+21 1.65108e+21
589 308.789 60.1793 1.33420e+21 2.52550e+21 1.32970e+21
590 308.789 60.1798 5.72692e+20 2.11753e+21 1.27419e+21
591 308.790 60.1802 4.51627e+20 1.88212e+21 1.50743e+21
592 308.794 60.1840 0.00000 1.06074e+21 8.96451e+20
593 308.795 60.1849 0.00000 8.90433e+20 1.12323e+21
594 308.724 60.1276 1.60255e+21 3.08522e+21 1.05976e+21
595 308.724 60.1280 1.91590e+21 2.77870e+21 1.27396e+21
596 308.725 60.1284 1.48494e+21 2.65738e+21 1.02883e+21
597 308.725 60.1288 1.42196e+21 2.61822e+21 1.01644e+21
598 308.742 60.1421 3.17613e+21 3.27707e+21 1.03951e+21
599 308.742 60.1425 2.43712e+21 3.43093e+21 9.07307e+20
600 308.743 60.1429 2.06890e+21 3.13261e+21 8.99118e+20
601 308.748 60.1472 1.34755e+21 2.91981e+21 4.08940e+20
602 308.748 60.1476 1.74555e+21 2.98867e+21 4.05054e+20
603 308.749 60.1480 2.01712e+21 2.45551e+21 4.46178e+20
604 308.750 60.1485 2.71673e+21 2.49612e+21 5.13825e+20
605 308.750 60.1489 2.24325e+21 2.45803e+21 6.98890e+20
606 308.759 60.1566 1.47874e+21 2.54131e+21 8.63855e+20
607 308.760 60.1570 2.20959e+21 2.61121e+21 9.59308e+20
608 308.760 60.1574 2.52351e+21 2.71747e+21 1.24696e+21
609 308.787 60.1792 1.28806e+21 2.57162e+21 1.26362e+21
610 308.788 60.1796 1.12564e+21 2.48183e+21 9.90911e+20
611 308.788 60.1800 7.94610e+20 2.15801e+21 9.17249e+20
612 308.795 60.1851 0.00000 9.41471e+20 1.37103e+21
613 308.722 60.1274 6.01458e+20 3.13162e+21 8.42237e+20
614 308.723 60.1278 1.00757e+21 2.99649e+21 8.73828e+20
615 308.732 60.1351 2.51000e+21 4.06041e+21 7.61781e+20
616 308.732 60.1355 3.29043e+21 3.93002e+21 8.55569e+20
617 308.742 60.1432 4.20230e+21 3.37077e+21 8.95609e+20
618 308.742 60.1436 4.35903e+21 3.15059e+21 9.56886e+20
619 308.743 60.1440 3.41774e+21 3.12326e+21 9.83775e+20
620 308.743 60.1445 1.92302e+21 2.98666e+21 8.63176e+20
621 308.748 60.1479 2.11130e+21 3.05763e+21 3.89137e+20
622 308.748 60.1483 2.50406e+21 2.65057e+21 4.77796e+20
623 308.749 60.1487 3.07765e+21 2.59169e+21 5.14214e+20
624 308.759 60.1568 1.16375e+21 2.51632e+21 1.06079e+21
625 308.759 60.1573 1.45115e+21 2.67677e+21 1.07641e+21
626 308.786 60.1790 1.89052e+21 2.91533e+21 1.22566e+21
627 308.786 60.1794 1.29711e+21 2.91533e+21 1.22034e+21
628 308.787 60.1799 1.05979e+21 2.48183e+21 1.02985e+21
629 308.794 60.1854 0.00000 9.41471e+20 1.66789e+21
630 308.716 60.1234 0.00000 3.02881e+21 1.20080e+21
631 308.717 60.1238 1.21833e+21 3.14130e+21 1.44902e+21
632 308.722 60.1276 0.00000 3.32496e+21 6.75137e+20
633 308.722 60.1281 0.00000 2.99649e+21 6.91186e+20
634 308.724 60.1294 4.09463e+20 2.86035e+21 9.07025e+20
635 308.731 60.1353 3.83962e+21 4.06041e+21 9.80511e+20
636 308.732 60.1358 4.24613e+21 4.30203e+21 9.95040e+20
637 308.737 60.1405 5.62679e+21 3.53785e+21 7.07636e+20
638 308.738 60.1409 4.43353e+21 3.30152e+21 5.14247e+20
639 308.741 60.1434 5.21779e+21 3.59387e+21 1.11281e+21
640 308.741 60.1439 5.35793e+21 3.36370e+21 9.92929e+20
641 308.742 60.1443 4.30387e+21 3.28596e+21 9.50956e+20
642 308.742 60.1447 2.91136e+21 2.96919e+21 8.50656e+20
643 308.743 60.1451 2.00464e+21 2.77327e+21 5.45656e+20
644 308.748 60.1490 3.14316e+21 2.56315e+21 6.15221e+20
645 308.767 60.1648 2.10105e+21 2.50906e+21 1.02429e+21
646 308.768 60.1652 1.66417e+21 2.35842e+21 9.66608e+20
647 308.793 60.1857 0.00000 9.49176e+20 1.73993e+21
648 308.716 60.1236 7.70350e+20 3.02881e+21 1.10531e+21
649 308.716 60.1241 2.28930e+21 3.15824e+21 1.40671e+21
650 308.716 60.1245 4.73363e+21 3.41952e+21 1.64219e+21
651 308.717 60.1249 5.40821e+21 3.41952e+21 1.81887e+21
652 308.718 60.1253 4.39313e+21 3.52022e+21 1.86745e+21
653 308.718 60.1258 2.84465e+21 3.65595e+21 1.66016e+21
654 308.719 60.1262 7.35785e+20 3.75246e+21 1.34944e+21
655 308.722 60.1292 1.53340e+21 3.02160e+21 1.18422e+21
656 308.723 60.1296 1.42364e+21 3.24605e+21 1.21373e+21
657 308.723 60.1300 5.07520e+20 3.05932e+21 1.31651e+21
658 308.730 60.1352 3.67651e+21 4.91597e+21 1.26555e+21
659 308.730 60.1356 3.84617e+21 4.83058e+21 1.14857e+21
660 308.736 60.1403 5.97061e+21 3.90914e+21 1.14030e+21
661 308.736 60.1407 6.50891e+21 3.87454e+21 1.02378e+21
662 308.737 60.1411 5.52879e+21 3.54611e+21 7.93141e+20
663 308.737 60.1416 2.91592e+21 3.50996e+21 9.49659e+20
664 308.741 60.1441 4.53785e+21 3.48504e+21 1.19869e+21
665 308.741 60.1446 3.56455e+21 3.07618e+21 9.24424e+20
666 308.742 60.1450 2.65719e+21 3.07618e+21 7.80566e+20
667 308.766 60.1650 2.91563e+21 2.34938e+21 9.66191e+20
668 308.767 60.1655 2.32634e+21 2.35842e+21 8.86785e+20
669 308.784 60.1795 9.35262e+20 2.91480e+21 1.43750e+21
670 308.785 60.1800 7.55605e+20 2.78674e+21 1.12265e+21
671 308.792 60.1859 0.00000 9.50748e+20 1.88505e+21
672 308.715 60.1243 2.85379e+21 3.14060e+21 1.65981e+21
673 308.716 60.1248 5.20435e+21 3.40209e+21 1.86706e+21
674 308.716 60.1252 5.70825e+21 3.64149e+21 1.78884e+21
675 308.717 60.1256 4.71684e+21 3.74218e+21 1.66180e+21
676 308.717 60.1260 3.26749e+21 3.74218e+21 1.48725e+21
677 308.721 60.1295 2.65583e+21 3.46429e+21 1.39809e+21
678 308.722 60.1299 2.08009e+21 3.46429e+21 1.47393e+21
679 308.723 60.1303 1.53742e+21 3.54552e+21 1.55937e+21
680 308.723 60.1307 1.29334e+21 3.82384e+21 1.36776e+21
681 308.727 60.1337 1.83734e+21 4.31634e+21 7.53054e+20
682 308.727 60.1341 2.67765e+21 4.26128e+21 8.11815e+20
683 308.728 60.1346 4.70763e+21 4.81441e+21 1.26947e+21
684 308.728 60.1350 4.83805e+21 4.81441e+21 1.26947e+21
685 308.729 60.1354 4.21130e+21 4.91597e+21 1.32446e+21
686 308.735 60.1405 5.00598e+21 4.41504e+21 1.51192e+21
687 308.736 60.1410 5.56184e+21 3.87454e+21 1.54221e+21
688 308.736 60.1414 3.86682e+21 3.73376e+21 1.32848e+21
689 308.760 60.1610 1.84775e+21 2.73573e+21 8.33835e+20
690 308.783 60.1794 1.31010e+21 2.92370e+21 1.42201e+21
691 308.783 60.1798 9.16678e+20 2.96766e+21 1.49243e+21
692 308.784 60.1802 7.46400e+20 2.81685e+21 1.31840e+21
693 308.791 60.1858 0.00000 8.69938e+20 1.23810e+21
694 308.701 60.1139 2.48322e+21 1.96580e+21 1.54765e+21
695 308.702 60.1143 2.27494e+21 2.16779e+21 1.57510e+21
696 308.702 60.1148 1.27746e+21 2.21873e+21 1.73296e+21
697 308.703 60.1152 1.19645e+21 2.04704e+21 1.92725e+21
698 308.703 60.1156 1.15347e+21 1.41637e+21 1.72920e+21
699 308.713 60.1237 5.19282e+20 2.87400e+21 1.28658e+21
700 308.714 60.1246 2.28003e+21 3.32025e+21 1.98836e+21
701 308.715 60.1250 4.27627e+21 3.32025e+21 2.04870e+21
702 308.715 60.1254 5.13927e+21 3.60543e+21 1.92790e+21
703 308.716 60.1259 4.23211e+21 3.87364e+21 1.55184e+21
704 308.719 60.1280 2.14579e+21 3.79437e+21 1.04367e+21
705 308.719 60.1284 3.66228e+21 3.64403e+21 1.22881e+21
706 308.721 60.1301 3.78876e+21 3.67213e+21 1.77587e+21
707 308.722 60.1306 2.82837e+21 3.92072e+21 1.59226e+21
708 308.726 60.1340 2.27069e+21 4.74760e+21 7.68384e+20
709 308.726 60.1344 3.42533e+21 4.74760e+21 7.93740e+20
710 308.727 60.1348 6.19254e+21 4.68709e+21 1.16646e+21
711 308.727 60.1353 6.69678e+21 5.05190e+21 1.33519e+21
712 308.728 60.1357 4.87184e+21 5.24252e+21 1.39116e+21
713 308.759 60.1613 2.05478e+21 3.12067e+21 9.40628e+20
714 308.760 60.1617 1.90390e+21 2.98595e+21 9.58985e+20
715 308.781 60.1792 1.82252e+21 3.36225e+21 1.43767e+21
716 308.782 60.1796 1.60662e+21 3.35531e+21 1.61216e+21
717 308.782 60.1801 1.01461e+21 2.76179e+21 1.57069e+21
718 308.783 60.1805 5.06326e+20 2.76179e+21 1.28144e+21
719 308.789 60.1856 0.00000 7.24712e+20 8.99579e+20
720 308.790 60.1860 0.00000 7.24712e+20 1.45882e+21
721 308.790 60.1864 0.00000 7.38927e+20 2.04220e+21
722 308.700 60.1138 3.56183e+21 2.15986e+21 2.20414e+21
723 308.700 60.1142 2.98484e+21 2.31690e+21 1.87223e+21
724 308.701 60.1146 2.15541e+21 2.46834e+21 1.73639e+21
725 308.701 60.1150 1.21875e+21 2.46834e+21 1.84937e+21
726 308.702 60.1155 1.13589e+21 2.25687e+21 1.90122e+21
727 308.719 60.1291 4.12798e+21 3.88550e+21 1.47478e+21
728 308.719 60.1295 4.29614e+21 3.89596e+21 1.61460e+21
729 308.721 60.1313 2.13512e+21 4.17777e+21 1.35206e+21
730 308.725 60.1342 3.31264e+21 4.98778e+21 7.02590e+20
731 308.725 60.1347 3.96648e+21 4.56341e+21 8.05326e+20
732 308.726 60.1351 6.63205e+21 4.66572e+21 1.16899e+21
733 308.759 60.1615 2.15323e+21 3.00064e+21 9.61588e+20
734 308.759 60.1620 2.35507e+21 2.98595e+21 9.90567e+20
735 308.780 60.1790 2.63608e+21 4.63477e+21 1.87318e+21
736 308.780 60.1795 2.03421e+21 4.00010e+21 1.77533e+21
737 308.781 60.1799 1.65262e+21 4.00010e+21 1.99693e+21
738 308.781 60.1803 7.32082e+20 3.25846e+21 1.74998e+21
739 308.788 60.1859 0.00000 6.41605e+20 1.04645e+21
740 308.789 60.1863 0.00000 5.86244e+20 1.71949e+21
741 308.789 60.1867 0.00000 5.87065e+20 2.05192e+21
742 308.698 60.1136 2.84198e+21 2.05263e+21 2.20922e+21
743 308.699 60.1140 3.26853e+21 2.37468e+21 2.28843e+21
744 308.699 60.1144 2.74701e+21 2.37468e+21 2.16611e+21
745 308.700 60.1149 1.66696e+21 2.51716e+21 1.89202e+21
746 308.701 60.1153 1.22655e+21 2.34214e+21 1.93301e+21
747 308.701 60.1157 9.58571e+20 1.79369e+21 1.93655e+21
748 308.702 60.1161 9.52602e+20 1.79369e+21 2.04196e+21
749 308.720 60.1311 1.93994e+21 4.06083e+21 1.50040e+21
750 308.720 60.1315 1.98318e+21 4.46559e+21 1.40884e+21
751 308.758 60.1618 2.56238e+21 2.97643e+21 1.05874e+21
752 308.758 60.1622 2.63878e+21 3.07519e+21 8.22041e+20
753 308.779 60.1793 4.89459e+21 4.63477e+21 2.48654e+21
754 308.780 60.1797 4.30592e+21 4.88615e+21 2.40986e+21
755 308.780 60.1801 2.77278e+21 4.05648e+21 2.27621e+21
756 308.788 60.1861 0.00000 6.78654e+20 9.64118e+20
757 308.788 60.1865 0.00000 5.86244e+20 1.37847e+21
758 308.789 60.1870 0.00000 5.52054e+20 1.61648e+21
759 308.715 60.1284 5.56516e+21 4.11760e+21 1.50068e+21
760 308.719 60.1313 2.94074e+21 4.40392e+21 1.41897e+21
761 308.725 60.1365 4.36903e+21 5.13684e+21 1.03116e+21
762 308.728 60.1386 5.43604e+21 5.21623e+21 1.09091e+21
763 308.728 60.1390 4.80338e+21 5.11186e+21 9.54581e+20
764 308.748 60.1552 2.44762e+21 1.92933e+21 8.58488e+20
765 308.757 60.1625 2.31375e+21 3.11598e+21 5.74804e+20
766 308.758 60.1629 2.25107e+21 3.18413e+21 5.73819e+20
767 308.779 60.1800 5.77786e+21 5.72559e+21 2.45936e+21
768 308.784 60.1842 0.00000 1.21566e+21 6.66003e+20
769 308.785 60.1847 0.00000 1.18870e+21 8.44505e+20
770 308.715 60.1286 4.44132e+21 4.12048e+21 1.51972e+21
771 308.724 60.1367 4.99120e+21 5.13473e+21 9.30497e+20
772 308.747 60.1555 3.79922e+21 2.34224e+21 1.11991e+21
773 308.756 60.1628 1.47019e+21 2.65501e+21 6.68981e+20
774 308.757 60.1632 1.55674e+21 3.23558e+21 4.25048e+20
775 308.766 60.1709 2.63571e+21 2.30650e+21 1.03757e+21
776 308.767 60.1713 2.38882e+21 2.12637e+21 9.19326e+20
777 308.780 60.1819 0.00000 4.01516e+21 1.25294e+21
778 308.780 60.1824 4.09693e+20 2.72630e+21 9.77738e+20
779 308.784 60.1854 0.00000 1.24413e+21 6.92042e+20
780 308.785 60.1858 0.00000 1.09806e+21 9.27063e+20
781 308.785 60.1862 0.00000 9.51297e+20 1.19350e+21
782 308.786 60.1866 0.00000 7.30161e+20 1.51210e+21
783 308.755 60.1626 8.19596e+20 2.48376e+21 6.91666e+20
784 308.758 60.1647 2.20309e+21 2.82816e+21 8.20630e+20
785 308.758 60.1651 2.69665e+21 2.74730e+21 7.41351e+20
786 308.762 60.1686 1.03426e+21 2.70515e+21 6.92012e+20
787 308.763 60.1690 1.34106e+21 2.92354e+21 6.08727e+20
788 308.763 60.1694 1.56288e+21 2.70955e+21 6.60465e+20
789 308.766 60.1715 2.74699e+21 2.32325e+21 9.19326e+20
790 308.778 60.1809 9.46690e+21 6.70371e+21 2.76147e+21
791 308.778 60.1814 6.07914e+21 5.50360e+21 2.10613e+21
792 308.779 60.1822 1.79123e+21 4.01516e+21 1.50041e+21
793 308.780 60.1826 9.11799e+20 3.56030e+21 1.23734e+21
794 308.784 60.1860 0.00000 1.19003e+21 1.11607e+21
795 308.784 60.1865 0.00000 1.08627e+21 1.53187e+21
796 308.785 60.1869 0.00000 8.67380e+20 1.95283e+21
797 308.785 60.1873 0.00000 8.01376e+20 1.80675e+21
798 308.702 60.1206 1.42223e+21 1.56136e+21 1.07177e+21
799 308.703 60.1210 1.31528e+21 1.56136e+21 1.03726e+21
800 308.705 60.1227 4.51385e+20 1.55566e+21 6.38747e+20
801 308.708 60.1249 2.05214e+21 2.00928e+21 9.86204e+20
802 308.708 60.1253 1.63913e+21 2.27701e+21 9.65588e+20
803 308.757 60.1650 2.98954e+21 2.82816e+21 7.51216e+20
804 308.757 60.1654 3.05480e+21 2.83730e+21 7.28098e+20
805 308.761 60.1684 1.21921e+21 3.00141e+21 6.35361e+20
806 308.762 60.1688 1.16999e+21 2.94731e+21 6.25169e+20
807 308.762 60.1692 1.50033e+21 3.11918e+21 6.33179e+20
808 308.763 60.1697 1.80196e+21 3.09737e+21 6.81153e+20
809 308.776 60.1808 1.10561e+22 7.40705e+21 3.05752e+21
