time,time exp,L_bol_BPASS,kappa_av_RP_Sil,kappa_av_F_Sil,L_Edd_Sil,kappa_av_RP_SiC,kappa_av_F_SiC,L_Edd_SiC,kappa_av_RP_Gra,kappa_av_F_Gra,L_Edd_Gra,Mass
8.5,316227766.01683795,5314103.290829824,8502.528553776796,15469.160301744761,152.7780814594252,15768.100195063042,22437.2007205378,82.381516094546,20718.64162707603,25820.863236346675,62.69716052728137,760097.895
8.6,398107170.5534969,4458722.154571958,7649.290948675794,14272.730000819325,169.81966154979057,14363.085660612076,20754.35155206366,90.44017634471474,19691.506731049587,24517.587203795494,65.96752690091182,749936.07
8.7,501187233.6272715,4770946.775725859,6473.517325818094,12303.362910728127,200.6637094828256,12315.612055995176,18054.038309172225,105.47587842925383,17479.03239705147,21734.753035844027,74.31761498531965,741276.111
8.8,630957344.4801943,4425668.388127975,5954.480880768393,11434.932879907898,218.15503752736396,11400.92231546264,16865.112978444507,113.93815027037027,16436.30990201183,20444.19804328637,79.03233802138278,730533.246
8.9,794328234.7242821,3865875.198707664,5553.751350382907,10752.442364069868,233.89595933394455,10693.65199310202,15927.54013224508,121.47393620420084,15629.65786527389,19434.73477337037,83.11122426333654,719492.55
9.0,1000000000.0,2813513.526330412,5574.655963870524,10824.633127019524,233.01886401938512,10721.02528210873,16012.988710158617,121.16378478910724,15716.106721160713,19558.045379189913,82.65405822492801,707289.949
9.1,1258925411.794166,1867750.021079308,5789.185384582138,11289.536747862709,224.38390096463658,11076.06568638357,16604.053310427662,117.27991118695998,16291.094127651897,20310.073832063626,79.73681754101007,697266.747
9.2,1584893192.4611108,1362932.4091545616,5872.933554972905,11484.216947509265,221.1841812683326,11206.991138870817,16841.508818454713,115.90979094241376,16522.73378055038,20620.10078695502,78.61895115256947,684740.4820000001
9.3,1995262314.9688828,1335334.2030633015,5378.0273901389855,10505.664887141564,241.53837564714033,10351.267585068652,15551.658043102356,125.49187713722742,15295.02518185482,19048.99618222515,84.9295757643513,660371.9789999999
9.4,2511886431.509582,1020692.9430448291,5391.26362897811,10543.055973218668,240.94536817265964,10365.787150917346,15592.06482429186,125.31609814938577,15332.82736101735,19105.088501081464,84.72018691755557,644937.7119999999
9.5,3162277660.1683793,829627.3715589271,5260.49769881343,10290.644699581027,246.93481004525586,10135.244868261509,15255.040257587223,128.1666123398572,15007.025390264575,18693.91583501399,86.55945906793048,629228.376
9.6,3981071705.5349693,655427.4981418537,5204.10366594804,10180.494539121999,249.61070789187653,10033.66755622601,15107.508360205908,129.46412592611313,14856.257743325197,18506.251654651536,87.43790141791466,612970.36
9.7,5011872336.272715,507781.5490122465,5162.2948842479855,10095.371435944338,251.6322738485388,9954.805075971623,14991.607365176355,130.4897474221225,14736.994070794815,18357.86283403624,88.14551961952039,596429.133
9.8,6309573444.801943,385592.67644348124,5172.700827097139,10120.274231759893,251.12606420135532,9971.11102426236,15021.826847818642,130.27635504601125,14763.684833572688,18394.92460132142,87.98616433792111,581442.3859999999
9.9,7943282347.242822,339460.222998405,5124.584997293063,10029.517292483806,253.48394078470062,9891.440591907352,14903.656082827174,131.3256636311168,14651.114594754621,18251.288399970195,88.66219642190681,569419.922
10.0,10000000000.0,198117.52613112668,5302.509249323825,10375.114922586237,244.97835626890196,10181.031313084979,15347.40300481287,127.59021753822569,15064.96431302989,18787.626260254106,86.22655673179905,556009.903
10.1,12589254117.941662,219273.35393522063,5039.654205844161,9858.945392346997,257.75577984966384,9741.974459612331,14677.341151390183,133.34052613105413,14430.139042064962,17970.50834774142,90.01992262259672,551383.224
10.2,15848931924.611109,141153.86165348883,5192.075585174835,10162.852193467694,250.18896175338674,9992.232966533093,15066.748884299966,130.00097219017314,14798.654087382096,18448.551399313434,87.77825282824723,539170.887
10.3,19952623149.688828,165862.91711431716,4888.4294144787045,9564.059843795174,265.72951961883314,9492.55943523719,14296.260729760268,136.84402071563557,14072.087324612454,17507.986886880448,92.3103993057245,536993.786
10.4,25118864315.09582,104999.45290030542,5431.037052688366,10586.371405515027,239.18083920215463,10422.759897894373,15651.793828961294,124.6310970151415,15285.364052625591,19064.225493353053,84.98325558538912,522784.902
10.5,31622776601.683792,133234.15305169075,6638.501160817869,11625.866634247459,195.676699985688,12475.948789356225,17611.889516755953,104.12033761378,15371.95711058562,19197.449762165852,84.50452929675865,518560.843
10.6,39810717055.34969,54809.40629631884,8664.816368493974,14166.448932919866,149.91662197519582,14718.69191533077,20418.569535070557,88.25512535166123,17676.29420103426,22140.483723900146,73.48825411176932,489123.332
10.7,50118723362.72715,51993.154231718356,8607.511825492405,14052.890783304354,150.91469246116185,14544.55410094736,20200.02191987256,89.31177889567543,17570.29305364662,21997.80108711846,73.93160694780782,486512.153
10.8,63095734448.019424,50285.0783430237,8154.084368522899,13552.456645302354,159.30666660925314,14120.976865587907,19702.721253017702,91.99080292848551,17172.126632944353,21494.695807707936,75.64584327650465,485354.449
10.9,79432823472.42822,84260.79610057002,5599.053834267949,10281.96647792598,232.00348459765047,10410.633344583186,15256.248503278914,124.77627028099013,14467.988452320447,18013.47709334603,89.78442333437583,502340.649
11.0,100000000000.0,13609.885774048016,9478.975435066819,15146.507295052385,137.0401272688648,15964.458586102352,21835.94883865006,81.36824640773143,18453.695832306865,23115.652261445994,70.39240333233639,1083893.71
