time,time exp,L_bol_BPASS,kappa_av_RP_Sil,kappa_av_F_Sil,L_Edd_Sil,kappa_av_RP_SiC,kappa_av_F_SiC,L_Edd_SiC,kappa_av_RP_Gra,kappa_av_F_Gra,L_Edd_Gra,Mass
6.0,1000000.0,4306536290.092761,46468.758316253705,61046.66018999491,27.954265340153054,64510.32098446735,80117.03802560717,20.136312766336573,54832.062223641165,70277.23968492221,23.690518782638975,1000000.0
6.1,1258925.411794166,4627937902.056643,45383.494016780496,59838.675855285306,28.62274111199319,66169.57096646698,81462.06127690856,19.631380119697305,54138.17825085831,69006.87654140835,23.994157948589738,982532.82
6.2,1584893.1924611141,4673410870.90239,44241.84490206487,58588.34943736678,29.36134338148662,66551.47574453882,81620.39340897262,19.51872570018247,53063.11803731494,67529.88741281691,24.480280240722376,976105.38
6.3,1995262.3149688789,4442259320.123564,42540.51164131924,56738.94819907728,30.53559888871417,66217.73095880316,81008.76193273302,19.617102265376058,51383.138227881376,65378.635789938184,25.28066686466301,962244.7317069862
6.4,2511886.4315095823,3675224445.6414604,41159.97142999628,55246.378223947955,31.55978867014771,64115.85110442613,78802.36653816042,20.260200521775896,49721.22490849946,63590.411442782206,26.12566368568981,931305.9354000001
6.5,3162277.6601683795,2540645900.01728,40149.70444460623,54115.34331186184,32.353911889742676,62741.82332706246,77314.42255419637,20.70389305118746,48541.444377598615,62259.280991039894,26.760637567667338,895366.661
6.6,3981071.7055349695,1619468247.426069,40284.24292544361,54231.788185332865,32.245858570660864,64291.618214910624,78846.53791286047,20.20481107907055,48473.84686360622,62087.247058935194,26.797955682268718,846085.543
6.7,5011872.336272725,1056858092.3146528,38942.3191893266,52626.963385173774,33.35702718897217,64320.57025057592,78548.27609385856,20.195716470476547,46987.528266122776,60106.92511138858,27.645633808249443,802533.723
6.8,6309573.44480193,691079401.2481813,37014.806276778945,50333.91779748995,35.094064528845614,62639.52942249041,76465.29432604602,20.73770368290156,44796.32129260809,57398.21548397346,28.9979168493541,763885.388
6.9,7943282.347242822,470992247.2857583,33657.580379703424,46270.7741645736,38.59457469448213,58255.452465804825,71294.44425951892,22.298341957990896,41352.76788388482,53069.93877918425,31.412649417990234,734689.1460000001
7.0,10000000.0,304770492.0492371,31596.527180215377,43845.60915144485,41.11211313164149,55208.32478807155,67811.32493921861,23.529060245650946,39313.338222187784,50550.159050812195,33.042220751095265,705618.857
7.1,12589254.117941663,200033387.1790451,30150.349169317546,42238.89484608577,43.084078154621345,53268.192841535034,65604.4982526234,24.386034718022668,38091.107903976656,49007.85729678033,34.102447302783396,681365.989
7.2,15848931.924611142,131304833.91942742,29516.557211831816,41750.14751307117,44.00919764041083,52663.96171982275,65009.7929015769,24.665823792573804,37933.24735586211,48791.28596818977,34.244365841229666,661472.604
7.3,19952623.149688788,93275809.22460262,27728.714025472178,39728.9223649256,46.84674517565839,49715.00166317201,61690.55571441018,26.128934054975126,36864.05440746009,47300.77008019643,35.23757820130399,640886.371
7.4,25118864.315095823,67864031.02212685,27184.05475614667,39192.44360760675,47.78536578345727,48907.91758728599,60813.81874196555,26.560116727146966,36620.24272715182,46952.90073904529,35.47218432380476,628160.708
7.5,31622776.60168379,51350613.66209078,26006.98833045713,37877.4156365424,49.94811331071056,46894.284587182316,58569.741266196084,27.70060384618934,35919.464450068015,45987.823155255974,36.1642362960548,611052.905
7.6,39810717.05534969,40310700.269495875,24308.331250262152,35826.883770976994,53.43846875486325,43814.41109553939,55068.964974245035,29.647779520931348,34623.218188096376,44258.15690348742,37.51817618290036,600085.787
7.7,50118723.36272725,31014724.429123003,23055.73036663422,34393.44974246556,56.34174148219074,41449.57709418059,52433.158137535174,31.33928235379695,33906.405034196054,43253.101449640526,38.31134556110868,587492.399
7.8,63095734.448019296,25270001.164773714,20153.641273664638,30644.378599327094,64.4548537091132,36373.94424052938,46483.79325451548,35.71237673346955,31184.95483600304,39671.36597327605,41.65470198149218,571191.442
7.9,79432823.47242822,18668060.15219318,19894.56166725812,30597.46709021973,65.2942257148523,35891.10886474754,46108.92624707873,36.192807664292744,31570.574263522252,40118.19532253844,41.14590976892397,562071.803
8.0,100000000.0,16570735.091074878,17129.07548532762,26868.947861268192,75.8359668105085,30910.50556723407,40194.267401555495,42.024547193979686,28735.096604576313,36400.19884618584,45.2060425574878,550384.203
8.1,125892541.17941661,14298575.461131793,14320.71352814241,23040.0118871197,90.70777077184489,25889.06561814563,34211.583204581126,50.175623143754244,25749.40765106399,32506.63991879449,50.4477624341127,539922.2050000001
8.2,158489319.2461111,10606121.187941035,13699.937120770472,22415.490695867804,94.81795343648595,24798.70812768355,33044.628017687915,52.381760909145385,25659.84044200529,32315.095808235918,50.623853368687755,525715.2069999999
8.3,199526231.49688828,8396791.531258872,12146.692045859654,20393.823684397048,106.94269642266758,22077.516936317723,29891.88789288151,58.838138534643484,24249.056844990744,30465.05289140687,53.569093771510595,513559.721
8.4,251188643.1509582,7001721.1699587945,10438.988868580751,17990.4781275599,124.43733932026001,19113.545705931178,26311.938602741287,67.962272410655,22277.58538912601,27910.920617817104,58.30973048964541,502343.79
8.5,316227766.01683795,4726241.3299188055,10349.515453892209,18160.794281634142,125.51312240530804,18958.34650346072,26349.85146866415,68.51863371960609,22969.699581311368,28737.50780728224,56.55276401859839,490682.109
8.6,398107170.5534969,5010789.426344516,7583.462761294177,13927.560648079552,171.2937797532371,14187.029960639784,20341.200300873177,91.5625048797331,18884.87568057695,23533.226370538476,68.78520261248097,481686.05299999996
8.7,501187233.6272715,3450423.30012424,7458.4987722165515,13943.404445923796,174.1637345089965,14013.980334953942,20296.415704075946,92.6931513354567,19251.44413478601,23979.90188178556,67.47545747244997,468560.684
8.8,630957344.4801943,3488785.7278209273,6415.9901725262225,12217.767982450903,202.46290363137098,12199.905263554829,17927.3115641445,106.47623665411112,17314.80805857859,21553.910826702748,75.02248916680384,461606.873
8.9,794328234.7242821,3187862.1072753803,5856.528313874753,11288.230354492844,221.80375990371763,11222.57608864989,16645.42438567944,115.74882538009805,16280.358934009075,20252.351179709,79.78939563097939,453123.87600000005
9.0,1000000000.0,1923074.5953778443,6085.031001326454,11803.38369468104,213.47467247362184,11615.719586439043,17303.23296339703,111.8312120341247,16993.97221791224,21166.506527827984,76.4388680493904,444006.365
9.1,1258925411.794166,973815.0238381916,6903.244175169712,13436.32874459497,188.1723964903885,13033.952169155431,19451.693713628607,99.6627870918581,19073.72076882824,23821.13909700261,68.10417410130732,435575.28
9.2,1584893192.4611108,1093522.4672683082,5964.609413510143,11634.9887775108,217.78458737930083,11381.117331219815,17052.590712691566,114.13642107323523,16750.24735060581,20889.319792428527,77.55109359343393,423208.36100000003
9.3,1995262314.9688828,924410.025488991,5675.604778358791,11088.034516877291,228.87428753903308,10871.967295145847,16320.558246702636,119.48159562437075,16051.384101468971,20007.506837111694,80.92760049777388,406431.981
9.4,2511886431.509582,722714.3832482905,5573.816044360526,10904.297169635756,233.05397768092865,10685.975161523469,16068.722477429377,121.56120338715115,15804.319475982467,19703.435596130417,82.19271965326102,396669.586
9.5,3162277660.1683793,559139.9217576261,5487.345293081555,10744.23770219374,236.72649170406305,10532.782878348655,15853.031361355675,123.32922979645234,15594.128434175762,19441.091221825656,83.30058364487618,386312.34400000004
9.6,3981071705.5349693,429811.9234978508,5437.023412890349,10647.620130102445,238.9174924132697,10437.35369795659,15720.354379313812,124.4568343271069,15454.952368878943,19270.826424737214,84.05072814172804,376376.032
9.7,5011872336.272715,344074.58537337807,5364.281814193033,10503.449034059498,242.157299894844,10307.367101417029,15528.543585879728,126.02636417416598,15261.774769369564,19027.953157214153,85.11460951494958,366990.695
9.8,6309573444.801943,269878.5544379014,5397.182633745048,10575.621679766156,240.68112720110742,10364.74602296985,15622.427639245505,125.32868602098102,15349.231742336973,19142.641374576386,84.62964282551269,357936.67100000003
9.9,7943282347.242822,154042.5118362926,5546.666814349005,10868.061030316188,234.19470530292875,10615.88003369143,16002.829331652094,122.36385451581846,15715.27553473299,19610.904287584715,82.65842982701929,350183.424
10.0,10000000000.0,172732.02638798236,5290.341948821828,10356.463565133126,245.5417839841696,10175.114533127957,15333.313646794468,127.66441063348613,15057.07148181104,18772.681618615283,86.27175620233945,347566.68
10.1,12589254117.941662,104916.81186121583,5486.733268488743,10755.340057839388,236.75289765959306,10506.655307811192,15848.967988516726,123.63592046597894,15557.79284880873,19416.89636258995,83.495134086418,340147.75
10.2,15848931924.611109,119898.1032256771,5186.029932530374,10147.290608070109,250.4806213808701,9992.875015784124,15057.289228836933,129.99261953623758,14787.441958154432,18429.46529558463,87.84480802534448,337698.649
10.3,19952623149.688828,139216.4959474539,5096.33942409705,9973.383530048091,254.88883135568463,9844.408382612133,14832.244091423412,131.95307930280327,14574.202608579415,18155.1664954574,89.13009067373031,330059.94299999997
10.4,25118864315.09582,50122.1119282345,5149.204638295467,10059.575768483975,252.27197038143078,9913.253366119143,14934.067136720769,131.03669925754502,14651.243525707927,18261.65733551647,88.66141619451611,318147.865
10.5,31622776601.683792,40155.909650776826,5080.071046711535,9942.102217146861,255.7050852351518,9800.555317424161,14776.57355080545,132.54350982444234,14523.171662636865,18096.107418793756,89.44327245968461,315425.563
10.6,39810717055.34969,36930.177042069445,5148.010734882111,10077.655619145022,252.33047615813624,9933.758353773424,14962.480107332407,130.76621694814668,14722.820265449735,18339.676093388473,88.23037818700965,314895.177
10.7,50118723362.72715,34604.47105606674,5765.228174107841,10969.40024899318,225.31632066774495,11021.142711685641,16279.51254644829,117.86436615349145,15485.378150656843,19318.17591943988,83.88558466974862,314652.966
10.8,63095734448.019424,62690.85913468502,6241.695377272615,11276.803688098813,208.11653268596618,11717.468308181622,16890.947941461603,110.86012488661773,15333.778876832766,19151.184053188095,84.71492972698404,312568.00899999996
10.9,79432823472.42822,20859.168839475817,7219.170894636773,12374.562963595954,179.937560553532,12593.123205399459,17933.59654204353,103.1515358670546,16250.941361309266,20314.116580030735,79.93383097749025,307218.126
11.0,100000000000.0,8639.919737452195,9715.285000571752,15551.587276372258,133.70683412000295,16297.396179599209,22338.72299905923,79.70598405321121,18864.22032941396,23669.660753283708,68.86051887204367,1080318.74
