ID,RA,Dec,LHa,E_LHa,LPab,E_Pab,AHa,E_AHa,Ha/24um,Ha/70um,Ha/8um,Ha/12um,xcenter,ycenter,3.6um_aperture_average,Dist_to_center,H_old,L_Bol,F_Bol,Sigma_star,Sigma_g,Momentum,tau,Mass_new,Sigma_new,Mass_old,Mass_g,Mass_tot,L_Edd,F_Edd,tau_RP
265,202.5039,47.2172,6.579799999999999e+37,3.4124e+36,4.9288e+36,4.9011e+35,0.3583,0.1604,0.031931,0.0076806,0.0068344,0.024654,302.727150891574,890.8862091586709,2.781118946504627,3468.416092512945,1.4662372686979381e+21,3.0926520144426086e+40,0.6322771758777838,0.2031889662395766,0.0014934331109806634,0.35529903468483376,0.2315036637798127,8.581073873081986e+37,0.001754357467032636,1.0662333402494943e+36,4.468147403743774e+36,9.134511947481313e+37,9.64750663773797e+39,0.284426906680357,0.5257798021864559
266,202.5039,47.2178,1.0300000000000001e+38,5.3386e+36,1.1770999999999998e+37,1.1046000000000001e+36,1.0256,0.1161,0.044906,0.010694,0.0072008,0.032241,302.7341863055733,897.3661790562269,4.457829411783096,3420.22746684568,1.4458660222857217e+21,4.841228570588601e+40,0.9897648730267142,0.3256894277630185,0.0042748116065357755,0.6613580757088725,0.6626574311263632,1.3432788366324886e+38,0.0027462661342952913,1.7331334365275027e+36,1.2789651066926082e+37,1.4885066816670245e+38,2.416553239892554e+40,0.8520622745957039,1.504995158030782
267,202.5039,47.2183,9.069099999999999e+37,4.7011e+36,9.864200000000001e+36,1.272e+36,0.9475,0.1991,0.03778,0.0079068,0.0070197,0.027532,302.740049150579,902.7661540237624,4.1869300805633,3381.2690943630487,1.4293967705759408e+21,4.262678255293696e+40,0.871483166016172,0.3058972957996019,0.0039492823685575735,0.6268338076843875,0.6121957059206602,1.1827504948838544e+38,0.002418073999858002,1.646566339687148e+36,1.181571215475084e+37,1.3173732798282343e+38,2.0848296877779869e+40,0.7651265955711651,1.3903889549865114
268,202.5039,47.2189,6.3328e+37,3.2845e+36,5.7621e+36,6.8737e+35,0.6655,0.1927,0.027467,0.0051211,0.0073069,0.021765,302.74708456468164,909.2461240496962,2.670169630069356,3336.014746155164,1.4102659598129913e+21,2.976556533186746e+40,0.6085420376605413,0.19508255535828084,0.0027738759010818626,0.5187299325750796,0.4299907570345111,8.258947783132255e+37,0.001688500405365555,1.064323874684963e+36,8.29905692769043e+36,9.195285863369794e+37,1.2353856678666012e+40,0.4431405787747218,0.9765739836870956
269,202.5039,47.2217,1.6885999999999998e+37,8.827399999999999e+35,1.2174e+36,5.492e+35,0.2979,1.5426,0.018682,0.0056144,0.0069321,0.017632,302.7799164980191,939.485985145936,1.880327254142956,3148.3487705401244,1.3309320966968254e+21,7.936794722617388e+39,0.16226378297018534,0.1373761778222971,0.0012416793853227452,0.3177715735334795,0.19247820664249568,2.202194799551087e+37,0.0004502276693564104,7.941671559774431e+35,3.714934723905303e+36,2.6531049875393616e+37,2.6054682587847053e+39,0.16127932744184,0.43714709202161656
270,202.503,47.1933,5.514199999999999e+37,2.8608e+36,3.5287000000000005e+36,5.7762e+35,0.1095,0.3086,0.048265,0.01099,0.0075019,0.030549,309.0518785961283,632.7603152672851,2.6822715274978584,6076.503008767712,2.568779217131118e+21,2.5917963673727823e+40,0.5298797536741657,0.19597081694711968,0.000456407830455994,0.14335472108345507,0.07074979398238765,7.191367146562007e+37,0.0014702389046340866,5.869769077631338e+35,1.3655097424223926e+36,7.386615811580559e+37,5.909924307713399e+39,0.12416500402906493,0.1606834728981773
271,202.503,47.1939,6.0657e+37,3.1462000000000003e+36,7.1266e+36,8.5549e+35,1.0693,0.1683,0.048436,0.0085165,0.0069522,0.029938,309.0588393381045,639.2402836077644,3.5116645709976675,5998.688739044076,2.535884034067126e+21,2.8510136058853664e+40,0.5828754165357417,0.25656746741538394,0.004456957927914103,0.6658317580379453,0.6908927370353161,7.910608193555034e+37,0.0016172841253198978,7.784461762584582e+35,1.3334607923034376e+37,9.321913603484318e+37,1.5675383915639583e+40,0.6419676263962731,1.569121804292429
272,202.503,47.1944,2.2529e+37,1.1739000000000001e+36,3.8423000000000004e+36,4.8451e+35,1.658,0.2261,0.02112,0.0030123,0.0042308,0.013251,309.0646399561755,644.640257234528,2.4909189903101923,5934.045955340343,2.5085569613945614e+21,1.0589129948232094e+40,0.21648944489727032,0.1819902312370504,0.0069107231314706665,0.804923061859694,1.0712617207561526,2.9381290204362457e+37,0.0006006857256265883,5.581880076815752e+35,2.0675937469738147e+37,5.061541568178218e+37,1.091825978742367e+40,0.9308779273589708,2.432997242604365
273,202.503,47.2144,9.8476e+36,5.2117e+35,6.9131e+35,2.6926e+35,0.2558,1.1663,0.0075011,0.0013058,0.0055191,0.011732,309.2966647007348,860.639219039336,1.5728924397439887,3611.8306815870615,1.5268643127914618e+21,4.628590531235757e+39,0.0946292093555133,0.1149160045688312,0.0010662020368095275,0.2860627273723594,0.16527668767757772,1.2842789001574847e+37,0.0002625643726610321,5.7907719924816776e+35,3.189930521567562e+36,1.6611796722390576e+37,1.5561651474351678e+39,0.1166328114082134,0.3753683321219521
274,202.503,47.215,1.6444999999999999e+37,8.599199999999999e+35,1.2614e+36,3.8442e+35,0.3958,0.5222,0.010736,0.0015498,0.0063876,0.015465,309.3036254439363,867.1191886839474,1.7999815340992311,3555.5836962654594,1.5030864776267408e+21,7.729514936245585e+39,0.15802605181479915,0.1315070964577859,0.0016497371625066887,0.3828273752162093,0.2557330452806304,2.1446815988758515e+37,0.00043846938425714615,6.731651327744643e+35,4.935787726491169e+36,2.7055768848024148e+37,2.9302238183010534e+39,0.1861837839103806,0.5808083887954207
275,202.503,47.2155,1.458e+37,7.6395e+35,1.217e+36,3.4378e+35,0.5292,0.595,0.01079,0.0014732,0.0048929,0.013262,309.3094260632727,872.519163435514,1.7482068252927634,3509.6829198553646,1.4836823959826926e+21,6.852923549435125e+39,0.14010458105562612,0.12772433482540888,0.0022057627751352693,0.45705715735999874,0.3419250317395392,1.9014568386506485e+37,0.00038874330328179935,6.6235237461628995e+35,6.599340234611234e+36,2.6276260995734006e+37,3.186953863224084e+39,0.23789202656232833,0.7765634142257116
276,202.503,47.2161,1.1271999999999998e+37,5.9398999999999995e+35,1.6764000000000002e+36,2.3116999999999998e+35,1.4418,0.235,0.0097591,0.0014654,0.0033463,0.0097893,309.31638680660444,878.9991331962285,1.857843953867337,3455.820700381485,1.460912696079077e+21,5.298090140550941e+39,0.1083167927063798,0.13573432972839108,0.006009578173072622,0.7626866177136664,0.9315712599434385,1.4700426258758649e+37,0.0003005428336483157,7.148613734057962e+35,1.7979835128991833e+37,3.3395122761156275e+37,6.612425652077411e+39,0.7666516667717799,2.11573909794148
277,202.503,47.2167,1.681e+37,8.7876e+35,2.1395000000000002e+36,2.4930000000000002e+35,1.1956,0.1946,0.012431,0.0022504,0.0035938,0.010357,309.3233475500059,885.479103022403,1.9520325944852248,3403.3475406513926,1.438730206910986e+21,7.901073036077123e+39,0.16153347102503945,0.14261564091984533,0.004983389973453757,0.7052612746055291,0.77249729393007,2.192283227552634e+37,0.0004482012982281926,7.626832137165581e+35,1.4909620530047607e+37,3.759513601929051e+37,6.67532771877145e+39,0.618001025361279,1.7544580839914228
278,202.503,47.2172,3.6282999999999996e+37,1.8849e+36,3.172e+36,2.6838e+35,0.6024,0.1411,0.020312,0.0041165,0.0045792,0.015455,309.329148169487,890.8790779284559,2.276039425177021,3360.7279879518223,1.4207132288793594e+21,1.705381516763749e+40,0.3486566882332841,0.16628748109129252,0.002510868283714071,0.49194779724508797,0.3892207844291353,4.73186272131423e+37,0.0009674055742780196,9.005535076722617e+35,7.51217414461415e+36,5.573135486542872e+37,7.147610579976986e+39,0.33885745982225507,0.883979215286411
279,202.503,47.2178,6.4007e+37,3.3196e+36,6.892100000000001e+36,4.3963999999999995e+35,0.9315,0.0637,0.029259,0.0056944,0.0053809,0.02174,309.33610891310707,897.3590478780312,3.20707742527368,3310.972416551602,1.3996795722572937e+21,3.0084710399773256e+40,0.6150667983283582,0.2343089247984758,0.003882592639906469,0.6255919294713312,0.6018578364803113,8.347499854013173e+37,0.0017066044316295017,1.2880021817088319e+36,1.1616185617045284e+37,9.637918633888586e+37,1.5026804216909943e+40,0.6370782136882457,1.3669100913666863
280,202.503,47.2183,7.063599999999999e+37,3.6628e+36,7.4887e+36,5.5112e+35,0.907,0.0855,0.029175,0.0051126,0.0058849,0.0223,309.34190953269945,902.7590228890638,3.1950213519870707,3270.7129355378543,1.3826602902835366e+21,3.320048750602877e+40,0.6787672968069415,0.23342793299082204,0.003780473992909466,0.6150129060002414,0.5860279738997771,9.212023680036159e+37,0.001883351987010506,1.2989538635825427e+36,1.1310660606183652e+37,1.0472985127012778e+38,1.6172388923140304e+40,0.6384341938020806,1.3309580814488293
281,202.503,47.2189,7.540999999999999e+37,3.9099999999999996e+36,6.8924e+36,5.5381e+35,0.6726,0.1167,0.030348,0.0048961,0.0072681,0.024855,309.34887027630765,909.2389929672004,2.8912853818917594,3223.907071359943,1.362873592084491e+21,3.544437344738702e+40,0.7246424182033446,0.21123682174935585,0.00280346946817079,0.5245064693432726,0.434578186598666,9.834626900044266e+37,0.0020106400891961927,1.1925330937245927e+36,8.387596828797271e+36,1.0792639892296452e+38,1.449249314318815e+40,0.4837927207576127,0.9869927294183931
282,202.503,47.22,4.6302e+37,2.4032000000000002e+36,3.4324e+36,5.8311e+35,0.3418,0.329,0.023098,0.0038602,0.011107,0.022469,309.36163163982417,921.1189382982898,1.7231376907601097,3142.5928571136333,1.328498843431873e+21,2.1762967502465375e+40,0.44493294321245547,0.12589193723223338,0.0014246593283092123,0.3458216852904072,0.22084273591945294,6.038494824636649e+37,0.0012345399470887434,7.291101224495613e+35,4.262385661734921e+36,6.537644403055097e+37,6.76785957801555e+39,0.21332574866685197,0.5015672240785114
283,202.5031,47.2217,3.1234999999999996e+37,1.6238e+36,2.1955e+36,7.7422e+35,0.2578,0.7437,0.023319,0.0067024,0.0076363,0.019872,308.6478607187029,939.4796428634464,2.3519733968816405,3042.482610510264,1.2861782652102294e+21,1.4681143145857758e+40,0.30014860008727584,0.17183410292365991,0.0010745382528909153,0.28662652646110337,0.16656892135762127,4.0735256759432786e+37,0.0008328118709195475,1.0279324721034082e+36,3.214871338780756e+36,4.497806057031695e+37,4.2375642762010906e+39,0.1869586176581794,0.3783031900744301
284,202.5031,47.2222,3.793e+37,1.9701000000000002e+36,2.7891e+36,5.0326999999999995e+35,0.329,0.3224,0.030425,0.0085769,0.0089038,0.024005,308.6536682528143,944.8796182738224,2.042818474090352,3012.3674767548464,1.2734474018171857e+21,1.782794171674035e+40,0.36448331683401225,0.14924727745900476,0.001371307545388329,0.3382885933861191,0.21257244036717382,4.946656919754397e+37,0.0010113191696487416,9.017409610919941e+35,4.1027644315704766e+36,5.447107459020644e+37,5.548831231772816e+39,0.2134639984969923,0.4827841331826514
285,202.5031,47.2228,2.8222e+37,1.4679999999999998e+36,2.1215e+36,3.7215999999999995e+35,0.3639,0.2885,0.026635,0.0066713,0.0092715,0.021534,308.6606372936949,951.3595888396288,1.5888414449755806,2978.17572536999,1.2589931902043546e+21,1.3264966283412765e+40,0.2711955752093197,0.11607984849975839,0.0015167745160085497,0.36295113687119707,0.23512191808393482,3.6805840123730184e+37,0.0007524769207969097,7.093978099637788e+35,4.537981691940718e+36,4.205321962563468e+37,4.416470547047057e+39,0.19386378792573075,0.5339974044533946
286,202.5031,47.2233,1.5916e+37,8.3273e+35,1.0179e+36,2.9627e+35,0.1085,0.6438,0.019339,0.004507,0.010402,0.016868,308.6664448278559,956.7595643730674,1.3145428526198948,2951.3547168930386,1.2476548844290297e+21,7.480873197037685e+39,0.15294269630187554,0.09603968416343314,0.00045223972241529995,0.14368469125779249,0.07010367714236583,2.0756918411497753e+37,0.0004243647746936296,5.922603294081977e+35,1.3530393338157953e+36,2.2702218074721745e+37,1.7959019460443003e+39,0.08165202612262755,0.15921604392193822
287,202.5031,47.2239,1.0922e+37,5.7615e+35,1.1123000000000001e+36,5.6829e+35,0.8435,1.1834,0.016783,0.0041568,0.012566,0.016555,308.6734138689101,963.239535088909,1.527720458220425,2921.2386861735176,1.2349236418536268e+21,5.133582373589193e+39,0.10495351401162885,0.11161421914524083,0.0035157991323253967,0.5939041084162939,0.5449995545583926,1.4243972285145667e+37,0.00029121086134731224,6.954018025677313e+35,1.0518789659664733e+37,2.545816374737813e+37,3.7874986542052764e+39,0.38692968140802686,1.237776341457649
288,202.5031,47.2255,1.4255999999999998e+37,7.4727e+35,1.0259e+36,7.4469e+35,0.295,1.2962,0.024575,0.011085,0.016944,0.024312,308.69199797882686,980.5194574115308,1.6166593464907213,2852.471234893802,1.2058529083400373e+21,6.700636359447677e+39,0.13699114592105666,0.11811180897625685,0.0012295918720047325,0.31419702389288967,0.19060446780643245,1.8592022422361895e+37,0.00038010456320887047,7.536251403965006e+35,3.6787705389461715e+36,2.3024418101704564e+37,2.2646001357798488e+39,0.153487507469808,0.43289154799052326
289,202.5031,47.2261,1.6362e+37,8.5558e+35,1.0291e+36,5.2413e+35,0.0823,1.5191,0.028676,0.01208,0.017887,0.02613,308.6989670202012,986.9994284419628,1.353544051324121,2831.1956594480657,1.1968588774050316e+21,7.690503094366085e+39,0.1572284742957582,0.09888875974780592,0.00034303529174911694,0.11597635718051083,0.05317541593379455,2.1338571189301724e+37,0.00043625637368290823,6.3571195171052484e+35,1.0263146283229489e+36,2.30005977693352e+37,1.70988867266074e+39,0.07635470874488935,0.12076940474447481
290,202.5022,47.1878,1.5991999999999999e+37,8.3665e+35,9.7144e+35,5.8134e+35,0.0272,1.4103,0.018743,0.0090852,0.006936,0.017115,314.85976615231493,573.3543285918436,1.6573661100001351,6754.484223731629,2.855388810196686e+21,7.516594883577951e+39,0.15367300824702146,0.12108988439571264,0.00011337253870687704,0.04270319944792142,0.017574378048593093,2.0856034131482285e+37,0.00042639114582184747,3.2628642320375165e+35,3.3919511409944365e+35,2.1521515668785483e+37,1.4361079095789504e+39,0.039840890807193795,0.039914068153702485
291,202.5022,47.1883,1.2234e+37,6.4340000000000004e+35,1.2617e+36,5.2624e+35,0.8634,1.1557,0.018777,0.0066689,0.0053102,0.014461,314.86551145912995,578.7543022047785,1.7405186495894716,6687.484267345206,2.827065266990042e+21,5.75025148860009e+39,0.11756100443309533,0.12716512652914744,0.003598744482335207,0.5977139562867269,0.5578572796748263,1.5955022609089186e+37,0.0003261924260870736,3.460896284359972e+35,1.0766950790936014e+37,2.7068063028461194e+37,4.09566362024391e+39,0.34944991814135695,1.266978178084806
292,202.5022,47.1939,3.03e+37,1.5755e+36,2.779e+36,5.3637e+35,0.6781,0.3535,0.029928,0.0042875,0.0072148,0.019555,314.9298588944225,639.2340068397791,2.0971717613282346,5946.375161033121,2.513769006431262e+21,1.424167239697423e+40,0.29116384128844114,0.15322248143234057,0.0028263940623946076,0.5288000833713767,0.4381318292187859,3.9515872572780964e+37,0.000807882173486867,4.689791292876828e+35,8.456184076133557e+36,4.8441035778202205e+37,6.50606265529649e+39,0.30721722018756126,0.9950635887877078
293,202.5022,47.2178,1.5427999999999998e+37,8.0753e+35,1.8149e+36,2.2747e+35,1.0713,0.25,0.010184,0.0017726,0.003032,0.0081654,315.2044845843595,897.3527729494907,1.934882002845409,3215.2215026313543,1.359201857139775e+21,7.251502367673876e+39,0.14825332486462275,0.14136212787701968,0.004465294143995492,0.6659407832774309,0.6921849707153597,2.0120491156860223e+37,0.0004113533390282305,8.002128229320008e+35,1.3359548740247572e+37,3.4280252720039793e+37,5.776157318087375e+39,0.5460539515390097,1.5720566622449073
294,202.5022,47.2183,2.2343999999999997e+37,1.1643000000000001e+36,2.6458000000000002e+36,2.6742e+35,1.0816,0.185,0.01174,0.0018737,0.0032255,0.009674,315.21022989268954,902.7527479988432,2.180751529576056,3173.747638756447,1.3416692072879995e+21,1.0502175842838026e+40,0.21471171187290192,0.15932517583140687,0.004508225656814639,0.6731413178904591,0.6988399741675843,2.9140021675452734e+37,0.0005957531116960579,9.13682582166015e+35,1.348799394889552e+37,4.354169820651427e+37,7.327504935905011e+39,0.583645971074071,1.5871711807001696
295,202.5022,47.2189,5.116499999999999e+37,2.6549e+36,5.768e+36,4.0141e+35,1.004,0.0892,0.022266,0.0033127,0.0050076,0.019153,315.2171242626647,909.232718123063,3.233190981820562,3125.4900051963236,1.3212687884980624e+21,2.404868541885104e+40,0.4916632983340954,0.23621590293428546,0.004184780472856785,0.6488041054911067,0.6487013073818922,6.6727050171166275e+37,0.0013642010365166849,1.3755435612998204e+36,1.252029024102358e+37,8.0622883973489675e+37,1.3064397417266023e+40,0.6730914267552369,1.4732986921440185
296,202.5022,47.2194,8.9074e+37,4.6174e+36,1.0097999999999999e+37,9.718899999999999e+35,1.0129,0.1209,0.037595,0.0054797,0.0081565,0.033644,315.2228695708306,914.6326932817436,3.725854109287168,3086.5869779285867,1.304822933409263e+21,4.186675666957369e+40,0.8559448184464227,0.272209478624633,0.004221876634418961,0.6519989424423465,0.6544517472580862,1.1616623213029347e+38,0.0023749602878273663,1.6051220261338175e+36,1.2631276877622294e+37,1.3040263103404959e+38,2.1209716060830983e+40,0.798260662912844,1.4863588100325458
297,202.5022,47.22,5.026599999999999e+37,2.6084e+36,4.57e+36,5.6407999999999994e+35,0.6643,0.2206,0.023737,0.0036571,0.007653,0.022212,315.2297639410645,921.1126635388704,2.184360145955336,3041.545796695999,1.2857822367950483e+21,2.3626135468855004e+40,0.483024476772435,0.15958835177281414,0.0027688741714330303,0.5177531307368846,0.429215416826485,6.555461553608607e+37,0.0013402311990921073,9.549709475763876e+35,8.284092437362516e+36,7.479367892102497e+37,1.0049915811540506e+40,0.4047342151288775,0.9748130689156088
298,202.5022,47.2217,6.6934e+37,3.4712e+36,5.0929000000000004e+36,6.981899999999999e+35,0.383,0.2396,0.037814,0.0094572,0.0080406,0.029282,315.2492979901141,939.472579677956,2.927317674448492,2924.344946646842,1.2362367815550897e+21,3.146046535376479e+40,0.6431934175841755,0.21386785896694113,0.0015963853795858054,0.37225299052585076,0.24746274972835128,8.729225791374657e+37,0.0017846463828438928,1.3310680302164674e+36,4.776166496326725e+36,9.339949244028977e+37,1.006413898020943e+40,0.32597686136105025,0.5620252978995607
299,202.5022,47.2222,7.0398e+37,3.6505e+36,6.2985e+36,7.801e+35,0.6389,0.1889,0.042392,0.010346,0.009651,0.031454,315.25504329876514,944.8725551318004,2.752225961498373,2893.000301889361,1.222986155017886e+21,3.3088622224494783e+40,0.6764802672945108,0.20107560565649266,0.002663004227199402,0.5131708696213122,0.4128040490899311,9.180984809830478e+37,0.0018770062458458242,1.265010810063803e+36,7.967344058754947e+36,1.0104220296712353e+38,1.3173429938749876e+40,0.4613281088343597,0.9375403729191366
300,202.5022,47.2228,3.0232999999999997e+37,1.5719999999999998e+36,2.5306e+36,4.7127e+35,0.5336,0.3938,0.021797,0.0049116,0.0078407,0.017098,315.26193766923154,951.3525257495714,1.681672212243688,2857.380545692967,1.2079282690422599e+21,1.4210180910155838e+40,0.2905200136525888,0.12286161301594134,0.002224102450514323,0.46112947758936323,0.34476794583563514,3.9428494240689337e+37,0.000806095767360675,7.825848919230237e+35,6.654210032480262e+36,4.686528916509262e+37,5.680188393784211e+39,0.2787429209798307,0.7830201017211635
301,202.5022,47.2233,1.5179999999999999e+37,7.9485e+35,1.5905e+36,3.1383999999999997e+35,0.8883,0.3361,0.013958,0.0031159,0.0079479,0.011998,315.26768297807325,956.7525013263072,1.565302443201008,2829.4147092019502,1.1961059989859205e+21,7.134936864226694e+39,0.1458702016751992,0.11435963904362165,0.003702530372548488,0.609557994097469,0.5739455889913694,1.9797060912700168e+37,0.00040474097008351954,7.356301137049006e+35,1.1077463965240286e+37,3.1610154991645357e+37,4.825089948291234e+39,0.42606914639293136,1.303517159593159
302,202.5022,47.2239,1.2876999999999998e+37,6.7638e+35,1.4471e+36,6.9009e+35,0.9991,0.9619,0.013699,0.00345,0.010732,0.013104,315.2745773486706,963.2324720941764,2.0157489694532917,2797.9864891236252,1.1828200418404805e+21,6.052475757618387e+39,0.12373982786373781,0.14726873320483624,0.004164356743457384,0.6495634650146053,0.6455353348657853,1.6793593766326746e+37,0.000343336592342917,9.579619695952551e+35,1.2459185238851254e+37,3.021074097477326e+37,4.867282172529445e+39,0.5178773969019556,1.4661082901604467
303,202.5022,47.2244,1.2463999999999998e+37,6.5518999999999995e+35,1.6574e+36,6.9744e+35,1.2649,0.7307,0.014324,0.0045024,0.011508,0.013965,315.28032265764386,968.6324477979446,1.7192582138700097,2773.6256129088206,1.1725217317036467e+21,5.858356592603525e+39,0.11977115900393169,0.12560730180191215,0.005272239860673851,0.716577667422459,0.817273190943581,1.6254978077463433e+37,0.00033232486502773304,8.242337195531359e+35,1.577381984648479e+37,3.2853031643501356e+37,6.074210889921803e+39,0.6709225493705772,1.8561509120447892
304,202.5022,47.225,1.4064e+37,7.374299999999999e+35,2.0324e+36,6.8988e+35,1.3963,0.3972,0.016366,0.0062135,0.010426,0.015191,315.287217028453,975.1124187205558,1.531573228484074,2746.6539274596653,1.1611197287863736e+21,6.610392098714376e+39,0.1351461473227933,0.11189512710440878,0.0058199292572210445,0.7505163780372889,0.9021729437224463,1.834162481397992e+37,0.0003749853098323201,7.414648395192247e+35,1.741243153739166e+37,3.6495521190890806e+37,7.111522540542534e+39,0.7484458650253094,2.048971079522602
305,202.5022,47.2255,1.9081e+37,9.9589e+35,1.9521e+36,8.7609e+35,0.8507,0.4745,0.021842,0.0085219,0.011309,0.018975,315.2929623374911,980.5123945553804,1.620238790677307,2726.1117140752217,1.1524357191282375e+21,8.968493432563211e+39,0.1833563450701236,0.11837286064534695,0.003545809510218393,0.5921046275462558,0.5496515958065494,2.488456648716943e+37,0.0005087524670727033,7.902997132422498e+35,1.0608576601632232e+37,3.6283442802043907e+37,5.460179884372132e+39,0.4243322073404588,1.24834183008657
306,202.5022,47.2261,2.6304999999999997e+37,1.3689e+36,1.7181e+36,7.6485e+35,0.1418,0.5683,0.03089,0.010848,0.012615,0.025285,315.29985670850897,986.9923656376754,1.6889274135911052,2703.8420430563506,1.1430214445029997e+21,1.23639337426537e+40,0.2527744173297836,0.12339108427814734,0.0005910377201704105,0.18543777679165857,0.09161936791509195,3.4305776502541365e+37,0.0007013643753654138,8.305882709599939e+35,1.768303940415482e+36,3.690466871391684e+37,2.9561987593162855e+39,0.11847716730444366,0.20808142883069902
307,202.5022,47.2267,1.9148999999999999e+37,9.9938e+35,1.4142e+36,5.2099999999999995e+35,0.3359,0.8034,0.025005,0.0076215,0.008888,0.020163,315.30675107951413,993.472336809013,1.4082439834000198,2684.230571408213,1.134730896351472e+21,9.000454941572923e+39,0.18400978207367522,0.10288460862457754,0.0014000674908691176,0.34392700588840264,0.21703064656332427,2.497324897347138e+37,0.0005105655359768982,6.976119665913977e+35,4.188810250955997e+36,2.9859671191018773e+37,3.054885946468021e+39,0.1693020639400719,0.4929093931187009
308,202.5014,47.1855,1.4673e+37,7.6875e+35,9.444e+35,4.3476e+35,0.1185,1.0995,0.016284,0.012258,0.0073866,0.018609,320.70528654889847,548.5082326731547,1.5380713661846084,7021.7199170850645,2.968359953989659e+21,6.896635613227818e+39,0.14099825225165993,0.1123740761454484,0.00049392080282224,0.15736915076339994,0.07656484554258389,1.9135854728066505e+37,0.000391222941636066,2.9127684526538204e+35,1.4777434198817674e+36,2.0904874993213655e+37,1.6490899494229186e+39,0.05795245943189435,0.17389033368432885
309,202.5014,47.1861,1.3309999999999998e+37,6.9867e+35,8.4072e+35,4.382e+35,0.0888,1.1233,0.011637,0.0089954,0.0059288,0.014069,320.712114543291,554.9882010688306,1.5770190628024316,6940.216834513112,2.9339053631928035e+21,6.255995366459637e+39,0.12790068407752972,0.11521964185804508,0.000370127994013628,0.11953682935780693,0.05737517539393628,1.735829253939652e+37,0.00035488157521815835,3.0215988864336818e+35,1.1073722842658308e+36,1.8767824712305718e+37,1.4605861439588782e+39,0.05179078048263173,0.1303076930900287
310,202.5014,47.1878,2.6697999999999997e+37,1.3893e+36,2.155e+36,6.8216e+35,0.4763,0.7474,0.019462,0.0075439,0.0070175,0.018387,320.7314605273337,573.3481114970836,1.9573683821868235,6710.088565129607,2.8366210016424614e+21,1.2548652463842177e+40,0.25655089883560395,0.14300852824056304,0.0019852698597825564,0.43259645737512936,0.3077454509023857,3.481830910719822e+37,0.0007118428471205403,3.878975307554304e+35,5.939655619322243e+36,4.1145862257275895e+37,4.7452346413117283e+39,0.2003819264078964,0.6989364213826652
311,202.5014,47.1883,1.5243e+37,7.9808e+35,1.7887e+36,4.9586999999999996e+35,1.0674,0.5485,0.015885,0.0047499,0.0050251,0.013348,320.7371505226371,578.7480851484219,1.857168169799058,6642.640833978101,2.808108166254304e+21,7.164548262279809e+39,0.14647559184025438,0.13568771672000043,0.004449038522636784,0.6657281840604338,0.6896651150392745,1.9879222627950505e+37,0.00040642072509770015,3.717774923800545e+35,1.331091414668184e+37,3.35619142670124e+37,5.636348396522813e+39,0.4703157370644939,1.5663336892375745
312,202.5014,47.2189,2.2237999999999997e+37,1.1588e+36,2.598e+36,3.2536e+35,1.0603,0.2514,0.012726,0.0018708,0.0037198,0.011583,321.08537826846043,909.2265034167538,2.048327280143169,3028.3525547442055,1.280204929306934e+21,1.0452353490558182e+40,0.21369311889677733,0.14964980585639306,0.004419444955547858,0.6645988599701703,0.6850776854751197,2.900178132915852e+37,0.0005929268572277541,8.994003547144462e+35,1.3222374245575004e+37,4.312355592944796e+37,7.205692117642203e+39,0.5694621246600903,1.5559149435062773
313,202.5014,47.2194,4.6243e+37,2.4002e+36,5.7076e+36,5.4349e+35,1.1472,0.1214,0.022885,0.0032389,0.0056861,0.020756,321.0910682654157,914.6264786135414,2.587314827092354,2988.185167549355,1.2632245790489465e+21,2.1735236193177536e+40,0.4443659905181975,0.1890277909903491,0.004781653544284167,0.684794977038883,0.7412252388730146,6.030800314795743e+37,0.001232966843186574,1.1513344073408648e+36,1.4306052753488298e+37,7.57653903087866e+37,1.3290856946124519e+40,0.7300637849917395,1.683434521541452
314,202.5014,47.22,3.2349e+37,1.6814000000000002e+36,2.9886e+36,4.361e+35,0.6896,0.2636,0.016982,0.0024942,0.0057315,0.015321,321.09789626181674,921.1064489169516,1.958203514713666,2941.6376827615495,1.243547108082485e+21,1.5204747866987438e+40,0.3108534357042832,0.1430650960676094,0.0028743273048625886,0.5357125919225331,0.4455621728790367,4.218808454973239e+37,0.0008625142056147413,8.851723526611759e+35,8.599593775109424e+36,5.167285067750299e+37,6.966656611847258e+39,0.37157054053526645,1.0119390220144573
315,202.5014,47.2211,3.3223e+37,1.7266e+36,2.8365e+36,4.8403999999999996e+35,0.565,0.292,0.017957,0.0035469,0.003975,0.013897,321.1104142554774,932.9863946679887,2.683351463499026,2861.261944518732,1.2095690905184667e+21,1.561554726220049e+40,0.31925202307346134,0.19604351142638282,0.0023549810429921146,0.47684148176144897,0.3650560146123197,4.332791532955452e+37,0.0008858174735892469,1.2470336834553809e+36,7.045780862727412e+36,5.162072987573731e+37,6.406286955583699e+39,0.3562779027415208,0.8290973715750698
316,202.5014,47.2217,6.6831e+37,3.4659e+36,6.649800000000001e+36,6.8958e+35,0.8068,0.1468,0.033955,0.0072421,0.0056138,0.02422,321.11724225205126,939.4663651866572,3.9879082116305113,2820.2880686593985,1.1922478054634116e+21,3.1412053068058903e+40,0.6422036527111488,0.2913530369835078,0.0033628295672319263,0.5776254263607342,0.5212870665295922,8.715793003008332e+37,0.0017819001167095976,1.8802232104233955e+36,1.0061125663802615e+37,9.909927890430935e+37,1.449415909234729e+40,0.651978881357669,1.1839216980296752
