   0.6000000E+01   0.1806301E-02   0.6170504E-03   0.2423059E-05   0.1587608E+10   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.6100000E+01   0.3635163E-02   0.1306220E-02   0.4929851E-05   0.1878241E+10   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.6200000E+01   0.4219406E-02   0.1716202E-02   0.5901284E-05   0.1825515E+10   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.6300000E+01   0.1014107E-01   0.1278108E-01   0.6485306E-04   0.2853499E+10   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.6400000E+01   0.2628552E-01   0.4226422E-01   0.1135552E-02   0.4894243E+10   0.3078094E+40   0.4120635E-03   0.7739195E-03   0.7729842E-05
   0.6500000E+01   0.1813155E-01   0.2443001E-01   0.3915498E-03   0.2550683E+10   0.5148888E+41   0.1792461E-03   0.1162697E-02   0.7812097E-03
   0.6600000E+01   0.1282614E-01   0.1644742E-01   0.8540399E-04   0.2004483E+10   0.7346521E+41   0.2657347E-03   0.3093307E-02   0.8464958E-03
   0.6700000E+01   0.8166989E-02   0.1108781E-01   0.6957499E-04   0.2438655E+10   0.7903289E+41   0.2290685E-03   0.3038094E-02   0.2306251E-02
   0.6800000E+01   0.6779099E-02   0.6723646E-02   0.5779206E-04   0.2370397E+10   0.8433031E+41   0.7495849E-03   0.2993757E-02   0.3461603E-02
   0.6900000E+01   0.3964361E-02   0.3383549E-02   0.2674384E-04   0.1950446E+10   0.5102190E+41   0.1079408E-02   0.1825926E-02   0.2463750E-02
   0.7000000E+01   0.2773867E-02   0.2141179E-02   0.1267938E-04   0.1572665E+10   0.5942976E+41   0.1523012E-02   0.2033222E-02   0.2840384E-02
   0.7100000E+01   0.2005808E-02   0.1415908E-02   0.1069851E-04   0.1154426E+10   0.4375432E+41   0.1138194E-02   0.1301931E-02   0.1560913E-02
   0.7200000E+01   0.1547947E-02   0.8748542E-03   0.4188855E-05   0.6646216E+09   0.4558283E+41   0.1354392E-02   0.1258565E-02   0.1056907E-02
   0.7300000E+01   0.1106260E-02   0.5631919E-03   0.2100609E-05   0.2821165E+09   0.1695931E+41   0.3550503E-03   0.3519473E-03   0.2545542E-03
   0.7400000E+01   0.6477979E-03   0.3218695E-03   0.9837139E-06   0.1174561E+09   0.2819834E+41   0.6448892E-03   0.5478608E-03   0.2542932E-03
   0.7500000E+01   0.4652616E-03   0.2360196E-03   0.7050276E-06   0.6658877E+08   0.2423260E+41   0.6342351E-03   0.4812613E-03   0.1667939E-03
   0.7600000E+01   0.3574272E-03   0.1909157E-03   0.1401825E-05   0.3642803E+08   0.1806232E+41   0.4887354E-03   0.3441969E-03   0.7556459E-04
   0.7700000E+01   0.2893467E-03   0.1688724E-03   0.1049206E-05   0.2540941E+08   0.1058844E+41   0.2955273E-03   0.1961095E-03   0.2651006E-04
   0.7800000E+01   0.2176476E-03   0.1271330E-03   0.2208394E-05   0.1349249E+08   0.9865350E+40   0.2596844E-03   0.1713313E-03   0.1130268E-04
   0.7900000E+01   0.3499531E-03   0.2098549E-03   0.3042669E-05   0.1265248E+08   0.1980011E+40   0.4973023E-04   0.3293197E-04   0.2524201E-05
   0.8000000E+01   0.2982077E-03   0.1752643E-03   0.2064768E-05   0.6840664E+07   0.3578742E+39   0.1025991E-04   0.6771209E-05   0.9770214E-06
   0.8100000E+01   0.1352513E-03   0.7865264E-04   0.7173666E-06   0.2543230E+07   0.2250123E+39   0.6714368E-05   0.4417260E-05   0.6437809E-06
   0.8200000E+01   0.2235140E-03   0.1242632E-03   0.7073905E-06   0.2510993E+07   0.8197445E+38   0.2389997E-05   0.1533603E-05   0.1163199E-06
