tau,6.0,6.1,6.2,6.3,6.4,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0
1e-07,7.027039954519461e-07,6.447331524319899e-07,6.253362293648938e-07,6.283643167880818e-07,5.910019323573027e-07,5.494154841875458e-07,2.483677127937793e-07,2.556801055776687e-07,1.586410019792696e-07,1.3076314053021782e-07,1.0859056078031028e-07,1.120222387338287e-07,1.1315731680338836e-07
1.01e-07,7.097310354064657e-07,6.511804839563099e-07,6.315895916585429e-07,6.346479599559627e-07,5.969119516808758e-07,5.549096390294213e-07,2.508513899217171e-07,2.5823690663344545e-07,1.6022741199906232e-07,1.3207077193552e-07,1.0967646638811339e-07,1.1314246112116699e-07,1.1428888997142226e-07
1.03e-07,7.237851153155046e-07,6.640751470049496e-07,6.440963162458407e-07,6.472152462917242e-07,6.087319903280218e-07,5.658979487131721e-07,2.5581874417759265e-07,2.633505087449988e-07,1.634002320386477e-07,1.3468603474612436e-07,1.1184827760371959e-07,1.1538290589584356e-07,1.1655203630749001e-07
1.04e-07,7.30812155270024e-07,6.705224785292696e-07,6.503496785394897e-07,6.534988894596051e-07,6.146420096515949e-07,5.713921035550477e-07,2.5830242130553047e-07,2.659073098007755e-07,1.649866420584404e-07,1.3599366615142654e-07,1.1293418321152271e-07,1.1650312828318186e-07,1.1768360947552391e-07
1.06e-07,7.44866235179063e-07,6.834171415779093e-07,6.628564031267875e-07,6.660661757953667e-07,6.264620482987408e-07,5.823804132387985e-07,2.6326977556140606e-07,2.7102091191232883e-07,1.6815946209802577e-07,1.386089289620309e-07,1.151059944271289e-07,1.1874357305785842e-07,1.1994675581159165e-07
1.07e-07,7.518932751335825e-07,6.898644731022293e-07,6.691097654204365e-07,6.723498189632475e-07,6.323720676223139e-07,5.87874568080674e-07,2.657534526893439e-07,2.7357771296810556e-07,1.6974587211781847e-07,1.3991656036733308e-07,1.1619190003493202e-07,1.1986379544519672e-07,1.2107832897962555e-07
1.09e-07,7.659473550426213e-07,7.02759136150869e-07,6.816164900077343e-07,6.849171052990092e-07,6.4419210626946e-07,5.988628777644249e-07,2.707208069452194e-07,2.786913150796589e-07,1.7291869215740385e-07,1.4253182317793742e-07,1.1836371125053821e-07,1.2210424021987328e-07,1.233414753156933e-07
1.1e-07,7.729743949971409e-07,7.09206467675189e-07,6.878698523013833e-07,6.912007484668901e-07,6.50102125593033e-07,6.043570326063004e-07,2.7320448407315723e-07,2.8124811613543565e-07,1.7450510217719658e-07,1.4383945458323962e-07,1.1944961685834132e-07,1.2322446260721158e-07,1.244730484837272e-07
1.12e-07,7.870284749061797e-07,7.221011307238287e-07,7.003765768886812e-07,7.037680348026516e-07,6.619221642401791e-07,6.153453422900513e-07,2.781718383290328e-07,2.86361718246989e-07,1.7767792221678196e-07,1.4645471739384396e-07,1.2162142807394753e-07,1.2546490738188814e-07,1.2673619481979495e-07
1.13e-07,7.940555148606992e-07,7.285484622481487e-07,7.066299391823301e-07,7.100516779705325e-07,6.678321835637521e-07,6.208394971319268e-07,2.8065551545697063e-07,2.889185193027657e-07,1.7926433223657466e-07,1.4776234879914614e-07,1.2270733368175062e-07,1.2658512976922644e-07,1.2786776798782885e-07
1.15e-07,8.081095947697381e-07,7.414431252967884e-07,7.191366637696279e-07,7.22618964306294e-07,6.796522222108981e-07,6.318278068156777e-07,2.8562286971284616e-07,2.9403212141431903e-07,1.8243715227616003e-07,1.503776116097505e-07,1.2487914489735682e-07,1.28825574543903e-07,1.301309143238966e-07
1.16e-07,8.151366347242576e-07,7.478904568211084e-07,7.25390026063277e-07,7.289026074741749e-07,6.855622415344712e-07,6.373219616575532e-07,2.88106546840784e-07,2.9658892247009576e-07,1.8402356229595274e-07,1.5168524301505268e-07,1.2596505050515994e-07,1.299457969312413e-07,1.312624874919305e-07
1.18e-07,8.291907146332965e-07,7.607851198697481e-07,7.378967506505748e-07,7.414698938099366e-07,6.973822801816172e-07,6.483102713413041e-07,2.9307390109665957e-07,3.017025245816491e-07,1.8719638233553814e-07,1.5430050582565704e-07,1.2813686172076615e-07,1.3218624170591786e-07,1.3352563382799826e-07
1.2e-07,8.432447945423354e-07,7.736797829183879e-07,7.504034752378726e-07,7.540371801456981e-07,7.092023188287632e-07,6.592985810250549e-07,2.980412553525351e-07,3.0681612669320247e-07,1.9036920237512352e-07,1.5691576863626138e-07,1.3030867293637233e-07,1.3442668648059444e-07,1.3578878016406602e-07
1.21e-07,8.50271834496855e-07,7.80127114442708e-07,7.566568375315217e-07,7.603208233135791e-07,7.151123381523363e-07,6.647927358669305e-07,3.0052493248047297e-07,3.093729277489792e-07,1.9195561239491624e-07,1.5822340004156358e-07,1.3139457854417547e-07,1.3554690886793274e-07,1.3692035333209993e-07
1.23e-07,8.643259144058939e-07,7.930217774913477e-07,7.691635621188195e-07,7.728881096493406e-07,7.269323767994823e-07,6.757810455506813e-07,3.0549228673634856e-07,3.1448652986053255e-07,1.9512843243450162e-07,1.6083866285216792e-07,1.3356638975978165e-07,1.377873536426093e-07,1.391834996681677e-07
1.25e-07,8.783799943149327e-07,8.059164405399874e-07,7.816702867061173e-07,7.854553959851022e-07,7.387524154466284e-07,6.867693552344323e-07,3.104596409922241e-07,3.196001319720859e-07,1.98301252474087e-07,1.6345392566277228e-07,1.3573820097538785e-07,1.4002779841728588e-07,1.4144664600423545e-07
1.27e-07,8.924340742239718e-07,8.188111035886274e-07,7.941770112934154e-07,7.98022682320864e-07,7.505724540937745e-07,6.977576649181833e-07,3.1542699524809973e-07,3.247137340836393e-07,2.014740725136724e-07,1.6606918847337664e-07,1.3791001219099408e-07,1.4226824319196246e-07,1.4370979234030324e-07
1.28e-07,8.994611141784912e-07,8.252584351129472e-07,8.004303735870642e-07,8.043063254887448e-07,7.564824734173476e-07,7.032518197600587e-07,3.179106723760375e-07,3.27270535139416e-07,2.030604825334651e-07,1.6737681987867882e-07,1.3899591779879717e-07,1.4338846557930074e-07,1.448413655083371e-07
