   0.6000000E+01   0.1925071E-01   0.8948754E-02   0.5739395E-03   0.1343665E+11   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.6100000E+01   0.2457531E-01   0.2184509E-01   0.9305762E-03   0.1092328E+11   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.6200000E+01   0.2557877E-01   0.3655958E-01   0.1240118E-02   0.1021573E+11   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.6300000E+01   0.2516913E-01   0.5786340E-01   0.1652971E-02   0.1140869E+11   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.6400000E+01   0.1813202E-01   0.5615079E-01   0.1946817E-02   0.2511046E+11   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.6500000E+01   0.1298782E-01   0.3653276E-01   0.5817980E-02   0.3884954E+11   0.8340796E+41   0.0000000E+00   0.2145826E-03   0.5239311E-02
   0.6600000E+01   0.1117484E-01   0.2262295E-01   0.4390078E-02   0.3590493E+11   0.6153806E+41   0.0000000E+00   0.1570769E-03   0.3724549E-02
   0.6700000E+01   0.9749033E-02   0.1322884E-01   0.1869285E-02   0.2363659E+11   0.6357840E+41   0.0000000E+00   0.1621158E-03   0.4101917E-02
   0.6800000E+01   0.7337910E-02   0.7569921E-02   0.7057697E-03   0.9709214E+10   0.6538951E+41   0.4317730E-04   0.2574129E-03   0.3845586E-02
   0.6900000E+01   0.4977052E-02   0.4285406E-02   0.2401295E-03   0.5388056E+10   0.6412228E+41   0.8013878E-03   0.1390217E-02   0.2854652E-02
   0.7000000E+01   0.2829003E-02   0.2114979E-02   0.1213379E-03   0.2529207E+10   0.5960052E+41   0.1432515E-02   0.1658599E-02   0.2250056E-02
   0.7100000E+01   0.2301364E-02   0.1518383E-02   0.8161734E-04   0.1220246E+10   0.5030481E+41   0.1325557E-02   0.1350727E-02   0.1215473E-02
   0.7200000E+01   0.1322772E-02   0.8015521E-03   0.4399575E-04   0.5269890E+09   0.3675059E+41   0.9391842E-03   0.9035311E-03   0.5526998E-03
   0.7300000E+01   0.6923485E-03   0.4080336E-03   0.2257199E-04   0.2079098E+09   0.2187662E+41   0.6214140E-03   0.5472151E-03   0.2508495E-03
   0.7400000E+01   0.6136595E-03   0.3860008E-03   0.2043435E-04   0.9420543E+08   0.3333920E+41   0.8730596E-03   0.7193875E-03   0.2226948E-03
   0.7500000E+01   0.4304987E-03   0.2853068E-03   0.1569608E-04   0.5996624E+08   0.1637329E+41   0.4796817E-03   0.3751333E-03   0.8300423E-04
   0.7600000E+01   0.3553675E-03   0.2388904E-03   0.1239008E-04   0.3862568E+08   0.1355679E+41   0.4317412E-03   0.3219012E-03   0.4321991E-04
   0.7700000E+01   0.3140341E-03   0.2178164E-03   0.1244366E-04   0.2567011E+08   0.4213986E+40   0.1252674E-03   0.9598444E-04   0.1191638E-04
   0.7800000E+01   0.5080490E-03   0.3486997E-03   0.1952144E-04   0.1819886E+08   0.7929110E+39   0.1627629E-04   0.1492523E-04   0.5634463E-05
   0.7900000E+01   0.2626931E-03   0.1773249E-03   0.9534257E-05   0.9792110E+07   0.4303819E+39   0.8875836E-05   0.8141772E-05   0.3502635E-05
   0.8000000E+01   0.2591273E-03   0.1700886E-03   0.9070250E-05   0.5786116E+07   0.1227969E+39   0.2250398E-05   0.1896916E-05   0.3146110E-06
   0.8100000E+01   0.2625117E-03   0.1658875E-03   0.8858472E-05   0.3975332E+07   0.1174039E+39   0.4112284E-05   0.3066099E-05   0.4334636E-06
   0.8200000E+01   0.1532236E-03   0.9472539E-04   0.5089346E-05   0.1589055E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.8300000E+01   0.1772218E-03   0.1022175E-03   0.5723735E-05   0.1283058E+07   0.1151015E+38   0.3750008E-06   0.2656198E-06   0.1556288E-07
   0.8400000E+01   0.9291341E-04   0.5115398E-04   0.2957237E-05   0.6552239E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.8500000E+01   0.7945053E-04   0.4292348E-04   0.2513129E-05   0.3348405E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.8600000E+01   0.5158785E-04   0.2737513E-04   0.1618295E-05   0.2833828E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.8700000E+01   0.5197535E-04   0.2734458E-04   0.1624562E-05   0.1212832E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.8800000E+01   0.3889720E-04   0.2040601E-04   0.1215223E-05   0.1423270E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.8900000E+01   0.3327479E-04   0.1721690E-04   0.1035002E-05   0.6484900E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.9000000E+01   0.2218906E-04   0.1134868E-04   0.6863985E-06   0.3623086E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.9100000E+01   0.1074791E-04   0.5445707E-05   0.3319061E-06   0.2858310E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.9200000E+01   0.6672581E-05   0.3386718E-05   0.2063255E-06   0.1761075E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.9300000E+01   0.8576383E-05   0.4355424E-05   0.2653439E-06   0.1342365E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
