tau,6.0,6.1,6.2,6.3,6.4,6.5,6.6,6.7,6.8,6.9,7.0,7.1,7.2,7.3,7.4,7.5,7.6,7.7,7.8,7.9,8.0,8.1,8.2,8.3,8.4,8.5,8.6,8.7,8.8,8.9,9.0,9.1,9.2,9.3,9.4,9.5,9.6,9.7,9.8,9.9,10.0
1.13e-07,9.892138177920699e-07,9.333737168578811e-07,9.168915755506917e-07,8.949881992076057e-07,8.557951043779239e-07,8.095446476946258e-07,7.240629361211415e-07,6.340372609174222e-07,4.2911874171646245e-07,3.113169650383819e-07,3.326803416240834e-07,3.0813367719089136e-07,3.4485933382929914e-07,3.4020467410922056e-07,3.3157093091639995e-07,3.188951501943881e-07,3.0391076701803746e-07,2.380135169863373e-07,2.030380885034706e-07,1.9955690512919501e-07,2.1166983051011866e-07,1.329821213004902e-07,1.6853432580566717e-07,1.3105745079598497e-07,1.836045692019152e-07,1.1082387080016993e-07,1.310430497897295e-07,1.1525989169916283e-07,1.4209652488832848e-07,1.1960651357689283e-07,1.1551700433967479e-07,9.236835409976883e-08,1.2501950591891915e-07,1.0874636367006629e-07,1.1550758164939706e-07,1.2569763628341627e-07,1.280835577999062e-07,1.210135855177483e-07,1.1185068311643267e-07,1.1431485226969532e-07,1.1077127924086462e-07
1.15e-07,1.0067220269565311e-06,9.498936056518258e-07,9.33119745029465e-07,9.108286983086252e-07,8.709419203846127e-07,8.238728715476279e-07,7.368782093268254e-07,6.452591593407394e-07,4.367137636937449e-07,3.1682699981782225e-07,3.3856848926344765e-07,3.135873705925e-07,3.509630388528265e-07,3.462259957748705e-07,3.374394429680176e-07,3.2453931214473126e-07,3.092897186466753e-07,2.422261456055645e-07,2.0663168299025767e-07,2.0308888575095067e-07,2.1541619919171366e-07,1.353357871642157e-07,1.715172342270064e-07,1.3337705169502896e-07,1.8685420759486944e-07,1.1278535523911099e-07,1.33362395803707e-07,1.1729988978233385e-07,1.4461150762971482e-07,1.217234430207316e-07,1.1756155308904955e-07,9.400319222542844e-08,1.272322405369531e-07,1.1067107807130639e-07,1.1755196362549257e-07,1.2792237320878645e-07,1.303505234246833e-07,1.2315541888974384e-07,1.138303412246881e-07,1.1633812399128285e-07,1.1273183285574718e-07
1.16e-07,1.015476131538762e-06,9.581535500487983e-07,9.412338297688516e-07,9.18748947859135e-07,8.785153283879572e-07,8.310369834741291e-07,7.432858459296673e-07,6.50870108552398e-07,4.4051127468238624e-07,3.1958201720754247e-07,3.4151256308312985e-07,3.163142172933044e-07,3.540148913645903e-07,3.4923665660769544e-07,3.403736989938265e-07,3.273613931199028e-07,3.1197919446099425e-07,2.443324599151781e-07,2.0842848023365125e-07,2.048548760618285e-07,2.1728938353251119e-07,1.3651262009607844e-07,1.7300868843767602e-07,1.3453685214455096e-07,1.8847902679134656e-07,1.1376609745858152e-07,1.345220688106958e-07,1.1831988882391937e-07,1.45868999000408e-07,1.2278190774265104e-07,1.1858382746373695e-07,9.482061128825826e-08,1.2833860784597008e-07,1.1163343527192645e-07,1.1857415461354035e-07,1.2903474167147156e-07,1.3148400623707188e-07,1.2422633557574162e-07,1.1482017027881584e-07,1.1734975985207662e-07,1.1371210966318846e-07
1.18e-07,1.0329843407032233e-06,9.74673438842743e-07,9.574619992476248e-07,9.345894469601546e-07,8.936621443946461e-07,8.453652073271312e-07,7.561011191353512e-07,6.620920069757151e-07,4.481062966596687e-07,3.2509205198698284e-07,3.474007107224941e-07,3.217679106949131e-07,3.6011859638811766e-07,3.5525797827334536e-07,3.4624221104544415e-07,3.33005555070246e-07,3.1735814608963205e-07,2.485450885344053e-07,2.120220747204383e-07,2.0838685668358415e-07,2.210357522141062e-07,1.3886628595980392e-07,1.7599159685901526e-07,1.3685645304359493e-07,1.917286651843008e-07,1.1572758189752257e-07,1.3684141482467328e-07,1.203598869070904e-07,1.4838398174179432e-07,1.2489883718648984e-07,1.2062837621311172e-07,9.645544941391788e-08,1.3055134246400405e-07,1.1355814967316656e-07,1.2061853658963585e-07,1.3125947859684174e-07,1.3375097186184895e-07,1.2636816894773716e-07,1.1679982838707128e-07,1.1937303157366413e-07,1.15672663278071e-07
1.2e-07,1.0504925498676846e-06,9.911933276366877e-07,9.73690168726398e-07,9.50429946061174e-07,9.08808960401335e-07,8.596934311801334e-07,7.689163923410351e-07,6.733139053990324e-07,4.557013186369512e-07,3.306020867664232e-07,3.532888583618584e-07,3.272216040965217e-07,3.6622230141164503e-07,3.612792999389952e-07,3.5211072309706185e-07,3.386497170205891e-07,3.2273709771826985e-07,2.527577171536325e-07,2.156156692072254e-07,2.119188373053398e-07,2.247821208957012e-07,1.412199518235294e-07,1.789745052803545e-07,1.391760539426389e-07,1.9497830357725505e-07,1.1768906633646363e-07,1.3916076083865078e-07,1.2239988499026141e-07,1.5089896448318066e-07,1.2701576663032865e-07,1.226729249624865e-07,9.80902875395775e-08,1.32764077082038e-07,1.1548286407440666e-07,1.2266291856573138e-07,1.3348421552221195e-07,1.3601793748662604e-07,1.285100023197327e-07,1.1877948649532672e-07,1.2139630329525165e-07,1.1763321689295356e-07
1.21e-07,1.0592466544499155e-06,9.994532720336603e-07,9.818042534657848e-07,9.58350195611684e-07,9.163823684046795e-07,8.668575431066347e-07,7.753240289438772e-07,6.789248546106911e-07,4.5949882962559253e-07,3.333571041561434e-07,3.562329321815406e-07,3.2994845079732614e-07,3.692741539234088e-07,3.642899607718203e-07,3.5504497912287075e-07,3.414717979957607e-07,3.2542657353258883e-07,2.5486403146324614e-07,2.1741246645061897e-07,2.1368482761621767e-07,2.2665530523649875e-07,1.4239678475539217e-07,1.8046595949102416e-07,1.4033585439216092e-07,1.966031227737322e-07,1.1866980855593417e-07,1.4032043384563956e-07,1.2341988403184694e-07,1.5215645585387386e-07,1.2807423135224808e-07,1.2369519933717388e-07,9.890770660240734e-08,1.33870444391055e-07,1.1644522127502674e-07,1.2368510955377917e-07,1.3459658398489706e-07,1.3715142029901462e-07,1.295809190057305e-07,1.1976931554945447e-07,1.2240793915604545e-07,1.1861349370039486e-07
1.23e-07,1.076754863614377e-06,1.0159731608276051e-06,9.98032422944558e-07,9.741906947127035e-07,9.315291844113684e-07,8.811857669596368e-07,7.88139302149561e-07,6.901467530340082e-07,4.6709385160287504e-07,3.388671389355838e-07,3.621210798209049e-07,3.354021441989348e-07,3.753778589469362e-07,3.7031128243747015e-07,3.609134911744884e-07,3.471159599461039e-07,3.3080552516122664e-07,2.5907666008247334e-07,2.2100606093740606e-07,2.1721680823797332e-07,2.3040167391809375e-07,1.4475045061911765e-07,1.8344886791236337e-07,1.4265545529120488e-07,1.9985276116668644e-07,1.2063129299487523e-07,1.4263977985961708e-07,1.2545988211501795e-07,1.546714385952602e-07,1.3019116079608688e-07,1.2573974808654866e-07,1.0054254472806695e-07,1.3608317900908896e-07,1.1836993567626684e-07,1.2572949152987468e-07,1.3682132091026724e-07,1.3941838592379171e-07,1.3172275237772603e-07,1.217489736577099e-07,1.2443121087763297e-07,1.205740473152774e-07
1.25e-07,1.0942630727788383e-06,1.0324930496215498e-06,1.0142605924233314e-06,9.90031193813723e-07,9.466760004180573e-07,8.95513990812639e-07,8.009545753552449e-07,7.013686514573253e-07,4.7468887358015755e-07,3.4437717371502417e-07,3.680092274602692e-07,3.408558376005435e-07,3.814815639704636e-07,3.7633260410312007e-07,3.667820032261061e-07,3.52760121896447e-07,3.3618447678986444e-07,2.6328928870170055e-07,2.2459965542419313e-07,2.2074878885972898e-07,2.3414804259968877e-07,1.4710411648284313e-07,1.864317763337026e-07,1.4497505619024885e-07,2.0310239955964068e-07,1.225927774338163e-07,1.4495912587359458e-07,1.2749988019818897e-07,1.5718642133664653e-07,1.3230809023992566e-07,1.2778429683592344e-07,1.0217738285372657e-07,1.3829591362712293e-07,1.2029465007750694e-07,1.277738735059702e-07,1.3904605783563745e-07,1.416853515485688e-07,1.3386458574972156e-07,1.2372863176596532e-07,1.264544825992205e-07,1.2253460093015998e-07
1.27e-07,1.1117712819432997e-06,1.0490129384154948e-06,1.0304887619021048e-06,1.0058716929147426e-06,9.618228164247464e-07,9.098422146656414e-07,8.13769848560929e-07,7.125905498806427e-07,4.822838955574402e-07,3.498872084944646e-07,3.7389737509963356e-07,3.4630953100215223e-07,3.875852689939911e-07,3.8235392576877004e-07,3.7265051527772385e-07,3.5840428384679017e-07,3.4156342841850235e-07,2.6750191732092776e-07,2.2819324991098024e-07,2.2428076948148466e-07,2.3789441128128382e-07,1.4945778234656863e-07,1.8941468475504188e-07,1.4729465708929286e-07,2.0635203795259495e-07,1.2455426187275735e-07,1.472784718875721e-07,1.2953987828136e-07,1.597014040780329e-07,1.344250196837645e-07,1.2982884558529822e-07,1.0381222097938621e-07,1.405086482451569e-07,1.2221936447874706e-07,1.2981825548206572e-07,1.4127079476100766e-07,1.4395231717334593e-07,1.3600641912171712e-07,1.257082898742208e-07,1.28477754320808e-07,1.2449515454504255e-07
1.28e-07,1.1205253865255305e-06,1.0572728828124671e-06,1.0386028466414916e-06,1.0137919424652525e-06,9.693962244280907e-07,9.170063265921425e-07,8.201774851637709e-07,7.182014990923013e-07,4.860814065460814e-07,3.526422258841848e-07,3.768414489193157e-07,3.4903637770295655e-07,3.906371215057548e-07,3.85364586601595e-07,3.755847713035327e-07,3.612263648219618e-07,3.442529042328212e-07,2.6960823163054136e-07,2.299900471543738e-07,2.260467597923625e-07,2.397675956220813e-07,1.5063461527843138e-07,1.909061389657115e-07,1.4845445753881484e-07,2.0797685714907208e-07,1.255350040922279e-07,1.4843814489456085e-07,1.3055987732294553e-07,1.6095889544872608e-07,1.354834844056839e-07,1.308511199599856e-07,1.0462964004221601e-07,1.416150155541739e-07,1.2318172167936713e-07,1.3084044647011348e-07,1.4238316322369277e-07,1.4508579998573448e-07,1.370773358077149e-07,1.2669811892834853e-07,1.294893901816018e-07,1.2547543135248382e-07
1.3e-07,1.1380335956899917e-06,1.0737927716064118e-06,1.0548310161202646e-06,1.029632441566272e-06,9.845430404347796e-07,9.313345504451446e-07,8.329927583694547e-07,7.294233975156184e-07,4.936764285233638e-07,3.581522606636252e-07,3.8272959655867996e-07,3.5449007110456525e-07,3.9674082652928217e-07,3.9138590826724487e-07,3.8145328335515034e-07,3.668705267723049e-07,3.49631855861459e-07,2.7382086024976857e-07,2.3358364164116085e-07,2.2957874041411814e-07,2.435139643036763e-07,1.5298828114215686e-07,1.938890473870507e-07,1.5077405843785883e-07,2.1122649554202632e-07,1.2749648853116895e-07,1.5075749090853837e-07,1.3259987540611654e-07,1.634738781901124e-07,1.376004138495227e-07,1.3289566870936038e-07,1.0626447816787563e-07,1.4382775017220784e-07,1.2510643608060723e-07,1.32884828446209e-07,1.4460790014906295e-07,1.4735276561051157e-07,1.3921916917971043e-07,1.2867777703660394e-07,1.315126619031893e-07,1.2743598496736636e-07
1.32e-07,1.1555418048544532e-06,1.0903126604003566e-06,1.0710591855990379e-06,1.0454729406672916e-06,9.996898564414685e-07,9.456627742981468e-07,8.458080315751386e-07,7.406452959389355e-07,5.012714505006463e-07,3.636622954430655e-07,3.8861774419804426e-07,3.599437645061739e-07,4.0284453155280954e-07,3.974072299328948e-07,3.8732179540676804e-07,3.72514688722648e-07,3.5501080749009683e-07,2.780334888689957e-07,2.3717723612794794e-07,2.331107210358738e-07,2.472603329852713e-07,1.5534194700588233e-07,1.9687195580838994e-07,1.530936593369028e-07,2.1447613393498054e-07,1.2945797297010998e-07,1.5307683692251587e-07,1.3463987348928756e-07,1.6598886093149874e-07,1.397173432933615e-07,1.3494021745873513e-07,1.0789931629353526e-07,1.460404847902418e-07,1.2703115048184733e-07,1.3492921042230453e-07,1.4683263707443313e-07,1.4961973123528867e-07,1.4136100255170596e-07,1.3065743514485938e-07,1.3353593362477683e-07,1.293965385822489e-07
1.34e-07,1.1730500140189147e-06,1.1068325491943015e-06,1.0872873550778113e-06,1.0613134397683112e-06,1.0148366724481576e-06,9.59990998151149e-07,8.586233047808227e-07,7.518671943622529e-07,5.08866472477929e-07,3.6917233022250597e-07,3.945058918374086e-07,3.6539745790778264e-07,4.08948236576337e-07,4.0342855159854476e-07,3.9319030745838574e-07,3.7815885067299124e-07,3.6038975911873474e-07,2.82246117488223e-07,2.4077083061473506e-07,2.3664270165762948e-07,2.5100670166686636e-07,1.5769561286960784e-07,1.9985486422972923e-07,1.554132602359468e-07,2.1772577232793483e-07,1.3141945740905107e-07,1.5539618293649339e-07,1.366798715724586e-07,1.685038436728851e-07,1.4183427273720033e-07,1.3698476620810994e-07,1.095341544191949e-07,1.4825321940827578e-07,1.2895586488308745e-07,1.3697359239840006e-07,1.4905737399980335e-07,1.518866968600658e-07,1.4350283592370152e-07,1.3263709325311485e-07,1.3555920534636438e-07,1.313570921971315e-07
1.36e-07,1.1905582231833761e-06,1.1233524379882463e-06,1.1035155245565846e-06,1.0771539388693307e-06,1.0299834884548464e-06,9.743192220041513e-07,8.714385779865065e-07,7.630890927855701e-07,5.164614944552114e-07,3.746823650019463e-07,4.003940394767729e-07,3.7085115130939134e-07,4.1505194159986445e-07,4.094498732641946e-07,3.9905881951000344e-07,3.8380301262333435e-07,3.6576871074737254e-07,2.864587461074502e-07,2.4436442510152215e-07,2.4017468227938514e-07,2.547530703484614e-07,1.6004927873333334e-07,2.0283777265106843e-07,1.5773286113499077e-07,2.2097541072088905e-07,1.3338094184799213e-07,1.577155289504709e-07,1.3871986965562962e-07,1.7101882641427144e-07,1.4395120218103914e-07,1.390293149574847e-07,1.1116899254485452e-07,1.5046595402630975e-07,1.3088057928432755e-07,1.3901797437449557e-07,1.5128211092517356e-07,1.5415366248484286e-07,1.4564466929569708e-07,1.346167513613703e-07,1.375824770679519e-07,1.3331764581201405e-07
1.37e-07,1.1993123277656066e-06,1.1316123823852186e-06,1.1116296092959713e-06,1.0850741884198405e-06,1.0375568964581908e-06,9.814833339306523e-07,8.778462145893484e-07,7.687000419972286e-07,5.202590054438526e-07,3.774373823916665e-07,4.03338113296455e-07,3.7357799801019566e-07,4.181037941116281e-07,4.124605340970196e-07,4.019930755358123e-07,3.866250935985059e-07,3.684581865616914e-07,2.885650604170638e-07,2.4616122234491564e-07,2.4194067259026297e-07,2.566262546892589e-07,1.6122611166519607e-07,2.0432922686173805e-07,1.5889266158451275e-07,2.2260022991736617e-07,1.3436168406746264e-07,1.5887520195745967e-07,1.397398686972151e-07,1.722763177849646e-07,1.4500966690295854e-07,1.4005158933217208e-07,1.1198641160768432e-07,1.5157232133532671e-07,1.3184293648494762e-07,1.4004016536254333e-07,1.5239447938785863e-07,1.552871452972314e-07,1.4671558598169483e-07,1.35606580415498e-07,1.3859411292874565e-07,1.3429792261945532e-07
1.39e-07,1.2168205369300681e-06,1.1481322711791633e-06,1.1278577787747444e-06,1.10091468752086e-06,1.0527037124648796e-06,9.958115577836545e-07,8.906614877950323e-07,7.799219404205458e-07,5.278540274211351e-07,3.829474171711069e-07,4.092262609358193e-07,3.7903169141180436e-07,4.2420749913515553e-07,4.184818557626695e-07,4.0786158758742994e-07,3.9226925554884903e-07,3.7383713819032927e-07,2.9277768903629095e-07,2.4975481683170273e-07,2.454726532120186e-07,2.603726233708539e-07,1.6357977752892154e-07,2.0731213528307728e-07,1.612122624835567e-07,2.2584986831032042e-07,1.363231685064037e-07,1.6119454797143716e-07,1.4177986678038613e-07,1.7479130052635093e-07,1.4712659634679735e-07,1.4209613808154685e-07,1.1362124973334393e-07,1.5378505595336069e-07,1.3376765088618772e-07,1.4208454733863884e-07,1.5461921631322882e-07,1.575541109220085e-07,1.4885741935369037e-07,1.3758623852375344e-07,1.4061738465033317e-07,1.3625847623433787e-07
1.41e-07,1.2343287460945296e-06,1.1646521599731083e-06,1.1440859482535178e-06,1.1167551866218796e-06,1.0678505284715687e-06,1.010139781636657e-06,9.034767610007164e-07,7.911438388438631e-07,5.354490493984178e-07,3.884574519505473e-07,4.1511440857518367e-07,3.844853848134131e-07,4.3031120415868296e-07,4.245031774283195e-07,4.137300996390477e-07,3.9791341749919225e-07,3.792160898189671e-07,2.969903176555182e-07,2.533484113184899e-07,2.490046338337743e-07,2.641189920524489e-07,1.6593344339264707e-07,2.1029504370441657e-07,1.6353186338260072e-07,2.290995067032747e-07,1.3828465294534478e-07,1.635138939854147e-07,1.4381986486355717e-07,1.773062832677373e-07,1.4924352579063618e-07,1.4414068683092163e-07,1.1525608785900358e-07,1.5599779057139466e-07,1.3569236528742784e-07,1.4412892931473438e-07,1.5684395323859906e-07,1.5982107654678563e-07,1.5099925272568595e-07,1.395658966320089e-07,1.4264065637192072e-07,1.3821902984922046e-07
1.43e-07,1.251836955258991e-06,1.181172048767053e-06,1.1603141177322911e-06,1.132595685722899e-06,1.0829973444782576e-06,1.0244680054896591e-06,9.162920342064001e-07,8.023657372671803e-07,5.430440713757002e-07,3.9396748672998767e-07,4.2100255621454797e-07,3.8993907821502175e-07,4.364149091822104e-07,4.3052449909396934e-07,4.195986116906654e-07,4.0355757944953537e-07,3.845950414476049e-07,3.012029462747454e-07,2.569420058052769e-07,2.5253661445552993e-07,2.6786536073404397e-07,1.6828710925637255e-07,2.1327795212575578e-07,1.6585146428164468e-07,2.3234914509622893e-07,1.4024613738428584e-07,1.658332399993922e-07,1.4585986294672818e-07,1.7982126600912362e-07,1.5136045523447498e-07,1.461852355802964e-07,1.1689092598466319e-07,1.5821052518942863e-07,1.3761707968866794e-07,1.4617331129082989e-07,1.5906869016396924e-07,1.6208804217156272e-07,1.5314108609768148e-07,1.4154555474026435e-07,1.4466392809350824e-07,1.40179583464103e-07
1.45e-07,1.2693451644234523e-06,1.1976919375609978e-06,1.1765422872110644e-06,1.1484361848239187e-06,1.0981441604849465e-06,1.0387962293426611e-06,9.29107307412084e-07,8.135876356904974e-07,5.506390933529827e-07,3.9947752150942804e-07,4.268907038539122e-07,3.9539277161663045e-07,4.4251861420573776e-07,4.3654582075961926e-07,4.2546712374228303e-07,4.092017413998785e-07,3.8997399307624273e-07,3.054155748939726e-07,2.60535600292064e-07,2.560685950772856e-07,2.7161172941563897e-07,1.7064077512009803e-07,2.16260860547095e-07,1.6817106518068867e-07,2.3559878348918318e-07,1.4220762182322687e-07,1.681525860133697e-07,1.478998610298992e-07,1.8233624875050997e-07,1.5347738467831379e-07,1.4822978432967116e-07,1.1852576411032281e-07,1.6042325980746258e-07,1.3954179408990806e-07,1.4821769326692542e-07,1.6129342708933942e-07,1.6435500779633982e-07,1.5528291946967702e-07,1.435252128485198e-07,1.4668719981509576e-07,1.4214013707898555e-07
