8.397384773890246082e-03
8.642406675286934056e-03
9.993570539438655434e-03
1.001421874751203672e-02
1.180490735701247330e-02
1.162955923712351292e-02
1.226972728523246028e-02
1.383221959957241232e-02
1.510778803837203865e-02
1.604780961241264806e-02
1.459021279647778127e-02
1.860516849898092087e-02
1.770831644889020451e-02
2.080676754800598466e-02
2.216129062131802843e-02
2.359423301523331379e-02
2.343490012323930574e-02
2.741332808493083389e-02
2.635477216809003001e-02
3.169724946991248765e-02
3.538385973695722109e-02
3.523935842563984122e-02
3.717572686266380072e-02
4.098086366473727843e-02
4.417586133863764947e-02
4.746955229557899003e-02
5.154504326046759760e-02
5.209894121775784231e-02
5.599337088369701204e-02
6.150154659396049606e-02
6.524118549099948428e-02
7.309969772897617624e-02
7.265269536072296863e-02
7.974213519089468072e-02
8.656860849978358086e-02
9.096757138868011294e-02
1.018478906352902752e-01
1.105423218282838571e-01
1.125708971157081822e-01
1.179493707796979568e-01
1.280743349456968105e-01
1.368370646416940395e-01
1.433162899788874567e-01
1.572861466564265676e-01
1.666764999680908355e-01
1.792147507892814517e-01
1.907055874513012284e-01
2.052270395577423245e-01
2.169611326689204478e-01
2.312109586269722183e-01
2.469392115483203809e-01
2.615436920212950156e-01
2.794151578649262668e-01
2.935467309283202875e-01
3.158602530281551801e-01
3.358218959273426285e-01
3.589426980695026859e-01
3.810623008808336487e-01
4.038118892059489040e-01
4.256563587302639173e-01
4.480114368460887397e-01
4.779710197583346698e-01
5.021410405898366625e-01
5.338784200810419156e-01
5.663429014129878203e-01
6.028972170515327633e-01
6.237606917178982746e-01
6.522796275586288939e-01
6.867388522529307426e-01
7.254820885804065256e-01
7.502211110424987783e-01
7.852891352134537817e-01
8.172120436990825132e-01
8.463109808605449036e-01
8.838237415162636390e-01
9.048122356687210432e-01
9.390663545456344741e-01
9.680580492673077631e-01
1.000036896736552716e+00
1.016172225494244463e+00
1.043821350470006237e+00
1.067983547811008016e+00
1.082312988636036977e+00
1.099592625958253578e+00
1.115403226722527785e+00
1.133761180876429187e+00
1.142420768651850826e+00
1.157196313268767263e+00
1.166858378266796059e+00
1.170449440614394376e+00
1.177140651063005583e+00
1.182449289698324746e+00
1.187290908258170186e+00
1.189465861447174699e+00
1.195002954952334218e+00
1.193645929124486305e+00
1.196089791747184439e+00
1.197817618336725731e+00
1.196471434657524480e+00
1.198867875833851127e+00
