   0.6000000E+01  -0.2616375E+00  -0.1605799E+02  -0.1498043E+02  -0.1472045E+02  -0.1458485E+02  -0.1445882E+02  -0.1411050E+02  -0.1402287E+02  -0.1394181E+02  -0.1628243E+02  -0.1489278E+02  -0.1464447E+02  -0.1450035E+02  -0.1435367E+02  -0.1697468E+02  -0.1658642E+02  -0.1503064E+02  -0.1496740E+02  -0.1474838E+02  -0.1468557E+02  -0.1446149E+02   0.5282161E+02   0.4095161E+02   0.3923146E+02   0.3878742E+02
   0.6100000E+01  -0.2569014E+00  -0.1633056E+02  -0.1526174E+02  -0.1500723E+02  -0.1487405E+02  -0.1475033E+02  -0.1439998E+02  -0.1430709E+02  -0.1421834E+02  -0.1655227E+02  -0.1517555E+02  -0.1493301E+02  -0.1479017E+02  -0.1464795E+02  -0.1723003E+02  -0.1684951E+02  -0.1531165E+02  -0.1524946E+02  -0.1503436E+02  -0.1497317E+02  -0.1475248E+02   0.5273535E+02   0.4086535E+02   0.3927611E+02   0.3888292E+02
   0.6200000E+01  -0.2550801E+00  -0.1638179E+02  -0.1531694E+02  -0.1506457E+02  -0.1493241E+02  -0.1480949E+02  -0.1445892E+02  -0.1436442E+02  -0.1427364E+02  -0.1660260E+02  -0.1523140E+02  -0.1499105E+02  -0.1484889E+02  -0.1470799E+02  -0.1727567E+02  -0.1689787E+02  -0.1536669E+02  -0.1530493E+02  -0.1509150E+02  -0.1503084E+02  -0.1481154E+02   0.5267549E+02   0.4080549E+02   0.3927046E+02   0.3889904E+02
   0.6300000E+01  -0.2512058E+00  -0.1638664E+02  -0.1532933E+02  -0.1507904E+02  -0.1494936E+02  -0.1482783E+02  -0.1448522E+02  -0.1439300E+02  -0.1430473E+02  -0.1660636E+02  -0.1524500E+02  -0.1500724E+02  -0.1486677E+02  -0.1472847E+02  -0.1727434E+02  -0.1690017E+02  -0.1537917E+02  -0.1531782E+02  -0.1510676E+02  -0.1504628E+02  -0.1483010E+02   0.5258268E+02   0.4071268E+02   0.3924740E+02   0.3889591E+02
   0.6400000E+01  -0.2447218E+00  -0.1630362E+02  -0.1526025E+02  -0.1501634E+02  -0.1489130E+02  -0.1477161E+02  -0.1444494E+02  -0.1435883E+02  -0.1427888E+02  -0.1652293E+02  -0.1517863E+02  -0.1494744E+02  -0.1481143E+02  -0.1467334E+02  -0.1718284E+02  -0.1681850E+02  -0.1530951E+02  -0.1524951E+02  -0.1504485E+02  -0.1498517E+02  -0.1477493E+02   0.5246626E+02   0.4059626E+02   0.3919174E+02   0.3885472E+02
   0.6500000E+01  -0.2181633E+00  -0.1618422E+02  -0.1518723E+02  -0.1496549E+02  -0.1485506E+02  -0.1474733E+02  -0.1446097E+02  -0.1439460E+02  -0.1433214E+02  -0.1639655E+02  -0.1511187E+02  -0.1490757E+02  -0.1478273E+02  -0.1465930E+02  -0.1702726E+02  -0.1668164E+02  -0.1523470E+02  -0.1517836E+02  -0.1499290E+02  -0.1493855E+02  -0.1474985E+02   0.5232621E+02   0.4045621E+02   0.3911178E+02   0.3878338E+02
   0.6600000E+01  -0.1349830E+00  -0.1588126E+02  -0.1493501E+02  -0.1474187E+02  -0.1466996E+02  -0.1460688E+02  -0.1449595E+02  -0.1461061E+02  -0.1466018E+02  -0.1608440E+02  -0.1486646E+02  -0.1470534E+02  -0.1462291E+02  -0.1455280E+02  -0.1668487E+02  -0.1635448E+02  -0.1498053E+02  -0.1492852E+02  -0.1476676E+02  -0.1472631E+02  -0.1460449E+02   0.5210127E+02   0.4023127E+02   0.3896753E+02   0.3863989E+02
   0.6700000E+01   0.9987416E-01  -0.1551952E+02  -0.1456424E+02  -0.1439226E+02  -0.1440624E+02  -0.1449214E+02  -0.1492577E+02  -0.1547247E+02  -0.1572153E+02  -0.1572407E+02  -0.1449738E+02  -0.1438914E+02  -0.1443371E+02  -0.1454752E+02  -0.1633475E+02  -0.1599532E+02  -0.1461167E+02  -0.1455996E+02  -0.1441457E+02  -0.1439784E+02  -0.1446857E+02   0.5182518E+02   0.3995518E+02   0.3880719E+02   0.3850436E+02
   0.6800000E+01   0.4170298E+00  -0.1520696E+02  -0.1427818E+02  -0.1415863E+02  -0.1430412E+02  -0.1457566E+02  -0.1540581E+02  -0.1611278E+02  -0.1641428E+02  -0.1540762E+02  -0.1421993E+02  -0.1420803E+02  -0.1443091E+02  -0.1473984E+02  -0.1600660E+02  -0.1567196E+02  -0.1432642E+02  -0.1427938E+02  -0.1417415E+02  -0.1419719E+02  -0.1452901E+02   0.5150395E+02   0.3963395E+02   0.3865318E+02   0.3836911E+02
   0.6900000E+01   0.7456176E+00  -0.1486295E+02  -0.1395914E+02  -0.1388986E+02  -0.1417926E+02  -0.1463548E+02  -0.1574708E+02  -0.1653684E+02  -0.1686264E+02  -0.1506135E+02  -0.1390886E+02  -0.1398978E+02  -0.1440871E+02  -0.1489054E+02  -0.1565126E+02  -0.1532353E+02  -0.1401130E+02  -0.1396649E+02  -0.1389951E+02  -0.1396204E+02  -0.1456862E+02   0.5128519E+02   0.3941519E+02   0.3849420E+02   0.3822154E+02
   0.7000000E+01   0.7122953E+00  -0.1453506E+02  -0.1367190E+02  -0.1362603E+02  -0.1391215E+02  -0.1433832E+02  -0.1536190E+02  -0.1613565E+02  -0.1644690E+02  -0.1473067E+02  -0.1362808E+02  -0.1373402E+02  -0.1412849E+02  -0.1456817E+02  -0.1530669E+02  -0.1499372E+02  -0.1371904E+02  -0.1367970E+02  -0.1363316E+02  -0.1370144E+02  -0.1427416E+02   0.5100244E+02   0.3913244E+02   0.3834167E+02   0.3807436E+02
   0.7100000E+01   0.6509632E+00  -0.1421812E+02  -0.1341697E+02  -0.1341583E+02  -0.1370382E+02  -0.1406680E+02  -0.1497355E+02  -0.1570174E+02  -0.1598953E+02  -0.1441167E+02  -0.1338528E+02  -0.1354666E+02  -0.1389272E+02  -0.1425895E+02  -0.1497584E+02  -0.1468254E+02  -0.1345648E+02  -0.1342725E+02  -0.1341979E+02  -0.1350302E+02  -0.1401248E+02   0.5076094E+02   0.3889094E+02   0.3818996E+02   0.3793031E+02
   0.7200000E+01   0.5293010E+00  -0.1396181E+02  -0.1321046E+02  -0.1320426E+02  -0.1344439E+02  -0.1373356E+02  -0.1451441E+02  -0.1519280E+02  -0.1545772E+02  -0.1414626E+02  -0.1318032E+02  -0.1332066E+02  -0.1359505E+02  -0.1388711E+02  -0.1467940E+02  -0.1440507E+02  -0.1324500E+02  -0.1321865E+02  -0.1320870E+02  -0.1328110E+02  -0.1368914E+02   0.5049628E+02   0.3862628E+02   0.3805171E+02   0.3779901E+02
   0.7300000E+01   0.5127244E+00  -0.1375528E+02  -0.1311806E+02  -0.1316561E+02  -0.1341723E+02  -0.1367834E+02  -0.1437391E+02  -0.1499723E+02  -0.1523599E+02  -0.1392092E+02  -0.1310475E+02  -0.1330012E+02  -0.1355726E+02  -0.1381506E+02  -0.1439893E+02  -0.1415264E+02  -0.1314598E+02  -0.1313215E+02  -0.1316567E+02  -0.1325175E+02  -0.1363989E+02   0.5029701E+02   0.3842701E+02   0.3792298E+02   0.3767167E+02
   0.7400000E+01   0.3539317E+00  -0.1360689E+02  -0.1300802E+02  -0.1301481E+02  -0.1318295E+02  -0.1336874E+02  -0.1391804E+02  -0.1447298E+02  -0.1469042E+02  -0.1376210E+02  -0.1298933E+02  -0.1310463E+02  -0.1328008E+02  -0.1346758E+02  -0.1420255E+02  -0.1397795E+02  -0.1303281E+02  -0.1301673E+02  -0.1301766E+02  -0.1307274E+02  -0.1333927E+02   0.5006910E+02   0.3819910E+02   0.3782783E+02   0.3757873E+02
   0.7500000E+01   0.4055275E+00  -0.1342013E+02  -0.1287446E+02  -0.1293622E+02  -0.1314400E+02  -0.1334174E+02  -0.1387868E+02  -0.1440683E+02  -0.1460750E+02  -0.1356896E+02  -0.1287061E+02  -0.1305426E+02  -0.1325247E+02  -0.1343934E+02  -0.1397364E+02  -0.1377276E+02  -0.1289599E+02  -0.1289021E+02  -0.1293445E+02  -0.1301039E+02  -0.1331226E+02   0.4996711E+02   0.3809711E+02   0.3772163E+02   0.3747354E+02
   0.7600000E+01   0.4073933E+00  -0.1323826E+02  -0.1272034E+02  -0.1279253E+02  -0.1300504E+02  -0.1319992E+02  -0.1372271E+02  -0.1423783E+02  -0.1442901E+02  -0.1338107E+02  -0.1271933E+02  -0.1291499E+02  -0.1311324E+02  -0.1329366E+02  -0.1375764E+02  -0.1357582E+02  -0.1274038E+02  -0.1273695E+02  -0.1278975E+02  -0.1286914E+02  -0.1317119E+02   0.4981259E+02   0.3794259E+02   0.3761963E+02   0.3737454E+02
   0.7700000E+01   0.4770730E+00  -0.1305402E+02  -0.1257391E+02  -0.1267120E+02  -0.1291395E+02  -0.1314827E+02  -0.1384735E+02  -0.1445351E+02  -0.1469337E+02  -0.1318953E+02  -0.1257922E+02  -0.1280690E+02  -0.1304233E+02  -0.1327624E+02  -0.1353506E+02  -0.1337431E+02  -0.1259351E+02  -0.1259418E+02  -0.1266604E+02  -0.1275637E+02  -0.1311616E+02   0.4967692E+02   0.3780692E+02   0.3751046E+02   0.3727078E+02
   0.7800000E+01   0.5368772E+00  -0.1287483E+02  -0.1242641E+02  -0.1250607E+02  -0.1275466E+02  -0.1304294E+02  -0.1393915E+02  -0.1463383E+02  -0.1491919E+02  -0.1299952E+02  -0.1242758E+02  -0.1263061E+02  -0.1290598E+02  -0.1322084E+02  -0.1330872E+02  -0.1316955E+02  -0.1244801E+02  -0.1244474E+02  -0.1250188E+02  -0.1258583E+02  -0.1300472E+02   0.4963839E+02   0.3776839E+02   0.3739716E+02   0.3716510E+02
   0.7900000E+01   0.4823607E+00  -0.1269128E+02  -0.1229607E+02  -0.1239047E+02  -0.1262640E+02  -0.1287283E+02  -0.1362467E+02  -0.1425410E+02  -0.1450679E+02  -0.1280383E+02  -0.1230242E+02  -0.1251729E+02  -0.1275877E+02  -0.1301634E+02  -0.1306810E+02  -0.1295519E+02  -0.1231352E+02  -0.1231516E+02  -0.1238508E+02  -0.1247024E+02  -0.1283952E+02   0.4942543E+02   0.3755543E+02   0.3727235E+02   0.3705264E+02
   0.8000000E+01   0.5390915E+00  -0.1253222E+02  -0.1218901E+02  -0.1229113E+02  -0.1254240E+02  -0.1283022E+02  -0.1371197E+02  -0.1439692E+02  -0.1467565E+02  -0.1263098E+02  -0.1219850E+02  -0.1241800E+02  -0.1269422E+02  -0.1300741E+02  -0.1284662E+02  -0.1276061E+02  -0.1220659E+02  -0.1220966E+02  -0.1228474E+02  -0.1237159E+02  -0.1279247E+02   0.4924544E+02   0.3737544E+02   0.3715220E+02   0.3694842E+02
   0.8100000E+01   0.6128360E+00  -0.1232778E+02  -0.1206059E+02  -0.1219987E+02  -0.1248792E+02  -0.1281270E+02  -0.1376592E+02  -0.1447413E+02  -0.1476047E+02  -0.1240884E+02  -0.1208057E+02  -0.1234464E+02  -0.1266035E+02  -0.1301182E+02  -0.1256261E+02  -0.1250985E+02  -0.1207693E+02  -0.1208661E+02  -0.1219043E+02  -0.1229148E+02  -0.1277149E+02   0.4906228E+02   0.3719228E+02   0.3699958E+02   0.3681643E+02
   0.8200000E+01   0.5649838E+00  -0.1208841E+02  -0.1188532E+02  -0.1202587E+02  -0.1229278E+02  -0.1259086E+02  -0.1348083E+02  -0.1416347E+02  -0.1444078E+02  -0.1215172E+02  -0.1190793E+02  -0.1216221E+02  -0.1245138E+02  -0.1277368E+02  -0.1224843E+02  -0.1222491E+02  -0.1189836E+02  -0.1191063E+02  -0.1201607E+02  -0.1211129E+02  -0.1255270E+02   0.4896037E+02   0.3709037E+02   0.3683454E+02   0.3667440E+02
