planar_aged_5pc_1Myr,spherical_aged_5pc_1Myr,planar_unaged_5pc_1Myr,spherical_unaged_5pc_1Myr,planar_unaged_20pc_1Myr,spherical_unaged_20pc_1Myr,planar_unaged_50pc_1Myr,spherical_unaged_50pc_1Myr,planar_unaged_10pc_1Myr,spherical_unaged_10pc_1Myr,planar_unaged_5pc_10Myr,spherical_unaged_5pc_10Myr,planar_unaged_10pc_10Myr,spherical_unaged_10pc_10Myr,planar_unaged_20pc_10Myr,spherical_unaged_20pc_10Myr,planar_unaged_50pc_10Myr,spherical_unaged_50pc_10Myr,planar_unaged_5pc_100Myr,spherical_unaged_5pc_100Myr,planar_unaged_10pc_100Myr,spherical_unaged_10pc_100Myr,planar_unaged_20pc_100Myr,spherical_unaged_20pc_100Myr,planar_unaged_50pc_100Myr,spherical_unaged_50pc_100Myr
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,38949.80391558392,100.0,156865.81531995305,100.0,100.0,100.0,100.0,100.0,100.0,100.0,376117.65094844304,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,9512.347374426157,100.0,476278.18809147156,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1099049.8526879963,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1049856.719784454,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,598901.1596494828,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,589191.7840753226,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,735421.3451576191,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,604566.6961225779,100.0,828897.7161347392,100.0,100.0,100.0,100.0,100.0,100.0,105928.2513663427,1574805.5612694705,105934.75940745676,100.0,105960.78141088522,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,369774.3390311522,100.0,656677.2208971727,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1285030.9877154503,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,540737.2693226706,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,494264.57489248033,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,461091.5339640224,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,79449.65744800834,100.0,253266.67413843627,100.0,100.0,100.0,100.0,100.0,100.0,100.0,547330.5178675666,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,536398.4340855284,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,384540.6805027517,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,306607.26065102755,100.0,499258.46756698407,100.0,100.0,100.0,100.0,100.0,100.0,58789.33505954101,946855.0048101331,58794.47199327502,100.0,58815.00831143047,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,109826.34313787434,100.0,350209.4318453792,100.0,100.0,100.0,100.0,100.0,100.0,100.0,742398.9647365193,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,397148.86597311066,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,514888.927504909,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,477372.0326789614,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,381776.7054836931,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,253309.7288593127,100.0,430953.37411088205,100.0,100.0,100.0,100.0,100.0,100.0,166832.02279514878,771508.0158454749,166833.41942479636,517800.50546185515,166839.0056098379,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,322579.3049478084,100.0,480786.3484451147,100.0,100.0,100.0,100.0,100.0,290770.8615281983,336631.3414566998,830345.5878138056,336633.74234264996,647399.5637795699,336643.34484341025,100.0,336710.54272149276,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,11537.075695676156,100.0,187404.28188242673,100.0,100.0,100.0,100.0,100.0,100.0,100.0,480866.95847565867,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,151151.52953186163,100.0,323875.36494962627,100.0,100.0,100.0,100.0,100.0,100.0,100.0,638202.4971986029,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,332477.30313693214,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,1245.1494949458151,100.0,194764.91538115192,100.0,100.0,100.0,100.0,100.0,100.0,100.0,514351.44930640387,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,166656.55765620078,100.0,335040.9156177581,100.0,100.0,100.0,100.0,100.0,100.0,34403.94805499891,629437.3161705587,34406.17873066591,100.0,34415.0971341361,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,137833.96969790722,100.0,343752.77740129374,100.0,100.0,100.0,100.0,100.0,100.0,100.0,676996.9491583247,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,1417.6893709683288,100.0,219907.11302969576,100.0,100.0,100.0,100.0,100.0,100.0,100.0,550174.7392785216,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,3461.320375871995,100.0,168949.4934448334,100.0,100.0,100.0,100.0,100.0,100.0,100.0,458918.19302821066,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,438922.7783584897,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,594669.055079332,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,445722.1702152014,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,42866.44680671788,100.0,241118.6171997161,100.0,100.0,100.0,100.0,100.0,100.0,100.0,540110.9234380339,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,650232.0424639273,100.0,836306.3888643073,100.0,100.0,100.0,100.0,100.0,100.0,504998.3924789532,1463334.3813837327,505009.3083758365,1026352.7181337079,505052.9646506388,100.0,505358.2313007484,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,292898.527215647,100.0,564708.2541560731,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1101998.4089236918,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,455141.1495557264,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
6052.23824624098,408785.52379954857,73250.3487305936,569372.3968358663,73253.25235451311,100.0,100.0,100.0,73250.92947955706,404790.8368311332,561443.4237015175,958364.6867042659,561445.711318541,789795.9982316291,561454.8614745286,100.0,561518.89860229,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,241506.6377214922,100.0,455626.07349182415,100.0,100.0,100.0,100.0,100.0,100.0,120644.10650227765,833849.22026453,120644.85857171279,100.0,120647.78459189815,100.0,120668.37621829493,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,76448.52413076925,100.0,298348.167377834,100.0,100.0,100.0,100.0,100.0,100.0,100.0,599436.7978068781,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,214406.67511826323,100.0,386140.8267162376,100.0,100.0,100.0,100.0,100.0,100.0,134689.91410863897,691205.3028354117,134690.70685740444,466967.38788494153,134693.87771982257,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,281706.1907463085,100.0,491211.9762281911,100.0,100.0,100.0,100.0,100.0,100.0,113606.15409690427,905807.036242735,113607.017952064,100.0,113610.47320290885,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,468952.43088149076,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,469708.8981386607,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,515140.9253737034,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,166771.0887725148,100.0,313788.7888008319,100.0,100.0,100.0,100.0,100.0,100.0,41654.24965217337,586411.6019403861,41656.27283458288,372225.1620833238,41664.362692758696,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
36277.67352871466,552384.5935478427,177622.69530215004,682053.9399238812,100.0,436977.8929730206,100.0,100.0,177627.34500956672,611780.1662491999,645050.8674556237,1108373.369969256,645063.3046472863,1043120.3646706047,645113.045694432,850716.1495412709,645460.8875135644,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2238.330766129506,669728.7250621289,22541.601572464024,845035.0249850375,100.0,100.0,100.0,100.0,22543.712303202094,520256.86734249606,592981.6025295582,1461422.8126022662,592993.4930447312,1082719.9193590407,593041.0475937854,100.0,593373.5932880933,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,592542.8016016707,100.0,770460.4086722459,100.0,100.0,100.0,100.0,100.0,100.0,524398.0129543981,1355976.7465252597,524408.4735879443,967452.0389676471,524450.308538681,100.0,524742.8579910002,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,190513.9551566649,100.0,384193.9774490754,100.0,100.0,100.0,100.0,100.0,100.0,7682.750436104873,737655.6461076218,7685.172665968401,100.0,7694.841471042922,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,2436.6718288005377,100.0,200306.26244049624,100.0,100.0,100.0,100.0,100.0,100.0,100.0,513707.88651740423,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
13342.588813998003,360688.45853398234,116519.28844514301,501738.62895685545,116522.7951293501,100.0,100.0,100.0,116519.98980551549,415582.74240025494,512846.1853654246,829242.7803265789,512848.2770353278,740666.5321788454,512856.6434315433,501126.3551139292,512915.19551612466,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,337653.8203584954,100.0,509812.86549950216,100.0,100.0,100.0,100.0,100.0,100.0,311637.44521019654,890616.184752894,311638.963421273,651726.6388822802,311645.03604155616,100.0,311687.53431357787,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,359974.31273168314,100.0,616637.0620099199,100.0,100.0,100.0,100.0,100.0,100.0,105052.20966561232,1138860.5111197683,105053.02093706247,100.0,105056.26585724833,100.0,105078.97281850367,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,292399.6229153231,100.0,597680.5081539978,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1132922.2182306906,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,721375.2709003974,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,530609.0938746968,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,8913.023720852278,100.0,294127.937864117,100.0,100.0,100.0,100.0,100.0,100.0,100.0,654380.7198071079,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,665885.9028228992,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,128654.38770467075,100.0,431390.2984674231,100.0,100.0,100.0,100.0,100.0,100.0,100.0,897046.5483932326,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,618523.1312296093,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,144787.7819353152,100.0,343130.3768232292,100.0,100.0,100.0,100.0,100.0,100.0,100.0,682303.5428935448,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
13572.475403251263,397165.7521129547,87870.77558802153,523355.3789529167,100.0,249547.93667927582,100.0,100.0,87873.51599670408,454718.5711094388,403004.806250118,869750.6925907367,403010.9980502682,794121.775299802,403035.7622811308,607303.6797432295,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,153619.60510730313,100.0,313529.80116027227,100.0,100.0,100.0,100.0,100.0,100.0,13453.5749160877,594887.2661467765,13454.93165670051,100.0,13460.354147175241,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,391348.9762051266,100.0,578966.4203786327,100.0,100.0,100.0,100.0,100.0,100.0,401680.9014654237,1010580.1113517944,401682.70140530047,726363.7008594269,401689.90090611967,100.0,401740.28582568135,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,174068.79057299136,100.0,448034.34095934144,100.0,100.0,100.0,100.0,100.0,100.0,100.0,860024.8991936817,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,568900.5030263527,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,6590.53609032912,100.0,243110.08720357288,100.0,100.0,100.0,100.0,100.0,100.0,100.0,597424.412054002,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,205055.59539092053,100.0,388718.0587098049,100.0,100.0,100.0,100.0,100.0,100.0,26029.799754028692,739940.2097553271,26031.367849246522,100.0,26037.63767746398,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,454775.08120184485,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,392987.99554926314,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
7996.983373777112,316902.54405276466,60855.44535245445,432429.64202961104,100.0,275025.18930112984,100.0,100.0,60857.61259410875,393582.3319081246,300877.9157299822,715579.2896588453,300882.52966935205,679064.2385398312,300900.983308821,564157.5349684187,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,303349.93671003764,100.0,525172.3639814268,100.0,100.0,100.0,100.0,100.0,100.0,51637.895951937,991944.5201013985,51640.10287330481,100.0,51648.92780318904,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
36369.716793197425,483880.5351317596,186774.31346058237,608485.8524114295,186792.76028303825,517548.3975039372,100.0,100.0,186778.00321646876,583686.1911355178,615108.9555073063,972938.8370740227,615117.4044684789,955629.6596864954,615151.1964974705,888808.920261727,615387.5698258824,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,209065.97257499362,100.0,372106.29016268085,100.0,100.0,100.0,100.0,100.0,100.0,77446.16645550949,683105.8230149773,77448.69285695354,441078.49593495723,77458.79650278663,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
13656.187277775543,287551.27978550136,114076.43282286343,411554.4140741208,114079.91846192924,272308.30213222076,100.0,100.0,114077.12997393482,378401.70064797363,430942.54717172234,665852.3814174783,430944.38841211516,639394.1928393949,430951.7531169137,539706.6350412093,431003.29449957673,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,392576.0095753455,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,499848.7058581392,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,462211.06189680385,100.0,672879.436913672,100.0,100.0,100.0,100.0,100.0,100.0,250075.9695243294,1224329.0825453463,250080.2895679561,100.0,250097.56412618316,100.0,250218.39629506902,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,335330.7848163135,100.0,501893.20317558455,100.0,100.0,100.0,100.0,100.0,100.0,253022.70047217156,884244.4786592905,253026.69467719365,638472.7739640758,253042.6696261268,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,142262.60960062695,100.0,320668.475632146,100.0,100.0,100.0,100.0,100.0,100.0,100.0,618088.5703899565,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,4270.628957152368,100.0,266919.047290686,100.0,100.0,100.0,100.0,100.0,100.0,100.0,662261.004947071,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,8209.579544752823,100.0,301871.03660240135,100.0,100.0,100.0,100.0,100.0,100.0,100.0,719032.7368950688,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,493516.98836121126,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
