tau,6.0,6.2,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0,6.1
1.41e-07,1.2316286076416587e-06,1.09e-06,9.712457331551827e-07,4.498505650376266e-07,3.6470066326195066e-07,2.3282484443567678e-07,1.707557802504739e-07,1.408353652088803e-07,1.5672296452951428e-07,1.1979490059706035e-07,1.189679719344286e-06
1.43e-07,1.249098516969909e-06,1.11e-06,9.85022268377242e-07,4.5623142411617447e-07,3.6987372231531163e-07,2.3612732449859418e-07,1.7317784805544516e-07,1.4283302996361617e-07,1.5894598530298257e-07,1.2149411904524559e-07,1.206554608980375e-06
1.45e-07,1.2665684262981595e-06,1.12e-06,9.987988035993013e-07,4.626122831947223e-07,3.750467813686726e-07,2.394298045615116e-07,1.755999158604164e-07,1.4483069471835206e-07,1.6116900607645084e-07,1.2319333749343083e-07,1.223429498616464e-06
1.47e-07,1.28403833562641e-06,1.14e-06,1.0125753388213606e-06,4.689931422732703e-07,3.802198404220337e-07,2.42732284624429e-07,1.7802198366538768e-07,1.4682835947308797e-07,1.6339202684991916e-07,1.248925559416161e-07,1.2403043882525535e-06
1.49e-07,1.3015082449546605e-06,1.16e-06,1.02635187404342e-06,4.753740013518181e-07,3.8539289947539467e-07,2.460347646873464e-07,1.8044405147035893e-07,1.4882602422782385e-07,1.6561504762338743e-07,1.2659177438980136e-07,1.2571792778886425e-06
1.51e-07,1.3189781542829109e-06,1.17e-06,1.0401284092654792e-06,4.81754860430366e-07,3.9056595852875564e-07,2.4933724475026376e-07,1.8286611927533018e-07,1.5082368898255974e-07,1.678380683968557e-07,1.282909928379866e-07,1.2740541675247315e-06
1.54e-07,1.3451830182752868e-06,1.19e-06,1.0607932120985684e-06,4.913261490481879e-07,3.983255471087972e-07,2.542909648446399e-07,1.864992209827871e-07,1.538201861146636e-07,1.7117259955705815e-07,1.308398205102645e-07,1.2993665019788655e-06
1.56e-07,1.3626529276035371e-06,1.21e-06,1.0745697473206275e-06,4.977070081267357e-07,4.0349860616215816e-07,2.575934449075573e-07,1.8892128878775834e-07,1.5581785086939945e-07,1.7339562033052644e-07,1.3253903895844973e-07,1.3162413916149545e-06
1.58e-07,1.3801228369317879e-06,1.23e-06,1.088346282542687e-06,5.040878672052837e-07,4.086716652155192e-07,2.608959249704747e-07,1.9134335659272964e-07,1.5781551562413536e-07,1.7561864110399474e-07,1.34238257406635e-07,1.333116281251044e-06
1.6e-07,1.3975927462600382e-06,1.24e-06,1.1021228177647463e-06,5.104687262838316e-07,4.1384472426888017e-07,2.641984050333921e-07,1.9376542439770089e-07,1.5981318037887124e-07,1.77841661877463e-07,1.3593747585482023e-07,1.349991170887133e-06
1.62e-07,1.4150626555882885e-06,1.26e-06,1.1158993529868056e-06,5.168495853623794e-07,4.1901778332224115e-07,2.6750088509630946e-07,1.9618749220267213e-07,1.6181084513360712e-07,1.800646826509313e-07,1.376366943030055e-07,1.3668660605232221e-06
1.65e-07,1.4412675195806645e-06,1.28e-06,1.1365641558198946e-06,5.264208739802013e-07,4.267773719022827e-07,2.724546051906856e-07,1.9982059391012905e-07,1.6480734226571098e-07,1.8339921381113375e-07,1.401855219752834e-07,1.392178394977356e-06
1.67e-07,1.4587374289089148e-06,1.29e-06,1.1503406910419539e-06,5.328017330587492e-07,4.3195043095564367e-07,2.75757085253603e-07,2.022426617151003e-07,1.6680500702044686e-07,1.8562223458460202e-07,1.4188474042346863e-07,1.409053284613445e-06
1.69e-07,1.4762073382371653e-06,1.31e-06,1.1641172262640132e-06,5.391825921372971e-07,4.3712349000900464e-07,2.790595653165204e-07,2.0466472952007154e-07,1.6880267177518275e-07,1.8784525535807029e-07,1.4358395887165387e-07,1.4259281742495341e-06
1.72e-07,1.502412202229541e-06,1.33e-06,1.1847820290971022e-06,5.487538807551189e-07,4.448830785890462e-07,2.840132854108965e-07,2.0829783122752845e-07,1.717991689072866e-07,1.9117978651827274e-07,1.4613278654393176e-07,1.451240508703668e-06
1.74e-07,1.5198821115577914e-06,1.35e-06,1.1985585643191615e-06,5.551347398336668e-07,4.5005613764240716e-07,2.8731576547381387e-07,2.107198990324997e-07,1.7379683366202248e-07,1.9340280729174103e-07,1.4783200499211702e-07,1.468115398339757e-06
1.76e-07,1.5373520208860419e-06,1.36e-06,1.2123350995412208e-06,5.615155989122147e-07,4.5522919669576814e-07,2.906182455367313e-07,2.1314196683747095e-07,1.7579449841675837e-07,1.956258280652093e-07,1.4953122344030226e-07,1.4849902879758461e-06
1.79e-07,1.5635568848784177e-06,1.39e-06,1.23299990237431e-06,5.710868875300366e-07,4.629887852758097e-07,2.955719656311074e-07,2.1677506854492786e-07,1.787909955488622e-07,1.9896035922541175e-07,1.5208005111258015e-07,1.51030262242998e-06
1.81e-07,1.5810267942066682e-06,1.4e-06,1.2467764375963693e-06,5.774677466085845e-07,4.6816184432917066e-07,2.988744456940248e-07,2.191971363498991e-07,1.8078866030359808e-07,2.0118337999888002e-07,1.537792695607654e-07,1.5271775120660691e-06
1.84e-07,1.607231658199044e-06,1.43e-06,1.2674412404294582e-06,5.870390352264063e-07,4.759214329092122e-07,3.038281657884009e-07,2.2283023805735602e-07,1.8378515743570193e-07,2.0451791115908248e-07,1.5632809723304328e-07,1.552489846520203e-06
1.86e-07,1.6247015675272943e-06,1.44e-06,1.2812177756515175e-06,5.934198943049542e-07,4.810944919625732e-07,3.071306458513183e-07,2.2525230586232727e-07,1.8578282219043781e-07,2.0674093193255074e-07,1.5802731568122852e-07,1.569364736156292e-06
1.89e-07,1.6509064315196703e-06,1.47e-06,1.3018825784846067e-06,6.029911829227761e-07,4.888540805426148e-07,3.120843659456944e-07,2.2888540756978418e-07,1.8877931932254167e-07,2.100754630927532e-07,1.6057614335350643e-07,1.594677070610426e-06
1.92e-07,1.6771112955120458e-06,1.49e-06,1.3225473813176955e-06,6.125624715405979e-07,4.966136691226562e-07,3.170380860400705e-07,2.3251850927724104e-07,1.917758164546455e-07,2.1340999425295562e-07,1.631249710257843e-07,1.6199894050645595e-06
1.94e-07,1.6945812048402961e-06,1.5e-06,1.3363239165397548e-06,6.189433306191457e-07,5.017867281760172e-07,3.203405661029879e-07,2.349405770822123e-07,1.9377348120938138e-07,2.156330150264239e-07,1.6482418947396953e-07,1.6368642947006485e-06
1.97e-07,1.7207860688326721e-06,1.53e-06,1.356988719372844e-06,6.285146192369676e-07,5.095463167560587e-07,3.2529428619736403e-07,2.3857367878966923e-07,1.9676997834148523e-07,2.1896754618662635e-07,1.6737301714624742e-07,1.6621766291547823e-06
2e-07,1.7469909328250477e-06,1.55e-06,1.3776535222059327e-06,6.380859078547894e-07,5.173059053361002e-07,3.302480062917401e-07,2.422067804971261e-07,1.9976647547358906e-07,2.2230207734682875e-07,1.699218448185253e-07,1.6874889636089161e-06
2.03e-07,1.7731957968174234e-06,1.57e-06,1.3983183250390219e-06,6.476571964726113e-07,5.250654939161418e-07,3.352017263861162e-07,2.45839882204583e-07,2.0276297260569288e-07,2.256366085070312e-07,1.724706724908032e-07,1.71280129806305e-06
2.05e-07,1.7906657061456738e-06,1.59e-06,1.4120948602610812e-06,6.540380555511591e-07,5.302385529695027e-07,3.3850420644903364e-07,2.482619500095542e-07,2.0476063736042877e-07,2.2785962928049947e-07,1.7416989093898843e-07,1.729676187699139e-06
2.08e-07,1.8168705701380497e-06,1.61e-06,1.4327596630941701e-06,6.636093441689811e-07,5.379981415495443e-07,3.434579265434097e-07,2.5189505171701113e-07,2.0775713449253262e-07,2.3119416044070192e-07,1.7671871861126632e-07,1.754988522153273e-06
2.11e-07,1.8430754341304253e-06,1.64e-06,1.453424465927259e-06,6.731806327868029e-07,5.457577301295857e-07,3.484116466377858e-07,2.5552815342446805e-07,2.1075363162463645e-07,2.3452869160090435e-07,1.7926754628354418e-07,1.7803008566074065e-06
2.14e-07,1.869280298122801e-06,1.66e-06,1.4740892687603483e-06,6.827519214046247e-07,5.535173187096273e-07,3.5336536673216196e-07,2.5916125513192496e-07,2.137501287567403e-07,2.3786322276110678e-07,1.818163739558221e-07,1.8056131910615403e-06
2.17e-07,1.8954851621151766e-06,1.68e-06,1.494754071593437e-06,6.923232100224465e-07,5.612769072896688e-07,3.5831908682653805e-07,2.627943568393818e-07,2.1674662588884413e-07,2.4119775392130923e-07,1.8436520162809996e-07,1.830925525515674e-06
2.2e-07,1.9216900261075526e-06,1.71e-06,1.5154188744265262e-06,7.018944986402685e-07,5.690364958697103e-07,3.6327280692091414e-07,2.6642745854683873e-07,2.1974312302094798e-07,2.4453228508151163e-07,1.8691402930037784e-07,1.8562378599698077e-06
2.23e-07,1.947894890099928e-06,1.73e-06,1.5360836772596151e-06,7.114657872580903e-07,5.767960844497517e-07,3.682265270152902e-07,2.700605602542956e-07,2.227396201530518e-07,2.478668162417141e-07,1.894628569726557e-07,1.8815501944239416e-06
2.26e-07,1.974099754092304e-06,1.75e-06,1.5567484800927041e-06,7.210370758759121e-07,5.845556730297932e-07,3.7318024710966637e-07,2.736936619617525e-07,2.2573611728515566e-07,2.5120134740191654e-07,1.920116846449336e-07,1.9068625288780754e-06
2.29e-07,2.0003046180846797e-06,1.78e-06,1.577413282925793e-06,7.306083644937339e-07,5.923152616098347e-07,3.781339672040424e-07,2.7732676366920936e-07,2.2873261441725946e-07,2.5453587856211894e-07,1.9456051231721148e-07,1.932174863332209e-06
2.33e-07,2.0352444367411808e-06,1.81e-06,1.604966353369912e-06,7.433700826508298e-07,6.026613797165568e-07,3.8473892732987726e-07,2.821708992791519e-07,2.3272794392673125e-07,2.5898192010905553e-07,1.9795894921358198e-07,1.9659246426043876e-06
2.36e-07,2.0614493007335563e-06,1.83e-06,1.6256311562030006e-06,7.529413712686515e-07,6.104209682965983e-07,3.8969264742425335e-07,2.8580400098660877e-07,2.3572444105883508e-07,2.6231645126925793e-07,2.0050777688585984e-07,1.991236977058521e-06
2.39e-07,2.087654164725932e-06,1.85e-06,1.6462959590360898e-06,7.625126598864734e-07,6.181805568766398e-07,3.9464636751862944e-07,2.894371026940657e-07,2.3872093819093893e-07,2.656509824294604e-07,2.0305660455813773e-07,2.0165493115126548e-06
2.43e-07,2.122593983382433e-06,1.88e-06,1.6738490294802082e-06,7.752743780435692e-07,6.285266749833617e-07,4.0125132764446424e-07,2.942812383040082e-07,2.427162677004107e-07,2.700970239763969e-07,2.0645504145450824e-07,2.050299090784833e-06
2.46e-07,2.1487988473748085e-06,1.91e-06,1.6945138323132974e-06,7.84845666661391e-07,6.362862635634033e-07,4.0620504773884033e-07,2.979143400114651e-07,2.4571276483251455e-07,2.7343155513659937e-07,2.0900386912678613e-07,2.075611425238967e-06
2.49e-07,2.1750037113671845e-06,1.93e-06,1.7151786351463866e-06,7.944169552792129e-07,6.440458521434448e-07,4.111587678332165e-07,3.01547441718922e-07,2.487092619646184e-07,2.767660862968018e-07,2.11552696799064e-07,2.1009237596931008e-06
2.53e-07,2.2099435300236855e-06,1.96e-06,1.742731705590505e-06,8.071786734363087e-07,6.543919702501668e-07,4.177637279590512e-07,3.063915773288645e-07,2.527045914740902e-07,2.812121278437384e-07,2.1495113369543452e-07,2.1346735389652788e-06
2.56e-07,2.236148394016061e-06,1.98e-06,1.7633965084235941e-06,8.167499620541305e-07,6.621515588302084e-07,4.2271744805342737e-07,3.100246790363214e-07,2.5570108860619403e-07,2.845466590039408e-07,2.174999613677124e-07,2.159985873419413e-06
2.6e-07,2.271088212672562e-06,2.02e-06,1.7909495788677128e-06,8.295116802112263e-07,6.724976769369303e-07,4.2932240817926217e-07,3.148688146462639e-07,2.596964181156658e-07,2.889927005508774e-07,2.208983982640829e-07,2.193735652691591e-06
2.64e-07,2.3060280313290627e-06,2.05e-06,1.8185026493118312e-06,8.42273398368322e-07,6.828437950436523e-07,4.359273683050969e-07,3.197129502562064e-07,2.636917476251375e-07,2.9343874209781394e-07,2.242968351604534e-07,2.227485431963769e-06
2.67e-07,2.3322328953214387e-06,2.07e-06,1.8391674521449203e-06,8.518446869861439e-07,6.906033836236938e-07,4.4088108839947306e-07,3.233460519636633e-07,2.6668824475724136e-07,2.967732732580164e-07,2.2684566283273128e-07,2.252797766417903e-06
2.71e-07,2.3671727139779393e-06,2.1e-06,1.8667205225890387e-06,8.646064051432396e-07,7.009495017304157e-07,4.474860485253078e-07,3.281901875736058e-07,2.7068357426671313e-07,3.012193148049529e-07,2.3024409972910176e-07,2.286547545690081e-06
2.75e-07,2.4021125326344408e-06,2.13e-06,1.8942735930331578e-06,8.773681233003355e-07,7.112956198371379e-07,4.5409100865114267e-07,3.330343231835484e-07,2.7467890377618495e-07,3.0566535635188957e-07,2.336425366254723e-07,2.32029732496226e-06
2.79e-07,2.4370523512909414e-06,2.16e-06,1.921826663477276e-06,8.901298414574312e-07,7.216417379438598e-07,4.606959687769775e-07,3.378784587934909e-07,2.786742332856567e-07,3.101113978988261e-07,2.370409735218428e-07,2.354047104234438e-06
2.82e-07,2.4632572152833174e-06,2.19e-06,1.9424914663103654e-06,8.997011300752532e-07,7.294013265239013e-07,4.6564968887135356e-07,3.415115605009478e-07,2.816707304177606e-07,3.1344592905902856e-07,2.395898011941207e-07,2.379359438688572e-06
2.86e-07,2.498197033939818e-06,2.22e-06,1.970044536754484e-06,9.124628482323489e-07,7.397474446306233e-07,4.7225464899718837e-07,3.463556961108903e-07,2.8566605992723234e-07,3.1789197060596514e-07,2.4298823809049117e-07,2.41310921796075e-06
2.9e-07,2.533136852596319e-06,2.25e-06,1.9975976071986026e-06,9.252245663894446e-07,7.500935627373452e-07,4.788596091230232e-07,3.511998317208328e-07,2.896613894367041e-07,3.223380121529017e-07,2.4638667498686165e-07,2.446858997232928e-06
2.94e-07,2.56807667125282e-06,2.28e-06,2.025150677642721e-06,9.379862845465406e-07,7.604396808440674e-07,4.85464569248858e-07,3.5604396733077536e-07,2.9365671894617593e-07,3.267840536998383e-07,2.497851118832322e-07,2.480608776505107e-06
2.99e-07,2.6117514445734466e-06,2.32e-06,2.0595920156978697e-06,9.539384322429104e-07,7.733723284774699e-07,4.937207694061515e-07,3.6209913684320355e-07,2.9865088083301567e-07,3.3234160563350904e-07,2.5403315800369537e-07,2.5227960005953296e-06
3.03e-07,2.646691263229947e-06,2.35e-06,2.0871450861419883e-06,9.66700150400006e-07,7.837184465841919e-07,5.003257295319863e-07,3.6694327245314604e-07,3.0264621034248744e-07,3.367876471804456e-07,2.5743159490006585e-07,2.556545779867508e-06
3.07e-07,2.681631081886448e-06,2.38e-06,2.114698156586107e-06,9.794618685571017e-07,7.940645646909138e-07,5.06930689657821e-07,3.7178740806308854e-07,3.066415398519592e-07,3.412336887273821e-07,2.6083003179643633e-07,2.590295559139686e-06
3.11e-07,2.7165709005429492e-06,2.41e-06,2.1422512270302255e-06,9.922235867141977e-07,8.044106827976359e-07,5.135356497836559e-07,3.766315436730311e-07,3.10636869361431e-07,3.4567973027431875e-07,2.6422846869280686e-07,2.624045338411865e-06
3.15e-07,2.7515107191994503e-06,2.44e-06,2.169804297474344e-06,1.0049853048712934e-06,8.147568009043578e-07,5.201406099094907e-07,3.814756792829736e-07,3.1463219887090274e-07,3.501257718212553e-07,2.6762690558917734e-07,2.657795117684043e-06
3.2e-07,2.7951854925200764e-06,2.48e-06,2.2042456355294926e-06,1.0209374525676632e-06,8.276894485377603e-07,5.283968100667842e-07,3.8753084879540177e-07,3.196263607577425e-07,3.55683323754926e-07,2.7187495170964047e-07,2.699982341774266e-06
3.24e-07,2.830125311176577e-06,2.51e-06,2.2317987059736112e-06,1.0336991707247588e-06,8.380355666444823e-07,5.350017701926189e-07,3.9237498440534427e-07,3.2362169026721425e-07,3.601293653018626e-07,2.75273388606011e-07,2.7337321210464442e-06
3.29e-07,2.8738000844972035e-06,2.55e-06,2.2662400440287593e-06,1.0496513184211286e-06,8.509682142778848e-07,5.432579703499124e-07,3.984301539177724e-07,3.28615852154054e-07,3.656869172355333e-07,2.7952143472647413e-07,2.775919345136667e-06
3.33e-07,2.908739903153704e-06,2.58e-06,2.293793114472878e-06,1.0624130365782243e-06,8.613143323846068e-07,5.498629304757473e-07,4.032742895277149e-07,3.3261118166352576e-07,3.7013295878246985e-07,2.829198716228446e-07,2.8096691244088452e-06
3.38e-07,2.9524146764743306e-06,2.62e-06,2.3282344525280264e-06,1.0783651842745941e-06,8.742469800180093e-07,5.581191306330408e-07,4.093294590401431e-07,3.376053435503655e-07,3.7569051071614057e-07,2.8716791774330774e-07,2.8518563484990682e-06
3.43e-07,2.9960894497949567e-06,2.66e-06,2.362675790583175e-06,1.094317331970964e-06,8.871796276514118e-07,5.663753307903343e-07,4.153846285525712e-07,3.4259950543720523e-07,3.812480626498113e-07,2.9141596386377087e-07,2.8940435725892912e-06
3.48e-07,3.0397642231155828e-06,2.7e-06,2.397117128638323e-06,1.1102694796673335e-06,9.001122752848143e-07,5.746315309476277e-07,4.214397980649994e-07,3.4759366732404497e-07,3.8680561458348207e-07,2.9566400998423405e-07,2.936230796679514e-06
3.52e-07,3.0747040417720838e-06,2.73e-06,2.4246701990824416e-06,1.1230311978244293e-06,9.104583933915363e-07,5.812364910734626e-07,4.262839336749419e-07,3.5158899683351673e-07,3.912516561304186e-07,2.9906244688060453e-07,2.9699805759516922e-06
3.57e-07,3.11837881509271e-06,2.77e-06,2.45911153713759e-06,1.1389833455207991e-06,9.233910410249388e-07,5.894926912307561e-07,4.3233910318737003e-07,3.5658315872035647e-07,3.968092080640893e-07,3.0331049300106765e-07,3.0121678000419152e-06
3.62e-07,3.1620535884133364e-06,2.81e-06,2.4935528751927385e-06,1.154935493217169e-06,9.363236886583413e-07,5.977488913880496e-07,4.383942726997982e-07,3.6157732060719616e-07,4.0236675999776004e-07,3.075585391215308e-07,3.0543550241321382e-06
3.67e-07,3.2057283617339624e-06,2.85e-06,2.5279942132478866e-06,1.1708876409135385e-06,9.492563362917438e-07,6.06005091545343e-07,4.4444944221222636e-07,3.665714824940359e-07,4.0792431193143076e-07,3.118065852419939e-07,3.096542248222361e-06
3.73e-07,3.258138089718714e-06,2.89e-06,2.569323818914065e-06,1.1900302181491824e-06,9.64775513451827e-07,6.159125317340953e-07,4.517156456271402e-07,3.725644767582436e-07,4.1459337425183567e-07,3.169042405865497e-07,3.147166917130629e-06
3.78e-07,3.3018128630393405e-06,2.93e-06,2.6037651569692134e-06,1.2059823658455522e-06,9.777081610852296e-07,6.241687318913888e-07,4.5777081513956837e-07,3.7755863864508334e-07,4.201509261855064e-07,3.2115228670701286e-07,3.189354141220852e-06
3.83e-07,3.345487636359966e-06,2.97e-06,2.638206495024361e-06,1.2219345135419218e-06,9.906408087186318e-07,6.324249320486823e-07,4.6382598465199645e-07,3.82552800531923e-07,4.2570847811917706e-07,3.2540033282747594e-07,3.231541365311074e-06
3.88e-07,3.3891624096805922e-06,3.01e-06,2.6726478330795095e-06,1.2378866612382914e-06,1.0035734563520344e-06,6.406811322059758e-07,4.698811541644246e-07,3.8754696241876276e-07,4.312660300528478e-07,3.2964837894793907e-07,3.273728589401297e-06
3.94e-07,3.4415721376653442e-06,3.05e-06,2.713977438745688e-06,1.2570292384739352e-06,1.0190926335121174e-06,6.505885723947281e-07,4.771473575793385e-07,3.9353995668297046e-07,4.379350923732527e-07,3.3474603429249484e-07,3.3243532583095647e-06
3.99e-07,3.4852469109859703e-06,3.09e-06,2.748418776800836e-06,1.272981386170305e-06,1.03202528114552e-06,6.588447725520216e-07,4.832025270917665e-07,3.985341185698102e-07,4.434926443069234e-07,3.3899408041295797e-07,3.3665404823997877e-06
4.05e-07,3.5376566389707214e-06,3.14e-06,2.789748382467014e-06,1.2921239634059487e-06,1.047544458305603e-06,6.687522127407738e-07,4.904687305066804e-07,4.045271128340178e-07,4.501617066273282e-07,3.4409173575751374e-07,3.4171651513080553e-06
4.1e-07,3.5813314122913475e-06,3.18e-06,2.8241897205221623e-06,1.3080761111023183e-06,1.0604771059390054e-06,6.770084128980673e-07,4.965239000191084e-07,4.0952127472085754e-07,4.5571925856099894e-07,3.4833978187797687e-07,3.459352375398278e-06
4.16e-07,3.6337411402760995e-06,3.23e-06,2.8655193261883403e-06,1.3272186883379621e-06,1.0759962830990886e-06,6.869158530868195e-07,5.037901034340223e-07,4.1551426898506524e-07,4.6238832088140384e-07,3.5343743722253264e-07,3.509977044306546e-06
4.22e-07,3.6861508682608506e-06,3.27e-06,2.906848931854518e-06,1.3463612655736058e-06,1.0915154602591713e-06,6.968232932755716e-07,5.110563068489361e-07,4.215072632492729e-07,4.690573832018087e-07,3.5853509256708836e-07,3.560601713214813e-06
4.28e-07,3.738560596245602e-06,3.32e-06,2.9481785375206965e-06,1.3655038428092494e-06,1.1070346374192545e-06,7.067307334643239e-07,5.183225102638499e-07,4.275002575134806e-07,4.7572644552221355e-07,3.636327479116442e-07,3.6112263821230807e-06
4.34e-07,3.7909703242303533e-06,3.36e-06,2.989508143186874e-06,1.384646420044893e-06,1.1225538145793375e-06,7.166381736530761e-07,5.255887136787636e-07,4.3349325177768825e-07,4.823955078426185e-07,3.687304032561999e-07,3.661851051031348e-06
