tau,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0
1.18e-07,1.0307246503667782e-06,8.128155781015003e-07,3.764706856343258e-07,3.052104841482992e-07,1.948463237121267e-07,1.4290200049330438e-07,1.1786222052941757e-07,1.3115822563462896e-07,1.0025388844292992e-07
1.2e-07,1.0481945596950285e-06,8.265921133235596e-07,3.8285154471287363e-07,3.103835432016601e-07,1.9814880377504405e-07,1.4532406829827568e-07,1.1985988528415342e-07,1.3338124640809726e-07,1.0195310689111518e-07
1.21e-07,1.056929514359154e-06,8.334803809345894e-07,3.860419742521477e-07,3.129700727283407e-07,1.998000438065028e-07,1.465351022007613e-07,1.208587176615214e-07,1.3449275679483142e-07,1.0280271611520782e-07
1.23e-07,1.0743994236874045e-06,8.472569161566487e-07,3.924228333306955e-07,3.181431317817017e-07,2.0310252386942017e-07,1.4895717000573254e-07,1.228563824162573e-07,1.3671577756829969e-07,1.0450193456339306e-07
1.25e-07,1.0918693330156548e-06,8.61033451378708e-07,3.988036924092434e-07,3.233161908350627e-07,2.0640500393233762e-07,1.513792378107038e-07,1.2485404717099316e-07,1.3893879834176798e-07,1.062011530115783e-07
1.27e-07,1.1093392423439055e-06,8.748099866007674e-07,4.051845514877913e-07,3.284892498884237e-07,2.09707483995255e-07,1.538013056156751e-07,1.268517119257291e-07,1.411618191152363e-07,1.0790037145976358e-07
1.28e-07,1.1180741970080303e-06,8.816982542117971e-07,4.083749810270653e-07,3.310757794151042e-07,2.113587240267137e-07,1.550123395181607e-07,1.2785054430309701e-07,1.422733295019704e-07,1.087499806838562e-07
1.3e-07,1.135544106336281e-06,8.954747894338564e-07,4.1475584010561314e-07,3.362488384684652e-07,2.1466120408963109e-07,1.57434407323132e-07,1.298482090578329e-07,1.444963502754387e-07,1.1044919913204144e-07
1.32e-07,1.1530140156645314e-06,9.092513246559156e-07,4.21136699184161e-07,3.4142189752182613e-07,2.179636841525485e-07,1.598564751281032e-07,1.3184587381256878e-07,1.4671937104890697e-07,1.121484175802267e-07
1.34e-07,1.170483924992782e-06,9.230278598779752e-07,4.27517558262709e-07,3.465949565751872e-07,2.212661642154659e-07,1.622785429330745e-07,1.338435385673047e-07,1.489423918223753e-07,1.1384763602841196e-07
1.36e-07,1.1879538343210324e-06,9.368043951000344e-07,4.3389841734125683e-07,3.5176801562854814e-07,2.245686442783833e-07,1.647006107380458e-07,1.358412033220406e-07,1.5116541259584358e-07,1.155468544765972e-07
1.37e-07,1.1966887889851577e-06,9.43692662711064e-07,4.370888468805308e-07,3.5435454515522865e-07,2.262198843098421e-07,1.659116446405314e-07,1.368400356994085e-07,1.522769229825777e-07,1.1639646370068983e-07
1.39e-07,1.214158698313408e-06,9.574691979331232e-07,4.434697059590786e-07,3.595276042085897e-07,2.2952236437275933e-07,1.683337124455026e-07,1.388377004541444e-07,1.5449994375604598e-07,1.1809568214887508e-07
1.41e-07,1.231628607641659e-06,9.712457331551829e-07,4.498505650376266e-07,3.6470066326195066e-07,2.328248444356768e-07,1.707557802504739e-07,1.408353652088803e-07,1.567229645295143e-07,1.1979490059706035e-07
1.43e-07,1.249098516969909e-06,9.85022268377242e-07,4.562314241161745e-07,3.6987372231531163e-07,2.3612732449859418e-07,1.7317784805544518e-07,1.4283302996361617e-07,1.5894598530298257e-07,1.2149411904524559e-07
1.45e-07,1.2665684262981595e-06,9.987988035993013e-07,4.626122831947223e-07,3.750467813686726e-07,2.394298045615116e-07,1.755999158604164e-07,1.4483069471835208e-07,1.6116900607645087e-07,1.2319333749343083e-07
1.47e-07,1.28403833562641e-06,1.0125753388213606e-06,4.689931422732703e-07,3.802198404220337e-07,2.42732284624429e-07,1.780219836653877e-07,1.4682835947308797e-07,1.6339202684991919e-07,1.248925559416161e-07
1.49e-07,1.3015082449546603e-06,1.02635187404342e-06,4.753740013518181e-07,3.8539289947539467e-07,2.460347646873464e-07,1.8044405147035893e-07,1.4882602422782385e-07,1.6561504762338745e-07,1.2659177438980136e-07
1.51e-07,1.3189781542829109e-06,1.0401284092654792e-06,4.81754860430366e-07,3.905659585287557e-07,2.4933724475026376e-07,1.8286611927533018e-07,1.5082368898255976e-07,1.678380683968557e-07,1.282909928379866e-07
1.54e-07,1.3451830182752868e-06,1.0607932120985684e-06,4.913261490481879e-07,3.983255471087972e-07,2.542909648446399e-07,1.864992209827871e-07,1.538201861146636e-07,1.7117259955705817e-07,1.308398205102645e-07
1.56e-07,1.3626529276035371e-06,1.0745697473206277e-06,4.977070081267357e-07,4.034986061621582e-07,2.575934449075573e-07,1.8892128878775842e-07,1.5581785086939945e-07,1.7339562033052644e-07,1.3253903895844973e-07
1.58e-07,1.380122836931788e-06,1.088346282542687e-06,5.040878672052837e-07,4.086716652155192e-07,2.608959249704747e-07,1.913433565927297e-07,1.5781551562413538e-07,1.7561864110399476e-07,1.34238257406635e-07
1.6e-07,1.3975927462600382e-06,1.1021228177647463e-06,5.104687262838316e-07,4.1384472426888017e-07,2.641984050333921e-07,1.9376542439770089e-07,1.5981318037887124e-07,1.77841661877463e-07,1.3593747585482023e-07
1.62e-07,1.4150626555882885e-06,1.1158993529868056e-06,5.168495853623794e-07,4.190177833222413e-07,2.6750088509630946e-07,1.9618749220267213e-07,1.6181084513360712e-07,1.800646826509313e-07,1.376366943030055e-07
1.65e-07,1.4412675195806645e-06,1.1365641558198946e-06,5.264208739802013e-07,4.267773719022827e-07,2.724546051906856e-07,1.9982059391012905e-07,1.64807342265711e-07,1.8339921381113372e-07,1.401855219752834e-07
1.67e-07,1.4587374289089148e-06,1.150340691041954e-06,5.328017330587492e-07,4.319504309556437e-07,2.75757085253603e-07,2.022426617151003e-07,1.6680500702044686e-07,1.8562223458460202e-07,1.4188474042346863e-07
1.69e-07,1.4762073382371653e-06,1.1641172262640132e-06,5.391825921372971e-07,4.371234900090047e-07,2.790595653165204e-07,2.0466472952007162e-07,1.6880267177518277e-07,1.8784525535807029e-07,1.4358395887165387e-07
1.72e-07,1.502412202229541e-06,1.1847820290971022e-06,5.487538807551189e-07,4.448830785890462e-07,2.840132854108965e-07,2.0829783122752845e-07,1.717991689072866e-07,1.9117978651827277e-07,1.4613278654393176e-07
1.74e-07,1.5198821115577914e-06,1.1985585643191617e-06,5.551347398336668e-07,4.500561376424072e-07,2.873157654738139e-07,2.107198990324997e-07,1.7379683366202248e-07,1.9340280729174106e-07,1.4783200499211702e-07
1.76e-07,1.537352020886042e-06,1.2123350995412208e-06,5.615155989122147e-07,4.552291966957682e-07,2.906182455367313e-07,2.1314196683747095e-07,1.7579449841675837e-07,1.956258280652093e-07,1.4953122344030226e-07
1.79e-07,1.5635568848784177e-06,1.23299990237431e-06,5.710868875300366e-07,4.629887852758097e-07,2.955719656311074e-07,2.1677506854492786e-07,1.787909955488622e-07,1.9896035922541173e-07,1.5208005111258015e-07
1.81e-07,1.5810267942066682e-06,1.2467764375963693e-06,5.774677466085845e-07,4.6816184432917066e-07,2.988744456940248e-07,2.191971363498991e-07,1.807886603035981e-07,2.0118337999888002e-07,1.537792695607654e-07
1.84e-07,1.607231658199044e-06,1.2674412404294582e-06,5.870390352264063e-07,4.759214329092122e-07,3.038281657884009e-07,2.2283023805735602e-07,1.83785157435702e-07,2.045179111590825e-07,1.5632809723304328e-07
1.86e-07,1.6247015675272945e-06,1.2812177756515175e-06,5.934198943049542e-07,4.810944919625732e-07,3.071306458513183e-07,2.252523058623273e-07,1.8578282219043781e-07,2.0674093193255077e-07,1.5802731568122852e-07
1.89e-07,1.6509064315196705e-06,1.3018825784846067e-06,6.029911829227761e-07,4.888540805426148e-07,3.120843659456944e-07,2.2888540756978418e-07,1.887793193225417e-07,2.100754630927532e-07,1.6057614335350643e-07
1.92e-07,1.6771112955120458e-06,1.3225473813176957e-06,6.125624715405979e-07,4.966136691226562e-07,3.170380860400705e-07,2.325185092772411e-07,1.917758164546455e-07,2.1340999425295562e-07,1.631249710257843e-07
1.94e-07,1.694581204840296e-06,1.3363239165397548e-06,6.189433306191457e-07,5.017867281760172e-07,3.203405661029879e-07,2.349405770822123e-07,1.9377348120938138e-07,2.156330150264239e-07,1.6482418947396953e-07
1.97e-07,1.720786068832672e-06,1.356988719372844e-06,6.285146192369676e-07,5.095463167560587e-07,3.252942861973641e-07,2.385736787896693e-07,1.9676997834148528e-07,2.1896754618662637e-07,1.6737301714624742e-07
2e-07,1.7469909328250477e-06,1.377653522205933e-06,6.380859078547894e-07,5.173059053361002e-07,3.302480062917401e-07,2.422067804971261e-07,1.9976647547358906e-07,2.2230207734682877e-07,1.699218448185253e-07
2.03e-07,1.7731957968174234e-06,1.398318325039022e-06,6.476571964726113e-07,5.250654939161418e-07,3.352017263861162e-07,2.45839882204583e-07,2.027629726056929e-07,2.256366085070312e-07,1.724706724908032e-07
2.05e-07,1.7906657061456738e-06,1.4120948602610812e-06,6.540380555511591e-07,5.302385529695027e-07,3.385042064490337e-07,2.482619500095542e-07,2.0476063736042882e-07,2.278596292804995e-07,1.7416989093898843e-07
2.08e-07,1.816870570138049e-06,1.43275966309417e-06,6.636093441689811e-07,5.379981415495443e-07,3.434579265434097e-07,2.518950517170112e-07,2.0775713449253265e-07,2.3119416044070195e-07,1.7671871861126632e-07
2.11e-07,1.8430754341304253e-06,1.453424465927259e-06,6.731806327868029e-07,5.457577301295857e-07,3.484116466377858e-07,2.5552815342446805e-07,2.1075363162463645e-07,2.3452869160090438e-07,1.7926754628354418e-07
2.14e-07,1.869280298122801e-06,1.4740892687603485e-06,6.827519214046247e-07,5.535173187096273e-07,3.53365366732162e-07,2.5916125513192496e-07,2.137501287567403e-07,2.3786322276110683e-07,1.818163739558221e-07
2.17e-07,1.8954851621151769e-06,1.494754071593437e-06,6.923232100224465e-07,5.612769072896688e-07,3.5831908682653805e-07,2.627943568393818e-07,2.1674662588884413e-07,2.411977539213093e-07,1.8436520162809996e-07
2.2e-07,1.9216900261075526e-06,1.5154188744265262e-06,7.018944986402685e-07,5.690364958697103e-07,3.6327280692091414e-07,2.664274585468388e-07,2.19743123020948e-07,2.445322850815117e-07,1.8691402930037784e-07
2.23e-07,1.947894890099928e-06,1.5360836772596151e-06,7.114657872580903e-07,5.767960844497517e-07,3.682265270152902e-07,2.700605602542956e-07,2.227396201530518e-07,2.478668162417141e-07,1.894628569726557e-07
2.26e-07,1.974099754092304e-06,1.556748480092704e-06,7.210370758759121e-07,5.845556730297932e-07,3.731802471096664e-07,2.736936619617525e-07,2.257361172851557e-07,2.5120134740191654e-07,1.920116846449336e-07
2.29e-07,2.00030461808468e-06,1.577413282925793e-06,7.306083644937339e-07,5.923152616098347e-07,3.781339672040424e-07,2.7732676366920936e-07,2.2873261441725946e-07,2.5453587856211894e-07,1.9456051231721148e-07
2.33e-07,2.0352444367411808e-06,1.604966353369912e-06,7.433700826508298e-07,6.026613797165568e-07,3.847389273298773e-07,2.821708992791519e-07,2.3272794392673125e-07,2.589819201090556e-07,1.9795894921358198e-07
2.36e-07,2.0614493007335563e-06,1.6256311562030006e-06,7.529413712686515e-07,6.104209682965983e-07,3.896926474242534e-07,2.858040009866088e-07,2.357244410588351e-07,2.62316451269258e-07,2.0050777688585984e-07
2.39e-07,2.087654164725932e-06,1.6462959590360898e-06,7.625126598864734e-07,6.181805568766398e-07,3.946463675186295e-07,2.894371026940657e-07,2.3872093819093893e-07,2.656509824294604e-07,2.0305660455813773e-07
2.43e-07,2.122593983382433e-06,1.6738490294802082e-06,7.752743780435692e-07,6.285266749833617e-07,4.012513276444642e-07,2.942812383040082e-07,2.427162677004107e-07,2.700970239763969e-07,2.0645504145450824e-07
2.46e-07,2.1487988473748085e-06,1.6945138323132974e-06,7.84845666661391e-07,6.362862635634033e-07,4.0620504773884033e-07,2.979143400114651e-07,2.4571276483251455e-07,2.7343155513659937e-07,2.0900386912678613e-07
2.49e-07,2.1750037113671845e-06,1.7151786351463866e-06,7.944169552792129e-07,6.440458521434448e-07,4.111587678332165e-07,3.01547441718922e-07,2.487092619646184e-07,2.767660862968018e-07,2.11552696799064e-07
2.53e-07,2.209943530023685e-06,1.742731705590505e-06,8.071786734363087e-07,6.543919702501668e-07,4.177637279590512e-07,3.063915773288645e-07,2.527045914740902e-07,2.812121278437384e-07,2.1495113369543452e-07
2.56e-07,2.236148394016061e-06,1.763396508423594e-06,8.167499620541305e-07,6.621515588302084e-07,4.227174480534274e-07,3.100246790363214e-07,2.557010886061941e-07,2.845466590039408e-07,2.174999613677124e-07
2.6e-07,2.271088212672562e-06,1.7909495788677128e-06,8.295116802112263e-07,6.724976769369303e-07,4.2932240817926217e-07,3.148688146462639e-07,2.596964181156658e-07,2.889927005508774e-07,2.208983982640829e-07
2.64e-07,2.3060280313290627e-06,1.8185026493118312e-06,8.42273398368322e-07,6.828437950436523e-07,4.359273683050969e-07,3.197129502562064e-07,2.636917476251375e-07,2.93438742097814e-07,2.242968351604534e-07
2.67e-07,2.3322328953214387e-06,1.8391674521449203e-06,8.518446869861439e-07,6.906033836236938e-07,4.4088108839947306e-07,3.233460519636633e-07,2.6668824475724136e-07,2.967732732580164e-07,2.2684566283273128e-07
2.71e-07,2.36717271397794e-06,1.8667205225890387e-06,8.646064051432396e-07,7.009495017304157e-07,4.474860485253078e-07,3.281901875736058e-07,2.706835742667132e-07,3.012193148049529e-07,2.3024409972910176e-07
2.75e-07,2.4021125326344408e-06,1.8942735930331576e-06,8.773681233003355e-07,7.112956198371379e-07,4.5409100865114267e-07,3.330343231835484e-07,2.7467890377618495e-07,3.056653563518896e-07,2.336425366254723e-07
2.79e-07,2.4370523512909414e-06,1.921826663477276e-06,8.901298414574312e-07,7.216417379438598e-07,4.606959687769775e-07,3.378784587934909e-07,2.786742332856567e-07,3.101113978988261e-07,2.370409735218428e-07
2.82e-07,2.4632572152833174e-06,1.9424914663103654e-06,8.997011300752532e-07,7.294013265239013e-07,4.656496888713536e-07,3.415115605009478e-07,2.816707304177606e-07,3.134459290590286e-07,2.395898011941207e-07
2.86e-07,2.498197033939818e-06,1.970044536754484e-06,9.124628482323488e-07,7.397474446306233e-07,4.722546489971884e-07,3.463556961108903e-07,2.856660599272324e-07,3.178919706059652e-07,2.4298823809049117e-07
2.9e-07,2.533136852596319e-06,1.9975976071986026e-06,9.252245663894446e-07,7.500935627373452e-07,4.788596091230232e-07,3.511998317208328e-07,2.896613894367041e-07,3.223380121529017e-07,2.4638667498686165e-07
2.94e-07,2.56807667125282e-06,2.025150677642721e-06,9.379862845465406e-07,7.604396808440674e-07,4.85464569248858e-07,3.560439673307754e-07,2.93656718946176e-07,3.267840536998383e-07,2.497851118832322e-07
2.99e-07,2.6117514445734466e-06,2.0595920156978697e-06,9.539384322429104e-07,7.733723284774699e-07,4.937207694061515e-07,3.620991368432037e-07,2.986508808330157e-07,3.323416056335091e-07,2.5403315800369537e-07
3.03e-07,2.646691263229947e-06,2.0871450861419883e-06,9.66700150400006e-07,7.837184465841919e-07,5.003257295319863e-07,3.669432724531461e-07,3.026462103424875e-07,3.367876471804456e-07,2.5743159490006585e-07
3.07e-07,2.681631081886448e-06,2.114698156586107e-06,9.794618685571017e-07,7.940645646909138e-07,5.06930689657821e-07,3.717874080630885e-07,3.066415398519592e-07,3.412336887273821e-07,2.6083003179643633e-07
3.11e-07,2.716570900542949e-06,2.142251227030225e-06,9.922235867141977e-07,8.044106827976359e-07,5.135356497836559e-07,3.766315436730311e-07,3.10636869361431e-07,3.456797302743188e-07,2.6422846869280686e-07
3.15e-07,2.7515107191994503e-06,2.169804297474344e-06,1.0049853048712934e-06,8.147568009043578e-07,5.201406099094907e-07,3.814756792829736e-07,3.146321988709028e-07,3.501257718212553e-07,2.6762690558917734e-07
3.2e-07,2.7951854925200764e-06,2.2042456355294926e-06,1.0209374525676632e-06,8.276894485377603e-07,5.283968100667842e-07,3.8753084879540177e-07,3.196263607577425e-07,3.55683323754926e-07,2.7187495170964047e-07
3.24e-07,2.830125311176577e-06,2.2317987059736112e-06,1.0336991707247588e-06,8.380355666444823e-07,5.350017701926189e-07,3.9237498440534427e-07,3.2362169026721425e-07,3.601293653018626e-07,2.75273388606011e-07
3.29e-07,2.8738000844972035e-06,2.26624004402876e-06,1.0496513184211286e-06,8.509682142778848e-07,5.432579703499124e-07,3.984301539177724e-07,3.28615852154054e-07,3.656869172355333e-07,2.7952143472647413e-07
3.33e-07,2.908739903153704e-06,2.293793114472878e-06,1.0624130365782243e-06,8.613143323846068e-07,5.498629304757473e-07,4.032742895277149e-07,3.326111816635258e-07,3.7013295878246985e-07,2.829198716228446e-07
3.38e-07,2.9524146764743306e-06,2.3282344525280264e-06,1.078365184274594e-06,8.742469800180093e-07,5.581191306330408e-07,4.093294590401431e-07,3.376053435503655e-07,3.7569051071614057e-07,2.8716791774330774e-07
3.43e-07,2.9960894497949567e-06,2.362675790583175e-06,1.094317331970964e-06,8.871796276514118e-07,5.663753307903343e-07,4.153846285525712e-07,3.425995054372053e-07,3.812480626498113e-07,2.9141596386377087e-07
3.48e-07,3.0397642231155828e-06,2.397117128638323e-06,1.1102694796673335e-06,9.001122752848143e-07,5.746315309476277e-07,4.214397980649994e-07,3.4759366732404497e-07,3.868056145834821e-07,2.9566400998423405e-07
3.52e-07,3.074704041772084e-06,2.4246701990824416e-06,1.123031197824429e-06,9.104583933915364e-07,5.812364910734626e-07,4.262839336749419e-07,3.515889968335168e-07,3.912516561304186e-07,2.9906244688060453e-07
3.57e-07,3.11837881509271e-06,2.45911153713759e-06,1.1389833455207991e-06,9.233910410249388e-07,5.894926912307561e-07,4.3233910318737003e-07,3.565831587203565e-07,3.968092080640893e-07,3.0331049300106765e-07
3.62e-07,3.1620535884133364e-06,2.4935528751927385e-06,1.154935493217169e-06,9.363236886583412e-07,5.977488913880496e-07,4.383942726997982e-07,3.615773206071962e-07,4.0236675999776004e-07,3.075585391215308e-07
3.67e-07,3.2057283617339624e-06,2.5279942132478866e-06,1.1708876409135383e-06,9.492563362917438e-07,6.06005091545343e-07,4.444494422122265e-07,3.665714824940359e-07,4.079243119314308e-07,3.118065852419939e-07
3.73e-07,3.258138089718714e-06,2.569323818914065e-06,1.1900302181491824e-06,9.64775513451827e-07,6.159125317340953e-07,4.517156456271402e-07,3.725644767582436e-07,4.145933742518357e-07,3.169042405865497e-07
3.78e-07,3.3018128630393405e-06,2.6037651569692134e-06,1.2059823658455522e-06,9.777081610852296e-07,6.241687318913888e-07,4.577708151395684e-07,3.775586386450834e-07,4.201509261855064e-07,3.2115228670701286e-07
3.83e-07,3.345487636359966e-06,2.638206495024361e-06,1.2219345135419218e-06,9.906408087186318e-07,6.324249320486823e-07,4.638259846519965e-07,3.82552800531923e-07,4.2570847811917706e-07,3.2540033282747594e-07
3.88e-07,3.389162409680592e-06,2.672647833079509e-06,1.2378866612382914e-06,1.0035734563520344e-06,6.406811322059758e-07,4.698811541644246e-07,3.875469624187628e-07,4.312660300528478e-07,3.2964837894793907e-07
3.94e-07,3.441572137665344e-06,2.713977438745688e-06,1.2570292384739352e-06,1.0190926335121174e-06,6.505885723947281e-07,4.771473575793385e-07,3.935399566829705e-07,4.379350923732527e-07,3.3474603429249484e-07
3.99e-07,3.4852469109859703e-06,2.748418776800836e-06,1.272981386170305e-06,1.03202528114552e-06,6.588447725520216e-07,4.832025270917665e-07,3.985341185698102e-07,4.434926443069234e-07,3.3899408041295797e-07
4.05e-07,3.537656638970721e-06,2.789748382467014e-06,1.2921239634059489e-06,1.047544458305603e-06,6.687522127407738e-07,4.904687305066804e-07,4.045271128340178e-07,4.501617066273282e-07,3.4409173575751374e-07
4.1e-07,3.5813314122913475e-06,2.8241897205221623e-06,1.3080761111023185e-06,1.0604771059390054e-06,6.770084128980673e-07,4.965239000191084e-07,4.0952127472085764e-07,4.5571925856099894e-07,3.4833978187797687e-07
4.16e-07,3.6337411402761e-06,2.8655193261883403e-06,1.327218688337962e-06,1.0759962830990886e-06,6.869158530868195e-07,5.037901034340223e-07,4.155142689850653e-07,4.623883208814039e-07,3.5343743722253264e-07
4.22e-07,3.6861508682608506e-06,2.906848931854518e-06,1.3463612655736058e-06,1.0915154602591711e-06,6.968232932755716e-07,5.110563068489361e-07,4.215072632492729e-07,4.690573832018087e-07,3.5853509256708836e-07
4.28e-07,3.738560596245602e-06,2.9481785375206965e-06,1.3655038428092494e-06,1.1070346374192543e-06,7.067307334643239e-07,5.183225102638499e-07,4.275002575134806e-07,4.7572644552221366e-07,3.636327479116442e-07
4.34e-07,3.790970324230353e-06,2.989508143186874e-06,1.384646420044893e-06,1.1225538145793375e-06,7.166381736530761e-07,5.255887136787636e-07,4.3349325177768825e-07,4.823955078426185e-07,3.687304032561999e-07
4.4e-07,3.843380052215105e-06,3.0308377488530524e-06,1.403788997280537e-06,1.1380729917394205e-06,7.265456138418283e-07,5.328549170936775e-07,4.39486246041896e-07,4.890645701630233e-07,3.738280586007557e-07
4.46e-07,3.895789780199856e-06,3.0721673545192303e-06,1.4229315745161803e-06,1.1535921688995037e-06,7.364530540305805e-07,5.401211205085912e-07,4.454792403061036e-07,4.957336324834282e-07,3.789257139453114e-07
4.52e-07,3.948199508184608e-06,3.113496960185408e-06,1.4420741517518242e-06,1.1691113460595865e-06,7.463604942193327e-07,5.47387323923505e-07,4.514722345703113e-07,5.024026948038331e-07,3.840233692898672e-07
4.58e-07,4.00060923616936e-06,3.154826565851586e-06,1.4612167289874678e-06,1.1846305232196697e-06,7.562679344080848e-07,5.546535273384187e-07,4.574652288345189e-07,5.090717571242379e-07,3.8912102463442295e-07
4.65e-07,4.061753918818236e-06,3.203044439128794e-06,1.4835497357623855e-06,1.202736229906433e-06,7.678266146282958e-07,5.631307646558182e-07,4.644570554760946e-07,5.168523298313769e-07,3.950682892030713e-07
4.71e-07,4.114163646802987e-06,3.244374044794972e-06,1.5026923129980292e-06,1.218255407066516e-06,7.77734054817048e-07,5.70396968070732e-07,4.704500497403023e-07,5.235213921517818e-07,4.001659445476271e-07
4.78e-07,4.175308329451864e-06,3.29259191807218e-06,1.5250253197729468e-06,1.2363611137532795e-06,7.892927350372589e-07,5.788742053881314e-07,4.774418763818779e-07,5.313019648589208e-07,4.0611320911627546e-07
4.85e-07,4.23645301210074e-06,3.340809791349387e-06,1.5473583265478643e-06,1.254466820440043e-06,8.008514152574698e-07,5.873514427055308e-07,4.844337030234534e-07,5.390825375660598e-07,4.120604736849239e-07
4.91e-07,4.288862740085492e-06,3.3821393970155654e-06,1.5665009037835082e-06,1.269985997600126e-06,8.10758855446222e-07,5.946176461204446e-07,4.904266972876611e-07,5.457515998864647e-07,4.1715812902947966e-07
4.98e-07,4.350007422734369e-06,3.430357270292773e-06,1.588833910558426e-06,1.2880917042868896e-06,8.22317535666433e-07,6.03094883437844e-07,4.974185239292368e-07,5.535321725936037e-07,4.23105393598128e-07
5.05e-07,4.411152105383246e-06,3.4785751435699805e-06,1.6111669173333436e-06,1.3061974109736532e-06,8.338762158866439e-07,6.115721207552435e-07,5.044103505708124e-07,5.613127453007426e-07,4.290526581667764e-07
5.12e-07,4.472296788032122e-06,3.5267930168471883e-06,1.633499924108261e-06,1.3243031176604167e-06,8.454348961068547e-07,6.200493580726428e-07,5.114021772123881e-07,5.690933180078816e-07,4.349999227354248e-07
5.19e-07,4.533441470680999e-06,3.575010890124396e-06,1.6558329308831787e-06,1.34240882434718e-06,8.569935763270657e-07,6.285265953900423e-07,5.183940038539636e-07,5.768738907150207e-07,4.409471873040732e-07
5.27e-07,4.603321107994001e-06,3.630117031012633e-06,1.6813563671973702e-06,1.363101060560624e-06,8.702034965787352e-07,6.382148666099273e-07,5.263846628729072e-07,5.857659738088938e-07,4.4774406109681414e-07
5.34e-07,4.664465790642877e-06,3.6783349042898407e-06,1.7036893739722875e-06,1.3812067672473875e-06,8.817621767989461e-07,6.466921039273266e-07,5.333764895144827e-07,5.935465465160328e-07,4.5369132566546256e-07
5.41e-07,4.725610473291754e-06,3.726552777567048e-06,1.7260223807472054e-06,1.399312473934151e-06,8.93320857019157e-07,6.551693412447261e-07,5.403683161560584e-07,6.013271192231718e-07,4.5963859023411093e-07
5.49e-07,4.795490110604755e-06,3.781658918455285e-06,1.751545817061397e-06,1.420004710147595e-06,9.065307772708266e-07,6.648576124646111e-07,5.483589751750019e-07,6.102192023170449e-07,4.664354640268519e-07
5.57e-07,4.865369747917758e-06,3.836765059343523e-06,1.7770692533755889e-06,1.440696946361039e-06,9.197406975224964e-07,6.745458836844962e-07,5.563496341939456e-07,6.191112854109181e-07,4.73232337819593e-07
5.64e-07,4.926514430566635e-06,3.884982932620731e-06,1.7994022601505063e-06,1.4588026530478026e-06,9.312993777427072e-07,6.830231210018956e-07,5.633414608355212e-07,6.268918581180571e-07,4.791796023882414e-07
5.72e-07,4.996394067879636e-06,3.940089073508968e-06,1.8249256964646977e-06,1.4794948892612463e-06,9.445092979943768e-07,6.927113922217806e-07,5.713321198544647e-07,6.357839412119303e-07,4.859764761809823e-07
