,ID,RA,Dec,LHa,E_LHa,LPab,E_Pab,AHa,E_AHa,Ha/24um,Ha/70um,Ha/8um,Ha/12um,xcenter,ycenter,3.6um_aperture_average,LBol,Sigma_star,Sigma_g,Momentum,tau,Mass_new,Mass_g,Mass_old,L_Edd,v_inf
542,543,202.4826,47.1933,8.553100000000002e+36,4.5524e+35,1.1719e+36,8.5855e+35,1.3122,1.3235,0.0079172,0.0047168999999999996,0.0045748,0.0094584,458.76457701082506,632.6190432487274,2.6793509951753185,1.1813674033149172e+39,0.1957592042211609,0.008540594593442703,1.0538155240185874,0.6110442181106338,4.2793005053493826e+35,1.0220915896008476e+38,7.809129837986676e+36,2.2500873326443142e+40,0.0
543,544,202.4826,47.1939,1.0876e+37,5.7379e+35,1.9502e+36,8.9241e+35,1.7372,1.6008,0.0063897,0.0037478000000000003,0.003520900000000001,0.0081372,458.7698452238678,639.0990127364151,3.0101299181325816,1.502209944751381e+39,0.21992663090316208,0.01130675272651171,1.1227694712763765,0.8089513913289079,5.4414975033823836e+35,1.353130246497937e+38,8.773204929937677e+36,3.6612706275762445e+40,0.0
544,545,202.4826,47.1944,2.1548e+37,1.1232000000000001e+36,4.0708e+36,1.3542e+36,1.8196,0.7149,0.0071465,0.003723900000000001,0.003653800000000001,0.0091815,458.7742354017482,644.498987318915,3.7844439417951454,2.976243093922652e+39,0.2764996955603927,0.0118430619739585,1.1375557796999118,0.8473220997364039,1.0780929404457854e+36,1.417312800211631e+38,1.1029989784569678e+37,4.0260927910343697e+40,0.0
545,546,202.4826,47.195,3.7308000000000003e+37,1.9379e+36,6.6553e+36,9.7363e+35,1.729,0.2607,0.0085869,0.003625,0.0033613,0.010931999999999999,458.7795036148912,650.9789568312109,4.075308324694823,5.15303867403315e+39,0.2977508792370555,0.011253382146061908,1.125681869497242,0.8051329470456378,1.866599750424697e+36,1.3467431477060399e+38,1.1877731545690015e+37,3.7297598402529154e+40,0.0
546,547,202.4826,47.1956,9.3521e+37,4.8476e+36,1.8235000000000002e+37,1.4685e+36,1.8695,0.0963,0.016607,0.0055316,0.004732500000000001,0.020528,458.7847718281748,657.4589263587575,7.405051267153341,1.291726519337017e+40,0.5410291320118679,0.012167841481817659,1.1419627922685402,0.8705587301919142,4.679057447718133e+36,1.4561806331037833e+38,2.158246788355715e+37,4.603741205648963e+40,0.0
547,548,202.4826,47.1961,7.5913e+37,3.9359000000000003e+36,2.1195e+37,2.0180000000000002e+36,2.4367,0.1184,0.013748,0.0037582,0.0044663,0.016921000000000002,458.7891620061602,662.8589009776373,5.997552612301461,1.0485220994475138e+40,0.43819422269528185,0.015859523583174696,1.20392097804959,1.134683315249338,3.7980912097670737e+36,1.8979809300262044e+38,1.748022828810215e+37,6.989673128675989e+40,0.0
548,549,202.4826,47.1967,4.0370000000000004e+37,2.0963000000000002e+36,7.6256e+36,1.332e+36,1.8194,0.4068,0.0089972,0.0021552,0.0042835,0.010968,458.7944302194962,669.3388705372145,4.500198556049809,5.575966850828729e+39,0.32879428255419146,0.011841760252484113,1.1370925650332382,0.8472289669490071,2.019798218201056e+36,1.417157017314268e+38,1.3116099713771768e+37,4.106146155472128e+40,0.0
549,550,202.4826,47.1972,2.3021e+37,1.1992e+36,5.3087000000000003e+36,9.3505e+35,2.1346,0.3379,0.007179000000000001,0.0015880999999999998,0.003568,0.008340100000000001,458.7988203971782,674.7388451849965,3.7420567004791945,3.179696132596685e+39,0.273402791629522,0.013893273296115527,1.1736105189451933,0.9940062398864188,1.1517903091703372e+36,1.6626708635588852e+38,1.0906449617004336e+37,5.3066277042301635e+40,0.0
550,551,202.4826,47.1978,1.3147000000000002e+37,6.9016e+35,5.1467000000000005e+36,4.4994e+35,2.9706,0.1372,0.006404399999999999,0.0013049000000000001,0.0023155999999999997,0.006631399999999999,458.804088610489,681.2188147813207,3.480704741389661,1.815883977900553e+39,0.2543078497480233,0.01933446905904656,1.2392350778814474,1.3833012912051887,6.577727811416718e+35,2.3138433745376298e+38,1.0144723592449345e+37,9.49847948779987e+40,0.0
551,552,202.4826,47.1983,1.7638e+37,9.2134e+35,6.0556e+36,4.0453e+35,2.7633,0.079,0.009531399999999999,0.0017082,0.002447,0.008389200000000001,458.80847878822937,686.6187894616405,3.610168939335309,2.4361878453038672e+39,0.2637667852927157,0.017985234750846082,1.2285604319493133,1.2867691570683697,8.824672026908652e+35,2.152374401420532e+38,1.052205479427728e+37,8.340362279551203e+40,0.0
552,553,202.4826,47.1989,2.3438e+37,1.2207000000000001e+36,6.2328e+36,4.235e+35,2.3597,0.076,0.013855000000000001,0.0021703000000000004,0.0032042999999999998,0.010886,458.813747001665,693.0987590993263,3.403827538349014,3.2372928176795583e+39,0.24869103428894945,0.015358360815536312,1.1943097575738515,1.0988271921015569,1.1726537190536626e+36,1.83800451454132e+38,9.920660354297008e+36,6.30014927427947e+40,0.0
553,554,202.4826,47.1994,1.2901000000000002e+37,6.7743e+35,4.7827000000000003e+36,3.1323e+35,2.8846,0.0712,0.011184999999999999,0.0016414,0.0029988000000000003,0.008406799999999999,458.8181371794603,698.4987338161911,2.8008854370397254,1.781906077348067e+39,0.20463877456027668,0.01877472882506083,1.2296446159618488,1.3432541926245496,6.4546487027524976e+35,2.246856728671395e+38,8.16334928815031e+36,8.961809307780173e+40,0.0
554,555,202.4826,47.2,5.1681000000000005e+36,2.8493e+35,3.2059e+36,2.1304e+35,3.6978,0.0798,0.008726399999999999,0.0013284,0.0029267,0.006670100000000001,458.8234053929247,704.9787035001954,2.2827560573686063,7.138259668508287e+38,0.16678311651821226,0.02406752833991193,1.2745149036162202,1.7219321061800803,2.5857119572665045e+35,2.8802699893507195e+38,6.653230007020999e+36,1.4000498195541389e+41,0.0
555,556,202.4826,47.2067,1.7242000000000002e+37,9.008e+35,1.8081e+36,2.2178e+35,0.8898,0.2241,0.023596000000000002,0.0053658,0.0040616,0.014766,458.8822337777003,777.3383671510782,2.0931551449059773,2.3814917127071825e+39,0.15293046197234464,0.0057913588395407094,0.9474517507002241,0.4143477711285185,8.626544681254054e+35,6.93078110369482e+37,6.10062672903034e+36,1.171948008852152e+40,0.0
556,557,202.4826,47.2072,3.9108000000000003e+37,2.0309000000000002e+36,4.9801000000000005e+36,6.5704e+35,1.1965,0.1803,0.041348,0.0089155,0.0060956000000000005,0.025938,458.88662395584885,782.7383422415227,3.686474967052384,5.401657458563536e+39,0.2693418694418513,0.007787548720510739,1.0314229170689668,0.5571669006015647,1.9566576348131515e+36,9.319711834761575e+37,1.0744453307550326e+37,2.0099150659828e+40,0.0
557,558,202.4826,47.2078,3.9970000000000004e+37,2.0755000000000002e+36,4.1222e+36,1.1115e+36,0.8634,0.4533,0.041194999999999996,0.0085485,0.008985,0.026561,458.8918921695478,789.2183123910527,3.6186450201176346,5.5207182320442e+39,0.2643860661677673,0.0056195316049218345,0.9379668175705644,0.4020542431921362,1.9997853550036226e+36,6.725147679175217e+37,1.0546758842185016e+37,1.2017932807871692e+40,0.0
558,559,202.4826,47.2083,2.3153e+37,1.206e+36,1.8090000000000002e+36,5.0558e+35,0.4248,0.6788,0.027208999999999997,0.0055578,0.008832,0.018655,458.89628234778985,794.6182875502243,2.2897202890060644,3.1979281767955796e+39,0.16729193841045986,0.0027648564115946204,0.7087267193610656,0.19781404043087733,1.1583945540254909e+36,3.308828739997257e+37,6.673527679545673e+36,4.012884249272251e+39,0.0
559,560,202.4826,47.2089,2.0127000000000001e+37,1.0498e+36,1.7729000000000002e+36,2.9496e+35,0.6143,0.3058,0.026396,0.005284399999999999,0.007681,0.019019,458.90155056164565,801.0982577843573,1.7565917385027519,2.779972375690608e+39,0.1283404083638037,0.0039982375085748,0.8317183913331209,0.2860573564893784,1.0069972439369001e+36,4.784871692514866e+37,5.119692411708512e+36,6.522486874565317e+39,0.0
560,561,202.4826,47.2094,1.9897e+37,1.0379e+36,1.9155000000000002e+36,3.1698e+35,0.7547,0.2709,0.029153,0.0055688000000000005,0.0083819,0.021675,458.9059407399517,806.4982330163248,1.6239797123309236,2.748204419889503e+39,0.11865148565069188,0.004912045983593362,0.8926684808599709,0.3514365732419565,9.954898475983756e+35,5.878467632005485e+37,4.733186674939024e+36,8.923738673081601e+39,0.0
561,562,202.4826,47.21,1.8078e+37,9.4407e+35,1.3594e+36,2.9173e+35,0.3644,0.3611,0.030999000000000002,0.0055496,0.0094642,0.023153,458.91120895384455,812.9782033403519,1.5657910514844264,2.496961325966851e+39,0.11440009568255526,0.002371736526330225,0.6695599079122299,0.1696879386370332,9.044813522080433e+35,2.8383643899599827e+37,4.5635923185194636e+36,3.0142739282191736e+39,0.0
562,563,202.4817,47.1789,1.0723000000000002e+37,5.6596e+35,8.9112e+35,2.4502e+35,0.5223,1.0583,0.013581000000000001,0.0034335999999999998,0.004064,0.011483,465.24490437215536,477.09444264160203,1.9326711745251208,1.4810773480662987e+39,0.14120515446743778,0.0033994456303575093,0.7858011974565924,0.2432162742868343,5.3649483016522e+35,4.0682703646435206e+37,5.632886532290007e+36,5.0950604747305955e+39,0.0
563,564,202.4817,47.1794,2.4903000000000003e+37,1.2965000000000001e+36,3.5617e+36,2.7494e+35,1.3799,0.0864,0.021319,0.0044229,0.0053232,0.01775,465.2492323247186,482.49441735626664,2.3376031994293482,3.4396408839779013e+39,0.17079036786488144,0.008981227312522166,1.0702441242206415,0.6425696666444624,1.2459508305142659e+36,1.0748241003583366e+38,6.813085305698209e+36,2.4373373433399764e+40,0.0
564,565,202.4817,47.18,1.8153e+37,9.4799e+35,4.0776e+36,2.7813e+35,2.093,0.0718,0.016980000000000002,0.0029108,0.0047129,0.014107,465.25442586761335,488.9743869940606,2.145527659361666,2.5073204419889503e+39,0.1567569116504078,0.013622515229443362,1.1713845517622226,0.9746346201078772,9.08233764057562e+35,1.630268020907311e+38,6.253269576519435e+36,4.975222766139327e+40,0.0
565,566,202.4817,47.1922,1.0531e+37,5.561e+35,1.8041e+36,1.057e+36,1.665,0.9632,0.012514,0.006082100000000001,0.0045805,0.011731,465.36002790590413,620.733767252398,3.106357102121938,1.454558011049724e+39,0.2269571980054641,0.010836831274258576,1.1179162254973969,0.7753304550786505,5.268886558304515e+35,1.2968926205497722e+38,9.053664852907775e+36,3.393712590910421e+40,0.0
566,567,202.4817,47.1928,1.3319e+37,6.9904e+35,2.4216e+36,1.1207000000000001e+36,1.7592,1.8622,0.010422,0.0047971,0.003935,0.010211,465.3652214487041,627.213736769344,3.232767412197947,1.8396408839779004e+39,0.23619300986825825,0.011449942088694105,1.1312471615364361,0.8191959979425598,6.663783123165683e+35,1.3702663652079032e+38,9.4220953146208e+36,3.7430710951781415e+40,0.0
567,568,202.4818,47.1933,1.8262000000000001e+37,9.5356e+35,4.0042e+36,9.6488e+35,2.0549,0.4827,0.009470600000000001,0.004094899999999999,0.0033475,0.0098586,464.6356635781283,632.6143000460687,3.5361959678047903,2.522375690607735e+39,0.25836215929680684,0.01337453728857294,1.1609631580776212,0.9568928241087802,9.136872692788629e+35,1.600591378959596e+38,1.0306456113767073e+37,4.960096968956156e+40,0.0
568,569,202.4818,47.1939,2.401e+37,1.2503e+36,5.5512e+36,9.7689e+35,2.1386,0.3264,0.008739700000000001,0.0035341,0.0030859000000000004,0.0097859,464.6408654175915,639.0942695773947,3.9403942800112377,3.3162983425414367e+39,0.28789376605066297,0.013919307725603234,1.1758509363533958,0.9958688956343554,1.2012721134259936e+36,1.6657865215061515e+38,1.1484516437330129e+37,5.334387059408055e+40,0.0
569,570,202.4818,47.1944,3.1877e+37,1.6568000000000002e+36,7.843e+36,1.0862000000000001e+36,2.237,0.2311,0.0085086,0.0030800999999999997,0.0031771,0.010112999999999999,464.64520028396913,644.4942441963632,4.523943120772018,4.402900552486188e+39,0.3305291120345274,0.01455975469100086,1.1866279100301624,1.0416902270335984,1.5948751003615326e+36,1.7424317070089134e+38,1.318530467765896e+37,5.830153147215635e+40,0.0
570,571,202.4818,47.195,3.813e+37,1.9804e+36,8.316600000000001e+36,8.0761e+35,2.0466,0.1581,0.0082124,0.0024925999999999998,0.0032963999999999997,0.010196,464.6504021237377,650.9742137522079,4.362568529263801,5.26657458563536e+39,0.3187387338153063,0.013320515847385946,1.162728731461625,0.9530278134318116,1.9077261842954243e+36,1.5941263887190175e+38,1.2714968712005732e+37,5.011930927427009e+40,0.0
571,572,202.4818,47.1956,7.024800000000001e+37,3.6426e+36,1.1252e+37,1.0759e+36,1.5588,0.1539,0.012452,0.0030808000000000003,0.004804999999999999,0.015745,464.6556039632344,657.4541833235188,5.568518657721719,9.702762430939229e+39,0.40684806995768863,0.01014561717135992,1.09529083073401,0.7258769449709311,3.514659034733411e+36,1.214171902049841e+38,1.6229782989128231e+37,3.2869318336902366e+40,0.0
572,573,202.4818,47.1961,6.2638e+37,3.2488e+36,9.961600000000001e+36,1.3730000000000002e+36,1.5476,0.2801,0.011438,0.0023831,0.005231399999999999,0.01484,464.65993882950784,662.854157979059,5.113434190415983,8.651657458563536e+39,0.3735986101692549,0.010072720768794338,1.0939217794283589,0.7206615088767084,3.1339143124022235e+36,1.205448059797494e+38,1.490341190193555e+37,3.207692820060257e+40,0.0
573,574,202.4818,47.1967,4.1613e+37,2.1606000000000002e+36,4.5627000000000004e+36,2.536e+36,0.9601,0.9467,0.009169499999999999,0.0017226,0.006205,0.012008,464.6651406692033,669.3341275823439,5.73779537445428,5.747651933701656e+39,0.4192157946120574,0.006248913937787181,0.966754089150465,0.4470839458985059,2.081988190587083e+36,7.4783579879269445e+37,1.6723150174649276e+37,1.5206771925320634e+40,0.0
574,575,202.4818,47.1972,2.8412000000000003e+37,1.4778e+36,4.4551e+36,2.6036000000000002e+36,1.5253,1.9945,0.0083817,0.0015196,0.006569499999999999,0.010614,464.6694755356005,674.7341022664783,4.519150787206844,3.924309392265194e+39,0.33017897373358435,0.009927578824400363,1.0878041452605238,0.7102772030819614,1.421513672913758e+36,1.188078266741482e+38,1.3171337132867414e+37,3.060382267981389e+40,0.0
575,576,202.4818,47.1978,1.6901e+37,8.8339e+35,4.1214e+36,1.3255e+36,2.2228,0.7301,0.0075471,0.0013417,0.0040498,0.008611399999999998,464.6746773752314,681.214071906509,3.5994319470830325,2.3343922651933705e+39,0.26298231731415705,0.014467332466319496,1.181778481575409,1.035077799128423,8.455935022495926e+35,1.7313711212961165e+38,1.0490761183728136e+37,5.676900741126691e+40,0.0
576,577,202.4818,47.1983,1.2312e+37,6.4733e+35,5.1006e+36,8.3084e+35,3.0601,0.2659,0.0079069,0.0013093,0.0028677,0.0077072,464.6790122416687,686.6140466231834,3.582230754002689,1.700552486187845e+39,0.26172556078053155,0.019916989418834036,1.2419038165406011,1.4249782135652722,6.159959292170276e+35,2.3835562211077227e+38,1.0440627270562387e+37,1.005491746809036e+41,0.0
577,578,202.4818,47.1989,9.9919e+36,5.285e+35,3.5928e+36,4.2919e+35,2.8363,0.2243,0.008487200000000002,0.0012667,0.0028466,0.0073656999999999985,464.6842140813508,693.0940163046533,2.7117680564153543,1.380096685082873e+39,0.1981276651368696,0.018460363088996755,1.2348070671187923,1.320762624468214,4.999163194561093e+35,2.2092351589581498e+38,7.90361131527175e+36,8.618296112210326e+40,0.0
578,579,202.4818,47.1994,8.483800000000001e+36,4.5162e+35,2.9295e+36,3.1486e+35,2.7724,0.1941,0.0090072,0.0012774000000000001,0.0032084,0.007394599999999999,464.6885489478129,698.4939910578638,2.412991746229668,1.1717955801104974e+39,0.17629841886514042,0.018044463077930617,1.2267126361160048,1.2910066988949254,4.244628219859827e+35,2.159462523250564e+38,7.032809765584553e+36,8.260686744986473e+40,0.0
579,580,202.4818,47.2,6.974900000000001e+36,3.7512e+35,2.9338e+36,2.0179e+35,3.0841,0.0937,0.009379,0.001391,0.0033770000000000002,0.0076198,464.69375078748084,704.9739607857547,2.1913545941066155,9.633839779005528e+38,0.16010512705545196,0.020073195995760282,1.2423605495849286,1.4361541480528923,3.489692987894612e+35,2.402250168791323e+38,6.386834937737381e+36,1.003048518006205e+41,0.0
580,581,202.4818,47.2006,1.1612e+37,6.1137e+35,3.3301e+36,2.0317e+35,2.479,0.0592,0.013456999999999998,0.0022541999999999996,0.0046273,0.010833,464.69895262737487,711.4539305406366,2.168079378579697,1.603867403314917e+39,0.15840458924691914,0.016134837675007212,1.2002521400757191,1.1543808997837686,5.809734186215176e+35,1.93092901281855e+38,6.318997920346184e+36,6.758209293730552e+40,0.0
581,582,202.4818,47.2011,9.167300000000001e+36,4.8635e+35,3.0337e+36,2.3131e+35,2.7052,0.0911,0.013827,0.0026898000000000004,0.004576,0.010876,464.7032874938418,716.8539053583072,2.078258899298813,1.2662016574585635e+39,0.1518421099082842,0.017607084662537114,1.2200293141280996,1.2597140823295891,4.586598019745986e+35,2.1071194697364835e+38,6.05721072408946e+36,7.880570031835213e+40,0.0
582,583,202.4818,47.2072,2.2531e+37,1.1739000000000001e+36,3.2051e+36,2.9794e+35,1.3714,0.1324,0.025447,0.0048411,0.0047721000000000005,0.016424,464.75617286659104,782.7336000513467,2.5861760003021246,3.1120165745856344e+39,0.18895163668613785,0.008925904149860784,1.0667632988753295,0.6386115231800968,1.1272745517534805e+36,1.0682033272203948e+38,7.537565704012169e+36,2.429044043807876e+40,0.0
583,584,202.4818,47.2078,2.9338e+37,1.5255e+36,3.6601000000000004e+36,5.2827e+35,1.1641,0.2068,0.030213999999999998,0.0055115,0.0076544,0.020250999999999998,464.76137470673757,789.2135702443228,2.3875298384904173,4.0522099447513807e+39,0.17443811657329306,0.007576669841660305,1.0144483896645184,0.5420793890432775,1.4678434512158184e+36,9.067343541032971e+37,6.95859950204809e+36,1.860572229830157e+40,0.0
584,585,202.4818,47.2083,1.8372e+37,9.5924e+35,1.7888e+36,3.251000000000001e+35,0.7725,0.3353,0.021454,0.0039495,0.008131399999999999,0.015256,464.76570957356535,794.613545439972,1.7140406346580532,2.5375690607734812e+39,0.12523153228061434,0.005027899194813663,0.9044035205466888,0.3597253913202748,9.191908066581573e+35,6.017114410658855e+37,4.995674656934592e+36,9.23546684968872e+39,0.0
585,586,202.4818,47.2089,1.5095e+37,7.9041e+35,1.2798e+36,2.9071e+35,0.5538,0.4482,0.019706,0.0037340000000000003,0.0074801,0.014832,464.7709114136995,801.0935157179389,1.5625493023040888,2.084944751381216e+39,0.11416324644519507,0.003604466762573212,0.800096118064957,0.2578846883018358,7.552354249131768e+35,4.313628427990773e+37,4.5541440453006766e+36,5.486290244517516e+39,0.0
586,587,202.4818,47.2094,1.6344000000000001e+37,8.5474e+35,1.2388000000000001e+36,2.952e+35,0.377,0.4838,0.022751,0.0043517,0.0079565,0.018083000000000002,464.7752462805228,806.4934909865489,1.562300354663046,2.2574585635359124e+39,0.11414505778973673,0.002453744979216506,0.6842747581392686,0.17555530424303378,8.177255902471654e+35,2.936507615298884e+37,4.553418472408113e+36,3.1311687270143634e+39,0.0
587,588,202.4809,47.1728,1.094e+37,5.7705e+35,2.5114000000000002e+36,3.1664e+35,2.1274,0.188,0.058141,0.012709,0.0074756,0.026448000000000003,471.0654577193997,411.2100725744405,1.4466109289721598,1.5110497237569063e+39,0.10569253702973486,0.013846411323037652,1.1726500016845602,0.9906534595401328,5.4735180844982815e+35,1.6570626792538053e+38,4.216234673895321e+36,5.059893985209804e+40,0.0
588,589,202.4809,47.1789,8.3765e+36,4.4625e+35,9.4855e+35,2.6171e+35,1.0111,0.9212,0.012407,0.0031574999999999997,0.0038159,0.010313,471.117583942018,477.08976605209983,1.8437143226950896,1.156975138121547e+39,0.1347057736264714,0.006580852913755464,0.9856154564905332,0.4708328066846989,4.190943714332709e+35,7.875604376203453e+37,5.373616430250312e+36,1.4190800693011135e+40,0.0
589,590,202.4809,47.1794,1.6158000000000001e+37,8.4519e+35,3.0341000000000004e+36,2.0487e+35,1.81,0.09699999999999999,0.016391,0.0034619,0.004186199999999999,0.013267,471.1218565829498,482.48974080283006,2.0793506722643498,2.2317679558011048e+39,0.1519218772128697,0.011780579343188,1.133374419480183,0.8428517259413558,8.084196088603583e+35,1.4098352211381912e+38,6.060392762148985e+36,3.8631932688138624e+40,0.0
590,591,202.4809,47.18,1.4266000000000002e+37,7.478000000000001e+35,3.6988000000000005e+36,2.4297e+35,2.3197,0.0887,0.015188,0.0026576,0.0043636000000000005,0.012261,471.12698375238426,488.96971048442117,1.966531446948432,1.970441988950277e+39,0.14367905952737015,0.015098016520659232,1.1881335331664502,1.0802006346221895,7.137587659364942e+35,1.8068479350686526e+38,5.731574335485394e+36,5.977551982835877e+40,0.0
591,592,202.4809,47.1917,1.0518e+37,5.5542e+35,1.5116e+36,8.6721e+35,1.3876,0.9131,0.012993000000000001,0.0057085,0.0044827,0.011317,471.2269635520657,615.3291170020515,3.0102700940546816,1.4527624309392266e+39,0.2199368724605432,0.009031343589286004,1.0683592824683106,0.6461552789592405,5.262382377765348e+35,1.0808217419068253e+38,8.773613481104663e+36,2.494374425996649e+40,0.0
592,593,202.4809,47.1922,1.895e+37,9.8887e+35,4.014e+36,1.1976e+36,2.0004,0.5541,0.013512,0.0052723,0.0039296999999999995,0.011812999999999999,471.23123619300287,620.729091629107,3.7582337088756477,2.617403314917127e+39,0.2745847190052451,0.013019818186802914,1.1567162676753089,0.9315141395431428,9.481093939784496e+35,1.5581405394280867e+38,1.0953598482227885e+37,4.745445201440552e+40,0.0
593,594,202.4809,47.1928,1.8688000000000001e+37,9.7556e+35,5.352200000000001e+36,1.3131000000000001e+36,2.4768,0.4382,0.010449,0.0035719000000000002,0.0029204,0.0093532,471.2363633620157,627.2090611897331,4.093402295976274,2.58121546961326e+39,0.2990728640854892,0.016120518738788968,1.2037426964705484,1.1533564391224034,9.350009685841305e+35,1.9292154009475527e+38,1.1930467514690007e+37,6.927687819494686e+40,0.0
594,595,202.4809,47.1933,2.7172000000000004e+37,1.4136e+36,7.8145e+36,1.0195e+36,2.4834,0.1957,0.010834,0.0033323,0.0031076,0.010183,471.2406360030851,632.6090358311902,4.469072056578279,3.7530386740331497e+39,0.32652011288485383,0.01616347554744369,1.202486847438138,1.156429821106499,1.359473797001712e+36,1.9343562365605435e+38,1.3025379656484431e+37,7.022112136411153e+40,0.0
595,596,202.4809,47.1939,3.594e+37,1.8671e+36,7.9137e+36,1.1323000000000001e+36,2.0616,0.2416,0.011023999999999999,0.0031577,0.0035395,0.011312000000000001,471.24576317233897,639.0890054114777,4.56361672781641,4.964088397790056e+39,0.3334277519505288,0.013418144957964851,1.1635922449285174,0.960012772486574,1.7981557582894717e+36,1.6058101060212677e+38,1.3300935794712608e+37,5.092596224291163e+40,0.0
596,597,202.4809,47.1944,4.0085000000000003e+37,2.0814e+36,9.8026e+36,1.2302000000000001e+36,2.2273,0.1815,0.010171,0.0027039,0.0037919000000000004,0.011531999999999999,471.2500358133578,644.48898007136,5.2659902265040195,5.536602209944752e+39,0.3847446855724047,0.014496621199493168,1.1814826565427732,1.0371732868448518,2.0055390531728847e+36,1.7348762364867917e+38,1.5348045656723651e+37,5.886221557901238e+40,0.0
597,598,202.4809,47.195,3.7880000000000004e+37,1.9674e+36,8.1179e+36,1.0688e+36,2.0188,0.2258,0.0086109,0.0020305,0.004449600000000001,0.010638,471.25516298251154,650.96894967644,4.3599735081855915,5.232044198895028e+39,0.3185491359380136,0.013139576562446374,1.1565396582862084,0.9400823559836516,1.8952181447970278e+36,1.5724725659855139e+38,1.270740536678947e+37,4.907892945473488e+40,0.0
598,599,202.4809,47.1956,5.646200000000003e+37,2.9290000000000004e+36,6.2773e+36,1.4097e+36,0.9821,0.4918,0.011227,0.0022636999999999996,0.00733,0.014624000000000003,471.2602901519761,657.4489192965402,4.132655274953786,7.798618784530387e+39,0.3019407720011689,0.006392103299969578,0.9761075227319564,0.4573285525121578,2.824915704633838e+36,7.649719175026615e+37,1.2044872685910619e+37,1.504043520534418e+40,0.0
599,600,202.4809,47.1961,5.9908e+37,3.1074e+36,7.1094e+36,1.5985000000000002e+36,1.0851,0.4391,0.012152,0.0021301,0.0082274,0.016345,471.2645627928588,662.8488939930388,4.437228837879945,8.274585635359117e+39,0.32419357815183425,0.007062489859278065,0.9978173497222078,0.5052919380215277,2.997326521079734e+36,8.452001096447797e+37,1.293257067784652e+37,1.7872336694116657e+40,0.0
600,601,202.4809,47.1967,3.2301e+37,1.6789000000000002e+36,4.9526e+36,1.4079e+36,1.4898,0.5889,0.008397499999999999,0.0013614,0.0067684,0.011298,471.26968996230033,669.328863645259,3.883060690098057,4.4614640883977904e+39,0.28370484942243585,0.009696523262696951,1.094325178891777,0.6937461333190231,1.616088735350813e+36,1.16042680245949e+38,1.1317414236641923e+37,2.8727919808455967e+40,0.0
601,602,202.4809,47.1972,1.8159e+37,9.4833e+35,3.227700000000001e+36,1.4694e+36,1.7232,1.0367,0.006914699999999999,0.0011201,0.0064696,0.0088926,471.2739626031831,674.728838370449,3.5551550035831805,2.5081491712707183e+39,0.25974734763661794,0.01121563222330473,1.12429235178468,0.8024320962111295,9.085339570055234e+35,1.342225443682503e+38,1.0361713365341458e+37,3.648471749042904e+40,0.0
602,603,202.4809,47.1978,1.5298000000000002e+37,8.0086e+35,2.7347000000000004e+36,1.1721000000000001e+36,1.7323,1.0881,0.0078677,0.0013227,0.005743,0.0091685,471.27908977261137,681.2088080593554,3.330524185594161,2.1129834254143646e+39,0.2433353320954434,0.011274860550389268,1.1265366943364294,0.8066696380376854,7.653919529858748e+35,1.3493135655125347e+38,9.707013318035929e+36,3.658191922668388e+40,0.0
603,604,202.4809,47.1983,1.2031e+37,6.3289e+35,3.1178e+36,9.981000000000001e+35,2.3188,0.6579999999999999,0.0084691,0.0014202,0.0044935,0.0086159,471.28336241359926,686.6087828171057,3.190557916767092,1.6617403314917128e+39,0.23310909243788064,0.01509215877402449,1.1909501082531129,1.079781537078904,6.0193689282082996e+35,1.8061469120305167e+38,9.299073198142224e+36,6.068950261101412e+40,0.0
604,605,202.4809,47.1989,9.1383e+36,4.849e+35,2.4336000000000002e+36,6.7498e+35,2.362,0.6081,0.008551000000000001,0.0013578,0.0039473,0.007847199999999999,471.2884895830078,693.0887525475148,2.6871502447402835,1.2621961325966848e+39,0.1963290343371513,0.015373330612491744,1.1927485159756108,1.0998982191566202,4.572088693927845e+35,1.8397960178609986e+38,7.831861220549595e+36,6.229491760491145e+40,0.0
605,606,202.4809,47.1994,1.2685e+37,6.6635e+35,2.5309e+36,5.4067e+35,1.9059,0.4207,0.010990999999999999,0.0016916000000000001,0.004338600000000001,0.009504799999999999,471.2927622241249,698.4887273416513,2.5974338924283704,1.7520718232044195e+39,0.18977416274107053,0.012404754790155806,1.1497345731576638,0.8875088974981381,6.346579241486351e+35,1.4845331204239104e+38,7.570377508614928e+36,4.2488279079898e+40,0.0
606,607,202.4809,47.2,1.8753000000000002e+37,9.7877e+35,3.6724e+36,3.8208e+35,1.8764,0.1543,0.014856999999999999,0.0023710999999999997,0.0049386000000000005,0.012423,471.2978893934948,704.9686971185022,2.6132859703385303,2.5901933701657455e+39,0.19093234998959924,0.012212750872683958,1.1444125053531289,0.8737718113571049,9.382530588537134e+35,1.4615551430628183e+38,7.616579344367403e+36,4.150259666936392e+40,0.0
607,608,202.4809,47.2006,1.2684e+37,6.6628e+35,3.7614e+36,2.6268e+35,2.5319,0.0796,0.012972999999999998,0.0022576999999999996,0.004234300000000001,0.01063,471.3030165629608,711.4486669225029,2.3596828119441824,1.751933701657459e+39,0.17240355232007176,0.016479143004982152,1.207602461768858,1.1790145220502313,6.346078919906417e+35,1.9721335891711518e+38,6.877437666106105e+36,7.022752740433337e+40,0.0
