time,time exp,L_bol_BPASS,kappa_av_RP_Sil,kappa_av_F_Sil,L_Edd_Sil,kappa_av_RP_SiC,kappa_av_F_SiC,L_Edd_SiC,kappa_av_RP_Gra,kappa_av_F_Gra,L_Edd_Gra
6.0,1000000.0,4743404448.222726,41620.74006651467,54792.128520114755,31.21040130290933,62226.421010705926,76476.85116496947,20.87537703279624,72900.708701782,92662.00182585418,17.81875681502458
6.1,1258925.411794166,5990158616.94285,41250.543522579865,54387.49256395901,31.490494162554462,62306.51992006529,76486.57519463505,20.848540436322264,72383.75034269426,91965.70398451661,17.946016804186065
6.2,1584893.1924611141,7477017438.651648,40845.47067825155,53944.86467129325,31.802791801139932,62377.07711067558,76482.12696623114,20.824957823772117,71805.1233873039,91195.51272886571,18.09063112381867
6.3,1995262.3149688789,9131298238.294876,40421.63394009284,53483.01438436183,32.136256587875486,62396.75563289988,76423.85760663236,20.818390104165566,71194.3065912386,90389.45950578625,18.24584102571847
6.4,2511886.4315095823,10805222938.28271,39986.876384083145,53011.23349073918,32.48565823253625,62260.202760285145,76215.94933889271,20.864050266611287,70542.06239356536,89566.34399653494,18.414545250359605
6.5,3162277.6601683795,12374383310.976244,39494.93572097394,52476.44192548435,32.89029280050609,61907.52808303468,75795.04966431661,20.982908544784582,69774.13041390016,88645.0553626482,18.617215181247428
6.6,3981071.7055349695,13616231346.292913,39097.2843003875,52039.37357129856,33.224814031063666,61624.11899765113,75453.54546962863,21.079408860182046,69151.52239256259,87893.85780678217,18.784835894512575
6.7,5011872.336272725,14633519707.15759,38743.87925764313,51643.01593247449,33.52787652887758,61411.91094293808,75183.9014745071,21.15224848168278,68572.42036673796,87189.58457703129,18.943476007594718
6.8,6309573.44480193,15489274940.56148,38346.129644672306,51185.586243309626,33.87564826064471,61096.08824921459,74793.73909830987,21.261590344398176,67932.98527286896,86403.96664912636,19.12178590094721
6.9,7943282.347242822,16236885564.830793,37896.44156643322,50656.900620250824,34.2776246609547,60624.15429751215,74229.57681951803,21.42710302605091,67215.5215308446,85522.3120697294,19.32589334152381
7.0,10000000.0,16835584410.658726,37520.82376898094,50218.17696578768,34.62077506608221,60219.535672327846,73748.89273002674,21.571072999769378,66630.41058369589,84801.88615132462,19.495602512734003
7.1,12589254.117941663,17326886693.1378,37198.871274275494,49845.310145347335,34.92041439704409,59859.64133545662,73325.0106315273,21.7007648395408,66144.50151138111,84202.45539642175,19.63882061725854
7.2,15848931.924611142,17737537224.240032,36930.55212300152,49537.9789779202,35.17412888043289,59559.04051029189,72972.67190350911,21.810290912519502,65752.41130137313,83717.19085353971,19.755929467682847
7.3,19952623.149688788,18114364206.202053,36659.72032544391,49225.722477055606,35.43398554239436,59233.719920416144,72592.93509976228,21.930076344104,65368.651967399135,83237.85083343754,19.8719104785554
7.4,25118864.315095823,18467363532.215546,36412.217302135075,48943.74088950088,35.67483927774515,58937.74721669596,72249.21748314986,22.040204475817117,65025.770081722294,82809.44161080518,19.976695368120343
7.5,31622776.60168379,18809429236.860275,36152.55476733566,48646.32876388992,35.93107066319043,58606.66136212321,71866.33951217883,22.16471591810429,64676.51183850471,82369.82131533755,20.08457109195319
7.6,39810717.05534969,19139297271.653492,35888.08701902364,48343.044254399414,36.19585516807912,58256.19265332579,71462.15657252348,22.29805864125316,64331.863422595074,81932.82020980911,20.192171202424028
7.7,50118723.36272725,19479458828.19017,35585.302479,47990.527991866504,36.50383471565488,57834.26946134784,70974.6630188567,22.46073153682966,63937.49853380715,81429.67173490276,20.316716008417966
7.8,63095734.448019296,19831527177.55436,35251.02363492922,47596.391981687506,36.84999373217799,57351.599092700955,70415.84610113251,22.649760783484794,63500.6743946899,80869.85846244654,20.45647565766051
7.9,79432823.47242822,20163155816.50539,34931.6620269154,47221.16310408807,37.1868936267361,56885.59085570549,69878.05389113614,22.835308211793205,63092.98091618131,80345.88167290528,20.588661070329117
8.0,100000000.0,20515759298.347126,34571.70746050501,46793.76308992284,37.574077053729205,56350.51843350751,69259.08786023088,23.052139290125506,62630.083017270175,79749.29745873835,20.74083152088114
8.1,125892541.17941661,20889618404.242435,34165.17455766658,46304.84077630598,38.02117263611368,55734.47010896164,68544.39494187482,23.306940883450356,62099.12390195603,79063.88252662234,20.918169506721227
8.2,158489319.2461111,21236037083.178883,33792.136101457094,45856.686854602776,38.44089631090199,55165.877023087465,67885.9526127644,23.54716484352013,61618.21410438791,78442.07055777364,21.081428906708553
8.3,199526231.49688828,21614503255.846462,33361.99379840331,45332.53263152913,38.936521835279805,54502.5568542876,67114.45599164288,23.8337442309885,61048.02978033327,77704.98869901228,21.27832797674455
8.4,251188643.1509582,21934394513.855736,33009.10463006798,44905.0137804156,39.35277901530057,53957.54335018686,66482.94999777911,24.074483739362115,60591.077421084134,77113.48093389932,21.438800154888504
8.5,316227766.01683795,22260706393.264133,32637.87960434163,44451.166783908346,39.80037967378253,53380.62180469805,65812.56178243663,24.334673446716476,60101.97433102874,76480.43549377253,21.613266693127045
8.6,398107170.5534969,22597768234.36273,32253.75454404664,43979.33079618102,40.274381025193485,52782.10594966362,65116.277014323394,24.61061332487963,59590.30506101248,75818.72970178447,21.798847961425913
