time,time exp,L_bol_BPASS,kappa_av_RP_Sil,kappa_av_F_Sil,L_Edd_Sil,kappa_av_RP_SiC,kappa_av_F_SiC,L_Edd_SiC,kappa_av_RP_Gra,kappa_av_F_Gra,L_Edd_Gra,Mass
6.0,1000000.0,1434444049.1652508,16708.98482919135,22445.537744590973,77.74260454953483,24896.561790681975,31078.628185718975,52.175879180480905,29049.31633151619,37615.73882219026,44.71705926485742,1000000.0007200831
6.1,1258925.411794166,1475206489.5686917,16147.994927265983,21830.98898050063,80.44342383379319,25086.930094142896,31156.17805063319,51.77995056092098,28288.370034772208,36566.15140565733,45.919930996492994,999063.8307200831
6.2,1584893.1924611141,1432733470.9646986,15901.605526812422,21561.53700869584,81.68986444857387,25114.068395998296,31138.741758438373,51.72399706480787,27927.60742529898,36091.62100014081,46.513114432540526,995590.6407200831
6.3,1995262.3149688789,1324465620.4579816,15600.70858914523,21234.584219829623,83.26544865428916,25061.942283245033,31032.483957468463,51.831577350189505,27486.532102223628,35519.33400219499,47.25950859020561,989451.6607200832
6.4,2511886.4315095823,1139349383.4029644,15216.899178329593,20820.282175082873,85.36561784216246,24734.257097349637,30652.731995228703,52.5182541318046,26885.60343779264,34806.005388305624,48.315820881818766,978838.9424290252
6.5,3162277.6601683795,922443114.9891881,14648.6786970783,20201.079460115096,88.67693987028929,24014.94492964156,29872.233140280838,54.0913170446895,25968.78397627891,33770.985250984944,50.0215952039405,966652.4866
6.6,3981071.7055349695,647001255.7674546,14258.8267302272,19760.164629013463,91.10146469809173,23731.68054162871,29525.986444155275,54.73695795463667,25343.400931058048,33009.6210573557,51.25594641120523,951659.2431
6.7,5011872.336272725,460662481.7840297,13806.18214611146,19224.890997171144,94.0882849619557,23540.367310547375,29240.828046316066,55.18180676042284,24511.677906302895,31984.161240489826,52.99514806638256,934670.0541000001
6.8,6309573.44480193,330862499.9765223,12904.33912999122,18150.645618406605,100.66381446694696,22480.964600886742,27977.632661160555,57.782218114820665,23131.88070411458,30256.268166458845,56.15626401570282,919045.478
6.9,7943282.347242822,244533861.29090843,11826.956443007217,16833.975100212,109.83383647853411,20694.591819606194,25931.742863886328,62.770022782924315,21464.84657931586,28208.521327475893,60.517553442555396,904473.525
7.0,10000000.0,166653100.23657706,11345.441829267518,16304.296796372948,114.49532063608189,20056.45755861623,25208.78093903946,64.76717018464466,20869.86101077557,27462.158236550957,62.24286780488368,889923.2797
7.1,12589254.117941663,115559909.18626659,10871.14626898087,15791.621123802355,119.49061928331282,19332.715651257276,24404.482760772116,67.19180188819057,20355.07214044748,26810.376168881437,63.81701774560467,876663.6306
7.2,15848931.924611142,81699349.62383555,10573.211808668277,15491.373402236532,122.85765418366402,18919.529826356506,23950.335876814206,68.6592115090716,20134.131161695685,26502.662361811595,64.5173109069286,863358.442
7.3,19952623.149688788,62434632.1927027,9965.039815886776,14768.675513842823,130.35572601818086,17852.579161866408,22735.538017402807,72.76259571360418,19477.121091655343,25612.63410986089,66.69363474648908,852415.16
7.4,25118864.315095823,48687082.48332785,9835.517174061222,14676.077085897625,132.0723635586541,17680.77249096965,22571.532101612036,73.46964057500634,19450.254545965756,25572.832177171098,66.78575835242373,846490.038
7.5,31622776.60168379,39089973.71209465,9204.389395936583,13921.637020841208,141.12831868819708,16470.0053830669,21202.964410256507,78.87064817450057,18800.8788113971,24689.958130897838,69.09251493140553,834736.0750000001
7.6,39810717.05534969,30989874.962456405,8686.344693573072,13320.860722446581,149.54506709377023,15502.163484350865,20112.43884998676,83.79475557146043,18355.82600252216,24058.345402187744,70.7677224561571,825949.784
7.7,50118723.36272725,25927817.548902906,7876.604699729289,12297.621488690906,164.91877522362464,13997.36457723521,18367.199821566817,92.80318397312054,17342.549866366015,22704.224240703403,74.90248031630395,815807.661
7.8,63095734.448019296,22044379.24965376,7159.320173670189,11359.521747545043,181.4418085082056,12623.526027648833,16757.88768838327,102.90310307554714,16385.761009517515,21425.401100607476,79.27614709170285,806231.797
7.9,79432823.47242822,17065855.388765164,6821.906585144733,10997.742654315924,190.4159759133437,12019.886048044504,16106.850489355407,108.07090806084075,16190.44070525441,21138.838259376604,80.2325287895607,795287.626
8.0,100000000.0,14964361.017094111,6088.709250866747,10028.856373429679,213.34571031045422,10704.219789639734,14553.238725792979,121.35401043028469,15156.47483433229,19770.0335523394,85.70594509598754,785413.592
8.1,125892541.17941661,12930751.439297087,5305.111778276031,8981.010965978323,244.8581772243313,9289.943675483444,12882.318030043616,139.82861956721183,14006.008607510516,18258.540968595677,92.74590901675089,776038.606
8.2,158489319.2461111,9895939.02503683,5038.460394682064,8661.263884689457,257.8168524200475,8789.923350918672,12329.788698733997,147.78285863712748,13786.822699605767,17951.49625756603,94.22040366393809,763698.658
8.3,199526231.49688828,8791939.296009421,4248.046860492473,7554.543182338087,305.7875872511933,7409.258485919108,10658.173391855773,175.3211880066917,12425.932221435536,16189.797198116037,104.5394403294057,754310.83
8.4,251188643.1509582,6119657.631405047,4220.280731967696,7584.185949375629,307.79942911388844,7341.751269478235,10648.901308078355,176.9332618772193,12676.789413573142,16495.145555420793,102.47074062847096,740364.618
8.5,316227766.01683795,5104910.7945101345,3655.271864753034,6794.750032013537,355.37712325202546,6367.686058405638,9471.297911046038,203.99875057993168,11723.349384388039,15259.670402964155,110.80451135661585,731285.806
8.6,398107170.5534969,4283220.098237604,3355.498370544623,6376.374093610652,387.1258026536196,5858.5769515262,8864.112245439801,221.7261991688274,11198.342603214742,14591.852999526736,115.9993086501115,721524.057
8.7,501187233.6272715,4583161.471078047,2949.319080656606,5699.331023386172,440.440645611937,5130.910146019194,7898.867875850934,253.17145750599948,10073.381589419538,13171.872881723066,128.95371712756221,713204.968
8.8,630957344.4801943,4251490.355791582,2769.157613248287,5399.237639617354,469.09572564063717,4803.789898713693,7472.964227035005,270.41149329778807,9541.437266801151,12511.76923914284,136.14301112891988,702884.996
8.9,794328234.7242821,3713666.9621227575,2630.838342076086,5164.693464690991,493.7589585891902,4552.570726237882,7137.95633902178,285.3332936737168,9131.029436631296,11996.459873634201,142.26216321116573,692278.897
9.0,1000000000.0,2702732.541334153,2636.676335105496,5187.372240300444,492.66570291723946,4559.073981522551,7166.934828461103,284.92628223729446,9173.41605482699,12057.890076887088,141.60482771480477,680556.602
9.1,1258925411.794166,1794225.2025123374,2707.051262432588,5341.445842431964,479.8579243869595,4676.8334228250405,7373.91449189913,277.7520348833248,9461.832898563673,12437.908040764036,137.28841059930272,670928.045
9.2,1584893192.4611108,1309272.7746401157,2733.7595453652066,5404.809409126023,475.16980862574906,4718.335672392394,7456.197017494778,275.3089415830715,9577.024032856161,12593.734029101994,135.6371243868121,658894.8150000001
9.3,1995262314.9688828,1282762.51518676,2567.644369622209,5075.648169744255,505.91118278234484,4424.875188876582,7000.622087405632,293.5676023733902,8957.238605429322,11796.28203365271,145.02237321361818,635485.6329999999
9.4,2511886431.509582,980513.0575087434,2571.3605469995387,5087.084951930496,505.1800306712231,4428.064623122848,7014.060583553737,293.3561523056303,8975.346974908856,11823.899267259492,144.72978076852468,620659.008
9.5,3162277660.1683793,796968.43837443,2526.966790991017,5001.383656423648,514.0550341346443,4347.830255981472,6894.483862899179,298.7697135169703,8810.154988859544,11614.57828896694,147.44349011369127,605568.1460000001
9.6,3981071705.5349693,629625.9209014348,2507.6330402782196,4963.631582958852,518.0183779425226,4312.0487915506055,6841.9311081855285,301.24891038927274,8733.362325422635,11518.743683734987,148.73996424248173,589950.118
9.7,5011872336.272715,487790.7689515977,2493.408473756458,4934.610356836881,520.9736044744343,4284.459729484001,6800.746464725873,303.1887523789248,8672.731465126782,11443.072036048083,149.77980181022593,574060.067
9.8,6309573444.801943,370412.9201302148,2496.5605504335504,4942.441554386936,520.3158400361717,4289.342806970549,6811.073512316687,302.8435959674321,8685.762647360696,11461.497895465423,149.55508833697192,559663.276
9.9,7943282347.242822,326096.6791235224,2480.165671078324,4911.54413035142,523.7553342294356,4261.612423701225,6769.120117976489,304.81420430809936,8628.680892725846,11388.36600600238,150.54444777243802,548114.104
10.0,10000000000.0,190318.2043735069,2539.809080090409,5027.577049857821,511.4557665703596,4360.477900895567,6925.669595773036,297.9031265662894,8837.293337180112,11660.33694003647,146.9907074980604,535231.976
10.1,12589254117.941662,210641.50141643427,2451.486896646979,4853.811373283855,529.8824977513472,4210.057362716284,6689.008663040144,308.54686482511465,8516.847588488969,11245.619878015299,152.5212217905222,530787.43
10.2,15848931924.611109,135597.10806609972,2502.246327111236,4955.401053079797,519.1335424996524,4294.895260881232,6826.075543558818,302.4520788275217,8702.335111352282,11487.777954050074,149.270280146468,519055.858
10.3,19952623149.688828,159333.41768859004,2400.683133407316,4754.556600844463,541.09598302393,4124.802216994084,6554.523154952174,314.9241907037753,8336.307326187814,11011.01739415047,155.8243895254797,516964.459
10.4,25118864315.09582,100865.96547161655,2583.8523655198946,5099.532128016276,502.73770178762874,4446.210040750701,7034.291936963052,292.1589371834255,8948.87137642937,11801.043211539116,145.15796968782732,503314.964
10.5,31622776601.683792,127989.13797961856,3021.5911581916075,5485.627837846653,429.9059442500615,5216.170000370894,7759.599740805602,249.03329452599036,9006.603730635998,11882.564527136637,144.22750671059796,499257.139
10.6,39810717055.34969,52651.73722443466,3732.039640447186,6372.488959308805,348.0670424616255,6020.254065976591,8768.937863613957,215.77162454675897,10185.2982967314,13392.408268899708,127.53676545898185,470978.487
10.7,50118723362.72715,49946.35217631395,3712.356742890532,6333.548801857029,349.9124922430183,5957.739745750204,8690.464302861425,218.0357074050788,10131.756085968964,13319.92415438025,128.21074540068426,468470.1
10.8,63095734448.019424,48305.51710582991,3551.729718030325,6156.117778362676,365.73728946930777,5803.332448430725,8509.932957212804,223.83690949003991,9926.212494102287,13059.976786881925,130.86562480621967,467357.978
10.9,79432823472.42822,80943.71585616111,2654.2966607913268,5012.436703266204,489.395182983325,4463.975772010911,6905.749149222689,290.99620301362717,8543.114533655013,11274.693029996779,152.05227494992354,483675.463
11.0,100000000000.0,13074.10881701094,4019.833865278556,6718.231067002331,323.1476830970937,6473.241164872534,9282.492528903012,200.67227018346057,10584.872790045969,13894.345355426029,122.7223062351379,1078378.18
