time,time exp,L_bol_BPASS,kappa_av_RP_Sil,kappa_av_F_Sil,L_Edd_Sil,kappa_av_RP_SiC,kappa_av_F_SiC,L_Edd_SiC,kappa_av_RP_Gra,kappa_av_F_Gra,L_Edd_Gra,Mass
6.0,1000000.0,1434444049.1652508,54686.31485096336,71218.86258424674,23.753657629704346,82896.14958796409,100836.28408842404,15.670209128610784,95896.63648269052,120686.67597479367,13.545834845150917,1000000.0007200831
6.1,1258925.411794166,1475206489.5686917,52720.75765981816,69067.53609747479,24.639251362467622,83517.16982689957,101070.78479041382,15.55368797448896,93215.60363671358,117019.11181863413,13.935435155926838,999063.8307200831
6.2,1584893.1924611141,1432733470.9646986,51859.19083112282,68126.0376380475,25.048597542336065,83597.20284628497,100998.00667834951,15.538797421111646,91949.8174323521,115364.15688261265,14.127271116722774,995590.6407200831
6.3,1995262.3149688789,1324465620.4579816,50808.40691615371,66984.55418949507,25.56663510713232,83402.11545025828,100617.05300099523,15.575144503075997,90404.88108009746,113369.7168970913,14.36869319975217,989451.6607200832
6.4,2511886.4315095823,1139349383.4029644,49475.24322076257,65544.79979023336,26.25555561604328,82260.78870161867,99295.9685837109,15.791241738658885,88316.06275202213,110893.28941363927,14.708536131727152,978838.9424290252
6.5,3162277.6601683795,922443114.9891881,47507.30863773903,63397.51745597627,27.343161236629086,79772.09614172611,96593.08870808333,16.283889515603896,85139.79233534672,107306.25282910485,15.257260610685162,966652.4866
6.6,3981071.7055349695,647001255.7674546,46149.15309595039,61857.588120883,28.14786215684612,78780.55693716981,95381.1273926993,16.488840019701776,82955.36367743327,104654.33499224375,15.659023629274653,951659.2431
6.7,5011872.336272725,460662481.7840297,44563.13629481852,59971.57224790997,29.149653906900586,78084.13997441152,94361.51981029399,16.635900714609747,80032.81643277942,101069.74626175986,16.230842020798388,934670.0541000001
6.8,6309573.44480193,330862499.9765223,41408.9412405345,56185.25407112719,31.370036544871407,74364.74317159924,89935.15580289066,17.467955170671566,75172.86907096676,95015.54501500323,17.280170572892228,919045.478
6.9,7943282.347242822,244533861.29090843,37640.953607503034,51532.20475304926,34.5102840258826,68116.72061467325,82786.6610093866,19.070207553711533,69294.41728977214,87829.47218384533,18.74609890386844,904473.525
7.0,10000000.0,166653100.23657706,35967.25454568003,49686.415748945015,36.11618446857576,65902.67164096444,80275.83492125076,19.71088527452891,67217.40205584257,85229.05809013986,19.325352665680573,889923.2797
7.1,12589254.117941663,115559909.18626659,34321.89272793019,47905.96361992552,37.84756307867923,63401.69045548872,77490.66358558074,20.488412701108743,65426.54117780782,82962.11512027706,19.85432787085206,876663.6306
7.2,15848931.924611142,81699349.62383555,33292.58697202562,46874.924830783646,39.01769487278041,61985.10004667893,75926.50465730303,20.956649243475706,64666.57878804212,81899.1539180934,20.087656164055577,863358.442
7.3,19952623.149688788,62434632.1927027,31170.7648432787,44336.4680920973,41.67366461911188,58283.901855107506,71699.36692877441,22.287457748269585,62345.115844697604,78772.47438916423,20.835633752543245,852415.16
7.4,25118864.315095823,48687082.48332785,30732.672719767324,44042.298702524764,42.26771982524254,57715.47582445407,71152.29182679784,22.506961632803748,62277.58191889679,78656.1291422904,20.85822795258283,846490.038
7.5,31622776.60168379,39089973.71209465,28530.51432115892,41389.000407292595,45.530199188755255,53513.18591523258,66391.48439052724,24.274391026870976,59978.90843047875,75549.96137757532,21.657613217580717,834736.0750000001
7.6,39810717.05534969,30989874.962456405,26726.031116288148,39282.51671683608,48.60429872089485,50158.112641833024,62603.03622138327,25.898103648274116,58403.58413871635,73328.54341174314,22.241785656762104,825949.784
7.7,50118723.36272725,25927817.548902906,23886.031289179744,35650.27765845186,54.38324953498829,44895.0545200737,56500.84570271158,28.934144615398218,54789.579167880336,68543.5943999485,23.708888071940542,815807.661
7.8,63095734.448019296,22044379.24965376,21363.113535639182,32302.542625817343,60.80574340593814,40071.00851535519,50860.07059840763,32.41745212133166,51359.91136364593,64010.93165072627,25.29209972351064,806231.797
7.9,79432823.47242822,17065855.388765164,20198.001062600622,31058.960842740536,64.31329496289993,38012.20863880545,48620.097823722455,34.17323135162139,50689.15560498501,63018.85032350454,25.62678317474774,795287.626
8.0,100000000.0,14964361.017094111,17617.602348824068,27601.52275353924,73.73307526643687,33391.08907182444,43169.529578858084,38.902594557663065,46988.398333268466,58171.400293377745,27.645121904065608,785413.592
8.1,125892541.17941661,12930751.439297087,14858.18926473079,23861.141642161594,87.42653474494801,28426.648338045394,37306.70860303454,45.69655854438022,42874.535096890104,52820.63244744742,30.297704618008154,776038.606
8.2,158489319.2461111,9895939.02503683,13931.940637367756,22745.958819432995,93.23898470510765,26711.071389325833,35393.87354422877,48.6315199067268,42102.41992551743,51742.49578320931,30.853333425917928,763698.658
8.3,199526231.49688828,8791939.296009421,11135.423375152193,18770.02780111656,116.65474730836141,21830.40172387809,29501.94529564364,59.50417296165255,37226.281892100495,45497.91780453685,34.894701645604066,754310.83
8.4,251188643.1509582,6119657.631405047,11061.370643759556,18925.399375280227,117.43571767327506,21667.52178960318,29516.661554149567,59.95148003604661,38149.33909107471,46598.24646277084,34.05039329512027,740364.618
8.5,316227766.01683795,5104910.7945101345,9063.433857399712,16091.694333197145,143.32316210808443,18227.254328586747,25367.1583290778,71.26690485482013,34732.873426189995,42218.49270480215,37.39972745878552,731285.806
8.6,398107170.5534969,4283220.098237604,8005.302331545518,14599.107088111743,162.2674505222856,16444.83578083723,23234.197131855646,78.99136344758719,32865.111384697295,39860.267669479705,39.52519694197179,721524.057
8.7,501187233.6272715,4583161.471078047,6535.783453594521,12107.72493576672,198.75199495564402,13790.403055546132,19775.475096489547,94.19594153758811,28809.773147599895,34806.44239310025,45.08886596728437,713204.968
