time,time exp,L_bol_BPASS,kappa_av_RP_Sil,kappa_av_F_Sil,L_Edd_Sil,kappa_av_RP_SiC,kappa_av_F_SiC,L_Edd_SiC,kappa_av_RP_Gra,kappa_av_F_Gra,L_Edd_Gra,Mass
6.0,1000000.0,1434444049.1652508,41385.01198976071,54529.04139068158,31.38817503112945,62328.4087449736,76554.63557720782,20.841218734061716,72340.77257460644,92012.89713929422,17.956678561323297,1000000.0007200831
6.1,1258925.411794166,1475206489.5686917,39936.903042082995,52944.85181446598,32.526307776824744,62802.12479799259,76741.58762612447,20.684013545374842,70371.3593765658,89309.08537219791,18.459214252902107,999063.8307200831
6.2,1584893.1924611141,1432733470.9646986,39301.55172484405,52250.86636759365,33.05213008113497,62866.43718291111,76692.5155508908,20.66285379304277,69439.71319591065,88087.79555422378,18.706874498964652,995590.6407200831
6.3,1995262.3149688789,1324465620.4579816,38526.19002516798,51409.10500471005,33.717323180709094,62727.236329607884,76415.40596793234,20.708707668455958,68301.71781171102,86615.40100650044,19.01855533972051,989451.6607200832
6.4,2511886.4315095823,1139349383.4029644,37539.97932920728,50344.77023253829,34.603109090934886,61884.43767608168,75439.24269493161,20.990737716633777,66757.58105904752,84783.48883868741,19.458464183281688,978838.9424290252
6.5,3162277.6601683795,922443114.9891881,36082.15779642157,48755.642574420985,36.001172860255814,60041.033148593495,73437.27883212263,21.635203990996445,64405.950810293936,82127.56723739859,20.168943764624654,966652.4866
6.6,3981071.7055349695,647001255.7674546,35078.89249056754,47620.29064091322,37.03081562079794,59311.398742319536,72544.60996623524,21.9013550100808,62795.16869114876,80169.02443188828,20.686304807763012,951659.2431
6.7,5011872.336272725,460662481.7840297,33910.15930409485,46235.872748252754,38.307104025994306,58809.677272994566,71802.00544643885,22.088201470143105,60647.139703991685,77526.30078290064,21.418982104353095,934670.0541000001
6.8,6309573.44480193,330862499.9765223,31583.673275427336,43456.97042273392,41.12884491528239,56078.00165704092,68543.78066043142,23.16416351538987,57080.38033136691,73067.7838008898,22.757381651260147,919045.478
6.9,7943282.347242822,244533861.29090843,28803.809590896817,40046.21496741644,45.0982011910861,51480.30246662953,63273.895683741626,25.232951978905632,52770.12965278158,67779.34420527564,24.616198757653198,904473.525
7.0,10000000.0,166653100.23657706,27566.339258253753,38683.92726495846,47.122687848770525,49842.879727085456,61416.922598013,26.06189704753559,51238.13799995724,65859.13189818947,25.352209325036053,889923.2797
7.1,12589254.117941663,115559909.18626659,26349.05911776188,37367.830747726286,49.29967306211496,47989.20217866538,59353.8732318994,27.068589203958428,49914.68295668254,64183.71267424324,26.024406508347678,876663.6306
7.2,15848931.924611142,81699349.62383555,25586.25240945107,36601.37485726556,50.76945146996886,46934.34604032129,58191.85625842952,27.676959616823666,49349.05238036507,63395.615898906224,26.322693898714945,863358.442
7.3,19952623.149688788,62434632.1927027,24020.501316966274,34735.91231094487,54.07880472013647,44198.899743632515,55068.61043471229,29.38987186410991,47647.67499835299,61096.003580310025,27.262610401135035,852415.16
7.4,25118864.315095823,48687082.48332785,23692.71869097273,34508.05929260103,54.82697097547264,43766.57152913306,54655.04002843333,29.68018637546981,47586.612376850244,61002.19563366667,27.29759348517804,846490.038
