time,time exp,L_bol_BPASS,kappa_av_RP_Sil,kappa_av_F_Sil,L_Edd_Sil,kappa_av_RP_SiC,kappa_av_F_SiC,L_Edd_SiC,kappa_av_RP_Gra,kappa_av_F_Gra,L_Edd_Gra
6.0,1000000.0,1609472694.8270438,38807.37855729494,52167.934957621335,33.47301591325385,57235.12570824694,71695.69929541466,22.695853008545566,67143.84479182652,87140.01085644562,19.346523929742677
6.1,1258925.411794166,2038048342.2118702,38569.857925322685,51901.327895314214,33.679149208043974,57382.30177478793,71781.58062731403,22.637641917855966,66857.79494435086,86696.98502560766,19.429297676975793
6.2,1584893.1924611141,2562058954.5266824,38284.012151147734,51580.95188161747,33.93061298986806,57529.447282533474,71858.07506460435,22.579740660821358,66499.84899987494,86158.25385280623,19.53387894162651
6.3,1995262.3149688789,3171898194.1881466,37948.689827995564,51206.83253122652,34.23043077080621,57640.05654870371,71888.90219436541,22.53641092288647,66066.93948986338,85524.8069282681,19.661876424581543
6.4,2511886.4315095823,3832335500.278723,37559.38395548174,50775.75236532463,34.58523179026776,57609.36826868189,71777.08962314582,22.54841597883263,65533.43861666267,84795.70604912323,19.821941705187946
6.5,3162277.6601683795,4505489249.975692,37085.470171483765,50251.92149208679,35.02719512502888,57354.57377803373,71440.00291873982,22.648586057447176,64847.728550885644,83923.42812622894,20.031542029736357
6.6,3981071.7055349695,5099890616.527303,36670.10181066475,49787.78263585361,35.42395400773641,57118.61671585953,71130.1267081512,22.742147388862104,64238.59486053611,83149.29937932143,20.22148838747434
6.7,5011872.336272725,5632682399.921681,36278.46991840181,49340.44607641651,35.806361263904854,56917.13726778011,70852.48893602936,22.822651706612504,63635.13593605213,82379.97976792962,20.413250964143202
6.8,6309573.44480193,6114432953.6875515,35817.71449585099,48801.447249288205,36.266970639639,56579.03451841287,70414.78021211995,22.959034403057167,62935.027843462005,81483.36653647771,20.640334079632037
6.9,7943282.347242822,6562676124.096706,35271.37152513824,48148.81852848069,36.82873514215886,56025.69056479121,69735.22354683481,23.185791855573193,62105.056591250155,80428.55458587495,20.916171263629654
7.0,10000000.0,6947257344.12999,34797.29178206729,47587.45671791433,37.33049135362416,55532.116156816955,69133.98925207609,23.391869244308253,61404.96677541329,79536.8377981952,21.1546405480692
7.1,12589254.117941663,7282980941.073463,34373.34488293762,47090.221740150526,37.79091049834963,55071.478237791154,68578.85341370497,23.58752736563734,60800.452836426455,78765.09430900191,21.364972453326033
7.2,15848931.924611142,7581789666.420557,34000.949810541446,46657.910091984966,38.20481507835013,54662.20117260002,68088.21526649114,23.76413631603143,60289.408907575205,78108.7535087879,21.54607290961156
7.3,19952623.149688788,7869264766.089621,33615.51622029809,46207.99796609168,38.64286930734753,54208.029505070255,67547.20004398082,23.963239613395285,59777.01830920059,77444.7772319253,21.73075935773237
7.4,25118864.315095823,8151485181.223917,33254.31798010122,45791.4405052295,39.06259634545198,53783.64397613968,67044.17695792379,24.152324089016396,59309.32511394227,76837.51729580521,21.902120745842623
7.5,31622776.60168379,8436744640.070448,32861.32396664559,45335.13320081943,39.52975240189627,53287.7985798195,66460.00123657708,24.37706256628776,58814.494130688625,76190.47337798239,22.08639246498592
7.6,39810717.05534969,8721449250.188984,32453.532873176024,44861.08978742924,40.02645890899813,52752.02315193774,65831.19731584046,24.62464797337889,58317.570258789216,75535.64713579096,22.274590560539064
7.7,50118723.36272725,9021324510.225477,31985.040807970687,44308.29379153272,40.6127354283784,52105.24118878837,65071.65860568279,24.930313541654026,57744.99182618387,74777.94563091516,22.49545733611104
7.8,63095734.448019296,9342300502.116339,31454.89924387106,43673.4934604263,41.29722336507271,51344.95079605225,64177.37119261047,25.29946917584496,57090.5284360592,73909.61233962011,22.753336421730037
7.9,79432823.47242822,9655126426.706957,30945.974105986785,43067.270564914965,41.976381016511496,50608.19786068304,63314.33972609016,25.667778243674213,56480.478165082735,73097.0790569667,22.9990970721467
8.0,100000000.0,10000455269.002893,30357.65660387637,42356.746092912224,42.78986408437503,49738.025956896556,62292.215345411554,26.116838676422855,55763.275383045315,72140.8918060208,23.29490136791638
8.1,125892541.17941661,10376118283.533775,29690.689684661796,41540.39007657994,43.751088768782054,48732.05084400853,61107.79270272333,26.65596824886569,54934.432421872334,71036.02220960576,23.64637155116576
8.2,158489319.2461111,10738054203.439934,29069.82666774989,40780.76499833434,44.68550895905797,47788.970712980044,59999.70395712697,27.18200414488476,54172.96961639867,70019.15117114992,23.978748242865027
8.3,199526231.49688828,11142871776.09797,28350.333901530434,39885.837136801216,45.81956616496415,46682.16236426989,58693.11238487495,27.82647448641417,53257.659560392174,68799.83973437967,24.390857779376937
8.4,251188643.1509582,11497604947.42865,27759.77793705713,39156.616688538634,46.79432245262801,45772.52220894198,57624.378880202756,28.37947172913778,52528.79211209235,67826.557904755,24.729295073605254
8.5,316227766.01683795,11870136303.276356,27132.58163075679,38373.781601656876,47.87601923318227,44799.7163519278,56477.830494107104,28.995719298658063,51736.421945943344,66770.14492582873,25.108037068300867
8.6,398107170.5534969,12263636602.841276,26487.10176433572,37563.99486831281,49.04273829419396,43795.69103491813,55293.30334514861,29.66045218841992,50910.70437527514,65670.98737729221,25.515262771160188
8.7,501187233.6272715,12793714668.739622,25636.046877651108,36477.19907871759,50.67083884654764,42462.190368167336,53708.58867720418,30.591921630444727,49761.10687018771,64147.74818033064,26.104724788150595
8.8,630957344.4801943,13412750622.762268,24705.548855289722,35280.08282896149,52.579281181274794,40999.19418564503,51965.36737630315,31.683549538025222,48472.34194890332,62444.58629357545,26.798787675027732
8.9,794328234.7242821,14093484916.22903,23759.05726794963,34054.864208883904,54.67388648253811,39507.0452382699,50182.94956868683,32.88021141965022,47135.87198420555,60681.22715820589,27.558628817459308
9.0,1000000000.0,14717187791.659737,22969.56847309387,33034.64339703315,56.553086816655906,38262.27382906398,48698.1309290025,33.94989032286107,46025.17667737506,59216.181978749344,28.22368307471504
9.1,1258925411.794166,15238444465.324257,22366.146440303077,32260.790694933938,58.07884713028811,37311.78643173299,47569.74446759829,34.814736152521085,45192.9350557658,58118.216415635616,28.743430768484046
9.2,1584893192.4611108,15717300332.25973,21849.47542217432,31600.63836222409,59.45222825266034,36498.072095441355,46606.07505803074,35.59092098352905,44486.58784548009,57186.51581570023,29.199811963820473
9.3,1995262314.9688828,16307937722.045076,21237.4738935716,30807.08164717822,61.165466595026444,35530.92939640322,45451.21218295135,36.55969663803664,43614.04256285381,56037.4593028787,29.78398524117463
9.4,2511886431.509582,16876303678.722551,20689.413753852146,30097.06226550753,62.785732619327604,34664.66452300827,44417.536909770126,37.47331808556242,42833.87298501927,55010.30974223899,30.32646616976038
9.5,3162277660.1683793,17457892162.569798,20161.541243165208,29410.634407619124,64.42959813106366,33829.39653654667,43418.88836520201,38.39855666939434,42073.971433763596,54010.49209810768,30.874195036353903
9.6,3981071705.5349693,18036330773.722416,19668.63037589072,28768.57628299401,66.04425296396232,33048.996748988226,42485.04826707466,39.305277853548404,41360.51227197653,53072.16651416581,31.406767678748665
9.7,5011872336.272715,18600498519.067215,19216.231350895567,28178.43162575939,67.59910287713416,32332.326088245165,41626.85214791513,40.17650930695853,40702.67070117324,52207.28686848986,31.914367721392704
9.8,6309573444.801943,19139836248.20674,18808.95924898402,27647.445955787236,69.0628323877179,31687.150945653168,40854.55211623909,40.99453441642397,40111.07785234366,51429.57374781728,32.38506840384246
9.9,7943282347.242822,19737588267.2465,18382.258529972834,27090.338350482707,70.66596293822876,31011.03367368106,40044.5540913979,41.88831670910912,39488.74424256275,50611.57596781363,32.89544970133234
10.0,10000000000.0,20176780860.295193,18088.39133161251,26708.952816336023,71.81401464539186,30545.723053047317,39489.1090663845,42.5264118889603,39066.827151587546,50056.88241828753,33.25071664918181
10.1,12589254117.941662,20788734634.048275,17692.54551977635,26190.437719402173,73.42075217769006,29917.969760566968,38735.676409777836,43.41872160430257,38484.113554881835,49291.27725662062,33.754187897494596
10.2,15848931924.611109,21284670026.539597,17391.704232143482,25798.61979535623,74.69078260882439,29441.226512099624,38165.45291551995,44.12180312753419,38047.77797335054,48717.882282134255,34.1412841745935
10.3,19952623149.688828,22018307569.06995,16962.255447943644,25233.017315078454,76.5817968009366,28759.649776298345,37344.76770749494,45.1674484948194,37406.4874622949,47875.54114045584,34.72659659128299
10.4,25118864315.09582,22602989032.742966,16652.857825341627,24832.905630464265,78.00462921284512,28270.787858039123,36761.927169195864,45.94848953353857,36966.31452540881,47296.45423199875,35.140100296098815
10.5,31622776601.683792,23536990997.216114,16230.66802200113,24268.99511179988,80.03367441433518,27606.53680881787,35953.73771986866,47.05407306232933,36307.5121455104,46432.55813226783,35.77771990529039
10.6,39810717055.34969,24020703575.492294,16058.432529956019,24037.26499101548,80.89207944653349,27319.610986150412,35607.421499969314,47.54826123470513,36040.78066321756,46083.23327335972,36.0425045211557
10.7,50118723362.72715,24598371762.12223,15860.227857726839,23769.854520568922,81.9029847271172,26987.779114893532,35206.7360130574,48.132897281760066,35732.52485835624,45679.434942976375,36.35343444520747
10.8,63095734448.019424,25301721631.549305,15621.071724892234,23449.494388043713,83.15690644516015,26595.347188533568,34732.77384691283,48.84312999531198,35364.12249797786,45196.65678348722,36.732142868079855
10.9,79432823472.42822,26785461659.557117,15037.41794831472,22671.902864489573,86.38451125484492,25660.344122679588,33601.20686350286,50.622859685342036,34469.095645979396,44021.97052888601,37.685932156201496
11.0,100000000000.0,27087169621.33858,14963.145702844322,22570.92848904104,86.81329620101707,25535.029699309755,33449.378453635894,50.871293877332505,34352.37379679843,43868.90973333056,37.81398070723905
