time,time exp,L_bol_BPASS,kappa_av_RP_Sil,kappa_av_F_Sil,L_Edd_Sil,kappa_av_RP_SiC,kappa_av_F_SiC,L_Edd_SiC,kappa_av_RP_Gra,kappa_av_F_Gra,L_Edd_Gra
6.0,1000000.0,1609472694.8270438,20989.569339131638,28106.673496993095,61.88788245303469,31329.34742367899,39004.97698815961,41.462721276415884,36523.795009241396,47155.587197206296,35.56585507259916
6.1,1258925.411794166,2038048342.2118702,20840.418841074905,27943.33749074206,62.33080102208734,31379.74076989686,39025.46465016462,41.396135472417726,36321.41786800777,46876.63959814483,35.76402233857095
6.2,1584893.1924611141,2562058954.5266824,20662.153727609177,27748.234144778013,62.86856719414737,31425.395675761767,39036.65526020191,41.33599504689487,36072.68283984088,46539.73520432115,36.01062903381572
6.3,1995262.3149688789,3171898194.1881466,20455.724375551203,27522.900204480848,63.5030065986112,31446.81304942218,39019.17434217211,41.30784248179541,35779.475893918476,46148.76340134515,36.30573024186735
6.4,2511886.4315095823,3832335500.278723,20222.68847629836,27269.546001543782,64.23478270569561,31390.957818853734,38923.8244189116,41.381343235720166,35436.33725567836,45710.3785887544,36.65728742300664
6.5,3162277.6601683795,4505489249.975692,19948.212280836084,26970.86862103413,65.11861723308047,31215.132757636406,38708.083770230136,41.614431374866264,35017.07033499867,45200.440185476415,37.09619301594407
6.6,3981071.7055349695,5099890616.527303,19708.65924302301,26707.73991353191,65.910115141894,31056.748309044488,38513.92265910658,41.826658318304986,34646.744674478425,44749.936424261214,37.492699882909136
6.7,5011872.336272725,5632682399.921681,19482.77641201047,26455.073907409354,66.67427539738179,30920.28511250039,38340.58875134149,42.01125556487327,34281.770827477245,44304.33699500945,37.891858228013014
6.8,6309573.44480193,6114432953.6875515,19222.601498519096,26157.517182351305,67.57670131694061,30711.89104215091,38084.06210071139,42.29632093371169,33869.074946679364,43796.18379471806,38.35357186592893
6.9,7943282.347242822,6562676124.096706,18921.808029150787,25806.183903497684,68.65094487792979,30391.31477922193,37702.5917478121,42.742474599621666,33395.552079625195,43213.55226484335,38.897395584381634
7.0,10000000.0,6947257344.12999,18660.98915717784,25503.832843451863,69.61045789474387,30104.616892612037,37363.96769096595,43.14952768320354,32996.35787385755,42721.38197387705,39.367981307693825
7.1,12589254.117941663,7282980941.073463,18428.19889371641,25236.13844753872,70.48979704918037,29836.95823444047,37050.75904624861,43.536609522768934,32652.356796623142,42296.26539495121,39.7827332370183
7.2,15848931.924611142,7581789666.420557,18223.5125413718,25002.875169387902,71.28153790609545,29598.106472936088,36772.71323887243,43.88794266916296,32360.80450764256,41934.241792415334,40.14115284721117
7.3,19952623.149688788,7869264766.089621,18013.180390777565,24761.80703434343,72.11386172899624,29336.21186847352,36469.06414505327,44.2797456544137,32070.857422933474,41570.7913064381,40.50406207945976
7.4,25118864.315095823,8151485181.223917,17815.46486266165,24537.648468519244,72.91417933878868,29089.57085707692,36184.63707106736,44.65517921808664,31804.939402245782,41237.19549452613,40.84271262306748
7.5,31622776.60168379,8436744640.070448,17602.09143711947,24294.07039347171,73.79804863759857,28805.340638968697,35858.01188969301,45.095804152465924,31526.47184031186,40884.943620812344,41.20346883659248
7.6,39810717.05534969,8721449250.188984,17381.677978051677,24042.065060876135,74.73386641038242,28500.300181377093,35508.34426095728,45.578467305014684,31248.33658324642,40530.283320773706,41.57021275482708
7.7,50118723.36272725,9021324510.225477,17130.533628865593,23750.81802882864,75.82951168614714,28136.633690643288,35090.58616697265,46.16756980533804,30931.760215826806,40124.003958192516,41.99567017642089
7.8,63095734.448019296,9342300502.116339,16848.41962781656,23419.025460350054,77.09921931522675,27713.60716816903,34603.256450264256,46.87228162388006,30573.83928643877,39662.4589767533,42.48730386229838
7.9,79432823.47242822,9655126426.706957,16577.708232612382,23102.082052639533,78.35823756655043,27303.706440747825,34132.83659990484,47.57595833441072,30239.909291072985,39230.43331581553,42.95647806005401
8.0,100000000.0,10000455269.002893,16266.521058606242,22732.914485856967,79.8572722046629,26823.59741588841,33579.89781407286,48.42750880351954,29850.37532031606,38725.12041248561,43.51704077623122
8.1,125892541.17941661,10376118283.533775,15915.645904177396,22311.237853066334,81.61779973120979,26272.9210856827,32943.71067815611,49.442541838558014,29403.37712987527,38144.400186015635,44.178598746065546
8.2,158489319.2461111,10738054203.439934,15589.455604894722,21919.25762250338,83.32555240685535,25757.54427077891,32349.344009253797,50.4318263551884,28992.95210532797,37610.24842071321,44.803992200617806
8.3,199526231.49688828,11142871776.09797,15213.401929129279,21460.13317181157,85.38524164754955,25157.389311165392,31653.51678026446,51.63492856643419,28502.940058229775,36972.96222426957,45.574245932041464
8.4,251188643.1509582,11497604947.42865,14904.573695245102,21085.570339989998,87.15445517334122,24663.63989503684,31083.718727313095,52.66862496891235,28111.716579419666,36463.34176487233,46.20849090912456
8.5,316227766.01683795,11870136303.276356,14577.692759918757,20684.968783129272,89.1087513911385,24138.260171964466,30475.265573687222,53.81498048101792,27688.180081521434,35911.89486186353,46.91532618523122
8.6,398107170.5534969,12263636602.841276,14241.815830289608,20271.270828346558,91.21027932669067,23597.34399526053,29848.079573333827,55.04856818889876,27247.440670870918,35338.69305293756,47.674202347698134
8.7,501187233.6272715,12793714668.739622,13800.713076084148,19718.68657822316,94.12557110915473,22883.1330325467,29013.596960353967,56.76670227597031,26637.611198391864,34547.844339178984,48.76563406250264
8.8,630957344.4801943,13412750622.762268,13319.190358499407,19111.119152110023,97.5284506817688,22101.42986985096,28097.69570110946,58.77447783466689,25955.397179174353,33664.863455318184,50.04739442177634
8.9,794328234.7242821,14093484916.22903,12830.048490114663,18490.265038726655,101.24669450788573,21305.73696362046,27162.92136560475,60.96949390758189,25249.294743718332,32751.935735670962,51.44698151710447
9.0,1000000000.0,14717187791.659737,12421.927249972605,17973.070410916313,104.57314504098909,20641.692639743567,26383.93437126423,62.9308856919467,24661.96921864152,31992.93197499281,52.672192900886046
9.1,1258925411.794166,15238444465.324257,12109.529435744445,17579.999655766966,107.27088999558161,20133.560079966133,25790.791176944163,64.51914091897576,24220.491267967867,31422.72415232871,53.6322730050466
9.2,1584893192.4611108,15717300332.25973,11841.840629189579,17244.335609621703,109.69578469060174,19698.087061646762,25283.749579122486,65.94548983029033,23845.179216884935,30938.247384467228,54.476420084113656
9.3,1995262314.9688828,16307937722.045076,11525.682876921983,16842.341617344046,112.70481878353634,19182.677061709193,24678.461566193964,67.71734705334491,23384.198113711074,30343.302375726584,55.550333335499126
9.4,2511886431.509582,16876303678.722551,11242.501223912392,16482.564812378692,115.54368321855942,18720.909864055917,24136.57539293811,69.38765313400047,22971.83924618661,29811.290588420037,56.54749652732476
9.5,3162277660.1683793,17457892162.569798,10969.94333757875,16135.048157578085,118.41446760715091,18276.133715900047,23613.563451422888,71.0763020337219,22570.716708256503,29293.935797439222,57.55244801441409
