time,time exp,L_bol_BPASS,kappa_av_RP_Sil,kappa_av_F_Sil,L_Edd_Sil,kappa_av_RP_SiC,kappa_av_F_SiC,L_Edd_SiC,kappa_av_RP_Gra,kappa_av_F_Gra,L_Edd_Gra,Mass
6.0,1000000.0,1434444049.1652508,197873.29991255046,198489.79824335274,6.564806876794845,365430.45173826534,366280.9951664162,3.5547119672730263,382985.3460961344,384599.65721411037,3.3917746807835667,1000000.0007200831
6.1,1258925.411794166,1475206489.5686917,179149.60879740622,179636.5194529286,7.250922894668399,356404.2992414539,357076.2868931546,3.6447371784366833,349331.0760482598,350595.36488966114,3.7185354784197444,999063.8307200831
6.2,1584893.1924611141,1432733470.9646986,171399.73290285852,171839.63402770017,7.578774937392775,351923.03074034175,352531.19299984473,3.691148025371596,334926.15518770943,336060.7587532153,3.878466879578202,995590.6407200831
6.3,1995262.3149688789,1324465620.4579816,162599.93729826514,162990.8071055632,7.9889329699874345,345038.99180617847,345578.0482297385,3.764791895548135,318661.5563580089,319659.7698464815,4.076425204365109,989451.6607200832
6.4,2511886.4315095823,1139349383.4029644,153595.95918335565,153959.42683996947,8.457253738357236,333577.9570185621,334083.28503623605,3.894142201751408,301706.16070692515,302628.18999599933,4.305513672496193,978838.9424290252
6.5,3162277.6601683795,922443114.9891881,142643.8828004798,143001.56540909165,9.106594510028513,315587.37038698955,316099.11790125835,4.116134300327352,280097.6953679753,280997.30346775666,4.637667576284242,966652.4866
6.6,3981071.7055349695,647001255.7674546,133767.9889997973,134089.16334048306,9.710843451507435,306689.7807319221,307158.5635189785,4.235550323522053,262455.2254470212,263259.1946541494,4.9494156490407315,951659.2431
6.7,5011872.336272725,460662481.7840297,122666.8020369737,122931.81180540047,10.589662226691626,298684.2620242276,299081.29981750034,4.349074140018239,239070.85985650454,239727.0452249917,5.433535483076806,934670.0541000001
6.8,6309573.44480193,330862499.9765223,106844.80033953447,107057.44399969056,12.157821399562733,275340.1336964324,275666.8801697132,4.717801152200251,208765.66172871715,209279.51035266736,6.222287656137626,919045.478
6.9,7943282.347242822,244533861.29090843,93213.02750790524,93422.2177168845,13.935820289603125,243700.84345784472,244024.10698186298,5.330305720606587,182325.73166250632,182821.49197874038,7.124611475052305,904473.525
