time,time exp,L_bol_BPASS,kappa_av_RP_Sil,kappa_av_F_Sil,L_Edd_Sil,kappa_av_RP_SiC,kappa_av_F_SiC,L_Edd_SiC,kappa_av_RP_Gra,kappa_av_F_Gra,L_Edd_Gra,Mass
6.0,1000000.0,1434444049.1652508,35469.66459041917,49108.871365499675,36.622844196583614,50680.814033769304,65442.67794934261,25.631001095098018,60455.63521714203,80867.81728162026,21.48683072031757,1000000.0007200831
6.1,1258925.411794166,1475206489.5686917,34737.43341763008,48235.62742380215,37.39481798735096,51637.25449365647,66101.83360940087,25.156256132083467,59841.84518674772,79492.4919558634,21.70721835107568,999063.8307200831
6.2,1584893.1924611141,1432733470.9646986,34394.4005733382,47831.817332969134,37.76777552003499,51922.430242144095,66269.44869956127,25.01808936796713,59481.44296225321,78831.72084807351,21.83874390579836,995590.6407200831
6.3,1995262.3149688789,1324465620.4579816,33942.73605342239,47311.31919764815,38.27033854770891,52094.20009462458,66298.21544722306,24.935597391657414,58969.48648261121,77972.9585598665,22.028341732008233,989451.6607200832
6.4,2511886.4315095823,1139349383.4029644,33267.53858956016,46555.08028641071,39.04707276442884,51699.52843147283,65765.18736749302,25.12595451855641,58034.35808536855,76739.29042983771,22.383292291941455,978838.9424290252
6.5,3162277.6601683795,922443114.9891881,32168.563193279497,45319.826489887244,40.38103884824364,50504.21529614489,64405.28654569477,25.72062534548786,56427.7330867321,74816.86624529415,23.02059517442204,966652.4866
6.6,3981071.7055349695,647001255.7674546,31478.015449768653,44492.25697612222,41.26689632238385,50121.53047108431,63853.47785656292,25.917005881322957,55469.52590884279,73497.91266162737,23.418263969566702,951659.2431
6.7,5011872.336272725,460662481.7840297,30709.966019903844,43500.46380474032,42.29897223455369,49969.29703021342,63451.38344563549,25.995963065371384,54191.82860780359,71707.07614563059,23.970403534472077,934670.0541000001
6.8,6309573.44480193,330862499.9765223,28903.434516407797,41224.50806957942,44.94275582587212,48071.398903800204,61007.16047898101,27.022304938525714,51668.38207664971,68258.41241283724,25.14110076202777,919045.478
6.9,7943282.347242822,244533861.29090843,26514.827960689327,38181.17546958415,48.991454967231434,44506.38629999068,56744.557477733964,29.186822566186912,48159.600124587,63734.484502163585,26.972815319054515,904473.525
7.0,10000000.0,166653100.23657706,25567.71781740234,37104.567562796285,50.80625534422366,43481.2080286989,55491.59350762845,29.874974934979292,47104.93485341987,62277.03424604566,27.576728511401203,889923.2797
7.1,12589254.117941663,115559909.18626659,24606.053574616395,36040.37922632095,52.791887007026936,42275.50271493294,54068.652478777425,30.727014856789754,46146.19400034427,60953.10493828997,28.149667120766424,876663.6306
