time,time exp,L_bol_BPASS,kappa_av_RP_Sil,kappa_av_F_Sil,L_Edd_Sil,kappa_av_RP_SiC,kappa_av_F_SiC,L_Edd_SiC,kappa_av_RP_Gra,kappa_av_F_Gra,L_Edd_Gra
6.0,1000000.0,4832013191.605188,42244.32574204884,55496.96380908631,30.74969187416835,60102.783525901235,74643.20312944766,21.612975702534595,72785.9233057184,93288.37126317111,17.84685748292135
6.1,1258925.411794166,6176517500.971802,42029.56180645598,55257.91469452252,30.906817586674578,60439.29178426437,74915.98386572221,21.492640989850248,72585.42154343387,92921.29253098146,17.89615562434532
6.2,1584893.1924611141,7885779510.75185,41637.30429422889,54825.32474567395,31.197985124604884,60778.550270864456,75160.45048176315,21.37267167793412,72119.91223101996,92210.37721906585,18.01166917451237
6.3,1995262.3149688789,9931181070.685467,41026.82311916336,54157.10320025752,31.66221269989695,60966.998919943144,75225.02873809266,21.306608870575047,71314.16380453402,91093.14461629368,18.215175369095643
6.4,2511886.4315095823,12061568261.406588,40389.4384632982,53462.41121078847,32.1618732377376,60749.442620482936,74905.92289612538,21.382912236992528,70375.83121989516,89913.08935068402,18.458041311670847
6.5,3162277.6601683795,13915607048.686071,39871.19532075587,52893.9470047463,32.57991112505663,60443.75904032806,74523.02666910936,21.491052519306542,69584.38030832006,88944.73761242251,18.66798258810794
6.6,3981071.7055349695,15403415813.779072,39557.36082604336,52546.96635426177,32.83838893379303,60391.1432572392,74420.30183515877,21.509776598645303,69078.38966713242,88314.19746223986,18.8047232464376
6.7,5011872.336272725,16625753924.793499,39251.863494582634,52201.104661270765,33.0939701800217,60356.945358984696,74329.23327303266,21.521963914408598,68585.3914473699,87687.34151594213,18.939893359022506
6.8,6309573.44480193,17631996349.580593,38932.160052854415,51833.40849279076,33.36573152469511,60242.97061299877,74152.98810519333,21.562681700156926,68064.84988973249,87031.33089491162,19.084740539418316
6.9,7943282.347242822,18495349412.616486,38543.11657919336,51377.39358391121,33.702515916972736,59964.401351789966,73792.17482727402,21.662852804603613,67449.99750399432,86257.17482129257,19.258710868344725
7.0,10000000.0,19198660707.132168,38183.41366126864,50955.45983483962,34.020006998945746,59651.98941886911,73403.35129527526,21.776306417520765,66890.82051371147,85555.4558660021,19.419704976316254
7.1,12589254.117941663,19779795883.902607,37866.8707845815,50586.547876829645,34.30439254909128,59357.50425787062,73042.52820441678,21.884343289715666,66411.11747478072,84953.13805952847,19.559978048754992
7.2,15848931.924611142,20260032632.86112,37605.33330155828,50287.12647485296,34.542972657183505,59113.55335623362,72746.83941990977,21.97465600100012,66030.50203637731,84474.65747466215,19.67272639066653
7.3,19952623.149688788,20689513381.154675,37347.98314291763,49992.981823395225,34.78099459960616,58847.94515418212,72429.83476883806,22.07383786462907,65675.61853124165,84024.49076886264,19.779029555421246
7.4,25118864.315095823,21082895239.97339,37112.22515985107,49724.976153370844,35.001943278930376,58600.126929521015,72135.56663277549,22.167187480025785,65357.21186905677,83619.6386616274,19.87538884924509
7.5,31622776.60168379,21457626836.688507,36876.99642444552,49457.9379284044,35.22521153970396,58339.745244202,71828.77168080313,22.266123970246493,65048.512976794525,83225.4134726342,19.969710921192103
