time,time exp,L_bol_BPASS,kappa_av_RP_Sil,kappa_av_F_Sil,L_Edd_Sil,kappa_av_RP_SiC,kappa_av_F_SiC,L_Edd_SiC,kappa_av_RP_Gra,kappa_av_F_Gra,L_Edd_Gra
6.0,1000000.0,1609472694.8270438,16708.98482919135,22445.537744590973,77.74260454953483,24896.56179068196,31078.62818571895,52.17587918048093,29049.316331516187,37615.73882219025,44.71705926485742
6.1,1258925.411794166,2038048342.2118702,16591.01578723374,22316.3059550576,78.29538689243725,24936.593823881314,31094.93593606611,52.09211848155347,28889.29900268374,37395.02393667415,44.964746284751534
6.2,1584893.1924611141,2562058954.5266824,16450.012672507914,22161.93521466522,78.96650451649523,24972.892192051593,31103.895416004587,52.01640202545092,28692.60696660354,37128.442650689685,45.272986226450506
6.3,1995262.3149688789,3171898194.1881466,16286.722766990672,21983.639761606195,79.75821892374599,24990.01324593808,31090.16562175816,51.98076476454616,28460.72317549827,36819.07030181394,45.64184795972803
6.4,2511886.4315095823,3832335500.278723,16102.357016957547,21783.155030974554,80.67141963328788,24945.93805946823,31014.78143739395,52.07260584482068,28189.278299060737,36472.153084267055,46.081350016090425
6.5,3162277.6601683795,4505489249.975692,15885.16661707252,21546.781122672863,81.77440195080516,24806.840731405944,30844.076187033916,52.364588222451104,27857.51986026977,36068.57843240334,46.630138164331925
6.6,3981071.7055349695,5099890616.527303,15695.613796452117,21338.547777060845,82.76197521460612,24681.52888961969,30690.45047163802,52.630451128427474,27564.494805506074,35712.05148297052,47.125841019967524
6.7,5011872.336272725,5632682399.921681,15516.893679265902,21138.618349962904,83.71520916817,24573.58715428175,30553.331624453174,52.8616352120028,27275.730830437034,35359.432757189476,47.624755064324205
6.8,6309573.44480193,6114432953.6875515,15311.052907048812,20903.19872414192,84.84067084648203,24408.711346245775,30350.394669988396,53.21870464905944,26949.240686837577,34957.35910846948,48.20172913570999
6.9,7943282.347242822,6562676124.096706,15073.082540155488,20625.263067436746,86.18011588136636,24155.029969865394,30048.59240867781,53.77761905576467,26574.646214088516,34496.40074539835,48.88117755303688
7.0,10000000.0,6947257344.12999,14866.73051641042,20386.066158795882,87.37630634833383,23928.14417879206,29780.673644836806,54.28753647979633,26258.844863304857,34107.00426387195,49.46904583054503
7.1,12589254.117941663,7282980941.073463,14682.546055913946,20174.276010560276,88.47239402847158,23716.30869449746,29532.847355566457,54.77243599470383,25986.698632236697,33770.65157402846,49.98711142124766
7.2,15848931.924611142,7581789666.420557,14520.591559354512,19989.71639853157,89.45916526129083,23527.261062945614,29312.832924595175,55.212546693157876,25756.040924383677,33484.2101548003,50.43476999487972
7.3,19952623.149688788,7869264766.089621,14354.170968558748,19798.984571186036,90.49634443154665,23319.95710335174,29072.555266490977,55.70336147030463,25526.663319438187,33196.65062092582,50.88796697572417
7.4,25118864.315095823,8151485181.223917,14197.726305852531,19621.619459792233,91.49352311887652,23124.717464568952,28847.477085570532,56.17365928860716,25316.28612209933,32932.69906384504,51.31084368911697
7.5,31622776.60168379,8436744640.070448,14028.8938182606,19428.894187742713,92.59461343339608,22899.711298312282,28589.004221695013,56.72560597284634,25095.990066818926,32653.99917209094,51.76125733797983
7.6,39810717.05534969,8721449250.188984,13854.490651774215,19229.502408183784,93.76021339576631,22658.224372711993,28312.293646414855,57.33017639124566,24875.962898510967,32373.401053008693,52.21908415363314
7.7,50118723.36272725,9021324510.225477,13655.78145975855,18999.08174313412,95.12454514799828,22370.33121684952,27981.71163559888,58.067982427617444,24625.5468770702,32051.9907204525,52.75009755050554
7.8,63095734.448019296,9342300502.116339,13432.580749761008,18736.607275882885,96.70516963191245,22035.4575459949,27596.091624398236,58.95044372410149,24342.45028419065,31686.8900535585,53.36356795780922
7.9,79432823.47242822,9655126426.706957,13218.395024342313,18485.86819971431,98.27214254134701,21710.953207503455,27223.840415861745,59.83155081146122,24078.3253187476,31345.13336293482,53.94893468727191
8.0,100000000.0,10000455269.002893,12972.197619538203,18193.836484687687,100.13723488482,21330.876260363646,26786.307914077875,60.89763890355317,23770.242114928842,30945.429978485652,54.64816023830764
8.1,125892541.17941661,10376118283.533775,12694.613989408777,17860.289997250504,102.32686090997068,20894.939341662797,26282.919786541588,62.16816324562859,23416.732132317986,30486.10647809368,55.47315452300961
8.2,158489319.2461111,10738054203.439934,12436.556343046503,17550.2284241562,104.45013588719789,20486.928726789472,25812.6167651414,63.40628296819226,23092.147243556192,30063.61599752053,56.25288918779447
8.3,199526231.49688828,11142871776.09797,12139.069967987843,17187.08783365543,107.0098453527013,20011.820439688163,25262.059861622456,64.91163579620056,22704.646484194895,29559.58384470337,57.21295862960283
8.4,251188643.1509582,11497604947.42865,11894.75324014437,16890.811534812005,109.20781404829158,19620.91347790976,24811.20317446378,66.2048686704868,22395.259132952833,29156.50949598453,58.003347596394875
8.5,316227766.01683795,11870136303.276356,11636.166052109369,16573.957592762392,111.63470804582761,19204.97530720964,24329.776882435523,67.63872273828694,22060.332818162344,28720.37227084658,58.88397109451264
