time,time exp,L_bol_BPASS,kappa_av_RP_Sil,kappa_av_F_Sil,L_Edd_Sil,kappa_av_RP_SiC,kappa_av_F_SiC,L_Edd_SiC,kappa_av_RP_Gra,kappa_av_F_Gra,L_Edd_Gra
6.0,1000000.0,1609472694.8270438,88926.72974617706,111822.67449252943,14.607531432986757,137555.00662669586,162636.4091753093,9.443494874201823,157465.38465733922,192151.78146444738,8.249432107423209
6.1,1258925.411794166,2038048342.2118702,88189.10080230763,111010.25809366947,14.729711360953226,137749.9554635397,162690.68727154244,9.43013009063241,156446.35490449812,190780.36446417053,8.303165649292168
6.2,1584893.1924611141,2562058954.5266824,87309.44578786845,110042.17212902826,14.878115286129724,137916.55116275547,162695.27265366408,9.418739005930105,155199.7379316876,189127.8657865889,8.369859494039645
6.3,1995262.3149688789,3171898194.1881466,86293.70183600923,108927.03736589309,15.05324226869526,137964.1870323595,162560.2491531089,9.415486931368061,153737.0456655409,187214.80208395937,8.449492406833482
6.4,2511886.4315095823,3832335500.278723,85155.96419232525,107682.96885918967,15.254363124421923,137650.60781590038,162061.7094918514,9.436936172031556,152045.13460822,185083.02738563216,8.54351573529254
6.5,3162277.6601683795,4505489249.975692,83828.21302982763,106228.91482062548,15.495976271589992,136776.28144076472,161001.00079243604,9.497260682310426,150002.27290248324,182619.98667711345,8.65986877975164
6.6,3981071.7055349695,5099890616.527303,82669.69917527983,104947.1424136977,15.71313326356498,135987.96926337396,160045.4713119894,9.552315598478927,148194.6732077356,180442.22907338117,8.765497246848366
6.7,5011872.336272725,5632682399.921681,81579.15410333124,103721.17962836241,15.923185454394849,135298.17465355335,159184.59190572603,9.601016446276827,146404.83343606588,178285.57328733875,8.872657886443793
6.8,6309573.44480193,6114432953.6875515,80329.12377305582,102285.46940500273,16.17097185909693,134255.28379684532,157920.4342946881,9.67559684254694,144368.22747337594,175821.1511881809,8.997824678837722
6.9,7943282.347242822,6562676124.096706,78893.95828497184,100603.8742986863,16.465139134075372,132669.09591712902,156056.99131051335,9.791277998995431,142022.45218400942,172994.42216982623,9.14644114380569
7.0,10000000.0,6947257344.12999,77647.86470776069,99152.80348254082,16.729371823539257,131255.08887187627,154405.90053122837,9.896759136462965,140046.42872216986,170605.94376251707,9.27549536144911
7.1,12589254.117941663,7282980941.073463,76534.03150998241,97863.69382824565,16.972841680639416,129940.10405271263,152882.25793836868,9.996913650869761,138345.11694751662,168542.03497998675,9.389561617073884
7.2,15848931.924611142,7581789666.420557,75552.41658202402,96735.62123711797,17.193361361111876,128769.71845591492,151531.4319628542,10.08777541472004,136904.299328952,166783.35837688256,9.488379885563551
7.3,19952623.149688788,7869264766.089621,74542.76687553353,95565.79945601297,17.426238043578152,127487.94006594572,150056.89071028476,10.189199067206404,135466.29983092647,165013.4364340805,9.589100769868692
7.4,25118864.315095823,8151485181.223917,73591.32705429438,94473.44036792172,17.65153656002997,126284.10185277376,148677.5565450695,10.286330432269438,134150.57043410378,163389.19173976989,9.68314928364828
7.5,31622776.60168379,8436744640.070448,72565.09522853912,93285.60836965135,17.90116854265653,124898.13298212305,147094.8763788671,10.400475723571695,132767.87612198034,161670.7470351726,9.783993221421612
7.6,39810717.05534969,8721449250.188984,71505.12318217808,92055.87861879935,18.166530483283783,123412.35339389807,145402.06248179532,10.525688590136124,131383.79685504118,159938.2640349804,9.887063938586104
7.7,50118723.36272725,9021324510.225477,70300.67089375579,90640.27813559498,18.477775296954942,121639.10353468866,143379.21007136928,10.6791316464245,129800.73052822657,157951.10997470384,10.007647836138474
7.8,63095734.448019296,9342300502.116339,68952.09750534894,89035.92832241993,18.839165841173003,119574.05556217332,141019.06287638677,10.863560610140688,128003.1934397856,155692.19473676686,10.148184315503556
7.9,79432823.47242822,9655126426.706957,67655.08162409232,87495.99561300622,19.20033157623772,117575.80107377828,138741.81986905247,11.048191788928433,126326.02523486981,153575.0835854198,10.282916743282733
