time,time exp,L_bol_BPASS,kappa_av_RP_Sil,kappa_av_F_Sil,L_Edd_Sil,kappa_av_RP_SiC,kappa_av_F_SiC,L_Edd_SiC,kappa_av_RP_Gra,kappa_av_F_Gra,L_Edd_Gra
6.0,1000000.0,1609472694.8270438,9674.595638343131,14797.629708700484,134.2691776028033,12790.523439429639,18139.353257473547,101.5595652634155,15965.312817777585,23368.683774936067,81.36389276090766
6.1,1258925.411794166,2038048342.2118702,9667.76137000055,14782.35751680101,134.3640942597993,12869.975575600633,18199.266321665342,100.93259248002703,15995.559368733371,23348.45651414866,81.21003898989392
6.2,1584893.1924611141,2562058954.5266824,9657.325752937755,14761.855616727324,134.50928685975458,12957.513981115524,18264.257113548527,100.25071181811434,16025.214194596403,23319.95555593749,81.05975896646761
6.3,1995262.3149688789,3171898194.1881466,9640.612352407363,14733.803800585058,134.74247822812063,13045.74430197783,18326.983176485952,99.57270125270371,16048.629030071823,23278.806364339936,80.94149335534779
6.4,2511886.4315095823,3832335500.278723,9609.397172318957,14690.252732447869,135.18017589510487,13107.895390724982,18363.089542233785,99.10057726880851,16045.819566745824,23212.912287791154,80.95566540534419
6.5,3162277.6601683795,4505489249.975692,9554.219979925041,14620.099601890754,135.96086365285797,13123.803380650768,18352.43620844607,98.98045271808901,16002.56687055543,23109.300150280324,81.17447722653466
6.6,3981071.7055349695,5099890616.527303,9503.84376872896,14555.14985129781,136.68153976543405,13130.558165370468,18335.379636063797,98.92953396496758,15959.957539124764,23013.27791375671,81.39119398128652
6.7,5011872.336272725,5632682399.921681,9456.60219139067,14491.543601099938,137.36434860108793,13137.806820634993,18318.085583702425,98.87495057087581,15914.226488742166,22913.826145448988,81.62507935393036
6.8,6309573.44480193,6114432953.6875515,9391.120777934788,14403.415862024442,138.32214819897828,13115.12314545626,18263.23374578273,99.04596286234941,15842.912208417725,22778.69100277131,81.9925013098166
6.9,7943282.347242822,6562676124.096706,9299.679737933,14281.518572567102,139.68222956124328,13043.347317160134,18150.55855370056,99.590999795812,15730.921578420333,22593.42296641596,82.57621738970253
7.0,10000000.0,6947257344.12999,9220.05365291198,14176.806080647822,140.8885510758102,12981.022914611442,18053.367737364508,100.0691554544477,15636.92032438057,22436.974492088448,83.07262383211368
