time,time exp,L_bol_BPASS,kappa_av_RP_Sil,kappa_av_F_Sil,L_Edd_Sil,kappa_av_RP_SiC,kappa_av_F_SiC,L_Edd_SiC,kappa_av_RP_Gra,kappa_av_F_Gra,L_Edd_Gra,Mass
6.0,1000000.0,1434444049.1652508,3028.2021652040185,6028.084391423244,428.96739686878954,2900.43892996016,5749.9270518082785,447.86324806978195,4154.939783581838,8079.391436453475,312.6399100013369,1000000.0007200831
6.1,1258925.411794166,1475206489.5686917,3082.4300133737834,6099.800382686846,421.4207603624445,2975.454523688152,5822.435451901373,436.57195553096744,4256.721595509425,8161.072390330217,305.1644254513529,999063.8307200831
6.2,1584893.1924611141,1432733470.9646986,3102.6305589331814,6126.698847373089,418.6769824270191,3003.887836237451,5849.610465889236,432.4395819076504,4294.992650827267,8191.510552784625,302.44522065708236,995590.6407200831
6.3,1995262.3149688789,1324465620.4579816,3124.3782405885086,6156.4965378150355,415.7627214031935,3035.4587412873148,5879.217870145345,427.941906220443,4336.988103374482,8224.422661441466,299.51661591814985,989451.6607200832
6.4,2511886.4315095823,1139349383.4029644,3137.0920446299506,6176.300621656995,414.0777450963283,3057.5418905532697,5897.878975506299,424.851088390139,4364.726317621956,8244.974747120876,297.6131618506008,978838.9424290252
6.5,3162277.6601683795,922443114.9891881,3140.6769016458798,6188.725781735591,413.60510510306096,3075.4945442105723,5909.643671534921,422.37109555121367,4387.145858483956,8259.209357739825,296.09227545693886,966652.4866
6.6,3981071.7055349695,647001255.7674546,3150.9967277456526,6205.704960171699,412.250507454305,3104.5372349021354,5933.911447355229,418.4198486641596,4428.757675416531,8285.696681490905,293.3102452659768,951659.2431
6.7,5011872.336272725,460662481.7840297,3155.5169218912847,6203.272076281365,411.65996955625064,3133.2912789367,5948.977164034199,414.58003241908074,4479.214582474781,8299.875341771285,290.006199989262,934670.0541000001
6.8,6309573.44480193,330862499.9765223,3140.2723108694718,6176.727136416407,413.6583937334835,3171.6422634092805,5951.620522279677,409.5669978251807,4563.238694323473,8310.417892857868,284.66623970731916,919045.478
6.9,7943282.347242822,244533861.29090843,3083.0545509202407,6088.5990873205365,421.33539272351504,3182.460337902878,5904.093448835636,408.1747648286458,4630.8336430001655,8271.47181562636,280.51104836459217,904473.525
