time,time exp,L_bol_BPASS,kappa_av_RP_Sil,kappa_av_F_Sil,L_Edd_Sil,kappa_av_RP_SiC,kappa_av_F_SiC,L_Edd_SiC,kappa_av_RP_Gra,kappa_av_F_Gra,L_Edd_Gra,Mass
6.0,1000000.0,1434444049.1652508,88926.72974617705,111822.67449252948,14.60753143298676,137555.00662669586,162636.40917530938,9.443494874201823,157465.38465733922,192151.78146444738,8.249432107423209,1000000.0007200831
6.1,1258925.411794166,1475206489.5686917,85419.0095679684,107959.31010170214,15.207387753265602,138482.0661928895,162894.52319723606,9.38027598599405,152619.49126345373,185630.14599367193,8.51136371407273,999063.8307200831
6.2,1584893.1924611141,1432733470.9646986,83888.18026048414,106276.96976673273,15.48489901636237,138564.49622460498,162713.10670169973,9.374695794328128,150351.2375481047,182700.75894713926,8.639769257531961,995590.6407200831
6.3,1995262.3149688789,1324465620.4579816,82026.35444653693,104242.12891857761,15.836373672398924,138164.31503059022,161992.98790429052,9.40184880381302,147591.97730247857,179177.63151319957,8.801291396332457,989451.6607200832
6.4,2511886.4315095823,1139349383.4029644,79691.7241438289,101708.05100783818,16.300312409548873,136144.57334260634,159667.36102502348,9.541327781982764,143919.35252723692,174844.7015768339,9.025888299172014,978838.9424290252
6.5,3162277.6601683795,922443114.9891881,76269.18521802904,97950.8313756153,17.03178021748334,131798.64890470458,154962.2739695461,9.855943219412106,138372.04512676428,168597.6353938636,9.387734341932799,966652.4866
6.6,3981071.7055349695,647001255.7674546,73888.30664939327,95231.46522097521,17.580589661688595,130012.65991732755,152802.6753756963,9.991334696375015,134493.28984754573,163935.09429071494,9.658474422571384,951659.2431
6.7,5011872.336272725,460662481.7840297,71140.44098373731,91986.2462078232,18.259656280412305,128695.45072349648,150944.2418425293,10.093596880832369,129272.46138919846,157642.03307309982,10.048543874237236,934670.0541000001
6.8,6309573.44480193,330862499.9765223,65713.62663315538,85498.9817854457,19.76758956329764,122061.68499825816,143139.75937743453,10.642160150570893,120555.99836031093,147006.84703140752,10.775075630145109,919045.478
6.9,7943282.347242822,244533861.29090843,59317.03278195594,77665.43103487595,21.89927477955627,111032.09153483246,130637.98229503748,11.699320277980027,110024.00429208488,134435.34039910752,11.806514481617082,904473.525
7.0,10000000.0,166653100.23657706,56383.93360148824,74391.04366840601,23.03847775469346,107125.80280226159,126230.90531177497,12.125930130929914,106326.62827911394,129847.81674006065,12.21707131152551,889923.2797
7.1,12589254.117941663,115559909.18626659,53485.05332122555,71187.65260049964,24.287159109636555,102728.61809960548,121352.93652800535,12.644967137983809,103139.21891496018,125832.77778868229,12.594627084300928,876663.6306
7.2,15848931.924611142,81699349.62383555,51627.135272083084,69240.67050638916,25.161186905956853,100243.45642898326,118607.22661058202,12.958451815957353,101786.69276181079,123918.45151366727,12.76198258096239,863358.442
7.3,19952623.149688788,62434632.1927027,47914.541612941444,64713.23969780769,27.110767551392946,93682.66732094184,111167.74293952974,13.865958742931964,97540.89430189264,118333.99911322734,13.317491184564574,852415.16
7.4,25118864.315095823,48687082.48332785,47061.94979868643,64014.75480563289,27.60191631576338,92716.99923732906,110217.0300738482,14.010375774510678,97463.56117150979,118099.72698448568,13.328058039189719,846490.038
7.5,31622776.60168379,39089973.71209465,43239.815169570684,59342.492264626046,30.041756536326503,85293.11950972097,101868.70237719435,15.229833396490454,93256.43541108532,112565.00799703665,13.929333608708669,834736.0750000001
7.6,39810717.05534969,30989874.962456405,40094.62555434651,55614.89552436983,32.39835718728093,79383.761893169,95238.35573039786,16.363548023185576,90368.9241702622,108599.02980270413,14.374410362046374,825949.784
7.7,50118723.36272725,25927817.548902906,35270.87381589512,49469.53343559077,36.82925483446896,70066.63085682587,84547.39901764794,18.53949567882572,83759.47781762756,100157.53511661103,15.508692673900836,815807.661
7.8,63095734.448019296,22044379.24965376,31049.206105267705,43944.20601848835,41.83681848727256,61533.98914007597,74684.96227151866,21.11028422101737,77481.76565802858,92203.31109012896,16.765234877754736,806231.797
7.9,79432823.47242822,17065855.388765164,28920.721182023233,41507.114917749765,44.91589237433825,57899.5004771447,70733.74630960583,22.43542671862546,76238.71426976021,90349.22211582086,17.03858744788989,795287.626
8.0,100000000.0,14964361.017094111,24582.58190259805,35741.48935092708,52.84229317924953,49686.09462499662,61168.49832856265,26.144135694385707,69455.4944302787,81814.02067920349,18.702624042277478,785413.592
8.1,125892541.17941661,12930751.439297087,19934.294944966994,29461.48205243472,65.16408047468822,40833.86892106487,50852.98959326935,31.811827640213828,61902.11091206378,72367.60212002165,20.984744798853775,776038.606
8.2,158489319.2461111,9895939.02503683,18270.990807391954,27352.158390359218,71.09630855237798,37788.9875982008,47474.61435196247,34.37509397742763,60458.02116748838,70389.32697234712,21.485982751591347,763698.658
8.3,199526231.49688828,8791939.296009421,13640.989578125733,20843.098399050334,95.22769536332144,29044.29923037749,37093.49759934804,44.724783672569146,51515.05441425338,59411.30525944699,25.215929882442047,754310.83
8.4,251188643.1509582,6119657.631405047,13319.620447147961,20646.793216103855,97.52530150197681,28769.441093179048,37086.294495390895,45.15207632267768,53165.99538387045,61209.71707049556,24.432910371016806,740364.618
8.5,316227766.01683795,5104910.7945101345,10000.343256116133,15980.048885562976,129.89554125610053,22601.402515240377,29769.68826083348,57.474309354212416,46892.89618625034,53498.93535154829,27.701424003341575,731285.806
8.6,398107170.5534969,4283220.098237604,8188.371197209218,13373.576850536014,158.63960838056883,19357.16606374492,25954.624122572422,67.10693061795689,43440.87028413459,49280.729124449615,29.902715841179152,721524.057
8.7,501187233.6272715,4583161.471078047,5971.008178542681,9732.847409794784,217.5512009291941,14522.085855093455,19843.896119004607,89.44996007886778,36012.27904135977,40494.95694296339,36.071030064720716,713204.968
8.8,630957344.4801943,4251490.355791582,4942.009209408108,7999.858604016682,262.84855915021205,12329.067763329005,17107.70137217795,105.36076408499302,32508.392381627804,36366.77146784856,39.95891229411064,702884.996
8.9,794328234.7242821,3713666.9621227575,4188.013361906878,6737.277272902531,310.1709301635422,10649.530947042767,14978.038153600051,121.97720317069128,29802.840604685076,33177.218355990575,43.586449266040574,692278.897
9.0,1000000000.0,2702732.541334153,4161.565569955067,6723.763213980223,312.1421441436102,10717.698477462105,15150.565313285913,121.20139437880478,30098.479747357578,33522.76633775097,43.15832596541832,680556.602
9.1,1258925411.794166,1794225.2025123374,4389.830833768098,7189.230283976984,295.9111749837015,11555.300570087815,16424.80229550267,112.41594211427149,32027.24509534095,35769.34702435227,40.559217507876355,670928.045
9.2,1584893192.4611108,1309272.7746401157,4438.335534432955,7296.899616158349,292.67728632102194,11844.543567902088,16906.05260885074,109.67075198407831,32794.64153812615,36655.61575795072,39.61012955393394,658894.8150000001
9.3,1995262314.9688828,1282762.51518676,3729.2865001793034,5980.952968335859,348.32400244324066,9814.327564501858,14057.283900704995,132.35751420183342,28681.599880162867,31855.182325527967,45.29036055964336,635485.6329999999
9.4,2511886431.509582,980513.0575087434,3709.930034147655,5943.418644555573,350.14137410773066,9833.253612152395,14120.160687529247,132.10276590391555,28801.45097393743,31990.350275548135,45.10189438634433,620659.008
9.5,3162277660.1683793,796968.43837443,3495.338039268481,5539.332339872499,371.63787462223826,9272.165177230358,13355.348765092089,140.0967276974263,27703.96369715065,30705.96543567722,46.8885973935059,605568.1460000001
9.6,3981071705.5349693,629625.9209014348,3391.0136885117954,5331.150335278798,383.07129351933946,9012.872822255542,13006.178641350032,144.12718626100784,27190.71360456629,30103.04410162068,47.77366342389233,589950.118
9.7,5011872336.272715,487790.7689515977,3319.3378581362003,5182.86503349539,391.34310983618434,8814.654083692254,12736.230431440836,147.36823336076725,26787.061599973535,29632.59727310658,48.493560786871946,574060.067
9.8,6309573444.801943,370412.9201302148,3316.406473681216,5174.752375804363,391.68901951819794,8841.365012499611,12786.298785665047,146.92301450777333,26871.03553679089,29725.86073775979,48.34201488891093,559663.276
9.9,7943282347.242822,326096.6791235224,3234.4569648938023,5023.82996770921,401.61301080802923,8642.83882187658,12513.008264379332,150.29783925994286,26488.565606319145,29272.496301610034,49.04002803723388,548114.104
10.0,10000000000.0,190318.2043735069,3486.657229477076,5474.929134437495,372.56314988979346,9326.412553584763,13485.95539080099,139.28185060832502,27878.34721038941,30905.31605293239,46.59530172993549,535231.976
10.1,12589254117.941662,210641.50141643427,3103.3037970560417,4766.578624833274,418.5861536444805,8273.279773589997,11995.94298281442,157.0114918809677,25741.48006924574,28397.14327944864,50.46329878878882,530787.43
10.2,15848931924.611109,135597.10806609972,3303.0536522633374,5130.254261311126,393.27244930154,8855.766374161656,12837.061787426495,146.68408640386832,26974.42685105293,29837.731818666893,48.15672292771234,519055.858
10.3,19952623149.688828,159333.41768859004,2886.046532807365,4373.058989320781,450.09669290966497,7680.254465548467,11154.052440806223,169.13502095887068,24540.15419507243,26985.65091516507,52.93365272581841,516964.459
10.4,25118864315.09582,100865.96547161655,3707.938806821573,5810.034044772248,350.32940608680013,9851.415175908745,14125.957272081394,131.85922802001627,28598.973747682376,31737.307977687153,45.421210266514166,503314.964
10.5,31622776601.683792,127989.13797961856,6801.7306161287015,9296.796994478455,190.98080669642042,14387.010333847138,18590.640101824065,90.28978014591047,28853.63626870361,32567.536398192868,45.02032214944685,499257.139
10.6,39810717055.34969,52651.73722443466,10975.627909849616,14391.255470164519,118.35313757623534,19455.7173677059,24796.010229191583,66.76700609128812,36364.3675457682,41787.46429113986,35.72178172396587,470978.487
10.7,50118723362.72715,49946.35217631395,10867.697024670551,14171.269498312593,119.5285438167042,19045.860602457775,24297.46839957589,68.20379646338324,35991.774693721614,41324.77647738015,36.0915795637773,468470.1
10.8,63095734448.019424,48305.51710582991,9864.577131707885,13017.595280961948,131.68329292338353,18078.033202892537,23167.48451984826,71.85516175466236,34702.81160504722,39700.49573461371,37.43212552296689,467357.978
10.9,79432823472.42822,80943.71585616111,4530.9140688805655,6217.029127871927,286.69711679633303,9683.643088078039,13274.249852681507,134.14372960515823,25784.401530898285,28653.625177955313,50.379296119918315,483675.463
11.0,100000000000.0,13074.10881701094,12734.227234175301,16565.21726882679,102.00854563941085,22250.916028545736,27955.420238884773,58.379618993371366,38895.25144727004,44907.08440610247,33.397393040665726,1078378.18
