time,time exp,L_bol_BPASS,kappa_av_RP_Sil,kappa_av_F_Sil,L_Edd_Sil,kappa_av_RP_SiC,kappa_av_F_SiC,L_Edd_SiC,kappa_av_RP_Gra,kappa_av_F_Gra,L_Edd_Gra,Mass
6.0,1000000.0,1434444049.1652508,46285.98284648925,60731.707445999506,28.064651976997567,69871.59299548948,85521.33891260732,18.591246375102056,81000.99638807801,102634.38078902922,16.036839766469726,1000000.0007200831
6.1,1258925.411794166,1475206489.5686917,44650.97404915822,58942.96745575493,29.092310473896354,70400.39811763713,85727.28794888746,18.45160020017794,78775.34932076566,99582.46427655326,16.489930050460288,999063.8307200831
6.2,1584893.1924611141,1432733470.9646986,43933.846045124854,58159.6221559134,29.567181499789143,70471.01695566972,85670.25058304459,18.43310989562056,77723.17541743779,98204.38342360072,16.71316171815285,995590.6407200831
6.3,1995262.3149688789,1324465620.4579816,43058.865572969706,57209.6042793095,30.168003330200367,70312.17296844273,85356.12380702453,18.474752594874474,76438.2919237068,96543.16710974564,16.99410030376574,989451.6607200832
6.4,2511886.4315095823,1139349383.4029644,41946.880304545906,56009.33109683177,30.967738019344992,69361.37484222002,84255.11036610504,18.728002479116135,74696.91144242267,94477.66841521426,17.39027725398373,978838.9424290252
6.5,3162277.6601683795,922443114.9891881,40303.908105802984,54217.87252750432,32.23012509332734,67283.88172693913,81998.79640322423,19.306258299302407,72046.2468230822,91483.97256928554,18.030085636380797,966652.4866
6.6,3981071.7055349695,647001255.7674546,39172.13683727933,52936.348715553744,33.16132600567677,66459.88773732107,80990.84767353603,19.54562434914461,70228.25351765256,89274.51993808069,18.496829052903667,951659.2431
6.7,5011872.336272725,460662481.7840297,37852.25512839296,51370.845995618474,34.31763829113633,65889.53346700742,80149.27603489581,19.71481556551683,67801.40191977484,86291.56848324588,19.15889588148967,934670.0541000001
6.8,6309573.44480193,330862499.9765223,35225.6156961621,48228.146360413266,36.87657332108829,62803.02642797544,76469.59990166474,20.68371659588309,63769.867384623525,81257.22340044467,20.37012233638768,919045.478
6.9,7943282.347242822,244533861.29090843,32086.833286184403,44368.47479829285,40.483895322861585,57611.39702624123,70521.00256560286,22.54762194723941,58896.669802705255,75284.44579709045,22.055576390846024,904473.525
7.0,10000000.0,166653100.23657706,30691.388904130075,42831.48140446818,42.32457527607023,55765.14455385275,68427.01004276783,23.294120554920244,57167.77582490942,73118.12934258884,22.722591202052566,889923.2797
7.1,12589254.117941663,115559909.18626659,29319.236757479714,41347.744315802964,44.30538252905265,53676.43493990139,66101.70144703389,24.200564017606986,55675.13018716574,71228.4587618269,23.33178199373921,876663.6306
7.2,15848931.924611142,81699349.62383555,28460.159074844516,40485.76120964068,45.64275261371134,52489.444134384656,64793.23928335013,24.747833043807265,55038.55704108863,70340.47501094035,23.60163619533559,863358.442
