time,time exp,L_bol_BPASS,kappa_av_RP_Sil,kappa_av_F_Sil,L_Edd_Sil,kappa_av_RP_SiC,kappa_av_F_SiC,L_Edd_SiC,kappa_av_RP_Gra,kappa_av_F_Gra,L_Edd_Gra
6.0,1000000.0,1609472694.8270438,34774.21585117323,48470.86926918751,37.355263611391365,49325.96913031101,64149.760449004214,26.33501222385024,59071.903188233344,79569.19835048787,21.990149798639813
6.1,1258925.411794166,2038048342.2118702,34636.80586668153,48303.714370277296,37.50345817105376,49536.498354668234,64297.55860666113,26.223088896988706,58973.335061587655,79309.90409433635,22.026904170222263
6.2,1584893.1924611141,2562058954.5266824,34467.737148864755,48099.327244243796,37.6874174939211,49760.87012507599,64449.61794193805,26.104848985456044,58836.54006119012,78987.99697325844,22.078116739173264
6.3,1995262.3149688789,3171898194.1881466,34261.47675413153,47853.37741511097,37.91430268233712,49967.701032054574,64574.781137571284,25.996793391928993,58649.09149054615,78595.19734844171,22.148680686884813
6.4,2511886.4315095823,3832335500.278723,34002.01142901224,47551.15568398259,38.20362223899576,50057.83533522395,64581.84860998353,25.94998348012742,58364.272819173035,78110.04987011368,22.25676663572291
6.5,3162277.6601683795,4505489249.975692,33657.999301773074,47156.013805574454,38.59409432965226,49954.895525096625,64394.603009622515,26.00345744587537,57932.875143140875,77487.51817258028,22.42250184874173
6.6,3981071.7055349695,5099890616.527303,33353.40662870791,46801.46100412668,38.94654643408827,49846.3282823502,64210.30567159452,26.060093988105347,57543.481059042475,76929.08710275519,22.574233885279924
6.7,5011872.336272725,5632682399.921681,33066.647018601485,46457.633477980795,39.284297536101974,49757.390361784084,64043.34480520412,26.10667461768032,57152.623909053706,76368.30746734318,22.728615261253506
6.8,6309573.44480193,6114432953.6875515,32712.81391114789,46023.62261945342,39.70921008288211,49548.14115678613,63732.03132817786,26.216927006192815,56668.51535340698,75682.85335772549,22.922781581605392
6.9,7943282.347242822,6562676124.096706,32270.364634350502,45472.233113686045,40.253651135297886,49145.833111506014,63200.36390881315,26.43153890692471,56048.930877147235,74832.84203630136,23.176178022864658
7.0,10000000.0,6947257344.12999,31885.74109044874,44998.14861215659,40.739213064397326,48789.14671013672,62733.33436387149,26.624773901407707,55525.84538201689,74113.36802255895,23.39451098966439
7.1,12589254.117941663,7282980941.073463,31540.28206669343,44577.57235658301,41.185427487718805,48456.44588657959,62303.780144533215,26.807578975984466,55072.26036813809,73488.39606081539,23.587192378098447
7.2,15848931.924611142,7581789666.420557,31237.281654914157,44213.16306276842,41.58492452545547,48163.86747567192,61927.8159716431,26.97042550945766,54691.09191325613,72958.32252782509,23.75158283656695
7.3,19952623.149688788,7869264766.089621,30918.98592434507,43828.78205792995,42.013020840285385,47829.82372900362,61504.766926662254,27.158787106553707,54302.13156681626,72414.00954877649,23.921712877912363
7.4,25118864.315095823,8151485181.223917,30622.377902149095,43475.43852686217,42.41995850716856,47523.332995500205,61117.68459741392,27.333941416167026,53950.79705960002,71919.64444294943,24.077494139057496
7.5,31622776.60168379,8436744640.070448,30294.332142834566,43082.50161774859,42.87930804598539,47153.596023827464,60657.41763094787,27.548270111649483,53570.682316908,71383.53123151412,24.248337781391463
7.6,39810717.05534969,8721449250.188984,29950.865247178608,42671.12971918551,43.37103416811528,46747.97215226751,60156.44618887005,27.787301570406022,53184.59720983177,70835.61255310183,24.424364724903196
7.7,50118723.36272725,9021324510.225477,29550.196816522646,42184.0491961815,43.95909807523446,46245.08159827331,59537.98241372252,28.08947362844532,52728.457634079496,70189.73228286803,24.635653275024477
7.8,63095734.448019296,9342300502.116339,29090.81911060907,41617.390617077996,44.65326311579416,45641.1298565806,58796.681156934435,28.461170967543616,52195.79504680801,69437.8565106073,24.887062240072908
7.9,79432823.47242822,9655126426.706957,28649.193937314176,41076.03039570036,45.341589813740484,45055.344317864496,58081.45791189555,28.831207921430643,51700.073058783586,68734.59259788104,25.125689832643406
8.0,100000000.0,10000455269.002893,28133.631396882756,40435.19565377703,46.172496599352286,44351.77030094348,57222.12572126333,29.288571598964264,51108.50373602058,67898.06140807361,25.416513985802375
8.1,125892541.17941661,10376118283.533775,27543.594223823195,39692.01824065556,47.16160096769288,43525.52167287874,56212.955723575156,29.84455900983312,50415.648207395934,66922.26817671373,25.765809747328365
8.2,158489319.2461111,10738054203.439934,26992.839195690907,38999.01619282115,48.12387428319768,42747.892681562094,55266.180368575166,30.387462831829392,49778.38880640516,66023.20411728235,26.095661815250498
8.3,199526231.49688828,11142871776.09797,26349.13595234804,38175.46787268677,49.299529303322096,41821.65880373904,54135.14911286078,31.06046094670601,49002.730316711706,64935.924112473534,26.508726995503636
8.4,251188643.1509582,11497604947.42865,25820.829506284565,37505.01177281187,50.308221108227166,41061.07152779308,53211.476058504304,31.635803734949867,48387.9458568098,64070.59916058463,26.8455289225134
8.5,316227766.01683795,11870136303.276356,25256.650966610254,36781.28060787228,51.43199712888701,40239.961878649985,52212.261565754074,32.28134270895538,47714.50697118028,63126.495853650435,27.224424655264702
