time,time exp,L_bol_BPASS,kappa_av_RP_Sil,kappa_av_F_Sil,L_Edd_Sil,kappa_av_RP_SiC,kappa_av_F_SiC,L_Edd_SiC,kappa_av_RP_Gra,kappa_av_F_Gra,L_Edd_Gra
6.0,1000000.0,1609472694.8270438,14906.26923879303,20050.15003914752,87.14454161470526,22194.374832630197,27735.822052893942,58.52834377160327,25905.566835633606,33585.615813608245,50.14366248929942
6.1,1258925.411794166,2038048342.2118702,14801.305180640138,19935.149435675332,87.76253067865058,22230.050303905256,27750.35703166994,58.434415677943775,25763.207150932787,33389.20081605491,50.42074119071655
6.2,1584893.1924611141,2562058954.5266824,14675.844292755291,19797.776711086906,88.512795181484,22262.408279173447,27758.354280916563,58.34948239697942,25588.213067970548,33151.96668963656,50.76556133675442
6.3,1995262.3149688789,3171898194.1881466,14530.549963789581,19639.111907815084,89.3978550871876,22277.700487023525,27746.158419265168,58.309429232009414,25381.90123327465,32876.650222722325,51.1781993027797
6.4,2511886.4315095823,3832335500.278723,14366.492553318069,19460.69491348854,90.41872921863482,22238.516603557364,27679.083968001632,58.41216944264199,25140.36697459521,32567.91499089874,51.669890153658564
6.5,3162277.6601683795,4505489249.975692,14173.212928978379,19250.330934061807,91.65176636442683,22114.741500162592,27527.165065175974,58.7390994369276,24845.134540561627,32208.749119094275,52.28387867569325
6.6,3981071.7055349695,5099890616.527303,14004.529207273305,19065.013171359824,92.75570644141035,22003.229240139488,27390.448004576538,59.036788910524706,24584.37300744482,31891.45681953015,52.83844333173057
6.7,5011872.336272725,5632682399.921681,13845.49091670267,18887.09257957445,93.82115865844354,21907.183056686572,27268.42943738015,59.2956199178477,24327.4115099977,31577.650668184175,53.39655636877591
6.8,6309573.44480193,6114432953.6875515,13662.322403491404,18677.597463884915,95.07900352783658,21760.465478998198,27087.84192815533,59.695414202132355,24036.888147830545,31219.848100856736,54.041937209631755
6.9,7943282.347242822,6562676124.096706,13450.565230035721,18430.27663025048,96.57586709436374,21534.706959172778,26819.27366683964,60.32122946751717,23703.564225257614,30809.659788767436,54.80188496782417
7.0,10000000.0,6947257344.12999,13266.941019953367,18217.424514437906,97.9125480430127,21332.79005052978,26580.85316818784,60.89217570337175,23422.554024843073,30463.149603732323,55.45936615717564
7.1,12589254.117941663,7282980941.073463,13103.040081198895,18028.957536453345,99.13729882150713,21144.26138138333,26360.30790056405,61.435108872789336,23180.387188292578,30163.839314950303,56.03875334127591
