time,time exp,L_bol_BPASS,kappa_av_RP_Sil,kappa_av_F_Sil,L_Edd_Sil,kappa_av_RP_SiC,kappa_av_F_SiC,L_Edd_SiC,kappa_av_RP_Gra,kappa_av_F_Gra,L_Edd_Gra
6.0,1000000.0,1609472694.8270438,29511.72610121151,39261.45425180607,44.01640200729139,44209.19130163231,54739.48796216801,29.383030129122446,51447.54736014305,66022.5505049002,25.249017040729697
6.1,1258925.411794166,2038048342.2118702,29299.120938355663,39028.76737132774,44.335801157074,44280.247585721154,54768.14368399842,29.33587933277235,51158.85629656749,65625.22852720883,25.391498052061742
6.2,1584893.1924611141,2562058954.5266824,29045.04311201427,38750.849008456236,44.72363821221798,44344.48621710554,54783.51320052333,29.293382578394173,50804.12414811448,65145.40027613745,25.568790364595046
6.3,1995262.3149688789,3171898194.1881466,28750.86664181544,38429.89748326004,45.18124674929716,44374.20574259194,54758.06044949709,29.273763400640963,50386.075881747274,64588.61797694348,25.78093207831198
6.4,2511886.4315095823,3832335500.278723,28418.90778366525,38069.133827897174,45.70900507114651,44294.12479151995,54621.91668071704,29.32668849681599,49897.15021096162,63964.462991233,26.033550904368685
6.5,3162277.6601683795,4505489249.975692,28028.09646422562,37643.960422001604,46.346351121561604,44043.614038456355,54314.63708374487,29.49349249282286,49300.14484000736,63238.613468882686,26.348806970357092
6.6,3981071.7055349695,5099890616.527303,27686.995684463887,37269.35140921075,46.91733313372505,43817.987957144025,54038.07504496139,29.645359373198072,48772.789856057425,62597.315578656155,26.633703010094845
6.7,5011872.336272725,5632682399.921681,27365.28692005875,36909.50368711825,47.46889750488358,43623.449793495936,53791.04365173564,29.77756243830297,48252.921914682214,61962.86708124519,26.920649536971258
6.8,6309573.44480193,6114432953.6875515,26994.681841017307,36485.54898423243,48.120589368318576,43326.5140103001,53425.50504771695,29.98164125761851,47664.90356013429,61239.128309958716,27.25275628348172
6.9,7943282.347242822,6562676124.096706,26566.18379104945,35984.79972177674,48.89674822010577,42869.94978645858,52882.06464745284,30.300945218515693,46990.096993112675,60409.09248474967,27.644122551830314
7.0,10000000.0,6947257344.12999,26194.665872036127,35553.923211636946,49.59024888295046,42461.70729382963,52399.73284822383,30.592269665726924,46421.25063522155,59707.96933026917,27.982873839560018
7.1,12589254.117941663,7282980941.073463,25863.10976752774,35172.49728074476,50.22597868841553,42080.662477676684,51953.68123068374,30.86928587897362,45931.09459822386,59102.406529949985,28.281494516140526
7.2,15848931.924611142,7581789666.420557,25571.60892865189,34840.1885457305,50.79852439572256,41740.68550975125,51557.75698323969,31.12071553536259,45515.699267150565,58586.75552966013,28.539603277885043
7.3,19952623.149688788,7869264766.089621,25272.063558965005,34496.745401843815,51.40063046174134,41367.98117830998,51125.39669637964,31.401097249606426,45102.53926342343,58069.01812624815,28.801039170170252
7.4,25118864.315095823,8151485181.223917,24990.51686681201,34177.46114482434,51.97971722326009,41017.03741298543,50720.45616077478,31.669766563607403,44723.66983848954,57593.8712760654,29.04502257285851
7.5,31622776.60168379,8436744640.070448,24686.666179739517,33830.48597031042,52.619498742446495,40612.65039857472,50255.45126698391,31.98510777433988,44326.86815616997,57092.08819556975,29.305025462738197
7.6,39810717.05534969,8721449250.188984,24372.79101730507,33471.49891839682,53.297137741741984,40178.684790764804,49757.659659455,32.33057544727246,43930.50768330447,56586.83742781473,29.569428365465424
7.7,50118723.36272725,9021324510.225477,24015.10626992431,33056.49897752088,54.090953643907994,39661.2757324093,49162.88101875413,32.75235039750673,43479.25070635931,56007.91511840806,29.876319828345324
7.8,63095734.448019296,9342300502.116339,23613.25391044383,32583.590997509127,55.01147808457984,39059.34562466832,48468.98001524313,33.25708557645685,42968.93074898612,55350.092448944175,30.231145559298117
7.9,79432823.47242822,9655126426.706957,23227.67608858322,32131.912975464926,55.92466482854389,38476.187743324386,47799.21393669899,33.76114101182949,42492.84132499896,54734.37556721684,30.56985505075617
8.0,100000000.0,10000455269.002893,22784.3877636318,31605.681805859575,57.01272351383741,37793.08560914368,47011.88194261855,34.371366588964605,41937.35646396076,54014.07532074154,30.974770694388123
8.1,125892541.17941661,10376118283.533775,22284.50266989016,31004.473256835103,58.291630701507714,37009.53470230998,46105.93343474217,35.09906326703756,41299.80935253404,53186.15248354126,31.452929695432047
8.2,158489319.2461111,10738054203.439934,21819.799483014187,30445.633120039398,59.5330860400994,36276.28505869749,45259.56684793689,35.8085178208885,40714.42313021878,52424.62312115706,31.90515547390539
