time,time exp,L_bol_BPASS,kappa_av_RP_Sil,kappa_av_F_Sil,L_Edd_Sil,kappa_av_RP_SiC,kappa_av_F_SiC,L_Edd_SiC,kappa_av_RP_Gra,kappa_av_F_Gra,L_Edd_Gra,Mass
6.0,1000000.0,1434444049.1652508,29511.72610121151,39261.454251806084,44.01640200729139,44209.19130163232,54739.48796216803,29.38303012912243,51447.54736014304,66022.5505049002,25.2490170407297,1000000.0007200831
6.1,1258925.411794166,1475206489.5686917,28500.703654303874,38154.935218568746,45.577822069099646,44547.09230668179,54875.75736227915,29.160152385639723,50074.706072679,64133.125842301306,25.941240635833516,999063.8307200831
6.2,1584893.1924611141,1432733470.9646986,28056.851497954336,37669.93376473929,46.2988514621718,44594.33122619888,54843.290267891745,29.129262941762555,49424.455015288586,63279.19156077842,26.282535631362595,995590.6407200831
6.3,1995262.3149688789,1324465620.4579816,27514.971326023147,37081.51470363711,47.210661592492016,44499.06352714359,54651.128254185656,29.1916255542689,48629.769900411986,62249.462044367436,26.712032622408007,989451.6607200832
6.4,2511886.4315095823,1139349383.4029644,26824.600961501903,36336.48551075727,48.42569706309135,43909.51807449817,53968.05571562451,29.583563130801817,47548.97508827302,60966.81877305915,27.31920083636822,978838.9424290252
6.5,3162277.6601683795,922443114.9891881,25803.166284347015,35223.403249258285,50.34265894678255,42617.42982333562,52565.26183549302,30.480486631521806,45901.330114552766,59106.275360960586,28.29983350718107,966652.4866
6.6,3981071.7055349695,647001255.7674546,25101.493727611778,34429.861167348085,51.749908355895684,42107.77001171046,51941.768806772416,30.849413294476037,44775.5039398226,57736.35644726966,29.01139877165493,951659.2431
6.7,5011872.336272725,460662481.7840297,24285.88599838575,33465.03611371358,53.487857107059746,41761.327692016166,51426.4556014591,31.105332895063576,43276.73849991192,55889.91693550112,30.016125175482987,934670.0541000001
6.8,6309573.44480193,330862499.9765223,22661.525003479353,31528.62226221479,57.321826302535115,39854.706978964896,49151.58601378347,32.59338980175178,40789.72591767612,52777.09208125221,31.84625468240966,919045.478
6.9,7943282.347242822,244533861.29090843,20721.091728803938,29154.137273313732,62.68974709446841,36642.0103106977,45469.05735342779,35.45111168807119,37785.13909716671,49086.67033213372,34.378595157729734,904473.525
7.0,10000000.0,166653100.23657706,19854.90810494657,28201.24232596132,65.42462917148292,35495.26400524203,44168.99453391195,36.59643156360691,36714.18690785519,47743.67168317588,35.38141817658155,889923.2797
7.1,12589254.117941663,115559909.18626659,19002.091945104894,27279.503985791638,68.36089435587822,34195.555736409944,42723.363778978965,37.98739257268105,35788.10745402464,46571.26290420784,36.29697383883086,876663.6306
7.2,15848931.924611142,81699349.62383555,18466.745938544587,26740.69887771722,70.34265832881098,33454.295027248765,41907.7417606438,38.82909500684307,35391.107772362615,46018.593729852684,36.704135071307554,863358.442
7.3,19952623.149688788,62434632.1927027,17371.93589180143,25438.86984211435,74.7757767522648,31538.379059710773,39722.44472293958,41.18791259185001,34205.970306867406,44414.353427889124,37.97582668599828,852415.16
7.4,25118864.315095823,48687082.48332785,17140.037788201167,25274.730444301465,75.78746418483416,31231.531973794266,39429.337168974045,41.59258025158561,34159.50205791974,44345.161521732945,38.0274864018058,846490.038
7.5,31622776.60168379,39089973.71209465,16003.923868611932,23915.431778104055,81.16759431402282,29057.013404880185,36967.616689087896,44.70521391513108,32987.98724266111,42753.291643866694,39.377970848736474,834736.0750000001
7.6,39810717.05534969,30989874.962456405,15071.62587910249,22833.51843460439,86.18844512330445,27318.840286874467,35006.43847289544,47.54960263170885,32185.02841764912,41614.576511584244,40.360380706939964,825949.784
7.7,50118723.36272725,25927817.548902906,13612.349565458897,20986.81065864941,95.42805184023412,24613.16258200658,31864.582621822166,52.776639152809736,30355.07759937498,39170.77576693872,42.793499563537495,815807.661
7.8,63095734.448019296,22044379.24965376,12318.824944847433,19292.078675890156,105.44836912739228,22141.548120820255,28966.25617048762,58.66798441155601,28625.920505797887,36861.38325777687,45.378453410324425,806231.797
7.9,79432823.47242822,17065855.388765164,11712.69732367649,18642.903656110702,110.90528202877336,21060.635708043996,27797.176125824157,61.67904986381081,28274.80466263477,36346.47456172838,45.941961951611,795287.626
8.0,100000000.0,14964361.017094111,10390.390226579053,16892.66670282542,125.01936613286223,18694.080081490858,24998.690423205153,69.48723843791325,26406.430851760164,33875.03944215921,49.19256249707873,785413.592
8.1,125892541.17941661,12930751.439297087,8977.15452477856,14999.812246036692,144.70063943029237,16150.771684177322,21988.84663461744,80.42959342138502,24327.786227854405,31146.172556459915,53.39573390827866,776038.606
8.2,158489319.2461111,9895939.02503683,8497.509628471915,14424.588946026633,152.8683175182934,15255.202002185655,20995.603718222555,85.15128149819903,23932.345557290886,30592.80620027434,54.27800617747077,763698.658
8.3,199526231.49688828,8791939.296009421,7070.682172322192,12423.132507946493,183.71636121403762,12769.843725070354,17982.310993098738,101.724032648085,21472.903536277125,27411.317599347607,60.49484634462316,754310.83
