time,time exp,L_bol_BPASS,kappa_av_RP_Sil,kappa_av_F_Sil,L_Edd_Sil,kappa_av_RP_SiC,kappa_av_F_SiC,L_Edd_SiC,kappa_av_RP_Gra,kappa_av_F_Gra,L_Edd_Gra
6.0,1000000.0,1609472694.8270438,46285.98284648925,60731.70744599949,28.064651976997567,69871.59299548945,85521.33891260727,18.591246375102063,81000.99638807803,102634.38078902921,16.036839766469722
6.1,1258925.411794166,2038048342.2118702,45942.161289717165,60355.55817444189,28.274681981292506,69982.79398757136,85564.64737576977,18.56170532760805,80532.97111460078,101992.60155935732,16.130039436288584
6.2,1584893.1924611141,2562058954.5266824,45531.40629940728,59906.42964223532,28.5297579314371,70082.64883907954,85586.24609862852,18.535258320254165,79958.29161273043,101217.8081060714,16.24596991505984
6.3,1995262.3149688789,3171898194.1881466,45056.027751821624,59387.92941677414,28.83077059422934,70126.777878527,85542.0020546052,18.52359454258852,79281.52527202753,100319.04675360644,16.384649457019453
6.4,2511886.4315095823,3832335500.278723,44520.219505344314,58805.68593297098,29.17775371354728,69994.8737904493,85320.22833987657,18.558501925283085,78491.44569604326,99312.38536569224,16.549574141242786
6.5,3162277.6601683795,4505489249.975692,43890.27108664446,58120.23233948686,29.596536267356928,69589.83132520306,84823.98159763147,18.666520312854193,77528.4848391508,98142.762016107,16.755132035600198
6.6,3981071.7055349695,5099890616.527303,43340.36410701079,57516.04143779874,29.972060151425264,69225.03080578851,84377.22298769696,18.764888724200887,76677.62983069646,97109.15255142424,16.941055727311614
6.7,5011872.336272725,5632682399.921681,42821.247429986535,56934.77137737572,30.335407723090903,68909.52827085757,83977.30422126503,18.85080383795572,75838.03317626048,96085.92427429232,17.128608767857987
6.8,6309573.44480193,6114432953.6875515,42222.79458543211,56248.78439295326,30.76537241919526,68428.40260202401,83385.77909687934,18.983345374214206,74887.19348317767,94917.5845587842,17.346090026618523
6.9,7943282.347242822,6562676124.096706,41530.48929076169,55437.336816163704,31.278225279396313,67689.58069737154,82507.09056952521,19.190545821337043,73795.01052374141,93576.60411159875,17.60281610884904
7.0,10000000.0,6947257344.12999,40930.46625371726,54739.51103922033,31.736750613780906,67029.47643275,81727.65571071397,19.37953373846316,72874.57215655474,92444.07874267254,17.825147531698555
7.1,12589254.117941663,7282980941.073463,40395.223368564475,54122.1907235158,32.15726741124745,66413.94123412929,81007.34604444925,19.559146406032898,72081.72942222616,91466.10223703785,18.021210234718062
7.2,15848931.924611142,7581789666.420557,39924.84612183905,53584.76034090137,32.536130409515636,65865.15771301663,80368.32586753988,19.72211173713298,71410.03463258647,90633.51230493432,18.190720767515614
7.3,19952623.149688788,7869264766.089621,39441.48338124636,53029.241489545275,32.93486676055517,65263.83241579763,79670.63633824367,19.90382654398896,70741.67754700009,89797.27811304433,18.36258405290088
7.4,25118864.315095823,8151485181.223917,38987.39462790418,52513.264002592456,33.318461323144575,64698.01692947075,79017.53945348237,20.077895145010068,70129.14336143568,89030.13933523874,18.522969734638533
7.5,31622776.60168379,8436744640.070448,38497.28200698789,51952.344095459695,33.74264187700862,64046.17332519305,78267.6336658076,20.282242209918707,69487.29931912807,88219.6759133943,18.694063702694784
7.6,39810717.05534969,8721449250.188984,37991.0050248859,51371.961047448414,34.19230418224245,63346.79123282275,77464.96468702705,20.506168895369893,68845.98001961003,87403.42388631529,18.868204064057103
7.7,50118723.36272725,9021324510.225477,37413.731043914886,50700.270031413216,34.71987325923952,62512.532332460425,76505.54781091977,20.779833283533097,68115.07932779854,86467.4875144044,19.07066706549167
7.8,63095734.448019296,9342300502.116339,36764.75913555819,49933.94646713457,35.3327488209662,61541.4363467623,75385.77623234093,21.107729638948225,67287.6469491392,85403.25446984866,19.305177976900822
7.9,79432823.47242822,9655126426.706957,36142.312127529105,49202.4775568538,35.9412534377005,60601.16786634041,74305.33100916135,21.435230470558324,66515.93481092242,84407.29582944686,19.52915498658367
8.0,100000000.0,10000455269.002893,35426.294455422954,48349.41642785963,36.66767919051023,59499.18993468181,73034.71626555496,21.832230008947043,65614.7410040649,83241.50091969501,19.79738059043052
8.1,125892541.17941661,10376118283.533775,34618.44792586568,47373.96020338591,37.523346014291796,58234.64671161896,71572.14630815727,22.306308586926207,64579.65805030672,81900.86713987206,20.11469306616792
8.2,158489319.2461111,10738054203.439934,33867.58203598365,46467.45433760228,38.35526252272269,57051.629763154524,70205.96489326129,22.76884999416667,63629.29232063788,80667.74601861073,20.415125685417614
8.3,199526231.49688828,11142871776.09797,33001.15545739487,45404.120913365245,39.36225813902286,55672.85609863452,68605.47973760225,23.33273503515945,62493.48126369424,79195.48776773988,20.786167992767233
8.4,251188643.1509582,11497604947.42865,32290.110359787468,44537.55989707292,40.22903562502875,54539.6115437037,67295.5787338888,23.81755137656389,61587.149459568,78018.5780968334,21.09206240910361
8.5,316227766.01683795,11870136303.276356,31537.05490033344,43609.876795463795,41.189641965783736,53333.1051120814,65896.18232829949,24.356354224456005,60605.29460417528,76744.47537748374,21.43377090209719
8.6,398107170.5534969,12263636602.841276,30763.151732079914,42651.64378532126,42.22584250512273,52090.83716012358,64453.48580879077,24.937207209916114,59583.421714024975,75419.95713045646,21.801366263163708
8.7,501187233.6272715,12793714668.739622,29745.55696501437,41369.361392477986,43.6703875314164,50448.31929358304,62532.16837504613,25.74912342352763,58168.134828660994,73591.28907446093,22.331814554933057
8.8,630957344.4801943,13412750622.762268,28634.25946437312,39958.68234715149,45.36523815523226,48649.84350272784,60422.69207894628,26.701010866091767,56584.53512565511,71549.25972232457,22.956802545348484
8.9,794328234.7242821,14093484916.22903,27504.89491013141,38516.26666549589,47.227957214318025,46818.31074887969,58269.06080308452,27.745554660600042,54945.02388268813,69437.55986979246,23.641813365546355
9.0,1000000000.0,14717187791.659737,26562.82354365996,37315.123507714474,48.90293375118424,45290.31750349103,56474.63379905192,28.68162714690334,53581.62286495239,67682.16892591414,24.243386641610524
9.1,1258925411.794166,15238444465.324257,25842.32806089343,36403.44661620194,50.266369072442245,44122.39838949833,55109.10465240972,29.440829316050454,52557.59755877676,66364.08956166277,24.715741592779022
9.2,1584893192.4611108,15717300332.25973,25225.237229841736,35625.503043929944,51.49604692174187,43122.12645328844,53942.170772416925,30.123746365039008,51687.472475499126,65244.527947428156,25.131815075998375
9.3,1995262314.9688828,16307937722.045076,24495.351640623325,34691.77731008253,53.03046957879657,41936.05759954281,52547.71794563918,30.97573006038035,50617.397815624485,63868.56796650376,25.663113001811148
9.4,2511886431.509582,16876303678.722551,23841.700011596942,33856.329138616136,54.484369796119736,40873.676304436085,51299.458202954025,31.780845704329693,49660.3594451013,62638.28930457977,26.157684207582566
9.5,3162277660.1683793,17457892162.569798,23212.371936700172,33048.98230931925,55.961536526398746,39849.9937547494,50094.40309758788,32.5972447572889,48729.18891591675,61441.720408680594,26.6575337882486
9.6,3981071705.5349693,18036330773.722416,22624.829476882187,32293.979296320755,57.41479737238703,38893.875877038794,48967.948258528944,33.39857421530137,47855.34748701824,60319.133393716875,27.14430190591304
9.7,5011872336.272715,18600498519.067215,22085.664494574703,31600.148458367246,58.81643272807556,38016.08353084749,47933.05081337392,34.169748152671986,47049.96970611282,59284.73748316011,27.60894445020719
9.8,6309573444.801943,19139836248.20674,21600.25503924466,30975.850954528807,60.13817881501388,37225.81836995882,47001.648753447764,34.89513614154124,46325.58300341458,58354.4604021153,28.040661677247602
9.9,7943282347.242822,19737588267.2465,21091.750891752028,30320.93507403747,61.58805907896326,36397.84686778758,46025.04811700159,35.688924257484764,45563.849435698554,57376.2856563628,28.509443694681643
10.0,10000000000.0,20176780860.295193,20741.365877588123,29872.362481924516,62.628469487808495,35827.53289165276,45354.61861822684,36.25703181763448,45046.564640089506,56712.08839410201,28.83682718934677
10.1,12589254117.941662,20788734634.048275,20269.781757045374,29263.03032320616,64.08554446070903,35059.20591556677,44446.7917990652,37.051609301374,44333.99433520771,55797.224037092,29.30031501737264
10.2,15848931924.611109,21284670026.539597,19911.197746086258,28802.36712849475,65.23967149366146,34475.22632080502,43758.99640086078,37.679230526648716,43799.575402407594,55111.16560149331,29.65782174976509
10.3,19952623149.688828,22018307569.06995,19399.829491900455,28138.033226882042,66.95935139751306,33641.70582862454,42771.1370329729,38.61278636158595,43016.526977453796,54105.78455715265,30.197695892112428
10.4,25118864315.09582,22602989032.742966,19030.639205955387,27667.1354465373,68.25834833721692,33041.892271208766,42066.90260715645,39.313729048499155,42476.30698035737,53411.83210316535,30.581754685046093
10.5,31622776601.683792,23536990997.216114,18527.723243925324,27004.76344396801,70.1111508898376,32230.21182197941,41095.72946439428,40.30379965154763,41673.45125522997,52382.31376901207,31.17092443446178
10.6,39810717055.34969,24020703575.492294,18324.567422868382,26734.756357428912,70.8884400937561,31882.33918911285,40681.99679160462,40.74356000966144,41351.9447293452,51969.501656900626,31.41327472026173
10.7,50118723362.72715,24598371762.12223,18091.02403981033,26423.447572775804,71.80356386357546,31480.503227968486,40203.80598415322,41.26363516469834,40980.797203746864,51492.73584022093,31.697772826177054
10.8,63095734448.019424,25301721631.549305,17808.14520631509,26049.35003240056,72.94414914919669,31003.65589124998,39636.527192929454,41.89828465895891,40535.21262725119,50920.69375381579,32.04621157276729
10.9,79432823472.42822,26785461659.557117,17114.7185392756,25137.90151420971,75.89958298285761,29863.364735375784,38278.26696312233,43.49811253723932,39446.86525202566,49523.173839389725,32.93037334400848
11.0,100000000000.0,27087169621.33858,17027.386647545623,25020.543424682095,76.28886492615364,29711.88698115006,38097.3961429923,43.71987551056979,39306.816269315976,49342.961717127204,33.047703255835465
