time,time exp,L_bol_BPASS,kappa_av_RP_Sil,kappa_av_F_Sil,L_Edd_Sil,kappa_av_RP_SiC,kappa_av_F_SiC,L_Edd_SiC,kappa_av_RP_Gra,kappa_av_F_Gra,L_Edd_Gra
6.0,1000000.0,1609472694.8270438,33236.63821775948,47058.406866456986,39.083375144297825,46351.22619249599,61309.23904805022,28.025148560369715,56028.40383910193,76708.70507549528,23.18466904269428
6.1,1258925.411794166,2038048342.2118702,33134.350026265274,46926.26414891625,39.20402841674261,46579.53285780667,61474.46946500653,27.88778504854175,55993.51193368081,76512.05068189431,23.199116382243474
6.2,1584893.1924611141,2562058954.5266824,33006.37715636272,46762.829498859,39.35603092233309,46825.99668522355,61648.21167351304,27.741000554290675,55932.09878935893,76264.3168429832,23.224588887537585
6.3,1995262.3149688789,3171898194.1881466,32845.89059624728,46562.477968464606,39.548326333048614,47061.42581449081,61801.49142788507,27.60222363683723,55829.200071672145,75954.69783942963,23.267394093635158
6.4,2511886.4315095823,3832335500.278723,32633.186368268118,46306.78283618694,39.806103680488974,47189.91152722754,61846.368054481005,27.527070044420526,55631.7343430108,75555.49897259453,23.34998208020451
6.5,3162277.6601683795,4505489249.975692,32336.80920677095,45958.911406301355,40.17093930615778,47138.09918013494,61709.61052427826,27.557326718584104,55291.509405932564,75022.68722832252,23.49366139497401
6.6,3981071.7055349695,5099890616.527303,32072.819368504577,45644.59326433628,40.50158438130995,47072.53737296252,61567.73839796282,27.595708081504828,54980.869316649114,74541.71600576256,23.62639980315192
6.7,5011872.336272725,5632682399.921681,31824.355116469047,45338.62894088928,40.81779490098041,47021.00720625092,61437.5886962116,27.625950126974576,54666.06706004246,74055.69138256776,23.762455758400247
6.8,6309573.44480193,6114432953.6875515,31509.859319278657,44943.30309410704,41.22519198951909,46855.74556283812,61169.43850529209,27.723387695494342,54260.006609999604,73446.68184695022,23.940284588181502
6.9,7943282.347242822,6562676124.096706,31106.1954947681,44429.752643040956,41.76016961696538,46506.82768354224,60690.048123700624,27.931382652867722,53717.79580354696,72672.10592817936,24.181930411862275
7.0,10000000.0,6947257344.12999,30755.10303264912,43988.42440716954,42.236893130255574,46198.77665961042,60270.70640816387,28.11762764999055,53260.187353573034,72016.4556536682,24.389700159641944
7.1,12589254.117941663,7282980941.073463,30439.21937618112,43596.77389449225,42.67520740089924,45911.85911883674,59886.103155304285,28.293343483166545,52862.84437371312,71446.27813872648,24.573025068737092
7.2,15848931.924611142,7581789666.420557,30162.418535312132,43258.039726736046,43.06683824041557,45661.22175066018,59551.37019854612,28.448647456114525,52530.22178611979,70963.50032286656,24.72862203569143
7.3,19952623.149688788,7869264766.089621,29869.582031703852,42898.55055841533,43.489058488372194,45370.86380254762,59171.2466022405,28.63070903065019,52187.68406462428,70464.29781271523,24.890930174089377
7.4,25118864.315095823,8151485181.223917,29597.48604907133,42569.23911813788,43.88886265023709,45107.304292376226,58826.41449850566,28.797996696502864,51880.19966555157,70012.5841950138,25.038454138073323
7.5,31622776.60168379,8436744640.070448,29294.21577149181,42200.51979676097,44.34322496061305,44784.03773030484,58411.84210714222,29.00587052518004,51543.58151289497,69518.64239003524,25.201973977594502
7.6,39810717.05534969,8721449250.188984,28975.369979741874,41813.181461909655,44.83117906374261,44426.76057105558,57958.39473212572,29.239133875682796,51199.687407378886,69011.5303098516,25.3712486497093
7.7,50118723.36272725,9021324510.225477,28600.770901333377,41351.41051739061,45.41835618631664,43977.80398361478,57392.85500275584,29.53762767426906,50788.09216200328,68408.55121001184,25.576861518177616
7.8,63095734.448019296,9342300502.116339,28168.69710957937,40811.10109677841,46.11501891431987,43432.89789614492,56709.3867368194,29.90820467715783,50302.23151882747,67701.55930108977,25.82390404516748
7.9,79432823.47242822,9655126426.706957,27753.071605009816,40294.85382393291,46.80562996729747,42904.30200740045,56050.21078489601,30.276684137081144,49850.50051289606,67040.47004804833,26.057912892247803
8.0,100000000.0,10000455269.002893,27265.6731188542,39681.060132730345,47.64232279678224,42264.15965158715,55252.92594756037,30.735261524387568,49307.35026219049,66250.19916292412,26.344956544868115
8.1,125892541.17941661,10376118283.533775,26705.481033038337,38966.34537825425,48.64170012114589,41506.68589759071,54310.89466935271,31.29616282073249,48666.98633528173,65324.38764384678,26.691605497221307
8.2,158489319.2461111,10738054203.439934,26181.95456357842,38299.286299395586,49.6143248910466,40792.53068477543,53426.078285796204,31.84406503332759,48077.706757876964,64470.97738079757,27.01875957898458
8.3,199526231.49688828,11142871776.09797,25567.724760585254,37503.57663296979,50.80624154725395,39935.821254152346,52362.7272264607,32.52718885466606,47356.008451195274,63434.87334667414,27.430521331601227
8.4,251188643.1509582,11497604947.42865,25063.643371575483,36856.05461820892,51.82805950204301,39232.69906391121,51495.05179227647,33.11013595786237,46785.3258003937,62611.41270189095,27.765116043908556
8.5,316227766.01683795,11870136303.276356,24524.009107743612,36155.41389496912,52.968500961363304,38470.21041104119,50552.85042583825,33.76638666959771,46157.86222437285,61710.8593185507,28.142551179809313
8.6,398107170.5534969,12263636602.841276,23966.42321288195,35427.85146389006,54.20082873700518,37677.59751641575,49573.53015650027,34.47672053490244,45501.36788049085,60771.55095209425,28.548592284342263
8.7,501187233.6272715,12793714668.739622,23225.2270830033,34442.768487152614,55.93056185662163,36609.48840303761,48245.557797005036,35.48260455593304,44572.23391089167,59455.94731453227,29.143704185815473
8.8,630957344.4801943,13412750622.762268,22412.077995538395,33353.78357556471,57.95981971232626,35430.43432248673,46776.62544747256,36.66339475764089,43524.6005648406,57979.681840125086,29.84519060812103
8.9,794328234.7242821,14093484916.22903,21582.69643590006,32236.034899243827,60.18710423222556,34222.09033862885,45268.00900970774,37.95793848786988,42432.68445172438,56446.20539481716,30.61319397498574
9.0,1000000000.0,14717187791.659737,20891.081576703156,31305.708523893452,62.179643271729375,33214.561484440535,44012.161142647026,39.10935270388924,41527.08365636845,55174.07767120167,31.28079040534285
9.1,1258925411.794166,15238444465.324257,20363.622439482835,30601.927152801578,63.79022218961304,32448.210488922938,43061.78428661311,40.03302433098578,40853.7217338904,54225.86481657028,31.796368724037404
9.2,1584893192.4611108,15717300332.25973,19912.45582519648,30002.32033030002,65.23554961795791,31793.288058115282,42251.7438466454,40.85768032628599,40284.43336436141,53423.484592304325,32.245706132959825
9.3,1995262314.9688828,16307937722.045076,19375.48311201311,29277.51214167679,67.04348957340832,31008.2622330631,41272.52756264704,41.892060581676795,39571.134643396654,52424.169780194155,32.826958633008715
9.4,2511886431.509582,16876303678.722551,18894.69594122567,28629.163508289494,68.74945244108204,30305.301699857926,40396.38671228756,42.863787097888874,38933.94834799909,51531.51415502107,33.364198986172404
9.5,3162277660.1683793,17457892162.569798,18431.036915379624,28001.463500242124,70.47894298969476,29625.955992673727,39548.02795667703,43.84668634224775,38311.248185600416,50660.64930451082,33.90649121393647
9.6,3981071705.5349693,18036330773.722416,17997.84079005951,27413.95953224318,72.17532453767777,28990.550884879194,38753.89218137018,44.80770321192925,37725.768374803185,49842.57112975041,34.43269828448595
9.7,5011872336.272715,18600498519.067215,17600.046135896424,26873.652731941034,73.80662470825041,28406.500368943594,38023.43610920865,45.728969888180146,37185.24155492929,49087.886532720324,34.93321397633368
9.8,6309573444.801943,19139836248.20674,17241.99620585184,26387.60843945503,75.3393043642549,27880.851000051694,37366.27853503214,46.591117322695474,36699.41823406612,48409.54287737149,35.3956564574151
9.9,7943282347.242822,19737588267.2465,16866.70970371792,25877.402450105023,77.01561376334486,27329.547118217964,36676.47737372008,47.53097423755267,36187.74017837521,47695.472069678806,35.89613481242596
10.0,10000000000.0,20176780860.295193,16608.70935448071,25528.855999424348,78.21197735930966,26951.35458404508,36205.04336085638,48.197948490833724,35842.6879638164,47213.078706728455,36.241701551829905
10.1,12589254117.941662,20788734634.048275,16260.196615856637,25053.428406113573,79.88833288357901,26438.525773984027,35562.20051829806,49.13284542053547,35362.20297592769,46543.411501387185,36.734136752856585
