time,time exp,L_bol_BPASS,kappa_av_RP_Sil,kappa_av_F_Sil,L_Edd_Sil,kappa_av_RP_SiC,kappa_av_F_SiC,L_Edd_SiC,kappa_av_RP_Gra,kappa_av_F_Gra,L_Edd_Gra,Mass
6.0,1000000.0,1434444049.1652508,84376.5941018812,106648.40041078281,15.395264691906288,130116.27838469627,154474.8708004925,9.983378068648962,149186.10573250987,182856.87025093575,8.707245179581951,1000000.0007200831
6.1,1258925.411794166,1475206489.5686917,81097.89462961214,103041.93694996643,16.017678460492146,131013.72528572481,154743.53794085907,9.914991709204825,144665.92851481686,176755.57073221813,8.979308489123303,999063.8307200831
6.2,1584893.1924611141,1432733470.9646986,79665.87154443614,101470.02731618375,16.305602070460523,131101.132858059,154582.81680618032,9.908381199164813,142546.98571548512,174012.81215946338,9.112784766930973,995590.6407200831
6.3,1995262.3149688789,1324465620.4579816,77923.32625412344,99567.8774453039,16.670232938513212,130736.09458990427,153916.6883973472,9.936047149601114,139967.8628140193,170712.89652445837,9.280701826004385,989451.6607200832
6.4,2511886.4315095823,1139349383.4029644,75733.53718574841,97193.44929805372,17.152242563476182,128845.78994655874,151737.74233179196,10.081819518812257,136525.6211792445,166647.60377604846,9.514697598735278,978838.9424290252
6.5,3162277.6601683795,922443114.9891881,72518.69759228376,93668.60371370349,17.912621753127265,124768.61531950303,147320.49502933718,10.411272070893526,131320.09389811935,160781.36007935336,9.891860121633702,966652.4866
6.6,3981071.7055349695,647001255.7674546,70284.28050373035,91119.58250114814,18.48208433934321,123101.47711085767,145300.39235974872,10.552269806073895,127689.64477517012,156408.81824999672,10.173103717903027,951659.2431
6.7,5011872.336272725,460662481.7840297,67698.20500048279,88056.56318844263,19.188101072853204,121872.56456589399,143558.0715374634,10.65867453127777,122801.29304460208,150497.8047330041,10.57806451213992,934670.0541000001
6.8,6309573.44480193,330862499.9765223,62582.9460354973,81927.33545803606,20.75645335173582,115649.96548746504,136221.785016856,11.23216937008766,114641.22674669237,140503.43770523058,11.331002265618018,919045.478
6.9,7943282.347242822,244533861.29090843,56535.63484601412,74495.10972177642,22.9766589433033,105283.31316687596,124449.2362593396,12.338137554059127,104770.75045230081,128669.2271618619,12.398498573238705,904473.525
7.0,10000000.0,166653100.23657706,53783.1318273863,71428.04773033067,24.15255407901983,101626.18096020704,120318.84631339554,12.782139284645943,101313.06484346995,124370.93344727535,12.821643506757717,889923.2797
7.1,12589254.117941663,115559909.18626659,51065.199895179285,68435.32329567116,25.438067464074095,97511.12242889406,115750.23932611145,13.321557250530491,98335.65929751293,120615.3333282933,13.209857027244782,876663.6306
7.2,15848931.924611142,81699349.62383555,49333.039852205235,66638.93874431828,26.33123772408145,95192.80375439858,113189.02934986896,13.645989494662583,97079.08297411434,118837.55327191361,13.380843331064138,863358.442
7.3,19952623.149688788,62434632.1927027,45842.168264086424,62393.07620465124,28.336356005604994,89053.16781702517,106216.80065118938,14.58679159700434,93124.03877979453,113611.64186492052,13.949137269182195,852415.16
7.4,25118864.315095823,48687082.48332785,45061.258817968104,61784.81203001478,28.827423691102606,88159.84715391208,105343.09933205925,14.734599048614129,93057.95665641522,113412.46100922867,13.959042801639356,846490.038
7.5,31622776.60168379,39089973.71209465,41461.54573101608,57389.5123031834,31.330235694234116,81204.07175037422,97509.23476275694,15.996734794200927,89136.12157021587,108226.958822404,14.573216526778417,834736.0750000001
7.6,39810717.05534969,30989874.962456405,38504.0126899134,53891.85300691787,33.73674350414623,75666.43038538047,91287.54352436727,17.16745448918362,86446.35189106918,104514.06677712998,15.026660715964814,825949.784
7.7,50118723.36272725,25927817.548902906,33941.00242526125,48063.56932947376,38.272293308378956,66914.55230420985,81223.76059720074,19.412817619916662,80266.96559730936,96571.69575292972,16.18349454639835,815807.661
7.8,63095734.448019296,22044379.24965376,29935.736269339977,42798.90500487332,43.392953101688995,58884.63437479795,71920.60483688147,22.060084329163455,74389.05944297112,89069.77840225321,17.46224525120999,806231.797
7.9,79432823.47242822,17065855.388765164,27951.26666235993,40557.03967493276,46.47374359421339,55501.82384613706,68243.28408716999,23.404636280081643,73248.54161020745,87364.67973994283,17.73414147837422,795287.626
8.0,100000000.0,14964361.017094111,23836.939313832852,35069.93008505595,54.495251378442504,47780.42248765396,59228.47827671606,27.186867180499505,66903.31935541857,79324.36893395253,19.416076997602552,785413.592
8.1,125892541.17941661,12930751.439297087,19427.20799834382,29093.652039735753,66.86498647210348,39466.43035662929,49515.3371449968,32.91404842702739,59842.889497730386,70432.9480996533,21.706839541049668,776038.606
8.2,158489319.2461111,9895939.02503683,17869.124146324535,27138.07397399532,72.69522497929417,36627.65546572904,46362.167386147026,35.46500543053922,58509.095948996124,68597.00668263521,22.201676148480768,763698.658
8.3,199526231.49688828,8791939.296009421,13458.654881874543,20903.14723378506,96.51781782066718,28402.246015873774,36568.09149039253,45.735819599407726,50139.94065496572,58246.35484333787,25.90748977823831,754310.83
8.4,251188643.1509582,6119657.631405047,13190.864205277185,20812.985142007616,98.47724756959573,28186.21624150139,36616.23159899443,46.08635614195537,51713.98974333237,59990.43057405956,25.118928290917324,740364.618
