time,time exp,L_bol_BPASS,kappa_av_RP_Sil,kappa_av_F_Sil,L_Edd_Sil,kappa_av_RP_SiC,kappa_av_F_SiC,L_Edd_SiC,kappa_av_RP_Gra,kappa_av_F_Gra,L_Edd_Gra,Mass
6.0,1000000.0,1434444049.1652508,17691.4046619705,23748.14887985238,73.42548682933779,26370.856566366056,32899.13268535311,49.25892326367479,30763.518826635252,39808.830629536686,42.225338633086324,1000000.0007200831
6.1,1258925.411794166,1475206489.5686917,17096.56466544837,23096.567901595336,75.980176451778,26572.52389237339,32981.258290653255,48.88508164528652,29956.60027094755,38696.0077553044,43.36273102591663,999063.8307200831
6.2,1584893.1924611141,1432733470.9646986,16835.315025244876,22810.884035937666,77.15923331711492,26601.23929973821,32962.740679504146,48.83231135824502,29574.064956889837,38192.89725903659,43.9236203035854,995590.6407200831
6.3,1995262.3149688789,1324465620.4579816,16516.27643946997,22464.237882761583,78.64968867290808,26545.920442627987,32850.056630394945,48.93407266880974,29106.38245382334,37586.14595161593,44.629386769751825,989451.6607200832
6.4,2511886.4315095823,1139349383.4029644,16109.356129058442,22024.99926138848,80.63636992026221,26198.501079444773,32447.443258596402,49.58298934969182,28469.27522816139,36829.88528200379,45.628137337161576,978838.9424290252
6.5,3162277.6601683795,922443114.9891881,15506.943541329383,21368.540462847675,83.76892561308952,25435.946562372184,31619.987476538834,51.06945781690044,27497.308863809238,35732.588424404115,47.24098661559158,966652.4866
6.6,3981071.7055349695,647001255.7674546,15093.601327289689,20901.067657173226,86.06295951724712,25135.629849299952,31252.8730004191,51.6796279937333,26834.23919278623,34925.371389858876,48.408303684987885,951659.2431
6.7,5011872.336272725,460662481.7840297,14613.649666191432,20333.51091050676,88.88949917864986,24932.724328990236,30950.473523998375,52.10020304478331,25952.346256422585,33838.10998829609,50.0532779258264,934670.0541000001
6.8,6309573.44480193,330862499.9765223,13657.42556724673,19194.474654707647,95.11309386999442,23809.52603707543,29611.136920565867,54.557994895708504,24489.30930689825,32006.029626904383,53.04355397373712,919045.478
6.9,7943282.347242822,244533861.29090843,12515.081329173398,17798.363659500177,103.79477095142433,21915.65640789171,27441.981931248527,59.272694179136565,22721.727124957266,29834.76200426923,57.169949839473,904473.525
7.0,10000000.0,166653100.23657706,12004.570721654398,17236.79207577959,108.2087839806553,21239.146702175774,26675.50459167766,61.16064916425894,22090.89371032066,29043.447654096322,58.80251007649905,889923.2797
7.1,12589254.117941663,115559909.18626659,11501.727384219104,16693.2627002393,112.93955739050878,20471.91251373141,25822.818452580326,63.452791678779576,21545.10671089628,28352.423805270522,60.29211260963679,876663.6306
7.2,15848931.924611142,81699349.62383555,11185.873980191065,16374.973091756548,116.12861027224015,20033.921646465064,25341.368350710112,64.84002597809926,21310.872377559404,28026.21160692679,60.95480170806437,863358.442
7.3,19952623.149688788,62434632.1927027,10541.051487031284,15608.70954162263,123.2324879162356,18902.881664636378,24053.420267684196,68.71968110714975,20614.196836654985,27082.489280782665,63.01482470033431,852415.16
7.4,25118864.315095823,48687082.48332785,10403.769809148269,15510.604162500886,124.85858720727943,18720.805387931647,23879.597227641636,69.38804036910716,20585.7664421069,27040.370370726883,63.1018526151631,846490.038
7.5,31622776.60168379,39089973.71209465,9734.608496300945,14710.678121127905,133.44142196305143,17437.291888412128,22428.627924108823,74.4955127386062,19897.18576518828,26104.2172212772,65.28561452508045,834736.0750000001
7.6,39810717.05534969,30989874.962456405,9185.354738422455,14073.695363968847,141.42077655055243,16411.29664147692,21272.452913081568,79.15279507634915,19425.261359785643,25434.493034854244,66.87168712639316,825949.784
