time,time exp,L_bol_BPASS,kappa_av_RP_Sil,kappa_av_F_Sil,L_Edd_Sil,kappa_av_RP_SiC,kappa_av_F_SiC,L_Edd_SiC,kappa_av_RP_Gra,kappa_av_F_Gra,L_Edd_Gra
6.0,1000000.0,1609472694.8270438,17691.404661970497,23748.14887985238,73.4254868293378,26370.85656636604,32899.13268535309,49.258923263674816,30763.51882663524,39808.83062953668,42.22533863308634
6.1,1258925.411794166,2038048342.2118702,17566.317375609473,23611.1296866388,73.94833943986683,26413.264640311012,32916.4026557112,49.179835120324775,30593.83411640145,39574.81813146651,42.45953596589589
6.2,1584893.1924611141,2562058954.5266824,17416.80754932647,23447.457725583703,74.58312875772886,26451.710561398086,32925.88003958574,49.108355279513624,30385.26363805579,39292.17779594529,42.75098664515379
6.3,1995262.3149688789,3171898194.1881466,17243.66857269328,23258.420750038462,75.33199762706352,26469.823652935218,32911.3019896678,49.074750819352545,30139.381872229023,38964.17068503283,43.09975584459223
6.4,2511886.4315095823,3832335500.278723,17048.189274368615,23045.861707340104,76.19577534565522,26423.065860068564,32831.36389167688,49.16159263573926,29851.567631327693,38596.36319482161,43.51530264818542
6.5,3162277.6601683795,4505489249.975692,16817.91564883385,22795.257383917833,77.23906024526127,26275.58286326724,32650.37520634176,49.4375331942104,29499.82378528022,38168.4938518852,44.034161337878
6.6,3981071.7055349695,5099890616.527303,16616.943732736498,22574.486185720703,78.17322011152282,26142.719302015375,32487.493826441692,49.68878657928513,29189.145136741612,37790.502132400965,44.502844941659276
6.7,5011872.336272725,5632682399.921681,16427.453443279966,22362.513784535702,79.07494636859776,26028.266660484376,32342.10807061363,49.90728030200018,28882.97842513048,37416.6479170167,44.9745860998105
6.8,6309573.44480193,6114432953.6875515,16209.205492352456,22112.906892660925,80.1396466108639,25853.454125604014,32126.93736323663,50.24473688076879,28536.805272721314,36990.35027384679,45.520162035857965
6.9,7943282.347242822,6562676124.096706,15956.88983705012,21818.21544345193,81.40684138734021,25584.49510644165,31806.946061464296,50.77293863317,28139.624455651887,36501.610084410815,46.16266297537933
7.0,10000000.0,6947257344.12999,15738.100229573716,21564.600340260567,82.53855173440999,25343.948469401596,31522.883456147472,51.25483906220518,27804.78321766926,36088.74655214504,46.71858039067599
7.1,12589254.117941663,7282980941.073463,15542.816136268586,21340.04627267942,83.57558814382624,25119.362211561624,31260.127540500776,51.7130964177949,27516.230888676542,35732.12525645434,47.20850051213095
7.2,15848931.924611142,7581789666.420557,15371.103072552958,21144.36593153023,84.50922447586265,24918.9380267791,31026.86112624364,52.12902727251184,27271.669202239776,35428.42463475968,47.63184792126018
7.3,19952623.149688788,7869264766.089621,15194.654623780722,20942.140765682474,85.49059074807612,24699.16318710484,30772.111709946294,52.592874914814665,27028.46255095417,35123.53610082002,48.06044729888427
7.4,25118864.315095823,8151485181.223917,15028.78478887498,20754.0903085096,86.43413411319732,24492.180706931736,30533.47933127304,53.037335284414226,26805.403767186614,34843.681039168085,48.46037803728773
7.5,31622776.60168379,8436744640.070448,14849.780453827909,20549.75314249285,87.47604074275385,24253.64394275909,30259.441698859904,53.5589622353558,26571.82617145327,34548.186174068134,48.88636526591257
7.6,39810717.05534969,8721449250.188984,14664.869888096537,20338.347508859213,88.57903342561512,23997.6369000331,29966.06876679368,54.13032980752402,26338.53238162257,34250.67708154161,49.319376690341464
7.7,50118723.36272725,9021324510.225477,14454.186620063363,20094.03923920449,89.87015555734575,23692.432046883903,29615.5778358975,54.82763430235725,26073.012844216802,33909.89002879096,49.82163004181269
7.8,63095734.448019296,9342300502.116339,14217.533177716206,19815.74027558349,91.36606074786465,23337.418993132058,29206.7306968487,55.661682227254055,25772.836539409756,33522.77189406898,50.401902716981624
7.9,79432823.47242822,9655126426.706957,13990.439606940865,19549.88660209369,92.84911957702508,22993.403880036443,28812.060138638182,56.49446279364624,25492.777302164985,33160.40707170349,50.95560929289889
8.0,100000000.0,10000455269.002893,13729.402270631863,19240.246396272603,94.61446131406977,22590.47283053859,28348.172809519205,57.50211647823353,25166.103040587463,32736.59520712485,51.61705004167689
8.1,125892541.17941661,10376118283.533775,13435.083824480782,18886.58342959179,96.68715260510864,22128.3219638503,27814.459355610903,58.703050422083415,24791.2560063284,32249.561161141388,52.39750659137268
8.2,158489319.2461111,10738054203.439934,13161.469194337344,18557.82279683909,98.69718804332942,21695.78100253753,27315.825259750407,59.87339196722485,24447.079672375392,31801.582379696694,53.135180864479224
8.3,199526231.49688828,11142871776.09797,12846.0443463598,18172.7751551748,101.12062242476216,21192.103943529317,26732.096880435474,61.296415092217856,24036.18438859735,31267.135275791523,54.04351951203367
8.4,251188643.1509582,11497604947.42865,12586.997829539847,17858.629466825227,103.2017338520101,20777.6993369014,26254.079350722455,62.51895260092454,23708.120267564722,30839.741143670803,54.791353567459865
8.5,316227766.01683795,11870136303.276356,12312.817889074562,17522.661081708364,105.49981423445169,20336.75637070117,25743.64718145139,63.87449287986986,23352.972239162515,30377.285064548592,55.624611149993164
8.6,398107170.5534969,12263636602.841276,12031.095594790635,17175.71358148746,107.97021682401528,19882.770311499036,25217.504854365932,65.33294805748142,22983.40250517468,29896.588827331765,56.51904672110807
8.7,501187233.6272715,12793714668.739622,11661.137464820871,16712.330932327386,111.39565106052493,19283.38621682957,24517.500982254885,67.36368734171273,22472.069801130514,29233.403407294525,57.805089228347384
8.8,630957344.4801943,13412750622.762268,11257.288227533774,16202.855402136947,115.39191088870099,18627.37321531278,23749.214390062465,69.73608060486741,21900.04954660665,28492.96732725274,59.31493429891698
8.9,794328234.7242821,14093484916.22903,10847.05830280297,15682.254106211463,119.75597104187479,17959.637959200405,22965.111247317414,72.3288522269206,21308.006999387406,27727.43016985196,60.96299855905554
9.0,1000000000.0,14717187791.659737,10504.774479476715,15248.566314340504,123.65805687098467,17402.366604644372,22311.678964928095,74.64501981318567,20815.549945663883,27090.959235109192,62.4052693006363
9.1,1258925411.794166,15238444465.324257,10242.761633868358,14918.940647473444,126.82126622031033,16975.903607267162,21814.1199036717,76.52022714383905,20445.36987695764,26612.787383941464,63.535167513110146
9.2,1584893192.4611108,15717300332.25973,10018.242065395783,14637.445652533295,129.66346705545305,16610.404905901796,21388.779483872073,78.2039936629393,20130.663613872865,26206.49985041722,64.52842414518346
9.3,1995262314.9688828,16307937722.045076,9753.088669245233,14300.360611992404,133.18857687577307,16177.868486611733,20881.053421280387,80.29487945677202,19744.142730640044,25707.60240656171,65.7916637719672
9.4,2511886431.509582,16876303678.722551,9515.589844799591,13998.672354123742,136.5128196135863,15790.3426777052,20426.507266297598,82.26547241651014,19398.38782816064,25261.474810765074,66.9643277321346
9.5,3162277660.1683793,17457892162.569798,9287.004643275577,13707.271192698825,139.8728707366981,15417.08537490825,19987.79910234056,84.25717108073876,19062.057658942704,24827.643067121506,68.14584360417103
9.6,3981071705.5349693,18036330773.722416,9073.6217089052,13434.804220282758,143.1622390346196,15068.508832549362,19577.74287110062,86.20627392101605,18746.4516132199,24420.65283824143,69.29311353429425
9.7,5011872336.272715,18600498519.067215,8877.829895626046,13184.449944022355,146.31954151768497,14748.528717105482,19201.04631513591,88.07658207244818,18455.59074710383,24045.653656995346,70.38517584184335
9.8,6309573444.801943,19139836248.20674,8701.541150275612,12959.147462175524,149.28390012369883,14460.414648695578,18862.000368789802,89.83144892855324,18193.9523360946,23708.37879562719,71.39735094407943
9.9,7943282347.242822,19737588267.2465,8516.888251428114,12722.835912491922,152.52049359485062,14158.60062749181,18506.53377763495,91.7463550372151,17918.848757803364,23353.76065251147,72.4934965163042
10.0,10000000000.0,20176780860.295193,8389.566608599773,12560.81149287903,154.8351733292698,13950.52714231583,18262.39545928,93.11476095120246,17731.923369610024,23112.878014202146,73.25770436309801
10.1,12589254117.941662,20788734634.048275,8218.372766001785,12341.040686991428,158.06048678806278,13670.564419170085,17932.033232049223,95.02168017133413,17474.633558071066,22781.26435882579,74.33632274366215
10.2,15848931924.611109,21284670026.539597,8088.111667464389,12174.71790263425,160.60609118756574,13457.58771870159,17681.626955993273,96.52547151484066,17281.559799585746,22532.493357871164,75.16682608887758
10.3,19952623149.688828,22018307569.06995,7902.585754852782,11935.315236310644,164.37657752746514,13154.107295667825,17322.288397581717,98.75242544416624,16998.959740804727,22168.187971932017,76.41644075912762
10.4,25118864315.09582,22602989032.742966,7768.379917393314,11765.116479921066,167.21633259613807,12935.175670119206,17065.776057634437,100.42383908250615,16803.68014189295,21916.459078567692,77.30449455304058
10.5,31622776601.683792,23536990997.216114,7586.234790445321,11527.006231808604,171.23118857803595,12640.372112672008,16712.95073420194,102.76596198443785,16514.278741087466,21543.697564122387,78.65920276421717
10.6,39810717055.34969,24020703575.492294,7512.641104295537,11429.906912308756,172.90856597119551,12513.876996549827,16562.56234599544,103.80476013613881,16398.415248040157,21394.28066517752,79.21497171229694
10.7,50118723362.72715,24598371762.12223,7428.054562327128,11317.9806162011,174.87755227164587,12367.77330977094,16388.758026610132,105.03103246351937,16264.683340549944,21221.735252034363,79.86629513784791
10.8,63095734448.019424,25301721631.549305,7325.545050504799,11183.373445259362,177.32468929537015,12194.339004355417,16182.533364997938,106.52483906967322,16104.04160401362,21014.625073899002,80.66298088029339
10.9,79432823472.42822,26785461659.557117,7074.242257619596,10855.422311567965,183.62390665952384,11779.687694996472,15688.797318142868,110.27457039898961,15711.590225656782,20508.529920023237,82.67781818028534
11.0,100000000000.0,27087169621.33858,7042.637437681208,10813.277955196369,184.44794460804962,11724.655481067317,15623.086149660448,110.79216801701277,15661.163208096805,20443.341977082855,82.94403057675935
