time,time exp,L_bol_BPASS,kappa_av_RP_Sil,kappa_av_F_Sil,L_Edd_Sil,kappa_av_RP_SiC,kappa_av_F_SiC,L_Edd_SiC,kappa_av_RP_Gra,kappa_av_F_Gra,L_Edd_Gra
6.0,1000000.0,1609472694.8270438,24895.25850140836,33238.42827886624,52.17861063489313,37219.810729892306,46223.94149188664,34.90076855648101,43356.09115093604,55823.471852759416,29.961188048013298
6.1,1258925.411794166,2038048342.2118702,24717.26511965196,33043.56251928413,52.55435800489124,37279.6752664204,46248.21510520039,34.84472412156636,43114.50138044509,55490.69762891767,30.129073940518108
6.2,1584893.1924611141,2562058954.5266824,24504.53689567234,32810.80516183791,53.01059169289634,37333.86288899551,46261.38438157721,34.79414931860405,42817.602902385035,55088.79816936892,30.337989797360724
6.3,1995262.3149688789,3171898194.1881466,24258.214906117708,32541.992620509373,53.54887014676433,37359.1369445953,46240.35628636422,34.77061051829048,42467.65965938792,54622.41740047364,30.58798178234063
6.4,2511886.4315095823,3832335500.278723,23980.19189946779,32239.785962958897,54.16970829281936,37292.319037789806,46126.507981333096,34.83291019482245,42058.23530983743,54099.5281318351,30.885746642255427
6.5,3162277.6601683795,4505489249.975692,23652.791586707128,31883.55949185545,54.919521665681025,37082.53985878467,45869.15472931893,35.02996302159366,41558.11756820778,53491.35228755613,31.257431183402378
6.6,3981071.7055349695,5099890616.527303,23367.04304725393,31569.718172769597,55.59111597360014,36893.584511827146,45637.53755121874,35.20937358590282,41116.366136129356,52954.04424814821,31.5932588911002
6.7,5011872.336272725,5632682399.921681,23097.57608942985,31268.312846445326,56.23966752920285,36730.7352714006,45430.716912177435,35.36547772326876,40680.953594081475,52422.540296308754,31.931404877121334
6.8,6309573.44480193,6114432953.6875515,22787.181922945867,30913.301672788813,57.00573262602314,36482.10053428246,45124.64407281405,35.60650239366896,40188.55169420719,51816.34555911744,32.322637797053005
6.9,7943282.347242822,6562676124.096706,22428.31889435245,30494.074822201095,57.91784957753092,36099.69836272982,44669.53467716506,35.983680166732874,39623.538488525424,51121.226382371446,32.783543558992776
7.0,10000000.0,6947257344.12999,22117.159080680656,30133.314532657503,58.73267878851026,35757.732065188036,44265.56773190167,36.327807301421174,39147.227024659405,50534.046828305676,33.18242692341251
7.1,12589254.117941663,7282980941.073463,21839.450009269236,29813.925665765208,59.479519834458756,35438.504372140706,43891.94840847808,36.65504577617513,38736.784625497545,50026.878289411805,33.53401715084439
7.2,15848931.924611142,7581789666.420557,21595.276865496555,29535.635269583327,60.15204195300004,35153.65303421036,43560.293481319386,36.9520629544775,38388.93001320599,49594.99347008954,33.83787981465327
7.3,19952623.149688788,7869264766.089621,21344.366854827458,29248.0279594725,60.85914887216273,34841.34784305551,43198.10735458981,37.283287829489446,38042.97293344858,49161.38777797229,34.14559640941936
