time,time exp,L_bol_BPASS,kappa_av_RP_Sil,kappa_av_F_Sil,L_Edd_Sil,kappa_av_RP_SiC,kappa_av_F_SiC,L_Edd_SiC,kappa_av_RP_Gra,kappa_av_F_Gra,L_Edd_Gra,Mass
6.0,1000000.0,1434444049.1652508,37301.76475210526,50788.400129727015,34.824089654543386,54270.171589207916,68867.16222801045,23.93580049520826,64118.881121987455,84303.60242043425,20.259243100774427,1000000.0007200831
6.1,1258925.411794166,1475206489.5686917,36354.60607404281,49701.64490341377,35.731373277827544,55092.97080410098,69395.76857669215,23.57832552938506,63103.79518151281,82535.06099653443,20.58513273668461,999063.8307200831
6.2,1584893.1924611141,1432733470.9646986,35923.45936498746,49210.346143535295,36.16021460522427,55315.956655007874,69502.42985840683,23.48327821755928,62573.4068457095,81707.50914054856,20.759617631224906,995590.6407200831
6.3,1995262.3149688789,1324465620.4579816,35373.56830214749,48592.33534430844,36.72233428373521,55398.17715259076,69443.16317700286,23.44842496210637,61873.35218966596,80664.36956845257,20.994498504268176,989451.6607200832
6.4,2511886.4315095823,1139349383.4029644,34602.49662180438,47741.10708796826,37.540643792201095,54869.60213195401,68777.75221550993,23.67431053857616,60751.475736187975,79247.22838826705,21.38219663405183,978838.9424290252
6.5,3162277.6601683795,922443114.9891881,33391.66645955182,46395.54353952025,38.901921878427714,53476.76901847463,67222.21715451621,24.290921531763335,58914.079050351116,77097.60014552854,22.04905891662679,966652.4866
6.6,3981071.7055349695,647001255.7674546,32605.552839984062,45473.90676981765,39.83983974677594,52991.22000717761,66569.39244827017,24.513494873755537,57757.883638580424,75584.59762799273,22.490436251585738,951659.2431
6.7,5011872.336272725,460662481.7840297,31715.723542994667,44362.781288637874,40.95760256703718,52738.74583140885,66069.77199549064,24.63084738784921,56216.98652514314,73536.14186831824,23.106894913675607,934670.0541000001
6.8,6309573.44480193,330862499.9765223,29748.856618733094,41931.711020160816,43.66554374335212,50588.42017214308,63379.18184375989,25.677813135491128,53373.10762889839,69777.28225669348,24.3380994232509,919045.478
6.9,7943282.347242822,244533861.29090843,27236.68986208301,38772.19663069168,47.69302020831745,46703.1171243305,58804.15804843615,27.813989300582932,49611.344623420046,65011.814657313305,26.183527373833375,904473.525
7.0,10000000.0,166653100.23657706,26199.19001819667,37606.629245180884,49.58168550622285,45491.023431784844,57366.79678248942,28.555084102424942,48407.594641075404,63409.734189827366,26.834632243795824,889923.2797
7.1,12589254.117941663,115559909.18626659,25157.30492446763,36463.354305528956,51.63510176865613,44085.874198513855,55746.82194774095,29.46522040485679,47333.06087173585,61974.067450991584,27.443819944796267,876663.6306
7.2,15848931.924611142,81699349.62383555,24532.080165385407,35834.39264056185,52.95107431749224,43351.01885980666,54902.02283800722,29.9646936603924,46939.18101266147,61351.938305439864,27.674108750419077,863358.442
7.3,19952623.149688788,62434632.1927027,23111.80586342907,34106.600146215394,56.20504116709766,41058.24302723162,52211.348052595094,31.637983124081718,45446.84008179102,59245.781641378875,28.582845312505334,852415.16
