time,time exp,L_bol_BPASS,kappa_av_RP_Sil,kappa_av_F_Sil,L_Edd_Sil,kappa_av_RP_SiC,kappa_av_F_SiC,L_Edd_SiC,kappa_av_RP_Gra,kappa_av_F_Gra,L_Edd_Gra,Mass
6.0,1000000.0,1434444049.1652508,24895.258501408367,33238.428278866246,52.17861063489312,37219.81072989231,46223.941491886675,34.900768556481005,43356.09115093604,55823.47185275941,29.961188048013298,1000000.0007200831
6.1,1258925.411794166,1475206489.5686917,24048.828894810584,32311.76377822662,54.015104256503186,37504.49050619999,46339.372216136704,34.635852466393544,42207.23532058529,54240.997534934984,30.776713758516475,999063.8307200831
6.2,1584893.1924611141,1432733470.9646986,23677.167384379096,31905.535811689835,54.86298166126956,37544.616243530916,46312.6039967092,34.59883546482707,41662.867794363934,53525.67996523389,31.178842666604098,995590.6407200831
6.3,1995262.3149688789,1324465620.4579816,23223.366018096716,31412.656340046142,55.93504399783215,37465.31840399545,46152.01297203942,34.67206620247139,40997.47676365538,52663.05672399371,31.684876791041315,989451.6607200832
6.4,2511886.4315095823,1139349383.4029644,22644.924093420024,30788.37075289109,57.36384872128817,36971.41106366217,45579.7259782429,35.135256205483024,40091.88310195976,51588.235217791844,32.40057337033647,978838.9424290252
6.5,3162277.6601683795,922443114.9891881,21788.866975190296,29855.524511788346,59.61760202947198,35888.244803186106,44404.01544390297,36.195696031494876,38710.894364847125,50028.942875900226,33.55644506058236,966652.4866
6.6,3981071.7055349695,647001255.7674546,21201.10426388334,29190.83957505921,61.27039345836726,35461.32622248036,43881.90782900926,36.63145568358669,37767.94461425878,48881.315395719415,34.39424658310847,951659.2431
6.7,5011872.336272725,460662481.7840297,20518.234492012583,28383.256726210868,63.30954061889095,35171.93999894185,43451.02677951192,36.93285044950834,36513.17847682749,47334.976821954406,35.576196162281235,934670.0541000001
6.8,6309573.44480193,330862499.9765223,19158.01793978965,26762.470554902262,67.80450900936272,33575.034840581204,41546.00553903463,38.68946096907501,34431.332541206015,44728.64757846905,37.72726479422223,919045.478
6.9,7943282.347242822,244533861.29090843,17533.11005962826,24775.450112393733,74.08839593102638,30883.3948166683,38461.44034357169,42.06143811945529,31916.25906486865,41639.18653967587,40.70025867880785,904473.525
7.0,10000000.0,166653100.23657706,16807.380616236733,23977.130050989166,77.28747445304498,29922.25716620834,37372.08440899054,43.41250035999893,31019.222564960368,40514.136756535736,41.87725844126615,889923.2797
