time,time exp,L_bol_BPASS,kappa_av_RP_Sil,kappa_av_F_Sil,L_Edd_Sil,kappa_av_RP_SiC,kappa_av_F_SiC,L_Edd_SiC,kappa_av_RP_Gra,kappa_av_F_Gra,L_Edd_Gra
6.0,1000000.0,1609472694.8270438,43768.1939099715,57552.72496351326,29.67908620291629,65991.44646034607,80917.68364163177,19.684369258075932,76549.2363472172,97185.80943934599,16.96947039560144
6.1,1258925.411794166,2038048342.2118702,43444.67096004749,57198.79908940476,29.900099857922367,66096.71363433261,80958.97676427034,19.65301947062706,76109.06134593158,96581.8364750439,17.067612936333212
6.2,1584893.1924611141,2562058954.5266824,43058.14333994906,56776.18016362189,30.168509351279813,66191.36049023988,80979.88405584916,19.624917668696984,75568.5088362584,95852.63928540733,17.189700048398056
6.3,1995262.3149688789,3171898194.1881466,42610.769882573695,56288.25271495198,30.485250643904585,66233.55824735503,80938.81015883225,19.612414527825468,74931.84967642213,95006.71671294245,17.335752495226874
6.4,2511886.4315095823,3832335500.278723,42106.4216910757,55740.235553911116,30.85040114618237,66109.86353669813,80730.4372409696,19.649110291672503,74188.35178370222,94059.08353391591,17.50948725464697
6.5,3162277.6601683795,4505489249.975692,41513.3171729142,55094.94028850632,31.29116361839536,65728.75398943808,80263.40973767683,19.763040087580784,73281.86757649668,92957.85259555494,17.726076626581794
6.6,3981071.7055349695,5099890616.527303,40995.58858629747,54526.19582387337,31.68633613505876,65385.51643585599,79842.97902021157,19.86678504366231,72480.95990358118,91984.72091160927,17.921948077509086
6.7,5011872.336272725,5632682399.921681,40506.925215108284,53979.19629903731,32.06859057066861,65088.845861718386,79466.782046732,19.95733651138526,71690.8071210956,91021.47370883601,18.1194779660635
6.8,6309573.44480193,6114432953.6875515,39943.647197678416,53333.87585487074,32.52081597785342,64636.377632986056,78910.29643841393,20.097042061606462,70796.19337506585,89921.80602038722,18.348444147528173
6.9,7943282.347242822,6562676124.096706,39292.084741698556,52570.7627188788,33.060093617823284,63941.4073229304,78083.52221029309,20.31547403139746,69768.80226400438,88659.81532483442,18.6186369530123
7.0,10000000.0,6947257344.12999,38727.34091201962,51914.429136287195,33.542194465430896,63320.381921230524,77350.0596119031,20.5147214938775,68902.91852287139,87593.9698834202,18.85261216575049
7.1,12589254.117941663,7282980941.073463,38223.5340470026,51333.737119499485,33.98429874125845,62741.174755458815,76672.14982461973,20.704107072636223,68157.01494369729,86673.54259852493,19.058933274484946
7.2,15848931.924611142,7581789666.420557,37780.75249791761,50828.120227902415,34.38258674364938,62224.70077284121,76070.68544655136,20.875954144675703,67525.04138745513,85889.91755623824,19.237307720352312
7.3,19952623.149688788,7869264766.089621,37325.75240532382,50305.50168902548,34.80170971221258,61658.731663836574,75413.97772327333,21.067575750376253,66896.2573955291,85102.9101674404,19.418126672162924
7.4,25118864.315095823,8151485181.223917,36898.27120742342,49819.99279132316,35.20490140846108,61126.10662840981,74799.1809116337,21.251149004086233,66319.92082357785,84380.88051143102,19.586875012344457
7.5,31622776.60168379,8436744640.070448,36436.88827419156,49292.23301920277,35.65068427975746,60512.47988677935,74093.24264837906,21.466646259258713,65716.06621950134,83618.12804573587,19.76685572841729
7.6,39810717.05534969,8721449250.188984,35960.28824514512,48746.169851539475,36.12318096964569,59854.07754971904,73337.6147443797,21.70278205224963,65112.74014244528,82849.95989588906,19.95001281098315
7.7,50118723.36272725,9021324510.225477,35416.902423011605,48114.34267609451,36.677402910199,59068.78368719962,72434.48596397533,21.99131112769971,64425.2869751592,81969.2686896632,20.16289039582955
7.8,63095734.448019296,9342300502.116339,34806.085572020624,47393.670371289634,37.32105977019777,58154.795750152916,71380.48531050369,22.336936846632884,63647.210203350645,80967.97660431935,20.409378444864117
7.9,79432823.47242822,9655126426.706957,34220.202203375644,46705.69122815839,37.96003285661066,57269.72244126756,70363.43854852066,22.682142406612456,62921.48322703462,80030.89661805329,20.644777163197517
8.0,100000000.0,10000455269.002893,33546.30495826919,45903.512125926245,38.722595576947306,56232.545904438,69167.46775656576,23.100501304129644,62074.14318869237,78934.13138008476,20.9265876784044
8.1,125892541.17941661,10376118283.533775,32786.04636450292,44986.40136131366,39.62051372581515,55042.471506181115,67790.91141540592,23.59995771363802,61101.06104210434,77672.9885548767,21.259859940973325
8.2,158489319.2461111,10738054203.439934,32079.395885017242,44134.07675765128,40.49328125305193,53929.061756788426,66505.04169750345,24.087198213428696,60207.61164436785,76512.98413723079,21.57534511870171
8.3,199526231.49688828,11142871776.09797,31264.08820078296,43134.53674128035,41.549268657944374,52631.60498838557,64998.795374425026,24.6809877883575,59140.00590724177,75128.15140287543,21.964827024830168
8.4,251188643.1509582,11497604947.42865,30594.937200495486,42319.81984626856,42.45800511004032,51565.043707288154,63765.9276599814,25.191484513691986,58288.012868808866,74021.07926611985,22.285885829110534
8.5,316227766.01683795,11870136303.276356,29886.307302699246,41447.77177772711,43.46472071116922,50429.64198381122,62448.91570567027,25.758659964649386,57365.1295812206,72822.6559753461,22.644418473086628
8.6,398107170.5534969,12263636602.841276,29158.083921599315,40547.03671891729,44.550252461470734,49260.6079278532,61091.1902653825,26.36995470909551,56404.650775384136,71576.83152846206,23.030015825696836
8.7,501187233.6272715,12793714668.739622,28200.71231371704,39342.05147835754,46.06266627414786,47715.260694275756,59283.28719447358,27.223994610928255,55074.62254399001,69856.96018542828,23.586180712585797
8.8,630957344.4801943,13412750622.762268,27155.25552153878,38016.53625480713,47.836044075139334,46023.2990804291,57298.446118444466,28.22483450675498,53586.473801695145,67936.46132782116,24.24119199944273
8.9,794328234.7242821,14093484916.22903,26092.866018394703,36661.33631811595,49.78372245824752,44300.36954879589,55272.15844878348,29.32255448951007,52045.86037884689,65950.48854467428,24.95875734485802
9.0,1000000000.0,14717187791.659737,25206.640304330038,35532.752282291665,51.534039614825446,42862.91006729522,53583.80102746249,30.305921785538043,50764.647089538325,64299.5782515972,25.588673899551257
9.1,1258925411.794166,15238444465.324257,24528.79381828685,34675.96777578922,52.95816865774957,41764.00416544581,52298.89203061899,31.103339489529855,49802.21352779445,63059.86939747821,26.08317799519157
9.2,1584893192.4611108,15717300332.25973,23948.206665608384,33944.782105017184,54.24205737565611,40822.74877996216,51200.8139598059,31.82049320102653,48984.3507818024,62006.83298604987,26.51867339808811
