time,time exp,L_bol_BPASS,kappa_av_RP_Sil,kappa_av_F_Sil,L_Edd_Sil,kappa_av_RP_SiC,kappa_av_F_SiC,L_Edd_SiC,kappa_av_RP_Gra,kappa_av_F_Gra,L_Edd_Gra
6.0,1000000.0,1609472694.8270438,41385.0119897607,54529.041390681574,31.388175031129457,62328.40874497357,76554.6355772078,20.841218734061727,72340.77257460644,92012.8971392942,17.956678561323297
6.1,1258925.411794166,2038048342.2118702,41080.49309446247,54195.90646981408,31.620847320722675,62428.02520641574,76593.94921552287,20.807962380756226,71926.6300251699,91444.31991053601,18.060070373732646
6.2,1584893.1924611141,2562058954.5266824,40716.651288746456,53798.09296394584,31.90340951145524,62517.692357846296,76614.108707036,20.77811817756528,71417.98801746995,90757.81955499458,18.188694978108938
6.3,1995262.3149688789,3171898194.1881466,40295.506236255096,53338.778537243794,32.236845279567426,62557.97994861726,76575.9054861521,20.764736985864136,70818.84399186978,89961.38498385921,18.342575602464354
6.4,2511886.4315095823,3832335500.278723,39820.63842595552,52822.81254756763,32.62127508114732,62441.90648793535,76380.02114572514,20.80333662219274,70118.95496845743,89069.06337446849,18.525661150887757
6.5,3162277.6601683795,4505489249.975692,39262.081493663674,52215.14697204919,33.08535743856677,62083.19807664925,75940.35346195381,20.923535517552217,69265.38947140895,88031.95199900559,18.753955040362477
6.6,3981071.7055349695,5099890616.527303,38774.52333860717,51679.60825412364,33.50137895071444,61760.13991010874,75544.57348820832,21.032983440301162,68511.27367503992,87115.51373739961,18.960383164986357
6.7,5011872.336272725,5632682399.921681,38314.40629223097,51164.688835173176,33.90369643450273,61481.05755845897,75190.56639889033,21.128458936557035,67767.41033146757,86208.47628905228,19.16850582966446
6.8,6309573.44480193,6114432953.6875515,37784.09802282065,50557.40478420903,34.37954239943577,61055.35574894507,74666.87225840024,21.275774812309475,66925.38905825104,85173.13320311306,19.40967423991165
6.9,7943282.347242822,6562676124.096706,37170.72736703985,49839.47067331306,34.94685447430479,60401.36153089389,73888.71044702103,21.506137727302583,65958.55811400039,83985.1045729646,19.69418430516409
7.0,10000000.0,6947257344.12999,36639.05463439362,49221.93021358844,35.45397153289565,59816.872773292474,73198.30628471941,21.71628070432977,65143.675801969046,82981.70015878306,19.940538878230388
7.1,12589254.117941663,7282980941.073463,36164.716676443866,48675.491750628746,35.918987327394504,59271.652602099006,72560.11940770545,21.91604153034866,64441.66486754359,82115.16926646445,20.157765983700536
7.2,15848931.924611142,7581789666.420557,35747.80489666322,48199.63425031101,36.33789553666417,58785.42243611744,71993.84645817983,22.097315051391064,63846.84431753211,81377.40600384047,20.34556310316028
7.3,19952623.149688788,7869264766.089621,35319.39031593257,47707.785911046274,36.77866430820074,58252.55663613612,71375.54423333472,22.299450444964407,63255.0663111986,80636.49838966828,20.53590448564634
7.4,25118864.315095823,8151485181.223917,34916.85212569156,47250.78546964235,37.20266636075723,57751.023401438666,70796.6475619856,22.493107887809998,62712.59368497709,79956.72029383924,20.713542905357105
7.5,31622776.60168379,8436744640.070448,34482.39910032547,46754.04504858885,37.67139276535254,57173.199175195085,70131.92423989785,22.720435776551373,62144.26807411217,79238.64801495433,20.90297368135119
7.6,39810717.05534969,8721449250.188984,34033.616641786655,46240.08380756295,38.168144563427944,56553.19177801193,69420.3957351802,22.969525842130373,61576.468180243675,78515.50425482403,21.095721115372026
7.7,50118723.36272725,9021324510.225477,33521.994566448695,45645.52390884377,38.750677482065335,55813.75504294521,68570.02937760114,23.273832749660016,60929.61212035272,77686.52479826707,21.31968274201579
7.8,63095734.448019296,9342300502.116339,32946.941807655974,44967.508394428594,39.42702808605282,54953.225011053495,67577.673701481,23.63828510044159,60197.61902670343,76744.12739543855,21.578926558935304
7.9,79432823.47242822,9655126426.706957,32395.328889321012,44320.17443836989,40.09837357842692,54119.83933696037,66620.05579396538,24.002288549161793,59514.83913180214,75862.14556611567,21.82648930837605
8.0,100000000.0,10000455269.002893,31760.90890360144,43565.527910155324,40.89933332646861,53143.320603664695,65494.04697385585,24.443335215873255,58717.76464180889,74829.9592465367,22.12277677674179
8.1,125892541.17941661,10376118283.533775,31045.24743181293,42702.89832165681,41.84215322661202,52022.928789315956,64198.09943160039,24.969759108733182,57802.523563524,73643.16451769107,22.473067262754036
8.2,158489319.2461111,10738054203.439934,30380.031996047623,41901.169593423154,42.75834864719685,50974.66385202516,62987.49991080434,25.483247987095698,56962.174915328425,72551.54652315231,22.804606775125812
8.3,199526231.49688828,11142871776.09797,29612.623328580874,40961.16896991626,43.86642769153988,49753.26916980705,61569.559628569565,26.10883710106637,55958.16543076536,71248.46208191152,23.21377032288875
8.4,251188643.1509582,11497604947.42865,28982.72638526137,40194.85476300478,44.81979999854612,48749.11246982567,60408.887789097,26.646638968125718,55156.85789322183,70206.70095839459,23.551015224883447
8.5,316227766.01683795,11870136303.276356,28315.719431369078,39374.73136287862,45.87557816245789,47680.22906917444,59169.07749756981,27.24399662835956,54288.9604963766,69079.03967283797,23.92751653601286
8.6,398107170.5534969,12263636602.841276,27630.28720980202,38527.65509724094,47.01362639253245,46579.70098500364,57890.97277069977,27.887684388918977,53385.72302546773,67906.79345148434,24.33234817069557
8.7,501187233.6272715,12793714668.739622,26729.321391158523,37394.76892970513,48.598315721912826,45125.1832485877,56189.31222354453,28.786586701354953,52135.138655094925,66288.62250709317,24.916016980287726
8.8,630957344.4801943,13412750622.762268,25745.520167937528,36148.67046661593,50.45537986906647,43532.76205960762,54321.20728223954,29.839595250614526,50735.9198197986,64481.722321928064,25.60316250525714
8.9,794328234.7242821,14093484916.22903,24745.84399777701,34874.78450881527,52.49366318306593,41911.29904984824,52414.17956571626,30.99402856625852,49287.43153324187,62613.262952512385,26.35560343865536
9.0,1000000000.0,14717187791.659737,23911.90722784134,33813.85512373756,54.32439945599722,40558.43791652373,50825.16144989892,32.02786070493065,48082.78923297426,61060.013304418,27.015903626264063
9.1,1258925411.794166,15238444465.324257,23273.986282045844,33008.26561577037,55.813386854235716,39524.057646140405,49615.76516586749,32.86605873389747,47177.767445036756,59893.57382766151,27.53415581848731
9.2,1584893192.4611108,15717300332.25973,22727.56572721925,32320.68909110368,57.155263154481894,38637.99924646958,48582.18187437269,33.61975323084804,46408.63560784531,58902.740611402805,27.990480284242746
9.3,1995262314.9688828,16307937722.045076,22081.49669677567,31496.007288465753,58.82753410413884,37587.90239833607,47347.40708336035,34.55899151364998,45463.15246634376,57685.22733766861,28.572589658441434
9.4,2511886431.509582,16876303678.722551,21502.8909822269,30758.067159442795,60.410481598668824,36647.25482739278,46242.06219997906,35.44603834907259,44617.49440280996,56596.59180899669,29.114140482039044
9.5,3162277660.1683793,17457892162.569798,20945.86377500576,30045.054271042132,62.017017486290925,35740.97052970154,45175.04512889701,36.344844047267884,43794.754893071346,55537.82425599532,29.661086200199545
9.6,3981071705.5349693,18036330773.722416,20425.841059422786,29378.301491270628,63.59591246308799,34894.532608781316,44177.653590175796,37.226462224431764,43022.68176242188,54544.52886269299,30.193375837733345
