time,time exp,L_bol_BPASS,kappa_av_RP_Sil,kappa_av_F_Sil,L_Edd_Sil,kappa_av_RP_SiC,kappa_av_F_SiC,L_Edd_SiC,kappa_av_RP_Gra,kappa_av_F_Gra,L_Edd_Gra
6.0,1000000.0,1609472694.8270438,37301.76475210526,50788.400129727015,34.824089654543386,54270.171589207894,68867.16222801045,23.93580049520827,64118.88112198745,84303.60242043424,20.259243100774427
6.1,1258925.411794166,2038048342.2118702,37102.589327646856,50559.8693264976,35.011033556950565,54443.1958001095,68978.32142056036,23.859730879306454,63905.42145811213,83931.70065050262,20.326913904346146
6.2,1584893.1924611141,2562058954.5266824,36861.4252386472,50283.85519802189,35.24009154800854,54621.699089103575,69085.51582486951,23.781757463841622,63632.98830764769,83476.79310320473,20.41393991619093
6.3,1995262.3149688789,3171898194.1881466,36575.36512973746,49958.638208601784,35.515708329699024,54770.98723231018,69154.27824280948,23.716936021078354,63294.67506851628,82936.06760539967,20.523053457401222
6.4,2511886.4315095823,3832335500.278723,36235.37507339833,49576.484746469716,35.84894588144174,54787.98181920283,69089.3904387212,23.70957930676521,62856.39827469903,82300.3594230166,20.666153894517272
6.5,3162277.6601683795,4505489249.975692,35810.50376414669,49101.228368700045,36.27427328460407,54592.076832088365,68810.42080238186,23.794661705129858,62267.386333679184,81523.02832264152,20.861643253161514
6.6,3981071.7055349695,5099890616.527303,35436.96100562566,48678.45755312399,36.65664219326771,54405.494107883125,68549.22494224945,23.8762650960242,61741.795734588995,80830.8936112357,21.039232574058
6.7,5011872.336272725,5632682399.921681,35084.971561985694,48270.24052786793,37.02439939861478,54247.83746693627,68314.69509242795,23.945654991164076,61219.20760647884,80140.88776418458,21.218830670760372
6.8,6309573.44480193,6114432953.6875515,34664.54396905248,47770.83361253693,37.47344840767876,53959.515340979524,67925.83053889143,24.073603919371664,60601.02059915834,79324.34880954053,21.43528256053894
6.9,7943282.347242822,6562676124.096706,34157.207508851505,47156.20971615218,38.03004094123844,53463.88964181708,67302.80308496258,24.296773180976714,59850.40498016613,78346.77570313241,21.70411378887873
7.0,10000000.0,6947257344.12999,33716.673363648406,46627.57098486418,38.526932535417785,53022.53351200462,66752.77287350189,24.49901794500066,59216.962206589385,77519.90182120712,21.936282301483093
7.1,12589254.117941663,7282980941.073463,33322.11212791042,46159.03105440045,38.98312312897971,52610.58029756421,66245.43151664876,24.690851016143263,58669.14996677456,76803.28544194101,22.14110824403708
7.2,15848931.924611142,7581789666.420557,32975.68491718006,45752.12289948651,39.39266169186472,52245.648286492506,65798.37222887028,24.86331479469537,58206.855808567656,76194.32666757643,22.316958749192494
7.3,19952623.149688788,7869264766.089621,32615.343805476725,45326.69588518382,39.827880023201644,51836.95693634211,65302.019488762715,25.059341380614313,57740.71482820049,75575.17293270055,22.497123630439884
7.4,25118864.315095823,8151485181.223917,32278.281655936924,44933.753290558,40.243777963350034,51457.181215092474,64842.865918658295,25.244289899404773,57316.59907005529,75010.17685261065,22.66359171820881
