time,time exp,L_bol_BPASS,kappa_av_RP_Sil,kappa_av_F_Sil,L_Edd_Sil,kappa_av_RP_SiC,kappa_av_F_SiC,L_Edd_SiC,kappa_av_RP_Gra,kappa_av_F_Gra,L_Edd_Gra,Mass
6.0,1000000.0,1434444049.1652508,51734.66267133635,67555.28389566221,25.10889088525385,78305.5772838215,95462.72547338302,16.58885669524823,90654.98778710984,114366.024800188,14.329051624280332,1000000.0007200831
6.1,1258925.411794166,1475206489.5686917,49886.82809739635,65533.22084300004,26.0389375220229,78894.64404698297,95687.82470649654,16.464996017048072,88136.47517636509,110917.69937834595,14.738506360739319,999063.8307200831
6.2,1584893.1924611141,1432733470.9646986,49076.67193225065,64648.06579064885,26.468787488141885,78971.62490911417,95620.90090072705,16.448946080253208,86946.83139121464,109361.2759344037,14.940164917053604,995590.6407200831
6.3,1995262.3149688789,1324465620.4579816,48088.438732047325,63574.77368257127,27.012729758978725,78789.71419184768,95263.94538215453,16.486923620982072,85494.54816586063,107485.3864029083,15.193951285407364,989451.6607200832
6.4,2511886.4315095823,1139349383.4029644,46833.84564929899,62220.16239822638,27.736351392690796,77716.19932935173,94021.09911173207,16.714661952201205,83529.24133207716,105154.94965290859,15.551440181716986,978838.9424290252
6.5,3162277.6601683795,922443114.9891881,44981.252377279954,60199.29163136329,28.878697931854948,75373.57474331473,91476.69224424007,17.234156724339453,80539.64257435623,101778.56938317967,16.128703312790723,966652.4866
6.6,3981071.7055349695,647001255.7674546,43703.57171014223,58751.353059521985,29.72297112500173,74441.88584400751,90337.37504223609,17.44985346988718,78485.70361816404,99284.00958043459,16.550784921540423,951659.2431
6.7,5011872.336272725,460662481.7840297,42212.04000180084,56979.23776614553,30.773210675072384,73791.12953504427,89381.75897195586,17.603741915660606,75740.05459013414,95913.62837138341,17.15076661918867,934670.0541000001
6.8,6309573.44480193,330862499.9765223,39244.980161638385,53421.54857328608,33.09977466289461,70298.06771526352,85221.73239552129,18.478459539762767,71176.05945706031,90222.76596430103,18.25051864220822,919045.478
6.9,7943282.347242822,244533861.29090843,35699.809934227305,49049.875958816556,36.38674834384985,64427.288840807014,78500.88425228742,20.162263900467565,65656.98503914084,83469.10361012735,19.784642855982685,904473.525
