time,time exp,L_bol_BPASS,kappa_av_RP_Sil,kappa_av_F_Sil,L_Edd_Sil,kappa_av_RP_SiC,kappa_av_F_SiC,L_Edd_SiC,kappa_av_RP_Gra,kappa_av_F_Gra,L_Edd_Gra
6.0,1000000.0,1609472694.8270438,119900.49626511688,144708.07510188787,10.8339835151952,190269.9147022061,217978.70179841333,6.827143440060304,214909.4618018017,253549.88476408404,6.044405812146097
6.1,1258925.411794166,2038048342.2118702,118770.95356423079,143447.0693466406,10.93701752000759,190471.47060251376,217978.08474579416,6.819918993069697,213315.09236153087,251465.7467132932,6.089583187102522
6.2,1584893.1924611141,2562058954.5266824,117427.47577572163,141949.11514280675,11.062147009623201,190620.33803424312,217894.4999242542,6.814592888648886,211374.36223607376,248960.9241238407,6.145494591956284
6.3,1995262.3149688789,3171898194.1881466,115881.56047027896,140230.1095420987,11.209721328641967,190587.60987156932,217600.663983113,6.815763106926799,209108.6859598139,246069.82768974308,6.2120805457581
6.4,2511886.4315095823,3832335500.278723,114166.593859566,138333.23730929763,11.37810944590213,190036.1745811498,216787.47499578874,6.835540669365018,206521.12286213724,242872.25541282442,6.289913506170238
6.5,3162277.6601683795,4505489249.975692,112192.10812495962,136150.54065470837,11.578354500239653,188678.6794655759,215171.24022647712,6.884720646123667,203439.2411039676,239210.30527920704,6.385198808995488
6.6,3981071.7055349695,5099890616.527303,110476.56176359359,134239.3510444566,11.758150138485501,187458.49376694093,213720.66146091447,6.92953396720978,200713.75482889102,235978.30461635615,6.471903239055045
6.7,5011872.336272725,5632682399.921681,108872.84686857132,132438.16248207047,11.931349618956155,186400.60283623185,212432.3571528502,6.968861582176735,198029.55263089045,232803.38312243894,6.5596269988107325
6.8,6309573.44480193,6114432953.6875515,107060.93639863821,130376.41937458036,12.13327702611541,184847.14287042347,210591.70215336327,7.027428067474052,194996.10873612834,229215.16700082924,6.661671396519129
6.9,7943282.347242822,6562676124.096706,105015.82666268553,128021.98477738477,12.36956410553652,182536.39807438143,207934.71596285276,7.116388915873495,191538.43000347732,225156.20803239272,6.781928827423389
7.0,10000000.0,6947257344.12999,103234.29314532534,125977.69756987064,12.583027988300042,180466.7702990838,205565.97509996992,7.198001038347362,188616.38056241276,221713.47937363278,6.88699462966401
7.1,12589254.117941663,7282980941.073463,101637.04000931195,124150.79353919889,12.780773622303306,178532.52446129278,203365.2149525593,7.275985168078622,186090.58057126516,218725.16208613993,6.98047153172557
7.2,15848931.924611142,7581789666.420557,100222.4257070017,122537.10297192747,12.961171023714803,176799.29526778485,201398.1761602785,7.347314354576473,183939.45885864508,216162.69483127625,7.062106238978681
7.3,19952623.149688788,7869264766.089621,98771.92576393971,120869.58070968004,13.151510309767062,174898.1573787596,199246.6905390921,7.427179448133833,181784.7037124595,213579.769571154,7.1458157560644455
7.4,25118864.315095823,8151485181.223917,97396.44259256039,119294.21602415867,13.337242772142314,173099.5537177897,197216.68673200323,7.504352103170672,179801.0730019642,211191.54126459666,7.224650989629018
7.5,31622776.60168379,8436744640.070448,95919.8048960492,117592.52486959487,13.542562992155375,171034.26818588455,194893.28811310732,7.594969205751286,177715.0077390172,208668.5499256071,7.309455833396144
7.6,39810717.05534969,8721449250.188984,94396.89051996815,115833.34899222343,13.76104650105204,168821.94956978215,192409.860092019,7.694497091819576,175623.85729709847,206124.56228111373,7.396489406348218
7.7,50118723.36272725,9021324510.225477,92680.41312947543,113834.24649750035,14.015906448164882,166200.40355566057,189467.60430984106,7.815865498575426,173245.70763637373,203231.1245337825,7.498021265418463
7.8,63095734.448019296,9342300502.116339,90773.94101239071,111596.80516757868,14.31027435310631,163170.22599626268,186066.1820451037,7.961011220452393,170564.8310426669,199973.32970712232,7.615872463620911
7.9,79432823.47242822,9655126426.706957,88935.74951232433,109437.88464978679,14.606049953174232,160223.0674747536,182763.97854628606,8.107446826935103,168047.29442869875,196900.58991185678,7.729966759751412
8.0,100000000.0,10000455269.002893,86843.21557213884,106961.0601899309,14.95799057464596,156784.59724658114,178906.53731969622,8.28525265117091,165116.23501035443,193331.7565687236,7.867185197861008
8.1,125892541.17941661,10376118283.533775,84505.78695561229,104171.3950350259,15.371728337164836,152851.49672512454,174488.4151275668,8.49844475082906,161755.79450740528,189252.59948870665,8.03062421322119
8.2,158489319.2461111,10738054203.439934,82329.76697804219,101567.46221000318,15.77801137644967,149162.37615274845,170348.11236874716,8.708630376535234,158657.66852653804,185485.79677643263,8.187439107506622
8.3,199526231.49688828,11142871776.09797,79851.64328216953,98576.0997233963,16.267667722375602,144883.96783552098,165533.9533731628,8.96579531473548,154972.93049683125,181030.875825084,8.38210902920598
8.4,251188643.1509582,11497604947.42865,77801.27341597115,96099.75262951209,16.696384814356257,141344.35258533503,161559.79841980094,9.190321199538154,152007.8980192497,177432.76695499188,8.545608596176361
8.5,316227766.01683795,11870136303.276356,75648.390134206,93484.22273107858,17.171548498196394,137587.7438321588,157334.70178355626,9.441247918016813,148805.93107827296,173561.4430523455,8.729490757439748
8.6,398107170.5534969,12263636602.841276,73442.66554027499,90793.83622406425,17.687266528849577,133717.52093090417,152977.4398405302,9.714508547247387,145469.99305193432,169536.923340343,8.929676648408467
8.7,501187233.6272715,12793714668.739622,70590.48054876499,87293.88027996139,18.401914676053675,128644.06614822964,147242.58070533635,10.09762858788397,140893.67796964108,164057.13126526403,9.219718150021611
8.8,630957344.4801943,13412750622.762268,67495.17053052658,83482.69317546042,19.24582143862413,123098.87602177932,140962.24661838196,10.552492776377372,135782.17615664622,157957.26896941397,9.56679320341278
8.9,794328234.7242821,14093484916.22903,64368.370533469984,79624.22683764547,20.18071902759371,117468.27413685623,134575.77318228374,11.058304972512,130506.10302721483,151676.86091124875,9.953557495538087
9.0,1000000000.0,14717187791.659737,61752.81439070799,76394.45522313034,21.03547850922665,112758.05156432494,129235.89444418266,11.520241632225805,126106.16924609212,146437.32929186555,10.300844183642145
9.1,1258925411.794166,15238444465.324257,59731.89711190583,73898.08515928384,21.747174672292164,109125.71639249503,125124.99492510142,11.90370192235766,122769.63037784993,142454.6407235203,10.580792627639656
9.2,1584893192.4611108,15717300332.25973,57991.78660434276,71747.64766864259,22.399723755065747,105998.12213346106,121587.26899733668,12.254934086138276,119917.41186623722,139046.52637208413,10.832455268872708
9.3,1995262314.9688828,16307937722.045076,55970.35328669294,69246.80886251757,23.20871539520619,102340.66306262526,117436.26650131999,12.692901932881787,116462.81852749578,134939.7296934425,11.153774366995235
9.4,2511886431.509582,16876303678.722551,54157.04224722273,67002.60598751511,23.98580029666622,99057.65835335643,113710.2469087314,13.113574675531234,113366.00220278652,131257.6377673534,11.458461750078992
