time,time exp,L_bol_BPASS,kappa_av_RP_Sil,kappa_av_F_Sil,L_Edd_Sil,kappa_av_RP_SiC,kappa_av_F_SiC,L_Edd_SiC,kappa_av_RP_Gra,kappa_av_F_Gra,L_Edd_Gra
6.0,1000000.0,1609472694.8270438,30519.70259070987,44547.675629601625,42.562669021401696,41196.1020559645,56370.45895297365,31.532109475681008,50715.50104546918,71678.8050354425,25.613470698739157
6.1,1258925.411794166,2038048342.2118702,30472.918425096657,44471.550048592435,42.62801422164342,41444.16082923401,56555.7940401592,31.343378029835925,50777.35202938481,71578.9538681175,25.582271388399096
6.2,1584893.1924611141,2562058954.5266824,30410.101797756608,44373.812272940195,42.71606878000747,41716.17478556593,56755.43937366039,31.139000799504338,50830.84605090034,71446.13016448896,25.555348787608686
6.3,1995262.3149688789,3171898194.1881466,30322.891891941403,44247.267198278365,42.83892198109316,41987.03083337963,56944.44238823719,30.938124802273393,50858.43607773057,71266.85787697369,25.541485349935765
6.4,2511886.4315095823,3832335500.278723,30186.459492844606,44068.163428509506,43.03253915246055,42168.29109026545,57042.119343676786,30.805137377261993,50798.97507315738,71005.17714343852,25.571382062911006
6.5,3162277.6601683795,4505489249.975692,29969.446657682973,43799.567175119955,43.34414361524384,42192.98150854309,56981.42417749292,30.787110878547015,50606.24836359777,70618.82971628412,25.668767039731804
6.6,3981071.7055349695,5099890616.527303,29773.039566996955,43552.66047545605,43.63007670335163,42192.15294287592,56903.8467844383,30.787715473034048,50422.796060122535,70264.06646225178,25.762157228470905
6.7,5011872.336272725,5632682399.921681,29587.979884713466,43309.818550155585,43.90296346899722,42195.76476250641,56828.380037126786,30.78508014515815,50230.403841843305,69899.45374947498,25.8608313022938
6.8,6309573.44480193,6114432953.6875515,29339.325946916688,42979.651418789,44.27504579860717,42097.810739793145,56626.6722116531,30.856711481486006,49951.787888974104,69416.32484609744,26.005075191447336
6.9,7943282.347242822,6562676124.096706,29001.857587730465,42531.00510430447,44.79023442103775,41834.300308801074,56231.20232802478,31.051075084593137,49538.983221516966,68768.7794826638,26.221773551375332
7.0,10000000.0,6947257344.12999,28708.316530429194,42146.18389262837,45.24821226013491,41604.406559635674,55888.76152175555,31.222654219043264,49191.73862124833,68221.46118977825,26.40687311342352
7.1,12589254.117941663,7282980941.073463,28443.564103738732,41804.79465303793,45.669382193536514,41391.61398938589,55577.17697141156,31.383168589007045,48890.11919694435,67745.20619762353,26.5697859063757
7.2,15848931.924611142,7581789666.420557,28212.200601855264,41510.82440416784,46.04390909919222,41209.17380186473,55309.72403344825,31.522107340604332,48640.49519457464,67343.89861516409,26.706142583533776
7.3,19952623.149688788,7869264766.089621,27963.82410552137,41195.042035476836,46.452874081106685,40990.90479488771,55000.683950322695,31.68995674772244,48378.08669968821,66923.16681977973,26.850999876528224
7.4,25118864.315095823,8151485181.223917,27734.594798605038,40907.9945407205,46.83681191063717,40798.17606123428,54725.81610926714,31.839658666365906,48146.540544809104,66545.91902858934,26.980131600338854
7.5,31622776.60168379,8436744640.070448,27474.983006406645,40582.18640018677,47.2793741017819,40552.77911842139,54388.07310618432,32.03232992260991,47885.94118595829,66126.27903200104,27.126959767910105
7.6,39810717.05534969,8721449250.188984,27199.749632780102,40237.65400839038,47.75779253624066,40277.3731789759,54015.3669597498,32.25135845447974,47616.23333117278,65691.51117042158,27.280612285423835
7.7,50118723.36272725,9021324510.225477,26871.618245061814,39821.24567799863,48.34096659730259,39920.81778724678,53540.77896243151,32.539413569202544,47283.576022239315,65165.184493536566,27.4725414039968
7.8,63095734.448019296,9342300502.116339,26488.488030373108,39328.433299452736,49.040171659118386,39478.06372881344,52957.662479302504,32.904349334942495,46881.22102843715,64538.93435936562,27.70832268238181
7.9,79432823.47242822,9655126426.706957,26119.56093390259,38857.54519465649,49.73284211351071,39048.790820405535,52396.115887131054,33.266074895235626,46508.163287028154,63953.89894898313,27.930580530199332
8.0,100000000.0,10000455269.002893,25682.910833356196,38292.75745464034,50.57837907971466,38519.59062992768,51707.67410903043,33.72309982419039,46051.868757221724,63247.29700654787,28.207324372613968
